season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2023,39,Miami OH,MAC,1696.6,11,3,14,0.786,11-3,Toledo,1651.6,1240.1,NA,2026-09-17T12:34:46Z,561.7,1492.1,1700,2026-09-17,-3.4
2023,40,Miami,ACC,1694.1,7,6,13,0.538,7-6,Clemson,1899,1600.8,NA,2026-09-17T12:34:46Z,1440.7,1205.9,1699.1,2026-09-17,-5
2023,41,UCLA,Pac-12,1689.3,8,5,13,0.615,8-5,USC,1792.4,1494.1,NA,2026-09-17T12:34:46Z,1207.2,1296.7,1700.2,2026-09-17,-10.9
2023,42,App State,Sun Belt,1683.3,9,5,14,0.643,9-5,James Madison,1784,1394,NA,2026-09-17T12:34:46Z,969.2,1322.6,1687.2,2026-09-17,-3.9
2023,43,Texas A&M,SEC,1680.3,7,6,13,0.538,7-6,South Carolina,1582.4,1594.8,NA,2026-09-17T12:34:46Z,464.2,1179.9,1681.3,2026-09-17,-1
2023,44,Tulane,AAC,1678.3,11,3,14,0.786,11-3,Memphis,1766.5,1361.9,NA,2026-09-17T12:34:46Z,816.7,1481.1,1682.4,2026-09-17,-4.1
2023,45,Rutgers,Big Ten,1677.9,7,6,13,0.538,7-6,Northwestern,1741.7,1664.7,NA,2026-09-17T12:34:46Z,1195.7,1191.3,1681.6,2026-09-17,-3.7
2023,46,Boise St,Mountain West,1677.1,8,6,14,0.571,8-6,San José St,1582.5,1526.2,NA,2026-09-17T12:34:46Z,837,1227.2,1682.9,2026-09-17,-5.8
2023,47,Georgia Tech,ACC,1671.6,7,6,13,0.538,7-6,Miami,1694.1,1621.4,NA,2026-09-17T12:34:46Z,949.9,1183.2,1678.6,2026-09-17,-7
2023,48,SMU,AAC,1665.6,11,3,14,0.786,11-3,Memphis,1766.5,1236.6,NA,2026-09-17T12:34:46Z,744.8,1468.8,1669.5,2026-09-17,-3.9
2023,49,Toledo,MAC,1651.6,11,3,14,0.786,11-3,Miami OH,1696.6,1279.1,NA,2026-09-17T12:34:46Z,661.3,1455.1,1654.4,2026-09-17,-2.8
2023,50,North Carolina,ACC,1645.6,8,5,13,0.615,8-5,Duke,1842.8,1553.3,NA,2026-09-17T12:34:46Z,1566.6,1268.9,1653.3,2026-09-17,-7.7
2023,51,Wisconsin,Big Ten,1629.5,7,6,13,0.538,7-6,Rutgers,1677.9,1581.1,NA,2026-09-17T12:34:46Z,828.8,1152.2,1633.8,2026-09-17,-4.3
2023,52,UCF,Big 12,1611.8,5,7,12,0.417,5-7,Oklahoma St,1790.9,1609.1,NA,2026-09-17T12:34:46Z,768,981.4,1619.7,2026-09-17,-7.9
2023,53,California,Pac-12,1605.7,6,7,13,0.462,6-7,UCLA,1689.3,1674.4,NA,2026-09-17T12:34:46Z,629.7,1035.4,1618.4,2026-09-17,-12.7
2023,54,UTSA,AAC,1605.3,9,4,13,0.692,9-4,Texas St,1473.5,1334.6,NA,2026-09-17T12:34:46Z,173.2,1300.3,1608.4,2026-09-17,-3.1
2023,55,Coastal,Sun Belt,1604.1,8,5,13,0.615,8-5,App State,1683.3,1450.8,NA,2026-09-17T12:34:46Z,1018.4,1230.2,1608.3,2026-09-17,-4.2
2023,56,Florida,SEC,1602.1,5,6,11,0.455,5-6,Tennessee,1958.3,1633.7,NA,2026-09-17T12:34:46Z,840.7,1027.8,1553.1,2026-09-17,49
2023,57,San José St,Mountain West,1582.5,7,6,13,0.538,7-6,UNLV,1540.8,1447,NA,2026-09-17T12:34:46Z,350.4,1109.7,1587,2026-09-17,-4.5
2023,58,South Carolina,SEC,1582.4,5,7,12,0.417,5-7,Kentucky,1778.8,1683.2,NA,2026-09-17T12:34:46Z,641,961.6,1580.3,2026-09-17,2.1
2023,59,TCU,Big 12,1564.8,5,7,12,0.417,5-7,SMU,1665.6,1587.5,NA,2026-09-17T12:34:46Z,415.3,946.2,1569.9,2026-09-17,-5.1
2023,60,Wyoming,Mountain West,1560.2,9,4,13,0.692,9-4,Texas Tech,1708.5,1458.4,NA,2026-09-17T12:34:46Z,1153,1284.9,1564.4,2026-09-17,-4.2
2023,61,Air Force,Mountain West,1553.5,9,4,13,0.692,9-4,James Madison,1784,1319.7,NA,2026-09-17T12:34:46Z,876.7,1275.2,1557.3,2026-09-17,-3.8
2023,62,UNLV,Mountain West,1540.8,9,5,14,0.643,9-5,Wyoming,1560.2,1386.1,NA,2026-09-17T12:34:46Z,413.7,1202.5,1544.9,2026-09-17,-4.1
2023,63,Boston College,ACC,1537.5,7,6,13,0.538,7-6,Georgia Tech,1671.6,1517.8,NA,2026-09-17T12:34:46Z,858.8,1089.3,1542.6,2026-09-17,-5.1
2023,64,Ohio,MAC,1527.9,10,3,13,0.769,10-3,Iowa State,1741.6,1167,NA,2026-09-17T12:34:46Z,473.8,1326.9,1531.1,2026-09-17,-3.2
2023,65,Army,Independent,1525.3,6,6,12,0.5,6-6,UTSA,1605.3,1359.4,NA,2026-09-17T12:34:46Z,712.9,1033,1528.9,2026-09-17,-3.6
2023,66,Nebraska,Big Ten,1516.5,5,6,11,0.455,5-6,Northwestern,1741.7,1600.1,NA,2026-09-17T12:34:46Z,601.2,970,1503.3,2026-09-17,13.2
2023,67,Washington St,Pac-12,1512.7,5,7,12,0.417,5-7,Oregon St,1826.8,1629.3,NA,2026-09-17T12:34:46Z,777.2,922.9,1519.7,2026-09-17,-7
2023,68,Fresno St,Mountain West,1509.6,9,4,13,0.692,9-4,Boise St,1677.1,1303.2,NA,2026-09-17T12:34:46Z,937.7,1241,1513.9,2026-09-17,-4.3
2023,69,Western KY,C-USA,1504,8,5,13,0.615,8-5,Old Dominion,1447.5,1318.8,NA,2026-09-17T12:34:46Z,100.2,1133.5,1506.8,2026-09-17,-2.8
2023,70,Auburn,SEC,1500.1,6,7,13,0.462,6-7,California,1605.7,1604.3,NA,2026-09-17T12:34:46Z,337.4,962.2,1501.5,2026-09-17,-1.4
2023,71,New Mexico St,C-USA,1496.8,10,5,15,0.667,10-5,Western KY,1504,1281.2,NA,2026-09-17T12:34:46Z,434.6,1194.8,1499.4,2026-09-17,-2.6
2023,72,Purdue,Big Ten,1495.3,4,8,12,0.333,4-8,Virginia Tech,1740,1695.9,NA,2026-09-17T12:34:46Z,579.1,797.1,1499.1,2026-09-17,-3.8
2023,73,South Alabama,Sun Belt,1494.9,7,6,13,0.538,7-6,Oklahoma St,1790.9,1353.8,NA,2026-09-17T12:34:46Z,542,1053.9,1499.3,2026-09-17,-4.4
2023,74,Georgia St,Sun Belt,1491.6,6,6,12,0.5,6-6,Coastal,1604.1,1499.7,NA,2026-09-17T12:34:46Z,301.1,1001.4,1495.2,2026-09-17,-3.6
2023,75,Jax State,C-USA,1480.5,9,4,13,0.692,9-4,Western KY,1504,1226.9,NA,2026-09-17T12:34:46Z,154,1199.5,1482.8,2026-09-17,-2.3
2023,76,Arizona St,Pac-12,1477.7,2,9,11,0.182,2-9,UCLA,1689.3,1799.5,NA,2026-09-17T12:34:46Z,502,554.1,1488.6,2026-09-17,-10.9
2023,77,Minnesota,Big Ten,1474.9,5,7,12,0.417,5-7,Iowa,1828,1656.4,NA,2026-09-17T12:34:46Z,630.1,897.8,1495.9,2026-09-17,-21
2023,78,Texas St,Sun Belt,1473.5,8,5,13,0.615,8-5,South Alabama,1494.9,1255.7,NA,2026-09-17T12:34:46Z,144.9,1112.8,1477.7,2026-09-17,-4.2
2023,79,BYU,Big 12,1449.7,5,7,12,0.417,5-7,Texas Tech,1708.5,1539.4,NA,2026-09-17T12:34:46Z,358.5,876.7,1455.3,2026-09-17,-5.6
2023,80,Old Dominion,Sun Belt,1447.5,6,7,13,0.462,6-7,App State,1683.3,1457.4,NA,2026-09-17T12:34:46Z,474.9,932.6,1452.9,2026-09-17,-5.4
2023,81,Bowling Green,MAC,1432.2,7,6,13,0.538,7-6,Georgia Tech,1671.6,1345.6,NA,2026-09-17T12:34:46Z,321.6,1005.3,1438.7,2026-09-17,-6.5
2023,82,Mississippi St,SEC,1431.7,5,7,12,0.417,5-7,Arizona,2075.4,1629.1,NA,2026-09-17T12:34:46Z,725.4,874,1431.9,2026-09-17,-0.2
2023,83,Montana,FCS,1431,3,0,3,1,3-0,N Dakota St,1224.3,1038.4,NA,2026-09-17T12:34:46Z,0,1431,1484.8,2026-09-17,-53.8
2023,84,Michigan St,Big Ten,1419.9,4,8,12,0.333,4-8,Nebraska,1516.5,1675.2,NA,2026-09-17T12:34:46Z,166.5,747,1427.3,2026-09-17,-7.4
2023,85,Illinois,Big Ten,1414.2,5,7,12,0.417,5-7,Maryland,1759,1618.1,NA,2026-09-17T12:34:46Z,835.5,865.6,1413,2026-09-17,1.2
2023,86,Arkansas St,Sun Belt,1404.1,6,7,13,0.462,6-7,Texas St,1473.5,1351.7,NA,2026-09-17T12:34:46Z,123.5,894.6,1408.9,2026-09-17,-4.8
2023,87,Marshall,Sun Belt,1397,6,7,13,0.462,6-7,Virginia Tech,1740,1472.9,NA,2026-09-17T12:34:46Z,541.6,902.3,1401.1,2026-09-17,-4.1
2023,88,Virginia,ACC,1377.3,3,9,12,0.25,3-9,Duke,1842.8,1625.4,NA,2026-09-17T12:34:46Z,788.4,627.6,1382.4,2026-09-17,-5.1
2023,89,Colorado,Pac-12,1370.9,4,8,12,0.333,4-8,TCU,1564.8,1665,NA,2026-09-17T12:34:46Z,509,731.3,1374.4,2026-09-17,-3.5
2023,90,S Dakota St,FCS,1370.8,2,0,2,1,2-0,N Dakota St,1224.3,1016,NA,2026-09-17T12:34:46Z,0,1370.8,1414.8,2026-09-17,-44
2023,91,Pitt,ACC,1370.1,3,9,12,0.25,3-9,Louisville,1827.2,1569.1,NA,2026-09-17T12:34:46Z,664.7,622.2,1377.5,2026-09-17,-7.4
2023,92,Syracuse,ACC,1369,6,7,13,0.462,6-7,Army,1525.3,1476.1,NA,2026-09-17T12:34:46Z,342.8,879.9,1375.7,2026-09-17,-6.7
2023,93,South Florida,AAC,1352.7,7,6,13,0.538,7-6,Syracuse,1369,1283.4,NA,2026-09-17T12:34:46Z,19,936.9,1356.3,2026-09-17,-3.6
2023,94,Wake Forest,ACC,1352.1,3,8,11,0.273,3-8,Old Dominion,1447.5,1687.7,NA,2026-09-17T12:34:46Z,117.6,631.3,1371.7,2026-09-17,-19.6
2023,95,GA Southern,Sun Belt,1333.9,6,7,13,0.462,6-7,Coastal,1604.1,1336.7,NA,2026-09-17T12:34:46Z,395.7,859.2,1337.9,2026-09-17,-4
2023,96,Louisiana,Sun Belt,1314.9,6,7,13,0.462,6-7,South Alabama,1494.9,1305.3,NA,2026-09-17T12:34:46Z,268.4,843.7,1322.2,2026-09-17,-7.3
2023,97,Idaho,FCS,1314,2,1,3,0.667,2-1,Nevada,1021.1,1215.4,NA,2026-09-17T12:34:46Z,0,1030.6,1336.1,2026-09-17,-22.1
2023,98,Utah State,Mountain West,1310.6,6,7,13,0.462,6-7,San Diego St,1279.6,1378.8,NA,2026-09-17T12:34:46Z,0,824.6,1314.5,2026-09-17,-3.9
2023,99,N Illinois,MAC,1309.3,7,6,13,0.538,7-6,Boston College,1537.5,1190.9,NA,2026-09-17T12:34:46Z,419.5,923.1,1309.2,2026-09-17,0.1
2023,100,Arkansas,SEC,1296.5,4,8,12,0.333,4-8,Florida,1602.1,1526,NA,2026-09-17T12:34:46Z,252.1,686.1,1294.9,2026-09-17,1.6
2023,101,Stanford,Pac-12,1293.7,3,9,12,0.25,3-9,Washington St,1512.7,1738,NA,2026-09-17T12:34:46Z,183.6,576.7,1306.7,2026-09-17,-13
2023,102,San Diego St,Mountain West,1279.6,4,8,12,0.333,4-8,Ohio,1527.9,1393.2,NA,2026-09-17T12:34:46Z,337.5,679.9,1284,2026-09-17,-4.4
2023,103,Cincinnati,Big 12,1278.8,3,9,12,0.25,3-9,Pitt,1370.1,1533.9,NA,2026-09-17T12:34:46Z,20.1,561.1,1284.1,2026-09-17,-5.3
2023,104,Indiana,Big Ten,1276.6,3,9,12,0.25,3-9,Wisconsin,1629.5,1625.9,NA,2026-09-17T12:34:46Z,279.5,572.4,1279.2,2026-09-17,-2.6
2023,105,Houston,Big 12,1251.3,4,8,12,0.333,4-8,West Virginia,1792.9,1586.8,NA,2026-09-17T12:34:46Z,698.2,673.3,1256,2026-09-17,-4.7
2023,106,Rice,AAC,1244.5,6,7,13,0.462,6-7,Houston,1251.3,1329.7,NA,2026-09-17T12:34:46Z,0,783,1246.9,2026-09-17,-2.4
2023,107,Hawai'i,Mountain West,1237.8,5,8,13,0.385,5-8,Air Force,1553.5,1370.9,NA,2026-09-17T12:34:46Z,350.3,716.8,1242.1,2026-09-17,-4.3
2023,108,Navy,AAC,1224.8,5,7,12,0.417,5-7,North Texas,1204.3,1321.2,NA,2026-09-17T12:34:46Z,0,724.7,1228.8,2026-09-17,-4
2023,109,N Dakota St,FCS,1224.3,11,4,15,0.733,11-4,Montana St,1133.9,869.6,NA,2026-09-17T12:34:46Z,0,1016.1,1291.2,2026-09-17,-66.9
2023,110,New Mexico,Mountain West,1214.7,4,8,12,0.333,4-8,Fresno St,1509.6,1386.7,NA,2026-09-17T12:34:46Z,159.6,640.6,1218.3,2026-09-17,-3.6
2023,111,Colorado St,Mountain West,1214,5,7,12,0.417,5-7,Boise St,1677.1,1311.4,NA,2026-09-17T12:34:46Z,327.1,736.4,1217.7,2026-09-17,-3.7
2023,112,North Texas,AAC,1204.3,5,7,12,0.417,5-7,UAB,1148.7,1275,NA,2026-09-17T12:34:46Z,0,712.6,1208.3,2026-09-17,-4
2023,113,Baylor,Big 12,1200.9,3,9,12,0.25,3-9,UCF,1611.8,1584.3,NA,2026-09-17T12:34:46Z,261.8,538.9,1207.2,2026-09-17,-6.3
2023,114,UConn,Independent,1199.9,3,8,11,0.273,3-8,Rice,1244.5,1346.6,NA,2026-09-17T12:34:46Z,0,550.6,1198.9,2026-09-17,1
2023,115,MTSU,C-USA,1172.5,4,8,12,0.333,4-8,UTEP,1025.7,1416.5,NA,2026-09-17T12:34:46Z,0,606.1,1175.7,2026-09-17,-3.2
2023,116,W Michigan,MAC,1160.2,3,8,11,0.273,3-8,E Michigan,1105.4,1407.7,NA,2026-09-17T12:34:46Z,0,532.4,1164.7,2026-09-17,-4.5
2023,117,Villanova,FCS,1154,1,1,2,0.5,1-1,Delaware,871.4,1241.6,NA,2026-09-17T12:34:46Z,0,761.4,1212.9,2026-09-17,-58.9
2023,118,UAB,AAC,1148.7,3,8,11,0.273,3-8,South Florida,1352.7,1463.1,NA,2026-09-17T12:34:46Z,2.7,528.8,1156.1,2026-09-17,-7.4
2023,119,Southern Miss,Sun Belt,1141.8,3,9,12,0.25,3-9,Louisiana,1314.9,1429,NA,2026-09-17T12:34:46Z,0,497,1145.2,2026-09-17,-3.4
2023,120,UMass,Independent,1140.3,3,9,12,0.25,3-9,Army,1525.3,1418.8,NA,2026-09-17T12:34:46Z,322.1,514.3,1141.9,2026-09-17,-1.6
2023,121,Montana St,FCS,1133.9,1,1,2,0.5,1-1,Sacramento St,1019.5,1121.9,NA,2026-09-17T12:34:46Z,0,748.1,1172,2026-09-17,-38.1
2023,122,FAU,AAC,1130.7,4,8,12,0.333,4-8,South Florida,1352.7,1255.4,NA,2026-09-17T12:34:46Z,2.7,586.2,1133.6,2026-09-17,-2.9
2023,123,South Dakota,FCS,1123.6,2,1,3,0.667,2-1,N Dakota St,1224.3,1156,NA,2026-09-17T12:34:46Z,0,881.2,1233.5,2026-09-17,-109.9
2023,124,UC Davis,FCS,1120.7,1,1,2,0.5,1-1,Sacramento St,1019.5,1423.2,NA,2026-09-17T12:34:46Z,0,739.4,1147.3,2026-09-17,-26.6
2023,125,E Michigan,MAC,1105.4,6,7,13,0.462,6-7,UMass,1140.3,1146.8,NA,2026-09-17T12:34:46Z,0,695.5,1109.1,2026-09-17,-3.7
2023,126,North Dakota,FCS,1104,1,2,3,0.333,1-2,N Dakota St,1224.3,1307,NA,2026-09-17T12:34:46Z,0,570.7,1152.8,2026-09-17,-48.8
2023,127,Youngstown St,FCS,1096.3,1,1,2,0.5,1-1,Missouri St,807.7,1490.4,NA,2026-09-17T12:34:46Z,0,723.3,1105.3,2026-09-17,-9
2023,128,Vanderbilt,SEC,1094.6,2,10,12,0.167,2-10,Hawai'i,1237.8,1639.2,NA,2026-09-17T12:34:46Z,0,374,1095.6,2026-09-17,-1
2023,129,Ball State,MAC,1081.1,4,8,12,0.333,4-8,N Illinois,1309.3,1355.2,NA,2026-09-17T12:34:46Z,0,558.9,1083.7,2026-09-17,-2.6
2023,130,S Illinois,FCS,1056.8,2,1,3,0.667,2-1,N Illinois,1309.3,1113.8,NA,2026-09-17T12:34:46Z,0,828.8,1097.5,2026-09-17,-40.7
2023,131,C Michigan,MAC,1051.4,5,7,12,0.417,5-7,South Alabama,1494.9,1263.1,NA,2026-09-17T12:34:46Z,144.9,634.1,1054.3,2026-09-17,-2.9
2023,132,Sam Houston,C-USA,1038.6,3,9,12,0.25,3-9,MTSU,1172.5,1283.6,NA,2026-09-17T12:34:46Z,0,452.1,1040.5,2026-09-17,-1.9
2023,133,UTEP,C-USA,1025.7,3,9,12,0.25,3-9,Sam Houston,1038.6,1346.2,NA,2026-09-17T12:34:46Z,0,446.5,1027.1,2026-09-17,-1.4
2023,134,Tulsa,AAC,1024.9,3,8,11,0.273,3-8,N Illinois,1309.3,1417.6,NA,2026-09-17T12:34:46Z,0,470.3,1027.7,2026-09-17,-2.8
2023,135,UT Martin,FCS,1022.7,1,1,2,0.5,1-1,Missouri St,807.7,1660.9,NA,2026-09-17T12:34:46Z,0,674.7,1028.5,2026-09-17,-5.8
2023,136,Nevada,Mountain West,1021.1,2,10,12,0.167,2-10,San Diego St,1279.6,1442,NA,2026-09-17T12:34:46Z,0,348.9,1026.4,2026-09-17,-5.3
2023,137,Sacramento St,FCS,1019.5,7,5,12,0.583,7-5,Stanford,1293.7,970.8,NA,2026-09-17T12:34:46Z,0,737.5,1072.9,2026-09-17,-53.4
2023,138,East Carolina,AAC,1015.5,2,10,12,0.167,2-10,FAU,1130.7,1410.4,NA,2026-09-17T12:34:46Z,0,347,1018.1,2026-09-17,-2.6
2023,139,Buffalo,MAC,1013.5,3,9,12,0.25,3-9,C Michigan,1051.4,1272.9,NA,2026-09-17T12:34:46Z,0,441.2,1015.7,2026-09-17,-2.2
2023,140,Charlotte,AAC,974.2,3,9,12,0.25,3-9,Tulsa,1024.9,1325.4,NA,2026-09-17T12:34:46Z,0,424,975.7,2026-09-17,-1.5
2023,141,FIU,C-USA,974.2,4,8,12,0.333,4-8,North Texas,1204.3,1251.8,NA,2026-09-17T12:34:46Z,0,503.6,975.6,2026-09-17,-1.4
2023,142,Chattanooga,FCS,972.6,1,1,2,0.5,1-1,Kennesaw St,544.1,1455.1,NA,2026-09-17T12:34:46Z,0,641.7,972.6,2026-09-17,0
2023,143,Temple,AAC,969.1,3,9,12,0.25,3-9,Navy,1224.8,1274.8,NA,2026-09-17T12:34:46Z,0,421.8,972.9,2026-09-17,-3.8
2023,144,Louisiana Tech,C-USA,956.7,3,9,12,0.25,3-9,UTEP,1025.7,1307.7,NA,2026-09-17T12:34:46Z,0,416.4,957.5,2026-09-17,-0.8
2023,145,Tennessee St,FCS,932.4,1,1,2,0.5,1-1,Kennesaw St,544.1,1273.3,NA,2026-09-17T12:34:46Z,0,615.2,932.5,2026-09-17,-0.1
2023,146,UL Monroe,Sun Belt,929.2,2,10,12,0.167,2-10,Army,1525.3,1439.5,NA,2026-09-17T12:34:46Z,175.3,330.7,933,2026-09-17,-3.8
2023,147,Tennessee Tech,FCS,882.8,1,1,2,0.5,1-1,Kennesaw St,544.1,879.4,NA,2026-09-17T12:34:46Z,0,582.4,883.6,2026-09-17,-0.8
2023,148,Furman,FCS,879.4,1,1,2,0.5,1-1,Kennesaw St,544.1,1063.2,NA,2026-09-17T12:34:46Z,0,580.2,879.5,2026-09-17,-0.1
2023,149,Charleston So,FCS,874.1,1,1,2,0.5,1-1,Kennesaw St,544.1,1221.6,NA,2026-09-17T12:34:46Z,0,576.7,874.2,2026-09-17,-0.1
2023,150,Delaware,FCS,871.4,8,4,12,0.667,8-4,Lafayette,662.1,733.4,NA,2026-09-17T12:34:46Z,0,683.4,989.1,2026-09-17,-117.7
2023,151,Missouri St,FCS,807.7,4,7,11,0.364,4-7,Murray St,713.1,924.7,NA,2026-09-17T12:34:46Z,0,440.5,827.8,2026-09-17,-20.1
