season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr
2022,17,Oregon St,Pac-12,1966.1,10,3,13,0.769,10-3,Oregon,2000.1,1540.5,NA,2026-08-13T20:12:41Z,2029.6,1724.5
2022,18,Texas,Big 12,1934.4,8,5,13,0.615,8-5,Kansas St,2022.3,1754,NA,2026-08-13T20:12:41Z,2308.7,1493.1
2022,19,Florida St,ACC,1924.6,10,3,13,0.769,10-3,LSU,1993.3,1553.6,NA,2026-08-13T20:12:41Z,2277.8,1691.7
2022,20,Mississippi St,SEC,1923.7,9,4,13,0.692,9-4,Arkansas,1843.6,1673.3,NA,2026-08-13T20:12:41Z,2214.6,1589.5
2022,21,Troy,Sun Belt,1871.6,12,2,14,0.857,12-2,UTSA,1759.7,1395.2,NA,2026-08-13T20:12:41Z,1469.3,1744.4
2022,22,Iowa,Big Ten,1846.9,8,5,13,0.615,8-5,S Dakota St,1790.5,1634.7,NA,2026-08-13T20:12:41Z,1865.4,1422.8
2022,23,Arkansas,SEC,1843.6,7,6,13,0.538,7-6,South Carolina,1803.6,1682.3,NA,2026-08-13T20:12:41Z,1961.7,1315.3
2022,24,Louisville,ACC,1840,8,5,13,0.615,8-5,Wake Forest,1744.4,1583.7,NA,2026-08-13T20:12:41Z,2063.5,1419.9
2022,25,South Carolina,SEC,1803.6,8,5,13,0.615,8-5,Tennessee,2150,1701.1,NA,2026-08-13T20:12:41Z,2406.3,1396.4
2022,26,UCLA,Pac-12,1803.3,9,4,13,0.692,9-4,Utah,1996.5,1491.7,NA,2026-08-13T20:12:41Z,1566.3,1485.5
2022,27,Texas Tech,Big 12,1795.6,8,5,13,0.615,8-5,Texas,1934.4,1651.4,NA,2026-08-13T20:12:41Z,2183.5,1388.1
2022,28,S Dakota St,FCS,1790.5,4,1,5,0.8,4-1,N Dakota St,1508.8,1349.6,NA,2026-08-13T20:12:41Z,317.6,1584
2022,29,Kentucky,SEC,1765,7,6,13,0.538,7-6,Mississippi St,1923.7,1665.7,NA,2026-08-13T20:12:41Z,1715.1,1258.2
2022,30,Fresno St,Mountain West,1762.2,10,4,14,0.714,10-4,Boise St,1641.2,1379.1,NA,2026-08-13T20:12:41Z,675,1465.7
2022,31,UTSA,C-USA,1759.7,11,3,14,0.786,11-3,Western KY,1567.6,1386,NA,2026-08-13T20:12:41Z,633.6,1548.1
2022,32,Wake Forest,ACC,1744.4,8,5,13,0.615,8-5,Florida St,1924.6,1518.8,NA,2026-08-13T20:12:41Z,1500.2,1341.8
2022,33,Minnesota,Big Ten,1742.8,9,4,13,0.692,9-4,Wisconsin,1647,1458.2,NA,2026-08-13T20:12:41Z,855.4,1426.6
2022,34,Pitt,ACC,1739.2,9,4,13,0.692,9-4,UCLA,1803.3,1494.5,NA,2026-08-13T20:12:41Z,1295.9,1430.5
2022,35,Maryland,Big Ten,1733.8,8,5,13,0.615,8-5,NC State,1701,1626,NA,2026-08-13T20:12:41Z,876.2,1324.8
2022,36,Ole Miss,SEC,1733.8,8,5,13,0.615,8-5,Troy,1871.6,1700.5,NA,2026-08-13T20:12:41Z,1847.9,1338.1
2022,37,Duke,ACC,1727.5,9,4,13,0.692,9-4,Wake Forest,1744.4,1311,NA,2026-08-13T20:12:41Z,772,1412.9
2022,38,NC State,ACC,1701,8,5,13,0.615,8-5,Florida St,1924.6,1538.3,NA,2026-08-13T20:12:41Z,2028.2,1315.7
2022,39,Florida,SEC,1699.6,6,7,13,0.462,6-7,Utah,1996.5,1736.9,NA,2026-08-13T20:12:41Z,1678.2,1110.3
2022,40,Oklahoma,Big 12,1694.1,6,7,13,0.462,6-7,Kansas,1609,1677.2,NA,2026-08-13T20:12:41Z,771.7,1093.7
2022,41,Air Force,Mountain West,1691.4,10,3,13,0.769,10-3,Baylor,1629.5,1295.7,NA,2026-08-13T20:12:41Z,451.9,1466
2022,42,Illinois,Big Ten,1677.4,8,5,13,0.615,8-5,Iowa,1846.9,1498.4,NA,2026-08-13T20:12:41Z,1317.2,1289.3
2022,43,North Carolina,ACC,1676.2,9,5,14,0.643,9-5,Wake Forest,1744.4,1509.7,NA,2026-08-13T20:12:41Z,1331.3,1322.5
2022,44,Cincinnati,AAC,1671.8,9,4,13,0.692,9-4,SMU,1648,1439.3,NA,2026-08-13T20:12:41Z,658.9,1366.1
2022,45,Auburn,SEC,1671.4,5,7,12,0.417,5-7,Missouri,1651.8,1743.7,NA,2026-08-13T20:12:41Z,801.9,1017.2
2022,46,Purdue,Big Ten,1670.1,8,6,14,0.571,8-6,Minnesota,1742.8,1604.5,NA,2026-08-13T20:12:41Z,1236.9,1228.4
2022,47,UCF,AAC,1661.6,9,5,14,0.643,9-5,Tulane,2017.3,1484.8,NA,2026-08-13T20:12:41Z,1568.1,1314.4
2022,48,Missouri,SEC,1651.8,6,7,13,0.462,6-7,Arkansas,1843.6,1733.4,NA,2026-08-13T20:12:41Z,1190.8,1073.8
2022,49,SMU,AAC,1648,7,6,13,0.538,7-6,Houston,1618.1,1520.8,NA,2026-08-13T20:12:41Z,617.6,1161
2022,50,Wisconsin,Big Ten,1647,7,6,13,0.538,7-6,Maryland,1733.8,1550.3,NA,2026-08-13T20:12:41Z,1030.1,1167.5
2022,51,James Madison,FCS,1645.5,8,3,11,0.727,8-3,Coastal Car,1466,1334.7,NA,2026-08-13T20:12:41Z,286.9,1375.9
2022,52,Boise St,Mountain West,1641.2,10,4,14,0.714,10-4,Fresno St,1762.2,1382.2,NA,2026-08-13T20:12:41Z,917.5,1371.1
2022,53,East Carolina,AAC,1637.4,8,5,13,0.615,8-5,UCF,1661.6,1378.9,NA,2026-08-13T20:12:41Z,881.4,1252.8
2022,54,Marshall,Sun Belt,1633.4,9,4,13,0.692,9-4,Notre Dame,1981.4,1359.4,NA,2026-08-13T20:12:41Z,1031.1,1341.8
2022,55,Washington St,Pac-12,1629.6,7,6,13,0.538,7-6,Wisconsin,1647,1592.2,NA,2026-08-13T20:12:41Z,524.3,1146.3
2022,56,Baylor,Big 12,1629.5,6,7,13,0.462,6-7,Texas Tech,1795.6,1582.3,NA,2026-08-13T20:12:41Z,1235.2,1060.4
2022,57,Texas A&M,SEC,1626.3,5,7,12,0.417,5-7,LSU,1993.3,1614.1,NA,2026-08-13T20:12:41Z,1202.9,996.9
2022,58,Houston,AAC,1618.1,8,5,13,0.615,8-5,UTSA,1759.7,1483.1,NA,2026-08-13T20:12:41Z,1054,1241.2
2022,59,Kansas,Big 12,1609,6,7,13,0.462,6-7,Duke,1727.5,1676.6,NA,2026-08-13T20:12:41Z,1204.6,1047.1
2022,60,Vanderbilt,SEC,1593.6,5,7,12,0.417,5-7,Kentucky,1765,1724,NA,2026-08-13T20:12:41Z,764.6,970.5
2022,61,Syracuse,ACC,1591.5,7,6,13,0.538,7-6,Louisville,1840,1587.3,NA,2026-08-13T20:12:41Z,1161.1,1131.3
2022,62,Memphis,AAC,1581.7,7,6,13,0.538,7-6,North Texas,1415.9,1445.4,NA,2026-08-13T20:12:41Z,117.8,1101.3
2022,63,South Alabama,Sun Belt,1579.5,10,3,13,0.769,10-3,Louisiana,1444,1304.9,NA,2026-08-13T20:12:41Z,150.7,1361.5
2022,64,BYU,Independent,1572.1,8,5,13,0.615,8-5,SMU,1648,1472,NA,2026-08-13T20:12:41Z,887.9,1204.2
2022,65,Sacramento St,FCS,1570.6,12,1,13,0.923,12-1,Weber St,1410.6,898.8,NA,2026-08-13T20:12:41Z,60.6,1504.7
2022,66,Western KY,C-USA,1567.6,9,5,14,0.643,9-5,South Alabama,1579.5,1387.7,NA,2026-08-13T20:12:41Z,451.3,1224
2022,67,Oklahoma St,Big 12,1564.9,7,6,13,0.538,7-6,Texas,1934.4,1561.3,NA,2026-08-13T20:12:41Z,1496,1117.5
2022,68,Michigan St,Big Ten,1555.6,5,7,12,0.417,5-7,Illinois,1677.4,1703.2,NA,2026-08-13T20:12:41Z,624.4,945.4
2022,69,Iowa State,Big 12,1536.5,4,8,12,0.333,4-8,Iowa,1846.9,1631.5,NA,2026-08-13T20:12:41Z,817.6,822.9
2022,70,Arizona,Pac-12,1530.4,5,7,12,0.417,5-7,UCLA,1803.3,1682.5,NA,2026-08-13T20:12:41Z,690.9,931.8
2022,71,Ohio,MAC,1513.1,10,4,14,0.714,10-4,Wyoming,1369.2,1247.1,NA,2026-08-13T20:12:41Z,19.2,1240.6
2022,72,N Dakota St,FCS,1508.8,11,3,14,0.786,11-3,Incarnate Word,1428.3,1024.8,NA,2026-08-13T20:12:41Z,78.3,1314.7
2022,73,West Virginia,Big 12,1507.6,5,7,12,0.417,5-7,Oklahoma,1694.1,1632.3,NA,2026-08-13T20:12:41Z,838.5,921
2022,74,UAB,C-USA,1505.1,7,6,13,0.538,7-6,MTSU,1416.7,1347.2,NA,2026-08-13T20:12:41Z,132.6,1049.1
2022,75,Coastal Car,Sun Belt,1466,9,4,13,0.692,9-4,Marshall,1633.4,1395.3,NA,2026-08-13T20:12:41Z,506.7,1197.9
2022,76,Nebraska,Big Ten,1461.3,4,8,12,0.333,4-8,Iowa,1846.9,1565.1,NA,2026-08-13T20:12:41Z,518.5,778.2
2022,77,Toledo,MAC,1444.7,9,5,14,0.643,9-5,Ohio,1513.1,1270.2,NA,2026-08-13T20:12:41Z,288.1,1125.4
2022,78,Louisiana,Sun Belt,1444,6,7,13,0.462,6-7,Marshall,1633.4,1428.5,NA,2026-08-13T20:12:41Z,332.1,926.8
2022,79,San Diego St,Mountain West,1428.8,7,6,13,0.538,7-6,Toledo,1444.7,1368.1,NA,2026-08-13T20:12:41Z,100.9,995.1
2022,80,Incarnate Word,FCS,1428.3,2,1,3,0.667,2-1,Sacramento St,1570.6,1367.6,NA,2026-08-13T20:12:41Z,220.6,1135.1
2022,81,Liberty,Independent,1426.3,8,5,13,0.615,8-5,Arkansas,1843.6,1297.3,NA,2026-08-13T20:12:41Z,927.5,1095.9
2022,82,MTSU,C-USA,1416.7,8,5,13,0.615,8-5,San Diego St,1428.8,1267.4,NA,2026-08-13T20:12:41Z,144.8,1070.3
2022,83,Miami,ACC,1416,5,7,12,0.417,5-7,Southern Miss,1406.7,1461.5,NA,2026-08-13T20:12:41Z,106,848.1
2022,84,North Texas,C-USA,1415.9,7,7,14,0.5,7-7,Western KY,1567.6,1374.5,NA,2026-08-13T20:12:41Z,217.6,948.9
2022,85,Army,Independent,1412.4,6,6,12,0.5,6-6,Navy,1381.2,1336.8,NA,2026-08-13T20:12:41Z,31.2,937.4
2022,86,Weber St,FCS,1410.6,1,1,2,0.5,1-1,Utah State,1312.3,1441.4,NA,2026-08-13T20:12:41Z,0,930.6
2022,87,Southern Miss,Sun Belt,1406.7,7,6,13,0.538,7-6,Tulane,2017.3,1337.8,NA,2026-08-13T20:12:41Z,761.3,997.4
2022,88,App State,Sun Belt,1404.5,6,6,12,0.5,6-6,Troy,1871.6,1323.7,NA,2026-08-13T20:12:41Z,847.6,955.7
2022,89,Georgia St,Sun Belt,1399.7,4,8,12,0.333,4-8,Army,1412.4,1436.1,NA,2026-08-13T20:12:41Z,119.1,734.5
2022,90,Georgia Tech,ACC,1399.3,5,7,12,0.417,5-7,Pitt,1739.2,1594.4,NA,2026-08-13T20:12:41Z,1092.9,861
2022,91,E Michigan,MAC,1398.7,9,4,13,0.692,9-4,San José St,1356.2,1188.7,NA,2026-08-13T20:12:41Z,6.2,1124
2022,92,California,Pac-12,1396.9,4,8,12,0.333,4-8,Arizona,1530.4,1603.6,NA,2026-08-13T20:12:41Z,180.4,735.6
2022,93,Navy,AAC,1381.2,4,8,12,0.333,4-8,UCF,1661.6,1526.3,NA,2026-08-13T20:12:41Z,619.7,738.9
2022,94,William & Mary,FCS,1375.2,2,0,2,1,2-0,Charlotte,1110.9,1038.1,NA,2026-08-13T20:12:41Z,0,1375.2
2022,95,Indiana,Big Ten,1371.6,4,8,12,0.333,4-8,Illinois,1677.4,1674.9,NA,2026-08-13T20:12:41Z,750.6,736.5
2022,96,Tulsa,AAC,1370.7,5,7,12,0.417,5-7,Houston,1618.1,1429,NA,2026-08-13T20:12:41Z,268.1,827.4
2022,97,Wyoming,Mountain West,1369.2,7,6,13,0.538,7-6,Air Force,1691.4,1367.4,NA,2026-08-13T20:12:41Z,362.1,963
2022,98,San José St,Mountain West,1356.2,7,5,12,0.583,7-5,Wyoming,1369.2,1279.4,NA,2026-08-13T20:12:41Z,19.2,985.5
2022,99,Buffalo,MAC,1348.3,7,6,13,0.538,7-6,Toledo,1444.7,1241.7,NA,2026-08-13T20:12:41Z,143.4,941.5
2022,100,GA Southern,Sun Belt,1337.8,6,7,13,0.462,6-7,James Madison,1645.5,1377.1,NA,2026-08-13T20:12:41Z,461.3,863.2
2022,101,Arizona St,Pac-12,1326.2,3,9,12,0.25,3-9,Washington,1993.4,1607,NA,2026-08-13T20:12:41Z,643.4,602.6
2022,102,Virginia,ACC,1321.4,3,7,10,0.3,3-7,Georgia Tech,1399.3,1531.3,NA,2026-08-13T20:12:41Z,49.3,648.7
2022,103,Kent State,MAC,1318.9,5,7,12,0.417,5-7,Ohio,1513.1,1445.2,NA,2026-08-13T20:12:41Z,163.1,793.1
2022,104,New Mexico St,Independent,1316,7,6,13,0.538,7-6,Liberty,1426.3,1121.2,NA,2026-08-13T20:12:41Z,76.3,916
2022,105,Utah State,Mountain West,1312.3,6,7,13,0.462,6-7,Air Force,1691.4,1430.5,NA,2026-08-13T20:12:41Z,347.6,844.3
2022,106,Rutgers,Big Ten,1310,4,8,12,0.333,4-8,Indiana,1371.6,1605.2,NA,2026-08-13T20:12:41Z,21.6,681.9
2022,107,J'Ville St,FCS,1299.6,9,2,11,0.818,9-2,Austin Peay,1140.4,841.1,NA,2026-08-13T20:12:41Z,0,1152
2022,108,FAU,C-USA,1296.5,5,7,12,0.417,5-7,UAB,1505.1,1374.1,NA,2026-08-13T20:12:41Z,155.1,779.6
2022,109,S Illinois,FCS,1281.4,2,1,3,0.667,2-1,Northwestern,1020.3,1149.2,NA,2026-08-13T20:12:41Z,0,1005
2022,110,UConn,Independent,1279,6,7,13,0.462,6-7,Fresno St,1762.2,1337.4,NA,2026-08-13T20:12:41Z,488.5,826.8
2022,111,Bowling Green,MAC,1249.1,6,7,13,0.462,6-7,Marshall,1633.4,1374.2,NA,2026-08-13T20:12:41Z,378.1,805.4
2022,112,UNLV,Mountain West,1237.1,5,7,12,0.417,5-7,North Texas,1415.9,1337.8,NA,2026-08-13T20:12:41Z,65.9,740.1
2022,113,UTEP,C-USA,1218.2,5,7,12,0.417,5-7,Boise St,1641.2,1328,NA,2026-08-13T20:12:41Z,291.2,737.8
2022,114,Stanford,Pac-12,1217,3,9,12,0.25,3-9,Notre Dame,1981.4,1693.1,NA,2026-08-13T20:12:41Z,631.4,554.9
2022,115,W Michigan,MAC,1208.3,5,7,12,0.417,5-7,Toledo,1444.7,1243.6,NA,2026-08-13T20:12:41Z,94.7,724.6
2022,116,Elon,FCS,1207.2,1,1,2,0.5,1-1,Delaware,965.3,1279.4,NA,2026-08-13T20:12:41Z,0,796.5
2022,117,SE Louisiana,FCS,1206.3,1,2,3,0.333,1-2,J'Ville St,1299.6,1346.7,NA,2026-08-13T20:12:41Z,0,623.6
2022,118,Ball State,MAC,1204.7,5,7,12,0.417,5-7,Kent State,1318.9,1297.8,NA,2026-08-13T20:12:41Z,0,712.8
2022,119,Miami OH,MAC,1204.3,6,7,13,0.462,6-7,Kent State,1318.9,1263.4,NA,2026-08-13T20:12:41Z,0,757.7
2022,120,Old Dominion,Sun Belt,1195.3,3,9,12,0.25,3-9,Coastal Car,1466,1426.3,NA,2026-08-13T20:12:41Z,116,531.1
2022,121,Texas St,Sun Belt,1182,4,8,12,0.333,4-8,App State,1404.5,1290.3,NA,2026-08-13T20:12:41Z,54.5,618.4
2022,122,Colorado,Pac-12,1177.6,1,11,12,0.083,1-11,California,1396.9,1811,NA,2026-08-13T20:12:41Z,46.9,271.4
2022,123,Colorado St,Mountain West,1161.9,3,9,12,0.25,3-9,Hawai'i,1085.1,1450.4,NA,2026-08-13T20:12:41Z,0,505.7
2022,124,Rice,C-USA,1157.1,5,8,13,0.385,5-8,UAB,1505.1,1358.7,NA,2026-08-13T20:12:41Z,249.1,668.4
2022,125,Abilene Chrstn,FCS,1154,1,1,2,0.5,1-1,Sam Houston,908.9,1280.3,NA,2026-08-13T20:12:41Z,0,761.4
2022,126,Virginia Tech,ACC,1149.7,3,8,11,0.273,3-8,Liberty,1426.3,1407.1,NA,2026-08-13T20:12:41Z,76.3,536.3
2022,127,UL Monroe,Sun Belt,1140.8,4,8,12,0.333,4-8,Louisiana,1444,1475.6,NA,2026-08-13T20:12:41Z,143.7,601.7
2022,128,Austin Peay,FCS,1140.4,1,3,4,0.25,1-3,Kennesaw St,856,1497.9,NA,2026-08-13T20:12:41Z,0,496.4
2022,129,Louisiana Tech,FCS,1139.6,3,9,12,0.25,3-9,MTSU,1416.7,1370.7,NA,2026-08-13T20:12:41Z,66.7,504.2
2022,130,C Michigan,MAC,1133,4,8,12,0.333,4-8,Buffalo,1348.3,1272.5,NA,2026-08-13T20:12:41Z,0,585.7
2022,131,Northern Iowa,FCS,1127.1,1,2,3,0.333,1-2,Missouri St,918.4,1393.5,NA,2026-08-13T20:12:41Z,0,582.7
2022,132,Arkansas St,Sun Belt,1114,3,9,12,0.25,3-9,UL Monroe,1140.8,1347.2,NA,2026-08-13T20:12:41Z,0,484.9
2022,133,Charlotte,C-USA,1110.9,3,9,12,0.25,3-9,Georgia St,1399.7,1388.3,NA,2026-08-13T20:12:41Z,49.7,490.6
2022,134,North Dakota,FCS,1096,1,2,3,0.333,1-2,Missouri St,918.4,1296.2,NA,2026-08-13T20:12:41Z,0,566.6
2022,135,Southern Utah,FCS,1095.8,1,1,2,0.5,1-1,Sam Houston,908.9,1452.7,NA,2026-08-13T20:12:41Z,0,723
2022,136,Hawai'i,Mountain West,1085.1,3,10,13,0.231,3-10,UNLV,1237.1,1396.1,NA,2026-08-13T20:12:41Z,0,450.4
2022,137,Samford,FCS,1082.6,1,2,3,0.333,1-2,Kennesaw St,856,1665.1,NA,2026-08-13T20:12:41Z,0,559.7
2022,138,Temple,AAC,1075.7,3,9,12,0.25,3-9,South Florida,803.2,1303.7,NA,2026-08-13T20:12:41Z,0,468.2
2022,139,Richmond,FCS,1050.5,1,2,3,0.333,1-2,Delaware,965.3,1285.8,NA,2026-08-13T20:12:41Z,0,543.1
2022,140,Boston College,ACC,1047.4,3,9,12,0.25,3-9,Louisville,1840,1564.7,NA,2026-08-13T20:12:41Z,841,484.9
2022,141,FIU,C-USA,1046.7,4,8,12,0.333,4-8,New Mexico St,1316,1240.6,NA,2026-08-13T20:12:41Z,0,541.1
2022,142,South Dakota,FCS,1025.5,1,2,3,0.333,1-2,Missouri St,918.4,1483.2,NA,2026-08-13T20:12:41Z,0,530.2
2022,143,Nevada,Mountain West,1023.5,2,10,12,0.167,2-10,New Mexico St,1316,1428.1,NA,2026-08-13T20:12:41Z,0,349.7
2022,144,Northwestern,Big Ten,1020.3,1,11,12,0.083,1-11,Nebraska,1461.3,1698.4,NA,2026-08-13T20:12:41Z,111.3,239.7
2022,145,E Kentucky,FCS,1018.5,2,3,5,0.4,2-3,Bowling Green,1249.1,1142.5,NA,2026-08-13T20:12:41Z,0,587.8
2022,146,N Arizona,FCS,1001.8,1,1,2,0.5,1-1,Sam Houston,908.9,1117.6,NA,2026-08-13T20:12:41Z,0,660.9
2022,147,Akron,MAC,999.3,2,10,12,0.167,2-10,N Illinois,948.4,1317.2,NA,2026-08-13T20:12:41Z,0,341.4
2022,148,C Arkansas,FCS,984,1,3,4,0.25,1-3,Kennesaw St,856,1202,NA,2026-08-13T20:12:41Z,0,428.3
2022,149,Delaware,FCS,965.3,8,5,13,0.615,8-5,Navy,1381.2,826,NA,2026-08-13T20:12:41Z,31.2,726.7
2022,150,Villanova,FCS,957.7,1,1,2,0.5,1-1,Delaware,965.3,1188.8,NA,2026-08-13T20:12:41Z,0,631.8
2022,151,N Illinois,MAC,948.4,3,9,12,0.25,3-9,E Michigan,1398.7,1251.2,NA,2026-08-13T20:12:41Z,48.7,419.8
2022,152,New Mexico,Mountain West,942.1,2,10,12,0.167,2-10,UTEP,1218.2,1390.6,NA,2026-08-13T20:12:41Z,0,321.9
2022,153,Missouri St,FCS,918.4,5,6,11,0.455,5-6,C Arkansas,984,1054.6,NA,2026-08-13T20:12:41Z,0,572.6
2022,154,Sam Houston,C-USA,908.9,5,4,9,0.556,5-4,E Kentucky,1018.5,880.4,NA,2026-08-13T20:12:41Z,0,639.1
2022,155,Kennesaw St,C-USA,856,5,6,11,0.455,5-6,UT Martin,725,947.9,NA,2026-08-13T20:12:41Z,0,533.7
2022,156,South Florida,AAC,803.2,1,11,12,0.083,1-11,Howard,170.2,1498.5,NA,2026-08-13T20:12:41Z,0,180.4
2022,157,UT Martin,FCS,725,0,4,4,0,0-4,NA,NA,1391.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,158,Montana,FCS,718.1,0,2,2,0,0-2,NA,NA,1539.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,159,Gardner-Webb,FCS,705.9,0,3,3,0,0-3,NA,NA,1508.6,NA,2026-08-13T20:12:41Z,NA,NA
2022,160,Cal Poly,FCS,703.4,0,2,2,0,0-2,NA,NA,1666.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,161,UMass,Independent,702.7,1,11,12,0.083,1-11,Stony Brook,165.1,1302,NA,2026-08-13T20:12:41Z,0,157.8
2022,162,UC Davis,FCS,702.5,0,2,2,0,0-2,NA,NA,1483.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,163,Idaho,FCS,696.2,0,3,3,0,0-3,NA,NA,1523.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,164,Illinois St,FCS,695.9,0,2,2,0,0-2,NA,NA,1577.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,165,Portland St,FCS,694.5,0,3,3,0,0-3,NA,NA,1640.1,NA,2026-08-13T20:12:41Z,NA,NA
2022,166,Norfolk St,FCS,692,0,2,2,0,0-2,NA,NA,1639.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,167,SC State,FCS,690.7,0,2,2,0,0-2,NA,NA,1732.6,NA,2026-08-13T20:12:41Z,NA,NA
2022,168,N Colorado,FCS,690.2,0,2,2,0,0-2,NA,NA,1469.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,169,Alabama A&M,FCS,687.7,0,2,2,0,0-2,NA,NA,1688.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,170,Texas Southern,FCS,684.3,0,2,2,0,0-2,NA,NA,1587.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,171,E Washington,FCS,674.7,0,3,3,0,0-3,NA,NA,1756.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,172,Wagner,FCS,672.3,0,2,2,0,0-2,NA,NA,1450.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,173,Robert Morris,FCS,671.3,0,2,2,0,0-2,NA,NA,1304.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,174,Long Island,FCS,662.5,0,2,2,0,0-2,NA,NA,1381.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,175,Lamar,FCS,662.1,0,2,2,0,0-2,NA,NA,1482,NA,2026-08-13T20:12:41Z,NA,NA
2022,176,Idaho St,FCS,658.3,0,2,2,0,0-2,NA,NA,1332.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,177,Duquesne,FCS,654,0,2,2,0,0-2,NA,NA,1504.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,178,Colgate,FCS,647,0,2,2,0,0-2,NA,NA,1314.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,179,Wofford,FCS,642.8,0,2,2,0,0-2,NA,NA,1002.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,180,Tennessee Tech,FCS,641.9,0,2,2,0,0-2,NA,NA,1232.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,181,Holy Cross,FCS,640.8,1,0,1,1,1-0,Buffalo,1348.3,1348.3,NA,2026-08-13T20:12:41Z,0,640.8
2022,182,Rhode Island,FCS,637.6,0,2,2,0,0-2,NA,NA,1352.2,NA,2026-08-13T20:12:41Z,NA,NA
2022,183,Murray St,FCS,636.9,0,3,3,0,0-3,NA,NA,1433.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,184,Towson,FCS,632.6,0,2,2,0,0-2,NA,NA,1236.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,185,Nicholls,FCS,628.4,0,3,3,0,0-3,NA,NA,1340,NA,2026-08-13T20:12:41Z,NA,NA
2022,186,Youngstown St,FCS,627.6,0,3,3,0,0-3,NA,NA,1397.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,187,Utah Tech,FCS,626.5,0,3,3,0,0-3,NA,NA,1350.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,188,Morgan St,FCS,615.6,0,2,2,0,0-2,NA,NA,1151.6,NA,2026-08-13T20:12:41Z,NA,NA
