season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2004,1,USC,Pac-12,2624.1,13,0,13,1,13-0,Oklahoma,2368.1,1733.4,NA,2026-09-12T11:37:27Z,5266.5,2696.7,2632.1,2026-09-10,-8
2004,2,Auburn,SEC,2514.6,13,0,13,1,13-0,Virginia Tech,2212.9,1649.8,NA,2026-09-12T11:37:27Z,4724.9,2583.3,2514.3,2026-09-10,0.3
2004,3,Oklahoma,Big 12,2368.1,12,1,13,0.923,12-1,Texas,2302,1774.1,NA,2026-09-12T11:37:27Z,4330.2,2322.7,2368.8,2026-09-10,-0.7
2004,4,Texas,Big 12,2302,11,1,12,0.917,11-1,Texas Tech,2054.4,1718.6,NA,2026-09-12T11:37:27Z,3671.8,2246,2298.6,2026-09-10,3.4
2004,5,Utah,Mountain West,2253.6,11,0,11,1,11-0,North Carolina,1780.6,1476.3,NA,2026-09-12T11:37:27Z,1786,2295.9,2320.9,2026-09-10,-67.3
2004,6,Virginia Tech,ACC,2212.9,10,3,13,0.769,10-3,Miami,2072.5,1668.7,NA,2026-09-12T11:37:27Z,2901.9,1944.1,2216.9,2026-09-10,-4
2004,7,Louisville,Big East,2204.4,11,1,12,0.917,11-1,Boise St,2157.6,1491.3,NA,2026-09-12T11:37:27Z,1799.4,2135.1,2205.6,2026-09-10,-1.2
2004,8,Boise St,WAC,2157.6,11,1,12,0.917,11-1,Oregon St,1909.8,1513.6,NA,2026-09-12T11:37:27Z,2255.4,2095.8,2146.9,2026-09-10,10.7
2004,9,Tennessee,SEC,2150.7,10,3,13,0.769,10-3,Georgia,2133.9,1732.4,NA,2026-09-12T11:37:27Z,2729.3,1889.4,2146.4,2026-09-10,4.3
2004,10,Georgia,SEC,2133.9,10,2,12,0.833,10-2,LSU,1951.1,1714.7,NA,2026-09-12T11:37:27Z,2723.2,1964.5,2136.3,2026-09-10,-2.4
2004,11,California,Pac-12,2105.9,10,2,12,0.833,10-2,Arizona St,1983.2,1673.7,NA,2026-09-12T11:37:27Z,2187.6,1934,2120.9,2026-09-10,-15
2004,12,Miami,ACC,2072.5,9,3,12,0.75,9-3,Louisville,2204.4,1786.7,NA,2026-09-12T11:37:27Z,3579,1803.8,2075.1,2026-09-10,-2.6
2004,13,Texas Tech,Big 12,2054.4,8,4,12,0.667,8-4,California,2105.9,1740.6,NA,2026-09-12T11:37:27Z,1924.3,1655.1,2055.7,2026-09-10,-1.3
2004,14,Iowa,Big Ten,2023.9,10,2,12,0.833,10-2,LSU,1951.1,1690.8,NA,2026-09-12T11:37:27Z,3132.4,1869.7,2032,2026-09-10,-8.1
2004,15,Florida St,ACC,2000.5,9,3,12,0.75,9-3,Virginia,1898.8,1679.4,NA,2026-09-12T11:37:27Z,2545.7,1733.8,2005.1,2026-09-10,-4.6
2004,16,Texas A&M,Big 12,1998.1,7,4,11,0.636,7-4,Texas Tech,2054.4,1855.4,NA,2026-09-12T11:37:27Z,2808.6,1576,1986.2,2026-09-10,11.9
2004,17,Arizona St,Pac-12,1983.2,8,3,11,0.727,8-3,Iowa,2023.9,1799.5,NA,2026-09-12T11:37:27Z,2814.9,1691,2013.3,2026-09-10,-30.1
2004,18,LSU,SEC,1951.1,9,3,12,0.75,9-3,Oregon St,1909.8,1692.1,NA,2026-09-12T11:37:27Z,1880.6,1685.2,1954.7,2026-09-10,-3.6
2004,19,Oregon St,Pac-12,1909.8,7,5,12,0.583,7-5,Notre Dame,1773.7,1775.2,NA,2026-09-12T11:37:27Z,1312.8,1417.9,1919.5,2026-09-10,-9.7
2004,20,Ohio State,Big Ten,1901.1,8,4,12,0.667,8-4,Michigan,1894.2,1665,NA,2026-09-12T11:37:27Z,2027.1,1536,1902,2026-09-10,-0.9
2004,21,Virginia,ACC,1898.8,8,4,12,0.667,8-4,Georgia Tech,1831.6,1721,NA,2026-09-12T11:37:27Z,1919.1,1533,1901.9,2026-09-10,-3.1
2004,22,Michigan,Big Ten,1894.2,9,3,12,0.75,9-3,Iowa,2023.9,1661.8,NA,2026-09-12T11:37:27Z,2053.8,1639.2,1893.3,2026-09-10,0.9
2004,23,Florida,SEC,1849.5,7,5,12,0.583,7-5,Florida St,2000.5,1630.3,NA,2026-09-12T11:37:27Z,1239.1,1373.2,1852,2026-09-10,-2.5
2004,24,Purdue,Big Ten,1846.5,7,5,12,0.583,7-5,Ohio State,1901.1,1631,NA,2026-09-12T11:37:27Z,1532,1375,1852.4,2026-09-10,-5.9
2004,25,Boston College,ACC,1835.2,8,3,11,0.727,8-3,North Carolina,1780.6,1556.6,NA,2026-09-12T11:37:27Z,1814.2,1558.3,1847.2,2026-09-10,-12
2004,26,Fresno State,WAC,1832.1,9,3,12,0.75,9-3,Virginia,1898.8,1420.7,NA,2026-09-12T11:37:27Z,1064,1574.3,1820,2026-09-10,12.1
2004,27,Georgia Tech,ACC,1831.6,7,5,12,0.583,7-5,Clemson,1788.7,1700.9,NA,2026-09-12T11:37:27Z,1570.2,1364.7,1838.2,2026-09-10,-6.6
2004,28,Colorado,Big 12,1826.2,8,5,13,0.615,8-5,UTEP,1797.6,1734.3,NA,2026-09-12T11:37:27Z,1831.5,1407,1817.8,2026-09-10,8.4
2004,29,UTEP,WAC,1797.6,8,3,11,0.727,8-3,Fresno State,1832.1,1388.3,NA,2026-09-12T11:37:27Z,1087.1,1517.6,1756.5,2026-09-10,41.1
2004,30,Clemson,ACC,1788.7,6,5,11,0.545,6-5,Miami,2072.5,1677.7,NA,2026-09-12T11:37:27Z,1528.2,1281.8,1789.4,2026-09-10,-0.7
2004,31,Oklahoma State,Big 12,1782,7,5,12,0.583,7-5,Colorado,1826.2,1754.6,NA,2026-09-12T11:37:27Z,1256.6,1324.6,1779.4,2026-09-10,2.6
2004,32,North Carolina,ACC,1780.6,6,6,12,0.5,6-6,Miami,2072.5,1845.5,NA,2026-09-12T11:37:27Z,1695.3,1215.9,1788.9,2026-09-10,-8.3
2004,33,Notre Dame,Independent,1773.7,6,6,12,0.5,6-6,Tennessee,2150.7,1785.8,NA,2026-09-12T11:37:27Z,2074.9,1215.8,1780.9,2026-09-10,-7.2
2004,34,Wisconsin,Big Ten,1773.7,9,3,12,0.75,9-3,Ohio State,1901.1,1561.8,NA,2026-09-12T11:37:27Z,1888.7,1536,1772.4,2026-09-10,1.3
2004,35,West Virginia,Big East,1768.4,8,4,12,0.667,8-4,James Madison,1704.9,1556.3,NA,2026-09-12T11:37:27Z,1236.1,1422.1,1778.7,2026-09-10,-10.3
2004,36,Pitt,Big East,1730.7,8,4,12,0.667,8-4,Boston College,1835.2,1594.1,NA,2026-09-12T11:37:27Z,1623.1,1397.7,1747.3,2026-09-10,-16.6
2004,37,James Madison,FCS,1704.9,13,2,15,0.867,13-2,Furman,1645.8,1125.8,NA,2026-09-12T11:37:27Z,601.9,1589.5,1711.1,2026-09-10,-6.2
2004,38,Iowa State,Big 12,1699.6,7,5,12,0.583,7-5,N Illinois,1640.2,1614.3,NA,2026-09-12T11:37:27Z,1066.6,1262.2,1697,2026-09-10,2.6
2004,39,Arkansas,SEC,1683.2,5,6,11,0.455,5-6,Alabama,1568.6,1757.7,NA,2026-09-12T11:37:27Z,388.3,1069.1,1684.5,2026-09-10,-1.3
2004,40,Syracuse,Big East,1678.7,6,6,12,0.5,6-6,Boston College,1835.2,1644.4,NA,2026-09-12T11:37:27Z,1482.9,1146,1689.6,2026-09-10,-10.9
2004,41,Navy,Independent,1668.8,10,2,12,0.833,10-2,New Mexico,1643.4,1312.8,NA,2026-09-12T11:37:27Z,522.4,1518.4,1677.8,2026-09-10,-9
2004,42,UCLA,Pac-12,1666.2,6,6,12,0.5,6-6,Oregon,1527.4,1640.2,NA,2026-09-12T11:37:27Z,462.3,1120.8,1672,2026-09-10,-5.8
2004,43,UConn,Big East,1663,8,4,12,0.667,8-4,Pitt,1730.7,1417,NA,2026-09-12T11:37:27Z,578.8,1328.3,1673.9,2026-09-10,-10.9
2004,44,Cincinnati,Big East,1654,7,5,12,0.583,7-5,Memphis,1491.3,1488.8,NA,2026-09-12T11:37:27Z,404.9,1216.7,1663.8,2026-09-10,-9.8
