season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2008,35,Arizona,Pac-12,1815.6,8,5,13,0.615,8-5,California,1843,1473.1,NA,2026-09-20T23:11:18Z,1090.8,1389.3,1829.9,2026-09-17,-14.3
2008,36,NC State,ACC,1790.4,6,7,13,0.462,6-7,UNC,1878.5,1729.4,NA,2026-09-20T23:11:18Z,1842.9,1169.4,1790.2,2026-09-17,0.2
2008,37,BYU,Mountain West,1783.2,10,3,13,0.769,10-3,Air Force,1615,1471.5,NA,2026-09-20T23:11:18Z,465,1544.8,1786.7,2026-09-17,-3.5
2008,38,Rice,C-USA,1775.6,10,3,13,0.769,10-3,Houston,1684.6,1423,NA,2026-09-20T23:11:18Z,769.4,1544.4,1773.2,2026-09-17,2.4
2008,39,South Carolina,SEC,1774.1,7,6,13,0.538,7-6,Ole Miss,2053.1,1793.9,NA,2026-09-20T23:11:18Z,1964.6,1267.4,1773.6,2026-09-17,0.5
2008,40,Northwestern,Big Ten,1769.9,9,4,13,0.692,9-4,Iowa,1898.2,1517.8,NA,2026-09-20T23:11:18Z,1127.9,1452.7,1769.4,2026-09-17,0.5
2008,41,JMU,FCS,1751.7,12,1,13,0.923,12-1,Richmond,1637.4,1191.9,NA,2026-09-20T23:11:18Z,557.6,1693.1,1751.6,2026-09-17,0.1
2008,42,Maryland,ACC,1741.7,8,5,13,0.615,8-5,UNC,1878.5,1654,NA,2026-09-20T23:11:18Z,2670.7,1352.7,1742.1,2026-09-17,-0.4
2008,43,Miami,ACC,1736.9,7,6,13,0.538,7-6,Virginia Tech,2017.2,1743.5,NA,2026-09-20T23:11:18Z,1726.3,1239,1738.5,2026-09-17,-1.6
2008,44,UConn,Big East,1720.2,8,5,13,0.615,8-5,Cincinnati,1857.5,1579.6,NA,2026-09-20T23:11:18Z,1365.9,1322,1719.9,2026-09-17,0.3
2008,45,Tulsa,C-USA,1719.5,11,3,14,0.786,11-3,Rice,1775.6,1334.7,NA,2026-09-20T23:11:18Z,760.8,1515.8,1717.1,2026-09-17,2.4
2008,46,Vanderbilt,SEC,1711.9,7,6,13,0.538,7-6,Ole Miss,2053.1,1746.5,NA,2026-09-20T23:11:18Z,2497.4,1230.2,1711.2,2026-09-17,0.7
2008,47,UVA,ACC,1694,5,7,12,0.417,5-7,UNC,1878.5,1816.6,NA,2026-09-20T23:11:18Z,1967.7,1046.7,1693.8,2026-09-17,0.2
2008,48,Houston,C-USA,1684.6,8,5,13,0.615,8-5,Tulsa,1719.5,1375.5,NA,2026-09-20T23:11:18Z,923.2,1288.8,1678.4,2026-09-17,6.2
2008,49,Notre Dame,Independent,1669.6,7,6,13,0.538,7-6,Navy,1620.5,1555.5,NA,2026-09-20T23:11:18Z,520.2,1173.8,1671.4,2026-09-17,-1.8
2008,50,Tennessee,SEC,1654.4,5,7,12,0.417,5-7,Vanderbilt,1711.9,1678.7,NA,2026-09-20T23:11:18Z,698.5,1005.3,1654.1,2026-09-17,0.3
2008,51,USF,Big East,1650,8,5,13,0.615,8-5,Kansas,1825.3,1538.8,NA,2026-09-20T23:11:18Z,1285.9,1268.4,1649.5,2026-09-17,0.5
2008,52,Richmond,FCS,1637.4,3,2,5,0.6,3-2,Appalachian St,1536.2,1435.1,NA,2026-09-20T23:11:18Z,186.2,1218.8,1637.3,2026-09-17,0.1
2008,53,Wisconsin,Big Ten,1635.6,7,6,13,0.538,7-6,Minnesota,1479.9,1569.9,NA,2026-09-20T23:11:18Z,345.6,1146.2,1635.9,2026-09-17,-0.3
2008,54,Ball State,MAC,1634.2,12,2,14,0.857,12-2,Navy,1620.5,1254.5,NA,2026-09-20T23:11:18Z,566.7,1513.5,1633.3,2026-09-17,0.9
2008,55,Arkansas,SEC,1630.8,5,7,12,0.417,5-7,LSU,1940.5,1795.2,NA,2026-09-20T23:11:18Z,1165.8,999,1629.9,2026-09-17,0.9
2008,56,Navy,Independent,1620.5,8,5,13,0.615,8-5,Rutgers,1832.3,1484.1,NA,2026-09-20T23:11:18Z,1245.8,1245.8,1620.4,2026-09-17,0.1
2008,57,Air Force,Mountain West,1615,8,5,13,0.615,8-5,Houston,1684.6,1551.2,NA,2026-09-20T23:11:18Z,534.6,1229.5,1613.7,2026-09-17,1.3
2008,58,Troy,Sun Belt,1605.1,8,5,13,0.615,8-5,FAU,1390.1,1326.1,NA,2026-09-20T23:11:18Z,40.1,1205.4,1597.5,2026-09-17,7.6
2008,59,ECU,C-USA,1587.7,9,5,14,0.643,9-5,Virginia Tech,2017.2,1525.4,NA,2026-09-20T23:11:18Z,1564.3,1257.7,1585.7,2026-09-17,2
2008,60,Kentucky,SEC,1585.9,7,6,13,0.538,7-6,Arkansas,1630.8,1558.3,NA,2026-09-20T23:11:18Z,679,1119.4,1585.2,2026-09-17,0.7
2008,61,Buffalo,MAC,1570.8,8,6,14,0.571,8-6,Ball State,1634.2,1437.3,NA,2026-09-20T23:11:18Z,413.6,1142.6,1570.2,2026-09-17,0.6
2008,62,Duke,ACC,1568.6,4,8,12,0.333,4-8,JMU,1751.7,1795,NA,2026-09-20T23:11:18Z,1378.1,848,1568.5,2026-09-17,0.1
2008,63,Nevada,WAC,1562.8,7,6,13,0.538,7-6,LA Tech,1492.2,1395.6,NA,2026-09-20T23:11:18Z,237.5,1092.8,1563.8,2026-09-17,-1
2008,64,UNH,FCS,1558.2,2,0,2,1,2-0,UMass,1225.8,1220.1,NA,2026-09-20T23:11:18Z,0,1558.2,1558.1,2026-09-17,0.1
2008,65,Baylor,Big 12,1556.5,4,8,12,0.333,4-8,Texas A&M,1375.3,1748.6,NA,2026-09-20T23:11:18Z,25.3,809.7,1549.9,2026-09-17,6.6
2008,66,Auburn,SEC,1555.8,5,7,12,0.417,5-7,Tennessee,1654.4,1672,NA,2026-09-20T23:11:18Z,606.5,945.2,1554.9,2026-09-17,0.9
2008,67,Southern Miss,C-USA,1551.4,7,6,13,0.538,7-6,Troy,1605.1,1443.2,NA,2026-09-20T23:11:18Z,492.8,1091.7,1549.5,2026-09-17,1.9
2008,68,Colorado St,Mountain West,1550,7,6,13,0.538,7-6,Houston,1684.6,1547.6,NA,2026-09-20T23:11:18Z,429.9,1089.3,1549.9,2026-09-17,0.1
2008,69,Appalachian St,FCS,1536.2,11,3,14,0.786,11-3,Ga Southern,1263.5,1137.2,NA,2026-09-20T23:11:18Z,0,1329.5,1536.1,2026-09-17,0.1
2008,70,W Michigan,MAC,1532.4,9,4,13,0.692,9-4,Buffalo,1570.8,1347.3,NA,2026-09-20T23:11:18Z,368.5,1247.9,1531.6,2026-09-17,0.8
2008,71,Arizona St,Pac-12,1514.6,5,7,12,0.417,5-7,Stanford,1437.9,1570.1,NA,2026-09-20T23:11:18Z,87.9,905.5,1526.1,2026-09-17,-11.5
2008,72,Colorado,Big 12,1492.3,5,7,12,0.417,5-7,West Virginia,1826.6,1671,NA,2026-09-20T23:11:18Z,771.5,910.7,1486.8,2026-09-17,5.5
2008,73,LA Tech,WAC,1492.2,8,5,13,0.615,8-5,Miss St,1450.7,1353.5,NA,2026-09-20T23:11:18Z,196,1128.7,1493.3,2026-09-17,-1.1
2008,74,Minnesota,Big Ten,1479.9,7,6,13,0.538,7-6,Illinois,1470.4,1516,NA,2026-09-20T23:11:18Z,307,1037.8,1479.6,2026-09-17,0.3
2008,75,Illinois,Big Ten,1470.4,5,7,12,0.417,5-7,Iowa,1898.2,1585.6,NA,2026-09-20T23:11:18Z,563.6,893.7,1470.4,2026-09-17,0
2008,76,Cent Michigan,MAC,1463.8,8,5,13,0.615,8-5,Buffalo,1570.8,1353.5,NA,2026-09-20T23:11:18Z,430.5,1114.2,1463.6,2026-09-17,0.2
2008,77,Miss St,SEC,1450.7,4,8,12,0.333,4-8,Vanderbilt,1711.9,1647.6,NA,2026-09-20T23:11:18Z,642.7,775.3,1450.3,2026-09-17,0.4
2008,78,Purdue,Big Ten,1445.4,4,8,12,0.333,4-8,Cent Michigan,1463.8,1611.3,NA,2026-09-20T23:11:18Z,129.2,758.6,1447.1,2026-09-17,-1.7
2008,79,Fresno State,WAC,1445.3,7,6,13,0.538,7-6,Rutgers,1832.3,1413.2,NA,2026-09-20T23:11:18Z,482.3,1018.3,1447,2026-09-17,-1.7
2008,80,Kansas State,Big 12,1444.9,5,7,12,0.417,5-7,Texas A&M,1375.3,1565.6,NA,2026-09-20T23:11:18Z,25.3,859.9,1441.8,2026-09-17,3.1
2008,81,Stanford,Pac-12,1437.9,5,7,12,0.417,5-7,Oregon St,1893.2,1626,NA,2026-09-20T23:11:18Z,1008.8,882.5,1446.6,2026-09-17,-8.7
2008,82,Maine,FCS,1411.2,2,2,4,0.5,2-2,UMass,1225.8,1460.8,NA,2026-09-20T23:11:18Z,0,931,1411.2,2026-09-17,0
2008,83,Louisville,Big East,1409.8,5,7,12,0.417,5-7,USF,1650,1513.3,NA,2026-09-20T23:11:18Z,394.9,854,1409.1,2026-09-17,0.7
2008,84,Bowling Green,MAC,1401.1,6,6,12,0.5,6-6,Pitt,1821.5,1360.8,NA,2026-09-20T23:11:18Z,471.5,946.1,1401,2026-09-17,0.1
2008,85,Hawaii,WAC,1401,7,7,14,0.5,7-7,Nevada,1562.8,1489.8,NA,2026-09-20T23:11:18Z,450.3,945.5,1403.4,2026-09-17,-2.4
2008,86,UTEP,C-USA,1401,5,7,12,0.417,5-7,Southern Miss,1551.4,1468,NA,2026-09-20T23:11:18Z,201.4,843.1,1399,2026-09-17,2
2008,87,FAU,Sun Belt,1390.1,7,6,13,0.538,7-6,Cent Michigan,1463.8,1361.5,NA,2026-09-20T23:11:18Z,113.8,969,1388.1,2026-09-17,2
2008,88,Temple,MAC,1377.3,5,7,12,0.417,5-7,Ohio,1256.5,1410.7,NA,2026-09-20T23:11:18Z,0,814.9,1377.2,2026-09-17,0.1
2008,89,Texas A&M,Big 12,1375.3,4,8,12,0.333,4-8,Colorado,1492.3,1679.7,NA,2026-09-20T23:11:18Z,142.3,722.9,1370.9,2026-09-17,4.4
2008,90,Michigan,Big Ten,1365.4,3,9,12,0.25,3-9,Wisconsin,1635.6,1671.3,NA,2026-09-20T23:11:18Z,415.5,614.7,1366,2026-09-17,-0.6
2008,91,Villanova,FCS,1361.4,1,3,4,0.25,1-3,Delaware,967.6,1574.4,NA,2026-09-20T23:11:18Z,0,592.6,1361.3,2026-09-17,0.1
2008,92,Arkansas State,Sun Belt,1341.3,6,6,12,0.5,6-6,FAU,1390.1,1299,NA,2026-09-20T23:11:18Z,65.4,893,1338.5,2026-09-17,2.8
2008,93,N Illinois,MAC,1341.2,6,7,13,0.462,6-7,Bowling Green,1401.1,1317.6,NA,2026-09-20T23:11:18Z,51.1,851,1341.2,2026-09-17,0
2008,94,Memphis,C-USA,1325.5,6,7,13,0.462,6-7,Southern Miss,1551.4,1351.5,NA,2026-09-20T23:11:18Z,201.4,848.2,1324.2,2026-09-17,1.3
2008,95,UCLA,Pac-12,1325.4,4,8,12,0.333,4-8,Tennessee,1654.4,1620.5,NA,2026-09-20T23:11:18Z,392.3,705,1333.1,2026-09-17,-7.7
2008,96,Montana,FCS,1317.3,2,0,2,1,2-0,Texas State,990.1,873.4,NA,2026-09-20T23:11:18Z,0,1317.3,1317.3,2026-09-17,0
2008,97,Louisiana,Sun Belt,1316.6,6,6,12,0.5,6-6,Arkansas State,1341.3,1297,NA,2026-09-20T23:11:18Z,0,868.6,1314.1,2026-09-17,2.5
2008,98,New Mexico,Mountain West,1313.1,4,8,12,0.333,4-8,Arizona,1815.6,1580,NA,2026-09-20T23:11:18Z,465.6,700.4,1313,2026-09-17,0.1
2008,99,UNLV,Mountain West,1299,5,7,12,0.417,5-7,Arizona St,1514.6,1552.4,NA,2026-09-20T23:11:18Z,164.6,781.4,1299.5,2026-09-17,-0.5
2008,100,Marshall,C-USA,1296.3,4,8,12,0.333,4-8,Houston,1684.6,1499.5,NA,2026-09-20T23:11:18Z,536,693.3,1294.5,2026-09-17,1.8
2008,101,Syracuse,Big East,1295.2,3,9,12,0.25,3-9,Notre Dame,1669.6,1658.2,NA,2026-09-20T23:11:18Z,379.4,583.2,1295.1,2026-09-17,0.1
2008,102,San Jose State,WAC,1276.1,6,6,12,0.5,6-6,Hawaii,1401,1341.6,NA,2026-09-20T23:11:18Z,51,849.1,1278,2026-09-17,-1.9
2008,103,Northern Iowa,FCS,1273.8,2,1,3,0.667,2-1,North Dakota St,1009.5,1181.5,NA,2026-09-20T23:11:18Z,0,999,1273.8,2026-09-17,0
2008,104,Ga Southern,Sun Belt,1263.5,6,5,11,0.545,6-5,Furman,1128.9,1161.4,NA,2026-09-20T23:11:18Z,0,877.8,1263.4,2026-09-17,0.1
2008,105,Liberty,FCS,1261.2,10,2,12,0.833,10-2,W Carolina,1039.9,792,NA,2026-09-20T23:11:18Z,0,1130.2,1261.2,2026-09-17,0
2008,106,UAB,C-USA,1257.1,4,8,12,0.333,4-8,Marshall,1296.3,1363.8,NA,2026-09-20T23:11:18Z,0,649.9,1255.6,2026-09-17,1.5
2008,107,Ohio,MAC,1256.5,4,8,12,0.333,4-8,Akron,1244.1,1397.9,NA,2026-09-20T23:11:18Z,0,649.6,1256.3,2026-09-17,0.2
2008,108,Utah State,WAC,1255.8,3,9,12,0.25,3-9,Hawaii,1401,1549.9,NA,2026-09-20T23:11:18Z,51,553.8,1257.9,2026-09-17,-2.1
2008,109,Samford,FCS,1249.3,1,2,3,0.333,1-2,Ga Southern,1263.5,1617.6,NA,2026-09-20T23:11:18Z,0,645.9,1249.2,2026-09-17,0.1
2008,110,Akron,MAC,1244.1,5,7,12,0.417,5-7,Syracuse,1295.2,1380,NA,2026-09-20T23:11:18Z,0,736.1,1243.9,2026-09-17,0.2
2008,111,UCF,C-USA,1242.6,4,8,12,0.333,4-8,Memphis,1325.5,1413.5,NA,2026-09-20T23:11:18Z,0,642.4,1241.3,2026-09-17,1.3
2008,112,Wofford,FCS,1237.1,1,3,4,0.25,1-3,Ga Southern,1263.5,1581.4,NA,2026-09-20T23:11:18Z,0,538.5,1237,2026-09-17,0.1
2008,113,Wyoming,Mountain West,1230.1,4,8,12,0.333,4-8,Tennessee,1654.4,1544.8,NA,2026-09-20T23:11:18Z,304.4,653.4,1230.2,2026-09-17,-0.1
2008,114,UMass,FCS,1225.8,7,5,12,0.583,7-5,Delaware,967.6,1065.6,NA,2026-09-20T23:11:18Z,0,886.8,1225.6,2026-09-17,0.2
2008,115,Army,Independent,1214.4,3,9,12,0.25,3-9,LA Tech,1492.2,1457.6,NA,2026-09-20T23:11:18Z,142.2,540.5,1213.9,2026-09-17,0.5
2008,116,W Illinois,FCS,1213.7,2,1,3,0.667,2-1,North Dakota St,1009.5,1130.7,NA,2026-09-20T23:11:18Z,0,951.9,1213.4,2026-09-17,0.3
2008,117,Jacksonville St,FCS,1198,8,3,11,0.727,8-3,Chattanooga,914.5,742.4,NA,2026-09-20T23:11:18Z,0,989.4,1197.9,2026-09-17,0.1
2008,118,FIU,Sun Belt,1192.2,5,7,12,0.417,5-7,Arkansas State,1341.3,1329.2,NA,2026-09-20T23:11:18Z,0,705.4,1190.3,2026-09-17,1.9
2008,119,William & Mary,FCS,1187.5,1,2,3,0.333,1-2,Delaware,967.6,1503.2,NA,2026-09-20T23:11:18Z,0,613.9,1187.4,2026-09-17,0.1
2008,120,Cent Arkansas,FCS,1174.8,2,1,3,0.667,2-1,Texas State,990.1,1173.2,NA,2026-09-20T23:11:18Z,0,921.4,1174.7,2026-09-17,0.1
2008,121,Mid Tennessee,Sun Belt,1156.8,5,7,12,0.417,5-7,Maryland,1741.7,1307.6,NA,2026-09-20T23:11:18Z,431.8,705.2,1155.3,2026-09-17,1.5
2008,122,Iowa State,Big 12,1148.1,2,10,12,0.167,2-10,Kent State,1141.7,1583,NA,2026-09-20T23:11:18Z,0,392.3,1145.2,2026-09-17,2.9
2008,123,Northwestern St,FCS,1143.8,2,1,3,0.667,2-1,Texas State,990.1,1118.9,NA,2026-09-20T23:11:18Z,0,897.1,1142.8,2026-09-17,1
2008,124,Kent State,MAC,1141.7,4,8,12,0.333,4-8,Buffalo,1570.8,1270.4,NA,2026-09-20T23:11:18Z,248.1,606,1141.1,2026-09-17,0.6
2008,125,Southern Utah,FCS,1130.2,1,1,2,0.5,1-1,Texas State,990.1,1302.6,NA,2026-09-20T23:11:18Z,0,745.7,1130.1,2026-09-17,0.1
2008,126,Furman,FCS,1128.9,1,3,4,0.25,1-3,Delaware,967.6,1446.1,NA,2026-09-20T23:11:18Z,0,491.4,1128.9,2026-09-17,0
2008,127,Indiana,Big Ten,1115.2,3,9,12,0.25,3-9,Northwestern,1769.9,1510.7,NA,2026-09-20T23:11:18Z,419.9,505.9,1115.7,2026-09-17,-0.5
2008,128,San Diego St,Mountain West,1109.7,2,10,12,0.167,2-10,UNLV,1299,1512.8,NA,2026-09-20T23:11:18Z,0,379.2,1110.2,2026-09-17,-0.5
2008,129,Toledo,MAC,1109,3,9,12,0.25,3-9,Michigan,1365.4,1368.9,NA,2026-09-20T23:11:18Z,15.4,486.6,1108.8,2026-09-17,0.2
2008,130,The Citadel,FCS,1095.5,0,4,4,0,0-4,NA,NA,1816.4,NA,2026-09-20T23:11:18Z,0,69.1,1095.4,2026-09-17,0.1
2008,131,N Arizona,FCS,1073.3,1,1,2,0.5,1-1,Sacramento St,756.7,1135.7,NA,2026-09-20T23:11:18Z,0,708.1,1074.4,2026-09-17,-1.1
2008,132,E Michigan,MAC,1066.2,3,9,12,0.25,3-9,Cent Michigan,1463.8,1376.8,NA,2026-09-20T23:11:18Z,164.9,476.9,1066.1,2026-09-17,0.1
2008,133,UL Monroe,Sun Belt,1058,4,8,12,0.333,4-8,Troy,1605.1,1303.9,NA,2026-09-20T23:11:18Z,255.1,562.9,1056.7,2026-09-17,1.3
2008,134,W Carolina,FCS,1039.9,0,4,4,0,0-4,NA,NA,1509.3,NA,2026-09-20T23:11:18Z,0,65.6,1039.9,2026-09-17,0
2008,135,South Dakota St,FCS,1032.6,2,1,3,0.667,2-1,North Dakota St,1009.5,969.8,NA,2026-09-20T23:11:18Z,0,809.9,1031.6,2026-09-17,1
2008,136,VMI,FCS,1025.5,1,2,3,0.333,1-2,Coast Carolina,851.8,1123.2,NA,2026-09-20T23:11:18Z,0,530.2,1025.5,2026-09-17,0
2008,137,North Dakota St,FCS,1009.5,6,5,11,0.545,6-5,S Illinois,900.6,842.7,NA,2026-09-20T23:11:18Z,0,701.4,1009.2,2026-09-17,0.3
2008,138,McNeese State,FCS,1004.8,1,2,3,0.333,1-2,Sam Houston,810.1,1226.2,NA,2026-09-20T23:11:18Z,0,519.5,1004.7,2026-09-17,0.1
2008,139,Cal Poly,FCS,998.7,1,1,2,0.5,1-1,San Diego St,1109.7,1372.7,NA,2026-09-20T23:11:18Z,0,658.9,998.7,2026-09-17,0
2008,140,Charleston So,FCS,994.5,1,3,4,0.25,1-3,Coast Carolina,851.8,1193.9,NA,2026-09-20T23:11:18Z,0,432.9,994.6,2026-09-17,-0.1
2008,141,Texas State,FCS,990.1,7,5,12,0.583,7-5,McNeese State,1004.8,875.5,NA,2026-09-20T23:11:18Z,0,716.3,989.9,2026-09-17,0.2
2008,142,Stony Brook,FCS,973.3,1,1,2,0.5,1-1,Coast Carolina,851.8,1056.5,NA,2026-09-20T23:11:18Z,0,642.1,973.3,2026-09-17,0
2008,143,Delaware,FCS,967.6,3,8,11,0.273,3-8,Hofstra,764.4,1225.5,NA,2026-09-20T23:11:18Z,0,444,967.6,2026-09-17,0
2008,144,Tulane,Independent,963.6,2,10,12,0.167,2-10,UL Monroe,1058,1508.6,NA,2026-09-20T23:11:18Z,0,329.3,962.3,2026-09-17,1.3
2008,145,Montana State,FCS,957.4,1,2,3,0.333,1-2,Sacramento St,756.7,1227.2,NA,2026-09-20T23:11:18Z,0,494.9,957.1,2026-09-17,0.3
2008,146,Elon,FCS,947.8,1,2,3,0.333,1-2,Ga Southern,1263.5,1353.6,NA,2026-09-20T23:11:18Z,0,490,947.8,2026-09-17,0
2008,147,Youngstown St,FCS,946.3,1,3,4,0.25,1-3,North Dakota St,1009.5,1278.8,NA,2026-09-20T23:11:18Z,0,411.9,946.1,2026-09-17,0.2
2008,148,Washington St,Pac-12,943.2,2,11,13,0.154,2-11,Washington,795.4,1568.8,NA,2026-09-20T23:11:18Z,0,307,946.6,2026-09-17,-3.4
2008,149,Weber State,FCS,938.8,1,2,3,0.333,1-2,Sacramento St,756.7,1529.5,NA,2026-09-20T23:11:18Z,0,485.3,939.1,2026-09-17,-0.3
2008,150,Miami (OH),MAC,925.6,2,10,12,0.167,2-10,Bowling Green,1401.1,1396.8,NA,2026-09-20T23:11:18Z,51.1,323.4,925.4,2026-09-17,0.2
2008,151,Northeastern,FCS,924.4,0,4,4,0,0-4,NA,NA,1354.7,NA,2026-09-20T23:11:18Z,0,58.3,924.4,2026-09-17,0
2008,152,Idaho State,FCS,919.4,1,1,2,0.5,1-1,Sacramento St,756.7,1450.2,NA,2026-09-20T23:11:18Z,0,606.6,919.4,2026-09-17,0
2008,153,New Mexico St,WAC,916.3,3,9,12,0.25,3-9,Nevada,1562.8,1390.9,NA,2026-09-20T23:11:18Z,263.8,415.1,917.6,2026-09-17,-1.3
