season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2006,32,Georgia Tech,ACC,1841.4,9,5,14,0.643,9-5,Virginia Tech,2021.9,1593.6,NA,2026-09-20T20:44:51Z,1583.8,1452.6,1840.4,2026-09-17,1
2006,33,North Dakota St,FCS,1838,10,1,11,0.909,10-1,Ball State,1363.7,953.2,NA,2026-09-20T20:44:51Z,13.7,1739.4,1838.2,2026-09-17,-0.2
2006,34,Hawaii,WAC,1831.3,7,3,10,0.7,7-3,Arizona St,1707.9,1467.8,NA,2026-09-20T20:44:51Z,775.5,1506.3,1831,2026-09-17,0.3
2006,35,UMass,FCS,1818.2,13,2,15,0.867,13-2,UNH,1485.7,1043.3,NA,2026-09-20T20:44:51Z,362.2,1688,1819.2,2026-09-17,-1
2006,36,TCU,Mountain West,1817.8,11,2,13,0.846,11-2,Texas Tech,1663.3,1378,NA,2026-09-20T20:44:51Z,643.5,1669.6,1816.3,2026-09-17,1.5
2006,37,Houston,C-USA,1800.8,10,4,14,0.714,10-4,Southern Miss,1681.3,1380,NA,2026-09-20T20:44:51Z,1022.3,1503.2,1798,2026-09-17,2.8
2006,38,Nebraska,Big 12,1794,9,5,14,0.643,9-5,Texas A&M,1843.6,1606,NA,2026-09-20T20:44:51Z,1304.6,1412.5,1792.3,2026-09-17,1.7
2006,39,UCLA,Pac-12,1782.5,7,6,13,0.538,7-6,USC,2338.5,1756.1,NA,2026-09-20T20:44:51Z,2631.4,1280.1,1782,2026-09-17,0.5
2006,40,Maryland,ACC,1782.2,9,4,13,0.692,9-4,Clemson,1857.9,1590.3,NA,2026-09-20T20:44:51Z,1666.9,1469.8,1780.9,2026-09-17,1.3
2006,41,FSU,ACC,1779.3,7,6,13,0.538,7-6,UCLA,1782.5,1639,NA,2026-09-20T20:44:51Z,1142.1,1260.4,1777.2,2026-09-17,2.1
2006,42,Arizona,Pac-12,1756,6,6,12,0.5,6-6,California,2073.9,1784.4,NA,2026-09-20T20:44:51Z,2048.7,1203.8,1755.7,2026-09-17,0.3
2006,43,Navy,Independent,1734.5,9,4,13,0.692,9-4,UMass,1818.2,1439.5,NA,2026-09-20T20:44:51Z,790.3,1418.8,1734.3,2026-09-17,0.2
2006,44,Cent Michigan,MAC,1715.2,10,4,14,0.714,10-4,Ohio,1518.2,1405.1,NA,2026-09-20T20:44:51Z,473.2,1423.1,1697.2,2026-09-17,18
2006,45,Oregon,Pac-12,1714.2,7,6,13,0.538,7-6,Oklahoma,2023.8,1759.4,NA,2026-09-20T20:44:51Z,1788.6,1224.1,1713.9,2026-09-17,0.3
2006,46,Arizona St,Pac-12,1707.9,7,6,13,0.538,7-6,Arizona,1756,1674.2,NA,2026-09-20T20:44:51Z,1151.8,1211.4,1707.6,2026-09-17,0.3
2006,47,Missouri,Big 12,1699.1,8,5,13,0.615,8-5,Texas Tech,1663.3,1518.4,NA,2026-09-20T20:44:51Z,1001,1300.9,1693.8,2026-09-17,5.3
2006,48,JMU,FCS,1695.4,9,3,12,0.75,9-3,UNH,1485.7,1179.7,NA,2026-09-20T20:44:51Z,226.5,1441.7,1696.3,2026-09-17,-0.9
2006,49,Southern Miss,C-USA,1681.3,9,5,14,0.643,9-5,Houston,1800.8,1504.7,NA,2026-09-20T20:44:51Z,681.7,1316.1,1664.9,2026-09-17,16.4
2006,50,Oklahoma State,Big 12,1678.7,7,6,13,0.538,7-6,Nebraska,1794,1550.2,NA,2026-09-20T20:44:51Z,855.5,1186.5,1678,2026-09-17,0.7
2006,51,Minnesota,Big Ten,1676.5,6,7,13,0.462,6-7,North Dakota St,1838,1707,NA,2026-09-20T20:44:51Z,749.8,1082.2,1676.1,2026-09-17,0.4
2006,52,Pitt,Big East,1665.5,6,6,12,0.5,6-6,Cincinnati,1918.5,1652.2,NA,2026-09-20T20:44:51Z,836.8,1127.7,1665,2026-09-17,0.5
2006,53,Texas Tech,Big 12,1663.3,8,5,13,0.615,8-5,Texas A&M,1843.6,1532.8,NA,2026-09-20T20:44:51Z,1235.6,1277.6,1661.6,2026-09-17,1.7
2006,54,Washington St,Pac-12,1639,6,6,12,0.5,6-6,Oregon St,1857.3,1720.9,NA,2026-09-20T20:44:51Z,1304,1117.4,1638.8,2026-09-17,0.2
2006,55,Utah,Mountain West,1628.7,8,5,13,0.615,8-5,TCU,1817.8,1447.9,NA,2026-09-20T20:44:51Z,650.3,1242.2,1628.1,2026-09-17,0.6
2006,56,Youngstown St,FCS,1621.8,3,2,5,0.6,3-2,JMU,1695.4,1480.6,NA,2026-09-20T20:44:51Z,345.4,1212.3,1622.7,2026-09-17,-0.9
2006,57,Nevada,WAC,1603.9,8,4,12,0.667,8-4,San Jose State,1558.9,1329.6,NA,2026-09-20T20:44:51Z,254.9,1273.9,1603.8,2026-09-17,0.1
2006,58,ECU,C-USA,1591.6,7,6,13,0.538,7-6,Southern Miss,1681.3,1512.6,NA,2026-09-20T20:44:51Z,622.1,1122.2,1590.1,2026-09-17,1.5
2006,59,Alabama,SEC,1576.4,6,7,13,0.462,6-7,Hawaii,1831.3,1651.7,NA,2026-09-20T20:44:51Z,671,1017.8,1576.2,2026-09-17,0.2
2006,60,Miami,ACC,1575.3,7,6,13,0.538,7-6,Boston College,1991.1,1500.1,NA,2026-09-20T20:44:51Z,1345.8,1122.7,1573.8,2026-09-17,1.5
2006,61,San Jose State,WAC,1558.9,9,4,13,0.692,9-4,New Mexico,1376.9,1369.7,NA,2026-09-20T20:44:51Z,26.9,1255.1,1558.9,2026-09-17,0
2006,62,Purdue,Big Ten,1558.7,8,6,14,0.571,8-6,Minnesota,1676.5,1538.8,NA,2026-09-20T20:44:51Z,479.9,1135.5,1557.7,2026-09-17,1
2006,63,Washington,Pac-12,1552.9,5,7,12,0.417,5-7,UCLA,1782.5,1758.3,NA,2026-09-20T20:44:51Z,1336.4,955.4,1552.7,2026-09-17,0.2
2006,64,Kansas,Big 12,1535.1,6,6,12,0.5,6-6,USF,1876.8,1482,NA,2026-09-20T20:44:51Z,690.5,1039.1,1533.6,2026-09-17,1.5
2006,65,Tulsa,C-USA,1532.5,8,5,13,0.615,8-5,Navy,1734.5,1471.3,NA,2026-09-20T20:44:51Z,957.4,1175.7,1530.8,2026-09-17,1.7
2006,66,Wyoming,Mountain West,1518.5,6,6,12,0.5,6-6,Utah,1628.7,1465.2,NA,2026-09-20T20:44:51Z,305.6,1019.3,1518,2026-09-17,0.5
2006,67,Ohio,MAC,1518.2,9,4,13,0.692,9-4,W Michigan,1486.9,1353.1,NA,2026-09-20T20:44:51Z,271.7,1233.8,1446.2,2026-09-17,72
2006,68,Iowa,Big Ten,1518.1,6,7,13,0.462,6-7,Purdue,1558.7,1617.3,NA,2026-09-20T20:44:51Z,470.5,976.9,1516.1,2026-09-17,2
2006,69,Kansas State,Big 12,1513.7,7,6,13,0.538,7-6,Texas,1944.3,1584.7,NA,2026-09-20T20:44:51Z,985.7,1074.9,1512.4,2026-09-17,1.3
2006,70,Mid Tennessee,Sun Belt,1504.4,7,6,13,0.538,7-6,FAU,1267.6,1424,NA,2026-09-20T20:44:51Z,0,1037.1,1501.9,2026-09-17,2.5
2006,71,Ole Miss,SEC,1493.8,4,8,12,0.333,4-8,Miss St,1457.9,1732.8,NA,2026-09-20T20:44:51Z,153.8,784.7,1493.5,2026-09-17,0.3
2006,72,UVA,ACC,1491.3,5,7,12,0.417,5-7,Miami,1575.3,1551.1,NA,2026-09-20T20:44:51Z,393.8,902.2,1489.6,2026-09-17,1.7
2006,73,W Michigan,MAC,1486.9,8,5,13,0.615,8-5,UVA,1491.3,1384.3,NA,2026-09-20T20:44:51Z,289.8,1127.7,1476.1,2026-09-17,10.8
2006,74,UNH,FCS,1485.7,2,3,5,0.4,2-3,Northwestern,1396,1572.8,NA,2026-09-20T20:44:51Z,46,864.2,1486.1,2026-09-17,-0.4
2006,75,N Illinois,MAC,1484.8,7,6,13,0.538,7-6,Cent Michigan,1715.2,1361.8,NA,2026-09-20T20:44:51Z,378.9,1043.1,1477.4,2026-09-17,7.4
2006,76,Syracuse,Big East,1477,4,8,12,0.333,4-8,Wyoming,1518.5,1703.3,NA,2026-09-20T20:44:51Z,249,779.3,1476.2,2026-09-17,0.8
2006,77,Portland State,FCS,1471.5,2,2,4,0.5,2-2,New Mexico,1376.9,1480.1,NA,2026-09-20T20:44:51Z,26.9,976,1471.4,2026-09-17,0.1
2006,78,Troy,Sun Belt,1463.1,8,5,13,0.615,8-5,Mid Tennessee,1504.4,1256.2,NA,2026-09-20T20:44:51Z,247.4,1108.7,1463.9,2026-09-17,-0.8
2006,79,Miss St,SEC,1457.9,3,9,12,0.25,3-9,Alabama,1576.4,1753.3,NA,2026-09-20T20:44:51Z,226.4,649.6,1457.5,2026-09-17,0.4
2006,80,Rice,C-USA,1443,7,6,13,0.538,7-6,ECU,1591.6,1490.5,NA,2026-09-20T20:44:51Z,510.9,1017.4,1442.8,2026-09-17,0.2
2006,81,Towson,FCS,1440.8,2,2,4,0.5,2-2,Liberty,1141.4,1447.8,NA,2026-09-20T20:44:51Z,0,950.6,1442.6,2026-09-17,-1.8
2006,82,SMU,C-USA,1436.8,6,6,12,0.5,6-6,Tulsa,1532.5,1362.6,NA,2026-09-20T20:44:51Z,245.2,963.6,1436.7,2026-09-17,0.1
2006,83,Indiana,Big Ten,1431.8,5,7,12,0.417,5-7,Iowa,1518.1,1618.2,NA,2026-09-20T20:44:51Z,330.6,865.3,1430.3,2026-09-17,1.5
2006,84,UConn,Big East,1430.5,4,8,12,0.333,4-8,Pitt,1665.5,1709.5,NA,2026-09-20T20:44:51Z,397.3,759.5,1429.9,2026-09-17,0.6
2006,85,Marshall,C-USA,1412.7,5,7,12,0.417,5-7,Tulane,1248.3,1428.3,NA,2026-09-20T20:44:51Z,0,835.9,1410.9,2026-09-17,1.8
2006,86,Northwestern,Big Ten,1396,4,8,12,0.333,4-8,Iowa,1518.1,1594.6,NA,2026-09-20T20:44:51Z,168.1,734.7,1395.4,2026-09-17,0.6
2006,87,Vanderbilt,SEC,1395.9,4,8,12,0.333,4-8,Georgia,2088.5,1716.3,NA,2026-09-20T20:44:51Z,738.5,748.8,1399.5,2026-09-17,-3.6
2006,88,New Mexico,Mountain West,1376.9,6,7,13,0.462,6-7,Utah,1628.7,1446.8,NA,2026-09-20T20:44:51Z,278.7,883,1376.6,2026-09-17,0.3
2006,89,Wofford,FCS,1372.6,1,3,4,0.25,1-3,Ga Southern,1089.1,1570.7,NA,2026-09-20T20:44:51Z,0,597.5,1377.7,2026-09-17,-5.1
2006,90,Cent Arkansas,FCS,1366.3,3,0,3,1,3-0,Ga Southern,1089.1,928.8,NA,2026-09-20T20:44:51Z,0,1366.3,1367.4,2026-09-17,-1.1
2006,91,Ball State,MAC,1363.7,5,7,12,0.417,5-7,Toledo,1261.9,1422.2,NA,2026-09-20T20:44:51Z,0,806.9,1363.5,2026-09-17,0.2
2006,92,Michigan St,Big Ten,1361.9,4,8,12,0.333,4-8,Pitt,1665.5,1610.8,NA,2026-09-20T20:44:51Z,361.5,723.1,1361.8,2026-09-17,0.1
2006,93,Air Force,Mountain West,1349.8,4,8,12,0.333,4-8,Wyoming,1518.5,1555.4,NA,2026-09-20T20:44:51Z,195.4,711.8,1349.8,2026-09-17,0
2006,94,Baylor,Big 12,1339.9,4,8,12,0.333,4-8,Kansas,1535.1,1587.6,NA,2026-09-20T20:44:51Z,348.8,711.4,1339.3,2026-09-17,0.6
2006,95,Cal Poly,FCS,1334.7,2,2,4,0.5,2-2,San Diego St,1241.9,1348.6,NA,2026-09-20T20:44:51Z,0,880.6,1334.7,2026-09-17,0
2006,96,Fresno State,WAC,1329.7,4,8,12,0.333,4-8,Nevada,1603.9,1496.7,NA,2026-09-20T20:44:51Z,253.9,703.4,1329.7,2026-09-17,0
2006,97,UNC,ACC,1321.4,3,9,12,0.25,3-9,NC State,1316.2,1662.1,NA,2026-09-20T20:44:51Z,0,575.2,1320.4,2026-09-17,1
2006,98,Stanford,Pac-12,1317.9,1,11,12,0.083,1-11,Washington,1552.9,1811.3,NA,2026-09-20T20:44:51Z,202.9,310.3,1317.8,2026-09-17,0.1
2006,99,NC State,ACC,1316.2,3,9,12,0.25,3-9,Boston College,1991.1,1705.6,NA,2026-09-20T20:44:51Z,1687,614,1314.2,2026-09-17,2
2006,100,UCF,C-USA,1314.4,4,8,12,0.333,4-8,Marshall,1412.7,1561.8,NA,2026-09-20T20:44:51Z,62.7,687.4,1313.4,2026-09-17,1
2006,101,Northern Iowa,FCS,1314,2,1,3,0.667,2-1,W Kentucky,1126.2,999.3,NA,2026-09-20T20:44:51Z,0,1030.6,1313.9,2026-09-17,0.1
2006,102,Montana State,FCS,1311.4,2,1,3,0.667,2-1,Colorado,1294,1338.7,NA,2026-09-20T20:44:51Z,0,1028.5,1311.4,2026-09-17,0
2006,103,Northeastern,FCS,1298.3,1,4,5,0.2,1-4,Delaware,1136.3,1702,NA,2026-09-20T20:44:51Z,0,494.3,1298.6,2026-09-17,-0.3
2006,104,Colorado,Big 12,1294,2,10,12,0.167,2-10,Texas Tech,1663.3,1589.8,NA,2026-09-20T20:44:51Z,313.3,459.8,1293.2,2026-09-17,0.8
2006,105,The Citadel,FCS,1293.6,1,3,4,0.25,1-3,Ga Southern,1089.1,1641.2,NA,2026-09-20T20:44:51Z,0,563.1,1294.5,2026-09-17,-0.9
2006,106,FAU,Sun Belt,1267.6,5,7,12,0.417,5-7,UL Monroe,1265.9,1365.1,NA,2026-09-20T20:44:51Z,0,750,1268.8,2026-09-17,-1.2
2006,107,UL Monroe,Sun Belt,1265.9,4,8,12,0.333,4-8,Louisiana,1186.4,1305.5,NA,2026-09-20T20:44:51Z,0,654.4,1266.5,2026-09-17,-0.6
2006,108,Toledo,MAC,1261.9,5,7,12,0.417,5-7,Kansas,1535.1,1303.9,NA,2026-09-20T20:44:51Z,319.9,764.5,1274,2026-09-17,-12.1
2006,109,Coast Carolina,FCS,1255.5,7,3,10,0.7,7-3,Wofford,1372.6,1044.8,NA,2026-09-20T20:44:51Z,22.6,1018.4,1270.6,2026-09-17,-15.1
2006,110,Villanova,FCS,1254.5,2,2,4,0.5,2-2,JMU,1695.4,1491.1,NA,2026-09-20T20:44:51Z,345.4,846.2,1254.5,2026-09-17,0
2006,111,Furman,FCS,1250.4,2,3,5,0.4,2-3,Ga Southern,1089.1,1321.6,NA,2026-09-20T20:44:51Z,0,721.6,1253.8,2026-09-17,-3.4
2006,112,Tulane,Independent,1248.3,4,8,12,0.333,4-8,Miss St,1457.9,1564.2,NA,2026-09-20T20:44:51Z,200.9,659.5,1247.2,2026-09-17,1.1
2006,113,S Illinois,FCS,1246.3,2,1,3,0.667,2-1,Indiana,1431.8,1072.3,NA,2026-09-20T20:44:51Z,81.8,986.5,1245.9,2026-09-17,0.4
2006,114,San Diego St,Mountain West,1241.9,3,9,12,0.25,3-9,Air Force,1349.8,1513,NA,2026-09-20T20:44:51Z,0,540.6,1241.7,2026-09-17,0.2
2006,115,UTEP,C-USA,1218.8,5,7,12,0.417,5-7,SMU,1436.8,1383.7,NA,2026-09-20T20:44:51Z,86.8,730.4,1218.5,2026-09-17,0.3
2006,116,Iowa State,Big 12,1212.9,4,8,12,0.333,4-8,Missouri,1699.1,1545.3,NA,2026-09-20T20:44:51Z,349.1,645.7,1212.5,2026-09-17,0.4
2006,117,Arkansas State,Sun Belt,1191.2,5,6,11,0.455,5-6,Troy,1463.1,1380.8,NA,2026-09-20T20:44:51Z,113.1,753.3,1196.4,2026-09-17,-5.2
2006,118,Akron,MAC,1189,5,7,12,0.417,5-7,NC State,1316.2,1356.4,NA,2026-09-20T20:44:51Z,0,703.5,1196.8,2026-09-17,-7.8
2006,119,Kent State,MAC,1188.9,6,6,12,0.5,6-6,Toledo,1261.9,1237.2,NA,2026-09-20T20:44:51Z,0,784.4,1193.4,2026-09-17,-4.5
2006,120,Colorado St,Mountain West,1188.3,4,8,12,0.333,4-8,Fresno State,1329.7,1395.1,NA,2026-09-20T20:44:51Z,0,614.3,1188.1,2026-09-17,0.2
2006,121,Louisiana,Sun Belt,1186.4,6,6,12,0.5,6-6,Houston,1800.8,1282.9,NA,2026-09-20T20:44:51Z,450.8,804,1188.2,2026-09-17,-1.8
2006,122,UAB,C-USA,1169.2,3,9,12,0.25,3-9,ECU,1591.6,1525,NA,2026-09-20T20:44:51Z,354.7,527.8,1168.7,2026-09-17,0.5
2006,123,Memphis,C-USA,1168.3,2,10,12,0.167,2-10,UTEP,1218.8,1442.3,NA,2026-09-20T20:44:51Z,0,399.2,1168.5,2026-09-17,-0.2
2006,124,Illinois,Big Ten,1141.6,2,10,12,0.167,2-10,Michigan St,1361.9,1631.6,NA,2026-09-20T20:44:51Z,11.9,393.5,1133.5,2026-09-17,8.1
2006,125,Liberty,FCS,1141.4,6,5,11,0.545,6-5,W Carolina,876.5,871.3,NA,2026-09-20T20:44:51Z,0,793,1154.3,2026-09-17,-12.9
2006,126,Delaware,FCS,1136.3,4,6,10,0.4,4-6,William & Mary,1029.6,1146.4,NA,2026-09-20T20:44:51Z,0,655.7,1136.9,2026-09-17,-0.6
2006,127,Idaho,WAC,1127.8,3,7,10,0.3,3-7,New Mexico St,1110.3,1444,NA,2026-09-20T20:44:51Z,0,547.7,1127.8,2026-09-17,0
2006,128,W Kentucky,FCS,1126.2,6,5,11,0.545,6-5,S Illinois,1246.3,1036.7,NA,2026-09-20T20:44:51Z,0,782.4,1126,2026-09-17,0.2
2006,129,SF Austin,FCS,1112.4,1,4,5,0.2,1-4,Texas State,1013.4,1435.7,NA,2026-09-20T20:44:51Z,0,423.5,1112.5,2026-09-17,-0.1
2006,130,UT Martin,FCS,1112.1,1,1,2,0.5,1-1,Jacksonville St,975.3,1246.8,NA,2026-09-20T20:44:51Z,0,733.7,1102.4,2026-09-17,9.7
2006,131,New Mexico St,WAC,1110.3,4,8,12,0.333,4-8,LA Tech,972.1,1280.3,NA,2026-09-20T20:44:51Z,0,574,1110.3,2026-09-17,0
2006,132,Illinois State,FCS,1108.8,2,1,3,0.667,2-1,W Kentucky,1126.2,1099.6,NA,2026-09-20T20:44:51Z,0,869.6,1108.8,2026-09-17,0
2006,133,Army,Independent,1094.9,3,9,12,0.25,3-9,Baylor,1339.9,1452.4,NA,2026-09-20T20:44:51Z,0,476.6,1096,2026-09-17,-1.1
2006,134,Ga Southern,Sun Belt,1089.1,3,8,11,0.273,3-8,Coast Carolina,1255.5,1238.6,NA,2026-09-20T20:44:51Z,0,499.8,1093.2,2026-09-17,-4.1
2006,135,Montana,FCS,1068,1,2,3,0.333,1-2,Sacramento St,755.4,1363.9,NA,2026-09-20T20:44:51Z,0,552.1,1067.8,2026-09-17,0.2
2006,136,McNeese State,FCS,1056.8,1,3,4,0.25,1-3,Sam Houston,1038.5,1297.7,NA,2026-09-20T20:44:51Z,0,460,1059.2,2026-09-17,-2.4
2006,137,Tennessee St,FCS,1049,1,1,2,0.5,1-1,Jacksonville St,975.3,1185.6,NA,2026-09-20T20:44:51Z,0,692.1,1049.2,2026-09-17,-0.2
2006,138,North Texas,Sun Belt,1040.7,3,9,12,0.25,3-9,SMU,1436.8,1301.7,NA,2026-09-20T20:44:51Z,86.8,462.3,1042.4,2026-09-17,-1.7
2006,139,Southern Utah,FCS,1040.4,1,2,3,0.333,1-2,Texas State,1013.4,1373,NA,2026-09-20T20:44:51Z,0,537.9,1040.9,2026-09-17,-0.5
2006,140,Sam Houston,FCS,1038.5,5,5,10,0.5,5-5,SF Austin,1112.4,1121.5,NA,2026-09-20T20:44:51Z,0,685.2,1039.1,2026-09-17,-0.6
2006,141,William & Mary,FCS,1029.6,1,4,5,0.2,1-4,Liberty,1141.4,1514.7,NA,2026-09-20T20:44:51Z,0,392,1030.8,2026-09-17,-1.2
2006,142,UC Davis,FCS,1022.1,1,2,3,0.333,1-2,Sacramento St,755.4,1470.4,NA,2026-09-20T20:44:51Z,0,528.4,1022,2026-09-17,0.1
2006,143,Texas State,FCS,1013.4,5,6,11,0.455,5-6,McNeese State,1056.8,934.2,NA,2026-09-20T20:44:51Z,0,631.8,1013.9,2026-09-17,-0.5
2006,144,Buffalo,MAC,1010.4,2,10,12,0.167,2-10,Kent State,1188.9,1460.2,NA,2026-09-20T20:44:51Z,0,345.2,1025.1,2026-09-17,-14.7
2006,145,N Arizona,FCS,1003.5,1,2,3,0.333,1-2,Sacramento St,755.4,1364,NA,2026-09-20T20:44:51Z,0,518.8,1003.5,2026-09-17,0
2006,146,Northwestern St,FCS,1003.4,1,4,5,0.2,1-4,Texas State,1013.4,1284.1,NA,2026-09-20T20:44:51Z,0,382,1003.6,2026-09-17,-0.2
2006,147,Miami (OH),MAC,995.2,2,10,12,0.167,2-10,Buffalo,1010.4,1371.7,NA,2026-09-20T20:44:51Z,0,340,1008.8,2026-09-17,-13.6
2006,148,UNLV,Mountain West,982.7,2,9,11,0.182,2-9,Air Force,1349.8,1405.5,NA,2026-09-20T20:44:51Z,0,353.6,982.7,2026-09-17,0
2006,149,Elon,FCS,982.6,1,2,3,0.333,1-2,Coast Carolina,1255.5,1437.1,NA,2026-09-20T20:44:51Z,0,508,985.2,2026-09-17,-2.6
2006,150,Richmond,FCS,979.9,1,2,3,0.333,1-2,Duke,713.4,1181.7,NA,2026-09-20T20:44:51Z,0,506.6,979.8,2026-09-17,0.1
2006,151,Jacksonville St,FCS,975.3,6,5,11,0.545,6-5,E Kentucky,864.7,907.6,NA,2026-09-20T20:44:51Z,0,677.6,974.3,2026-09-17,1
2006,152,LA Tech,WAC,972.1,3,10,13,0.231,3-10,North Texas,1040.7,1460.5,NA,2026-09-20T20:44:51Z,0,403.5,972.3,2026-09-17,-0.2
