season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2016,20,Kansas State,Big 12,1895.5,8,3,11,0.727,8-3,Texas A&M,1815.4,1504.1,NA,2026-09-19T16:01:19Z,1083.1,1598.4,1887.1,2026-09-17,8.4
2016,21,Georgia Tech,ACC,1881.3,8,4,12,0.667,8-4,Virginia Tech,2024.7,1643.1,NA,2026-09-19T16:01:19Z,2033.3,1520.6,1880.9,2026-09-17,0.4
2016,22,Air Force,Mountain West,1869.9,10,1,11,0.909,10-1,Boise St,1634.8,1215,NA,2026-09-19T16:01:19Z,840.2,1794.8,1671.3,2026-09-17,198.6
2016,23,Tulsa,AAC,1856.1,9,2,11,0.818,9-2,Memphis,1623.7,1320.5,NA,2026-09-19T16:01:19Z,327.1,1663.4,1780.9,2026-09-17,75.2
2016,24,North Dakota St,FCS,1852.6,11,1,12,0.917,11-1,Iowa,1784.5,1165.6,NA,2026-09-19T16:01:19Z,925.1,1789.2,1825.8,2026-09-17,26.8
2016,25,Colorado,Pac-12,1848.1,8,4,12,0.667,8-4,Washington St,1786.1,1684.1,NA,2026-09-19T16:01:19Z,1511.7,1488.3,1914.9,2026-09-17,-66.8
2016,26,NC State,ACC,1837.3,7,4,11,0.636,7-4,UNC,1814.6,1554.8,NA,2026-09-19T16:01:19Z,1502.5,1439.2,1796.1,2026-09-17,41.2
2016,27,Auburn,SEC,1832.2,7,5,12,0.583,7-5,LSU,2002.9,1749.8,NA,2026-09-19T16:01:19Z,1675.7,1366.4,1887.2,2026-09-17,-55
2016,28,Texas A&M,SEC,1815.4,8,4,12,0.667,8-4,Tennessee,1916.3,1532.8,NA,2026-09-19T16:01:19Z,1800.1,1466.2,1815.2,2026-09-17,0.2
2016,29,UNC,ACC,1814.6,6,5,11,0.545,6-5,FSU,2054.8,1628.6,NA,2026-09-19T16:01:19Z,2168.5,1307.3,1858.8,2026-09-17,-44.2
2016,30,Louisville,ACC,1808,8,4,12,0.667,8-4,FSU,2054.8,1600.9,NA,2026-09-19T16:01:19Z,1336.7,1454.6,1853,2026-09-17,-45
2016,31,Georgia,SEC,1802.5,8,4,12,0.667,8-4,Auburn,1832.2,1610.1,NA,2026-09-19T16:01:19Z,1867.1,1456.9,1797.6,2026-09-17,4.9
2016,32,W Kentucky,C-USA,1794.6,9,3,12,0.75,9-3,Memphis,1623.7,1296.5,NA,2026-09-19T16:01:19Z,364,1529.2,1890.4,2026-09-17,-95.8
2016,33,USF,AAC,1793,10,2,12,0.833,10-2,Memphis,1623.7,1384.9,NA,2026-09-19T16:01:19Z,692.1,1633.1,1828.9,2026-09-17,-35.9
2016,34,Washington St,Pac-12,1786.1,6,5,11,0.545,6-5,Stanford,1953.3,1643.3,NA,2026-09-19T16:01:19Z,1438.2,1278.8,1827.8,2026-09-17,-41.7
2016,35,Minnesota,Big Ten,1785.1,7,4,11,0.636,7-4,Washington St,1786.1,1558.5,NA,2026-09-19T16:01:19Z,1170.1,1394.8,1855.2,2026-09-17,-70.1
2016,36,Iowa,Big Ten,1784.5,7,4,11,0.636,7-4,Michigan,2186.8,1659.7,NA,2026-09-19T16:01:19Z,1726.1,1401.7,1818.4,2026-09-17,-33.9
2016,37,West Virginia,Big 12,1777.5,8,3,11,0.727,8-3,Kansas State,1895.5,1667.1,NA,2026-09-19T16:01:19Z,1681.9,1509,1820.8,2026-09-17,-43.3
2016,38,BYU,Independent,1770.6,9,4,13,0.692,9-4,Miss St,1712.5,1419.4,NA,2026-09-19T16:01:19Z,894.9,1449.6,1774.4,2026-09-17,-3.8
2016,39,Appalachian St,Sun Belt,1770.2,9,3,12,0.75,9-3,Old Dominion,1648,1395.9,NA,2026-09-19T16:01:19Z,558,1513.2,1790.5,2026-09-17,-20.3
2016,40,Arkansas,SEC,1733.3,6,5,11,0.545,6-5,Florida,1908.7,1596.5,NA,2026-09-19T16:01:19Z,1283.3,1240.1,1712.1,2026-09-17,21.2
2016,41,Nebraska,Big Ten,1729.9,7,4,11,0.636,7-4,Minnesota,1785.1,1631.4,NA,2026-09-19T16:01:19Z,1182,1352.9,1767.6,2026-09-17,-37.7
2016,42,Houston,AAC,1719,8,3,11,0.727,8-3,Oklahoma,2091.7,1376.4,NA,2026-09-19T16:01:19Z,1253.1,1455.1,1663.5,2026-09-17,55.5
2016,43,Pitt,ACC,1716.9,7,5,12,0.583,7-5,Clemson,2557.1,1725.3,NA,2026-09-19T16:01:19Z,2437.7,1291.4,1741.8,2026-09-17,-24.9
2016,44,Utah,Pac-12,1716,7,4,11,0.636,7-4,USC,2093.6,1552.3,NA,2026-09-19T16:01:19Z,1487.7,1346.5,1767.3,2026-09-17,-51.3
2016,45,Miss St,SEC,1712.5,6,6,12,0.5,6-6,Texas A&M,1815.4,1544.5,NA,2026-09-19T16:01:19Z,871.9,1159.4,1685.6,2026-09-17,26.9
2016,46,Boston College,ACC,1703,7,5,12,0.583,7-5,NC State,1837.3,1585.7,NA,2026-09-19T16:01:19Z,901.5,1262,1622.9,2026-09-17,80.1
2016,47,Temple,AAC,1678.6,9,4,13,0.692,9-4,USF,1793,1335.9,NA,2026-09-19T16:01:19Z,620.1,1370.8,1710.4,2026-09-17,-31.8
2016,48,San Diego State,Mountain West,1678.2,11,3,14,0.786,11-3,Houston,1719,1272.3,NA,2026-09-19T16:01:19Z,784.6,1480.4,1679.4,2026-09-17,-1.2
2016,49,Northwestern,Big Ten,1676,5,6,11,0.455,5-6,Iowa,1784.5,1671.4,NA,2026-09-19T16:01:19Z,806.7,1073.3,1757.2,2026-09-17,-81.2
2016,50,Old Dominion,C-USA,1648,10,2,12,0.833,10-2,UTSA,1393.8,1225,NA,2026-09-19T16:01:19Z,47.8,1483.8,1616.2,2026-09-17,31.8
2016,51,Charleston So,FCS,1638,3,2,5,0.6,3-2,C. Carolina,1587.8,1551.4,NA,2026-09-19T16:01:19Z,237.8,1221,1677.3,2026-09-17,-39.3
2016,52,Kentucky,SEC,1636.5,6,6,12,0.5,6-6,Louisville,1808,1633,NA,2026-09-19T16:01:19Z,1081.3,1112.6,1652.3,2026-09-17,-15.8
2016,53,Boise St,Mountain West,1634.8,9,3,12,0.75,9-3,Washington St,1786.1,1455.5,NA,2026-09-19T16:01:19Z,1202.4,1410.3,1645.5,2026-09-17,-10.7
2016,54,Memphis,AAC,1623.7,8,4,12,0.667,8-4,Houston,1719,1432.3,NA,2026-09-19T16:01:19Z,697.6,1299.9,1615.5,2026-09-17,8.2
2016,55,Wake Forest,ACC,1623.6,7,5,12,0.583,7-5,Temple,1678.6,1561.1,NA,2026-09-19T16:01:19Z,603,1199.1,1601.6,2026-09-17,22
2016,56,TCU,Big 12,1621.8,6,6,12,0.5,6-6,Baylor,1542.6,1572.3,NA,2026-09-19T16:01:19Z,325.7,1088,1638.1,2026-09-17,-16.3
2016,57,Indiana,Big Ten,1619.1,6,5,11,0.545,6-5,Maryland,1490.6,1582.8,NA,2026-09-19T16:01:19Z,228.1,1140,1546.4,2026-09-17,72.7
2016,58,Idaho,FCS,1611.6,7,3,10,0.7,7-3,Colorado State,1581.7,1387.9,NA,2026-09-19T16:01:19Z,231.7,1316.3,1608,2026-09-17,3.6
2016,59,Vanderbilt,SEC,1611.3,4,7,11,0.364,4-7,Tennessee,1916.3,1698.2,NA,2026-09-19T16:01:19Z,1242.9,913.9,1614.4,2026-09-17,-3.1
2016,60,Toledo,MAC,1610,7,4,11,0.636,7-4,Arkansas State,1517,1378.1,NA,2026-09-19T16:01:19Z,180.4,1240.6,1649.4,2026-09-17,-39.4
2016,61,California,Pac-12,1595.4,5,7,12,0.417,5-7,Utah,1716,1667.9,NA,2026-09-19T16:01:19Z,698.3,970.4,1602.9,2026-09-17,-7.5
2016,62,Troy,Sun Belt,1591.7,9,3,12,0.75,9-3,Appalachian St,1770.2,1382.8,NA,2026-09-19T16:01:19Z,759.3,1366.9,1600.1,2026-09-17,-8.4
2016,63,C. Carolina,FCS,1587.8,8,2,10,0.8,8-2,Liberty,1076.8,847.1,NA,2026-09-19T16:01:19Z,0,1388.8,1684,2026-09-17,-96.2
2016,64,Ole Miss,SEC,1582,5,5,10,0.5,5-5,Texas A&M,1815.4,1635.7,NA,2026-09-19T16:01:19Z,1191.6,1078.3,1540.8,2026-09-17,41.2
2016,65,Colorado State,Mountain West,1581.7,6,5,11,0.545,6-5,San Diego State,1678.2,1397.8,NA,2026-09-19T16:01:19Z,541.4,1122.2,1594.2,2026-09-17,-12.5
2016,66,Notre Dame,Independent,1555,4,7,11,0.364,4-7,Miami,2024,1594.4,NA,2026-09-19T16:01:19Z,820.6,876.6,1525.8,2026-09-17,29.2
2016,67,Youngstown St,FCS,1552.6,2,3,5,0.4,2-3,Jacksonville St,1449.3,1571.2,NA,2026-09-19T16:01:19Z,99.3,905.9,1577.4,2026-09-17,-24.8
2016,68,Baylor,Big 12,1542.6,6,6,12,0.5,6-6,Oklahoma State,1971.2,1521,NA,2026-09-19T16:01:19Z,980.3,1049,1569.4,2026-09-17,-26.8
2016,69,Missouri,SEC,1537.5,4,6,10,0.4,4-6,Arkansas,1733.3,1586,NA,2026-09-19T16:01:19Z,644.6,912.6,1494.1,2026-09-17,43.4
2016,70,Sam Houston,FCS,1529,10,1,11,0.909,10-1,Cent Arkansas,1153.6,739.5,NA,2026-09-19T16:01:19Z,0,1443.9,1546.8,2026-09-17,-17.8
2016,71,Navy,AAC,1527.1,8,5,13,0.615,8-5,Tulsa,1856.1,1415.2,NA,2026-09-19T16:01:19Z,1080.1,1173.6,1574.8,2026-09-17,-47.7
2016,72,Oregon State,Pac-12,1526.3,4,6,10,0.4,4-6,California,1595.4,1579.2,NA,2026-09-19T16:01:19Z,397,900.7,1516.5,2026-09-17,9.8
2016,73,South Carolina,SEC,1524.5,5,7,12,0.417,5-7,Tennessee,1916.3,1678.1,NA,2026-09-19T16:01:19Z,1015.1,933.9,1526.9,2026-09-17,-2.4
2016,74,New Mexico,Mountain West,1519.4,7,4,11,0.636,7-4,Wyoming,1506.8,1269.1,NA,2026-09-19T16:01:19Z,200.6,1172.3,1598.3,2026-09-17,-78.9
2016,75,Arkansas State,Sun Belt,1517,7,5,12,0.583,7-5,Troy,1591.7,1309.4,NA,2026-09-19T16:01:19Z,295.1,1114.6,1555,2026-09-17,-38
2016,76,Wyoming,Mountain West,1506.8,7,6,13,0.538,7-6,Air Force,1869.9,1473.8,NA,2026-09-19T16:01:19Z,1378,1075.9,1530.3,2026-09-17,-23.5
2016,77,UCLA,Pac-12,1500,4,6,10,0.4,4-6,BYU,1770.6,1632.7,NA,2026-09-19T16:01:19Z,625,890.6,1482.7,2026-09-17,17.3
2016,78,Army,Independent,1496.6,7,4,11,0.636,7-4,Temple,1678.6,1289.5,NA,2026-09-19T16:01:19Z,779.3,1168.6,1387.8,2026-09-17,108.8
2016,79,Maryland,Big Ten,1490.6,5,6,11,0.455,5-6,UCF,1403.4,1558.7,NA,2026-09-19T16:01:19Z,53.4,936.6,1471.4,2026-09-17,19.2
2016,80,Oregon,Pac-12,1473.5,4,8,12,0.333,4-8,Utah,1716,1660.6,NA,2026-09-19T16:01:19Z,392.3,781.6,1470,2026-09-17,3.5
2016,81,Richmond,FCS,1454.6,2,1,3,0.667,2-1,UVA,1290.1,1394.4,NA,2026-09-19T16:01:19Z,0,1140.8,1401.7,2026-09-17,52.9
2016,82,Jacksonville St,FCS,1449.3,8,2,10,0.8,8-2,C. Carolina,1587.8,1012.6,NA,2026-09-19T16:01:19Z,237.8,1283.1,1512,2026-09-17,-62.7
2016,83,LA Tech,C-USA,1440.3,7,5,12,0.583,7-5,W Kentucky,1794.6,1326.9,NA,2026-09-19T16:01:19Z,665.5,1067.8,1504.6,2026-09-17,-64.3
2016,84,Michigan State,Big Ten,1437.5,3,7,10,0.3,3-7,Notre Dame,1555,1661.8,NA,2026-09-19T16:01:19Z,205,712.4,1326.5,2026-09-17,111
2016,85,Texas Tech,Big 12,1429,5,5,10,0.5,5-5,TCU,1621.8,1448.6,NA,2026-09-19T16:01:19Z,554.7,966.3,1428.4,2026-09-17,0.6
2016,86,Iowa State,Big 12,1424.3,3,8,11,0.273,3-8,Texas Tech,1429,1589.9,NA,2026-09-19T16:01:19Z,79,662.5,1410.6,2026-09-17,13.7
2016,87,Ohio,MAC,1423.5,7,5,12,0.583,7-5,Toledo,1610,1286.6,NA,2026-09-19T16:01:19Z,260,1045.9,1398,2026-09-17,25.5
2016,88,Texas,Big 12,1408.8,4,6,10,0.4,4-6,Notre Dame,1555,1570.8,NA,2026-09-19T16:01:19Z,476.6,834.8,1470.2,2026-09-17,-61.4
2016,89,UCF,AAC,1403.4,5,6,11,0.455,5-6,Tulane,1242.9,1449.7,NA,2026-09-19T16:01:19Z,0,875,1420.4,2026-09-17,-17
2016,90,UTSA,C-USA,1393.8,5,6,11,0.455,5-6,Southern Miss,1354,1298.4,NA,2026-09-19T16:01:19Z,4,871,1410.5,2026-09-17,-16.7
2016,91,Arizona,Pac-12,1378.1,3,8,11,0.273,3-8,Arizona State,1376.3,1560.1,NA,2026-09-19T16:01:19Z,26.3,637.5,1377.6,2026-09-17,0.5
2016,92,Arizona State,Pac-12,1376.3,5,5,10,0.5,5-5,California,1595.4,1491.7,NA,2026-09-19T16:01:19Z,518.2,930.8,1363.9,2026-09-17,12.4
2016,93,N Illinois,MAC,1363.4,4,6,10,0.4,4-6,E Michigan,1274.2,1376.8,NA,2026-09-19T16:01:19Z,0,786.8,1357.9,2026-09-17,5.5
2016,94,Duke,ACC,1355.3,4,8,12,0.333,4-8,UNC,1814.6,1632.1,NA,2026-09-19T16:01:19Z,816.2,729.2,1338.4,2026-09-17,16.9
2016,95,Southern Miss,Sun Belt,1354,7,5,12,0.583,7-5,Kentucky,1636.5,1234.5,NA,2026-09-19T16:01:19Z,376.8,998.9,1381.2,2026-09-17,-27.2
2016,96,Hawai'i,Mountain West,1344.4,6,6,12,0.5,6-6,Mid Tennessee,1229.4,1328,NA,2026-09-19T16:01:19Z,0,887,1388.6,2026-09-17,-44.2
2016,97,Louisiana,Sun Belt,1335.9,5,7,12,0.417,5-7,Arkansas State,1517,1377.9,NA,2026-09-19T16:01:19Z,167,803.3,1350.2,2026-09-17,-14.3
2016,98,Illinois State,FCS,1330,2,1,3,0.667,2-1,Northwestern,1676,1463.2,NA,2026-09-19T16:01:19Z,326,1061.2,1316,2026-09-17,14
2016,99,SMU,AAC,1318.9,4,7,11,0.364,4-7,Tulane,1242.9,1470.1,NA,2026-09-19T16:01:19Z,0,719.2,1424,2026-09-17,-105.1
2016,100,South Alabama,Sun Belt,1306.8,6,6,12,0.5,6-6,Miss St,1712.5,1329.7,NA,2026-09-19T16:01:19Z,690.7,888.4,1254.8,2026-09-17,52
2016,101,UVA,ACC,1290.1,2,8,10,0.2,2-8,Duke,1355.3,1588.7,NA,2026-09-19T16:01:19Z,5.3,493.5,1263.7,2026-09-17,26.4
2016,102,Ga Southern,Sun Belt,1281.7,4,6,10,0.4,4-6,Troy,1591.7,1398.5,NA,2026-09-19T16:01:19Z,241.7,755.2,1285.8,2026-09-17,-4.1
2016,103,E Michigan,MAC,1274.2,6,5,11,0.545,6-5,Wyoming,1506.8,1247.3,NA,2026-09-19T16:01:19Z,156.8,897.8,1337.8,2026-09-17,-63.6
2016,104,Miami (OH),MAC,1252.5,4,7,11,0.364,4-7,E Michigan,1274.2,1322.7,NA,2026-09-19T16:01:19Z,0,683,1352.3,2026-09-17,-99.8
2016,105,Tulane,AAC,1242.9,4,7,11,0.364,4-7,Louisiana,1335.9,1365.6,NA,2026-09-19T16:01:19Z,0,677.8,1245.7,2026-09-17,-2.8
2016,106,Utah State,Mountain West,1234.9,2,9,11,0.182,2-9,Arkansas State,1517,1559.1,NA,2026-09-19T16:01:19Z,167,457.2,1255.4,2026-09-17,-20.5
2016,107,Mid Tennessee,C-USA,1229.4,7,4,11,0.636,7-4,LA Tech,1440.3,1179.3,NA,2026-09-19T16:01:19Z,90.3,946.6,1281.9,2026-09-17,-52.5
2016,108,Bowling Green,MAC,1221.5,4,6,10,0.4,4-6,Akron,1074.6,1321.2,NA,2026-09-19T16:01:19Z,0,704.9,1182.7,2026-09-17,38.8
2016,109,Rutgers,Big Ten,1207,2,8,10,0.2,2-8,New Mexico,1519.4,1718.1,NA,2026-09-19T16:01:19Z,169.4,472.6,1074.2,2026-09-17,132.8
2016,110,Villanova,FCS,1204,1,2,3,0.333,1-2,Delaware,977.6,1536.7,NA,2026-09-19T16:01:19Z,0,622.4,1116.9,2026-09-17,87.1
2016,111,Northern Iowa,FCS,1197.1,1,1,2,0.5,1-1,Iowa State,1424.3,1638.4,NA,2026-09-19T16:01:19Z,74.3,798.4,1402,2026-09-17,-204.9
2016,112,ECU,AAC,1190.2,3,8,11,0.273,3-8,NC State,1837.3,1516.1,NA,2026-09-19T16:01:19Z,487.3,568.2,1179.1,2026-09-17,11.1
2016,113,Illinois,Big Ten,1190.1,2,8,10,0.2,2-8,Michigan State,1437.5,1600.3,NA,2026-09-19T16:01:19Z,87.5,462.5,1297.4,2026-09-17,-107.3
2016,114,UL Monroe,Sun Belt,1188.4,3,7,10,0.3,3-7,South Alabama,1306.8,1448,NA,2026-09-19T16:01:19Z,0,577.1,1195.8,2026-09-17,-7.4
2016,115,Cent Michigan,MAC,1184.8,5,6,11,0.455,5-6,Oklahoma State,1971.2,1351.5,NA,2026-09-19T16:01:19Z,694.7,765,1250.7,2026-09-17,-65.9
2016,116,Kennesaw St,FCS,1184.8,5,2,7,0.714,5-2,Presbyterian,749.3,649.6,NA,2026-09-19T16:01:19Z,0,968,1170,2026-09-17,14.8
2016,117,Purdue,Big Ten,1175.6,3,7,10,0.3,3-7,Illinois,1190.1,1484.2,NA,2026-09-19T16:01:19Z,0,570.9,1193.9,2026-09-17,-18.3
2016,118,Maine,FCS,1175.1,1,3,4,0.25,1-3,Delaware,977.6,1390,NA,2026-09-19T16:01:19Z,0,511.5,1152.3,2026-09-17,22.8
2016,119,Syracuse,ACC,1167.3,2,8,10,0.2,2-8,UConn,1057,1618.1,NA,2026-09-19T16:01:19Z,0,444.4,1470.3,2026-09-17,-303
2016,120,Nevada,Mountain West,1166.3,5,5,10,0.5,5-5,Utah State,1234.9,1205,NA,2026-09-19T16:01:19Z,0,769.5,1144.7,2026-09-17,21.6
2016,121,Cent Arkansas,FCS,1153.6,1,1,2,0.5,1-1,Arkansas State,1517,1523,NA,2026-09-19T16:01:19Z,167,774,1163.5,2026-09-17,-9.9
2016,122,Cincinnati,AAC,1151.9,3,8,11,0.273,3-8,Miami (OH),1252.5,1452.8,NA,2026-09-19T16:01:19Z,0,528.6,1233.2,2026-09-17,-81.3
2016,123,FIU,C-USA,1136.5,3,7,10,0.3,3-7,FAU,1030.6,1329.3,NA,2026-09-19T16:01:19Z,0,551.9,1155.1,2026-09-17,-18.6
2016,124,South Dakota St,FCS,1131.2,1,2,3,0.333,1-2,Missouri State,860.9,1445.1,NA,2026-09-19T16:01:19Z,0,584.8,1447.2,2026-09-17,-316
2016,125,New Mexico St,WAC,1120.3,3,7,10,0.3,3-7,New Mexico,1519.4,1437.1,NA,2026-09-19T16:01:19Z,169.4,557,1086,2026-09-17,34.3
2016,126,Kansas,Big 12,1119,2,8,10,0.2,2-8,Texas,1408.8,1534.4,NA,2026-09-19T16:01:19Z,58.8,433.7,1097.3,2026-09-17,21.7
2016,127,Charlotte,C-USA,1117.9,3,7,10,0.3,3-7,Southern Miss,1354,1305.8,NA,2026-09-19T16:01:19Z,4,544.8,1147.2,2026-09-17,-29.3
2016,128,E Washington,FCS,1112.6,1,1,2,0.5,1-1,Washington St,1786.1,1819.3,NA,2026-09-19T16:01:19Z,436.1,754.9,1113,2026-09-17,-0.4
2016,129,Ball State,MAC,1098.9,3,7,10,0.3,3-7,Georgia State,1087.3,1300.4,NA,2026-09-19T16:01:19Z,0,533.6,1098.9,2026-09-17,0
2016,130,UMass,Independent,1089.1,2,8,10,0.2,2-8,FIU,1136.5,1469.8,NA,2026-09-19T16:01:19Z,0,414.7,1048,2026-09-17,41.1
2016,131,Georgia State,Sun Belt,1087.3,2,8,10,0.2,2-8,Ga Southern,1281.7,1459.8,NA,2026-09-19T16:01:19Z,0,414,1106,2026-09-17,-18.7
2016,132,E Illinois,FCS,1085.1,1,1,2,0.5,1-1,Miami (OH),1252.5,1350.9,NA,2026-09-19T16:01:19Z,0,715.9,1112.5,2026-09-17,-27.4
2016,133,Liberty,FCS,1076.8,4,5,9,0.444,4-5,Presbyterian,749.3,1089.5,NA,2026-09-19T16:01:19Z,0,661.6,1269.6,2026-09-17,-192.8
2016,134,Akron,MAC,1074.6,4,6,10,0.4,4-6,Miami (OH),1252.5,1252.3,NA,2026-09-19T16:01:19Z,0,620.1,1124.6,2026-09-17,-50
2016,135,San Jose State,Mountain West,1059.2,3,8,11,0.273,3-8,UNLV,970.2,1373.9,NA,2026-09-19T16:01:19Z,0,486,1138.4,2026-09-17,-79.2
2016,136,UConn,AAC,1057,3,7,10,0.3,3-7,UVA,1290.1,1384.5,NA,2026-09-19T16:01:19Z,0,513.3,1052.4,2026-09-17,4.6
2016,137,Kent State,MAC,1037,3,7,10,0.3,3-7,Cent Michigan,1184.8,1388.2,NA,2026-09-19T16:01:19Z,0,503.6,1008.6,2026-09-17,28.4
2016,138,FAU,C-USA,1030.6,3,8,11,0.273,3-8,UTEP,1004.6,1323.2,NA,2026-09-19T16:01:19Z,0,472.9,1016.2,2026-09-17,14.4
2016,139,NC A&T,FCS,1024.2,1,1,2,0.5,1-1,Kent State,1037,1446.6,NA,2026-09-19T16:01:19Z,0,675.7,1016.9,2026-09-17,7.3
2016,140,North Texas,C-USA,1018.1,4,8,12,0.333,4-8,Southern Miss,1354,1256.9,NA,2026-09-19T16:01:19Z,4,528.3,1137.1,2026-09-17,-119
2016,141,UTEP,C-USA,1004.6,3,8,11,0.273,3-8,New Mexico St,1120.3,1202.8,NA,2026-09-19T16:01:19Z,0,461,1076,2026-09-17,-71.4
2016,142,Marshall,C-USA,983.8,2,8,10,0.2,2-8,Mid Tennessee,1229.4,1338.6,NA,2026-09-19T16:01:19Z,0,374.6,1047,2026-09-17,-63.2
2016,143,Rice,C-USA,981.7,2,8,10,0.2,2-8,Charlotte,1117.9,1375.3,NA,2026-09-19T16:01:19Z,0,373.8,1024.1,2026-09-17,-42.4
2016,144,Delaware,FCS,977.6,4,5,9,0.444,4-5,Albany,894.4,1071.1,NA,2026-09-19T16:01:19Z,0,600.6,856,2026-09-17,121.6
2016,145,UNLV,Mountain West,970.2,3,7,10,0.3,3-7,Wyoming,1506.8,1226.4,NA,2026-09-19T16:01:19Z,156.8,483.6,1024.2,2026-09-17,-54
2016,146,Buffalo,MAC,965.4,2,8,10,0.2,2-8,Army,1496.6,1321.3,NA,2026-09-19T16:01:19Z,146.6,379.7,917,2026-09-17,48.4
2016,147,North Dakota,FCS,927.3,1,1,2,0.5,1-1,Sacramento St,387.9,804.7,NA,2026-09-19T16:01:19Z,0,611.8,888.4,2026-09-17,38.9
2016,148,Albany,FCS,894.4,1,1,2,0.5,1-1,Buffalo,965.4,971.5,NA,2026-09-19T16:01:19Z,0,590.1,802.8,2026-09-17,91.6
2016,149,Texas State,Sun Belt,873.1,2,8,10,0.2,2-8,Ohio,1423.5,1417.6,NA,2026-09-19T16:01:19Z,73.5,341,818.9,2026-09-17,54.2
2016,150,Missouri State,FCS,860.9,4,5,9,0.444,4-5,S Illinois,623.7,1077.1,NA,2026-09-19T16:01:19Z,0,528.9,872.8,2026-09-17,-11.9
2016,151,Cal Poly,FCS,859.5,1,1,2,0.5,1-1,Sacramento St,387.9,777.1,NA,2026-09-19T16:01:19Z,0,567.1,803.8,2026-09-17,55.7
2016,152,UC Davis,FCS,854.3,1,2,3,0.333,1-2,Sacramento St,387.9,1122.7,NA,2026-09-19T16:01:19Z,0,441.6,796.8,2026-09-17,57.5
