season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2019,1,Virginia,Atlantic Coast Conference,2078.3,35,3,38,0.921,35-3,North Carolina,1967.9,1678.8,NA,2026-06-04T06:05:48Z
2019,2,Duke,Atlantic Coast Conference,2062.4,32,6,38,0.842,32-6,Virginia,2078.3,1711.5,NA,2026-06-04T06:05:48Z
2019,3,Houston,American Athletic Conference,2026,33,4,37,0.892,33-4,LSU,1876.5,1619.5,NA,2026-06-04T06:05:48Z
2019,4,Gonzaga,West Coast Conference,2024.9,33,4,37,0.892,33-4,Duke,2062.4,1599,NA,2026-06-04T06:05:48Z
2019,5,Michigan,Big Ten Conference,2021.7,30,7,37,0.811,30-7,North Carolina,1967.9,1640.1,NA,2026-06-04T06:05:48Z
2019,6,Michigan St,Big Ten Conference,1984.5,32,7,39,0.821,32-7,Duke,2062.4,1697.1,NA,2026-06-04T06:05:48Z
2019,7,Kentucky,Southeastern Conference,1978.9,30,7,37,0.811,30-7,Houston,2026,1707.7,NA,2026-06-04T06:05:48Z
2019,8,North Carolina,Atlantic Coast Conference,1967.9,29,7,36,0.806,29-7,Duke,2062.4,1706.6,NA,2026-06-04T06:05:48Z
2019,9,Tennessee,Southeastern Conference,1967.5,31,6,37,0.838,31-6,Gonzaga,2024.9,1661.4,NA,2026-06-04T06:05:48Z
2019,10,Kansas,Big 12 Conference,1947.2,26,10,36,0.722,26-10,Michigan St,1984.5,1733.1,NA,2026-06-04T06:05:48Z
2019,11,Texas Tech,Big 12 Conference,1946.5,31,7,38,0.816,31-7,Gonzaga,2024.9,1702.1,NA,2026-06-04T06:05:48Z
2019,12,Nevada,Mountain West Conference,1945.9,29,5,34,0.853,29-5,Utah State,1818.9,1534.9,NA,2026-06-04T06:05:48Z
2019,13,Buffalo,Mid-American Conference,1914.7,32,4,36,0.889,32-4,Toledo,1763.3,1579.4,NA,2026-06-04T06:05:48Z
2019,14,Virginia Tech,Atlantic Coast Conference,1906.4,26,9,35,0.743,26-9,Duke,2062.4,1644.7,NA,2026-06-04T06:05:48Z
2019,15,LSU,Southeastern Conference,1876.5,28,7,35,0.8,28-7,Kentucky,1978.9,1690.1,NA,2026-06-04T06:05:48Z
2019,16,Florida St,Atlantic Coast Conference,1871.7,29,8,37,0.784,29-8,Virginia,2078.3,1691.6,NA,2026-06-04T06:05:48Z
2019,17,Maryland,Big Ten Conference,1859.2,23,11,34,0.676,23-11,Purdue,1849.1,1658.9,NA,2026-06-04T06:05:48Z
2019,18,Auburn,Southeastern Conference,1856.4,30,10,40,0.75,30-10,Kentucky,1978.9,1699.2,NA,2026-06-04T06:05:48Z
2019,19,Purdue,Big Ten Conference,1849.1,26,10,36,0.722,26-10,Michigan St,1984.5,1712.6,NA,2026-06-04T06:05:48Z
2019,20,UCF,American Athletic Conference,1843.9,24,9,33,0.727,24-9,Houston,2026,1620.9,NA,2026-06-04T06:05:48Z
2019,21,Mississippi St,Southeastern Conference,1843.6,23,11,34,0.676,23-11,Auburn,1856.4,1676.5,NA,2026-06-04T06:05:48Z
2019,22,Villanova,Big East Conference,1838.8,26,10,36,0.722,26-10,Florida St,1871.7,1643.9,NA,2026-06-04T06:05:48Z
2019,23,Cincinnati,American Athletic Conference,1836.7,28,7,35,0.8,28-7,Houston,2026,1624.2,NA,2026-06-04T06:05:48Z
