season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2010,32,Vanderbilt,Southeastern Conference,1799.3,24,9,33,0.727,24-9,Saint Mary's,1872.5,1647,NA,2026-06-04T06:05:31Z
2010,33,Memphis,Conference USA,1798.3,24,10,34,0.706,24-10,UAB,1790.6,1596,NA,2026-06-04T06:05:31Z
2010,34,UNLV,Mountain West Conference,1794.6,25,9,34,0.735,25-9,New Mexico,1898.1,1585.7,NA,2026-06-04T06:05:31Z
2010,35,Texas A&M,Big 12 Conference,1793.6,24,10,34,0.706,24-10,Baylor,1898,1688.9,NA,2026-06-04T06:05:31Z
2010,36,Clemson,Atlantic Coast Conference,1792.6,21,11,32,0.656,21-11,Butler,1900.4,1655.4,NA,2026-06-04T06:05:31Z
2010,37,UAB,Conference USA,1790.6,25,9,34,0.735,25-9,Butler,1900.4,1583.4,NA,2026-06-04T06:05:31Z
2010,38,Xavier,Atlantic 10 Conference,1787.2,26,9,35,0.743,26-9,Pitt,1830.5,1672.7,NA,2026-06-04T06:05:31Z
2010,39,Siena,Metro Atlantic Athletic Conference,1783.4,27,7,34,0.794,27-7,Iona,1722.6,1509.6,NA,2026-06-04T06:05:31Z
2010,40,Utah State,Western Athletic Conference,1781.3,27,8,35,0.771,27-8,BYU,1876.7,1555.4,NA,2026-06-04T06:05:31Z
2010,41,Washington,Pac-12 Conference,1780.9,26,10,36,0.722,26-10,New Mexico,1898.1,1613.3,NA,2026-06-04T06:05:31Z
2010,42,VCU,Colonial Athletic Association,1778.4,27,9,36,0.75,27-9,Rhode Island,1803.4,1531.7,NA,2026-06-04T06:05:31Z
2010,43,Minnesota,Big Ten Conference,1777.4,21,14,35,0.6,21-14,Purdue,1938.9,1616.6,NA,2026-06-04T06:05:31Z
2010,44,UTEP,Conference USA,1776.7,26,7,33,0.788,26-7,Memphis,1798.3,1565,NA,2026-06-04T06:05:31Z
2010,45,Marquette,Big East Conference,1769.2,22,12,34,0.647,22-12,Villanova,1865.3,1648.7,NA,2026-06-04T06:05:31Z
2010,46,Missouri St,Missouri Valley Conference,1759.6,24,12,36,0.667,24-12,Tulsa,1739.7,1541.6,NA,2026-06-04T06:05:31Z
2010,47,Florida St,Atlantic Coast Conference,1758.3,22,10,32,0.688,22-10,Marquette,1769.2,1643.3,NA,2026-06-04T06:05:31Z
2010,48,San Diego St,Mountain West Conference,1755,25,9,34,0.735,25-9,New Mexico,1898.1,1575.9,NA,2026-06-04T06:05:31Z
2010,49,Old Dominion,Colonial Athletic Association,1754.7,27,9,36,0.75,27-9,Georgetown,1848.5,1556,NA,2026-06-04T06:05:31Z
2010,50,Virginia Tech,Atlantic Coast Conference,1753.8,25,9,34,0.735,25-9,Clemson,1792.6,1603.9,NA,2026-06-04T06:05:31Z
2010,51,Missouri,Big 12 Conference,1750,23,11,34,0.676,23-11,Kansas St,1927.1,1675.8,NA,2026-06-04T06:05:31Z
2010,52,Wichita St,Missouri Valley Conference,1748.2,25,10,35,0.714,25-10,Northern Iowa,1865.4,1566.7,NA,2026-06-04T06:05:31Z
2010,53,Mississippi St,Southeastern Conference,1743,24,12,36,0.667,24-12,Ole Miss,1809.7,1597.3,NA,2026-06-04T06:05:31Z
2010,54,Arizona St,Pac-12 Conference,1741.4,22,11,33,0.667,22-11,Washington,1780.9,1577.1,NA,2026-06-04T06:05:31Z
2010,55,Tulsa,Conference USA,1739.7,23,12,35,0.657,23-12,Oklahoma St,1721.8,1569.1,NA,2026-06-04T06:05:31Z
2010,56,North Carolina,Atlantic Coast Conference,1738.5,20,17,37,0.541,20-17,Ohio State,1875.7,1657,NA,2026-06-04T06:05:31Z
2010,57,Seton Hall,Big East Conference,1736.9,19,13,32,0.594,19-13,Cornell,1840.8,1633.8,NA,2026-06-04T06:05:31Z
2010,58,Charlotte,Atlantic 10 Conference,1732.9,19,12,31,0.613,19-12,Temple,1876.8,1574.2,NA,2026-06-04T06:05:31Z
2010,59,Texas Tech,Big 12 Conference,1732.8,19,16,35,0.543,19-16,Washington,1780.9,1653.5,NA,2026-06-04T06:05:31Z
2010,60,Kent State,Mid-American Conference,1730.1,24,10,34,0.706,24-10,UAB,1790.6,1559.6,NA,2026-06-04T06:05:31Z
2010,61,Wright St,Horizon League,1729.1,20,12,32,0.625,20-12,Sam Houston,1710.9,1547.3,NA,2026-06-04T06:05:31Z
2010,62,Richmond,Atlantic 10 Conference,1726.7,26,9,35,0.743,26-9,Temple,1876.8,1621.5,NA,2026-06-04T06:05:31Z
2010,63,Iona,Metro Atlantic Athletic Conference,1722.6,21,10,31,0.677,21-10,Boston Univ,1710.1,1491,NA,2026-06-04T06:05:31Z
2010,64,Coast Car,NA,1722.5,28,7,35,0.8,28-7,Charleston,1582.6,1410.1,NA,2026-06-04T06:05:31Z
2010,65,Oklahoma St,Big 12 Conference,1721.8,22,11,33,0.667,22-11,Kansas,2079.3,1655.2,NA,2026-06-04T06:05:31Z
2010,66,Marshall,Conference USA,1721.1,24,10,34,0.706,24-10,UAB,1790.6,1544.5,NA,2026-06-04T06:05:31Z
2010,67,Georgia Tech,Atlantic Coast Conference,1718.9,23,13,36,0.639,23-13,Duke,2028.1,1689.6,NA,2026-06-04T06:05:31Z
2010,68,Illinois St,Missouri Valley Conference,1718.5,22,11,33,0.667,22-11,Missouri St,1759.6,1538.1,NA,2026-06-04T06:05:31Z
2010,69,Northwestern,Big Ten Conference,1713.3,20,14,34,0.588,20-14,Purdue,1938.9,1564.3,NA,2026-06-04T06:05:31Z
2010,70,W Carolina,Southern Conference,1712.5,22,12,34,0.647,22-12,Louisville,1709.5,1495.9,NA,2026-06-04T06:05:31Z
2010,71,Sam Houston,NA,1710.9,25,8,33,0.758,25-8,Nicholls,1663.7,1466.8,NA,2026-06-04T06:05:31Z
2010,72,Northeastern,Colonial Athletic Association,1710.6,20,13,33,0.606,20-13,Utah State,1781.3,1570.4,NA,2026-06-04T06:05:31Z
2010,73,Boston Univ,America East Conference,1710.1,21,14,35,0.6,21-14,Northeastern,1710.6,1453.7,NA,2026-06-04T06:05:31Z
2010,74,Louisville,Big East Conference,1709.5,20,13,33,0.606,20-13,Syracuse,2037.6,1700.6,NA,2026-06-04T06:05:31Z
2010,75,Wake Forest,Atlantic Coast Conference,1707.3,20,11,31,0.645,20-11,Texas,1876.2,1682,NA,2026-06-04T06:05:31Z
2010,76,Portland,West Coast Conference,1704.7,21,11,32,0.656,21-11,Saint Mary's,1872.5,1519.4,NA,2026-06-04T06:05:31Z
2010,77,Illinois,Big Ten Conference,1700.3,21,15,36,0.583,21-15,Wisconsin,1868.6,1647.9,NA,2026-06-04T06:05:31Z
2010,78,Pacific,Big West Conference,1699.5,23,12,35,0.657,23-12,San Diego St,1755,1500.4,NA,2026-06-04T06:05:31Z
2010,79,Lafayette,Patriot League,1699,19,13,32,0.594,19-13,Army,1556.5,1329.7,NA,2026-06-04T06:05:31Z
2010,80,Washington St,Pac-12 Conference,1698.6,16,15,31,0.516,16-15,USC,1674,1527.7,NA,2026-06-04T06:05:31Z
2010,81,N Colorado,Big Sky Conference,1697.6,25,8,33,0.758,25-8,Portland,1704.7,1452.3,NA,2026-06-04T06:05:31Z
2010,82,Saint Louis,Atlantic 10 Conference,1697.2,23,13,36,0.639,23-13,Dayton,1814.9,1572.6,NA,2026-06-04T06:05:31Z
2010,83,Morehead St,NA,1696.4,24,11,35,0.686,24-11,Murray St,1800.3,1506.6,NA,2026-06-04T06:05:31Z
2010,84,Florida,Southeastern Conference,1691.1,21,13,34,0.618,21-13,Tennessee,1835.4,1667.2,NA,2026-06-04T06:05:31Z
2010,85,UConn,Big East Conference,1687.8,18,16,34,0.529,18-16,West Virginia,1961.6,1691.6,NA,2026-06-04T06:05:31Z
2010,86,Oakland,Summit League,1684.4,26,9,35,0.743,26-9,IUPUI,1643.2,1529.7,NA,2026-06-04T06:05:31Z
2010,87,Montana,Big Sky Conference,1683.5,22,10,32,0.688,22-10,N Colorado,1697.6,1474.6,NA,2026-06-04T06:05:31Z
2010,88,Detroit Mercy,Horizon League,1681.7,20,14,34,0.588,20-14,E Michigan,1644.8,1493.3,NA,2026-06-04T06:05:31Z
2010,89,Miami,Atlantic Coast Conference,1679.6,20,13,33,0.606,20-13,Minnesota,1777.4,1597.1,NA,2026-06-04T06:05:31Z
2010,90,Wofford,Southern Conference,1677.5,26,9,35,0.743,26-9,W Carolina,1712.5,1509.4,NA,2026-06-04T06:05:31Z
2010,91,North Florida,ASUN Conference,1675.9,13,18,31,0.419,13-18,Southern Miss,1621.3,1457.9,NA,2026-06-04T06:05:31Z
2010,92,USC,Pac-12 Conference,1674,16,14,30,0.533,16-14,Saint Mary's,1872.5,1572.6,NA,2026-06-04T06:05:31Z
2010,93,Nevada,Western Athletic Conference,1672.5,21,13,34,0.618,21-13,Wichita St,1748.2,1586,NA,2026-06-04T06:05:31Z
2010,94,St Bonaventure,Atlantic 10 Conference,1672.3,15,16,31,0.484,15-16,Rhode Island,1803.4,1555.3,NA,2026-06-04T06:05:31Z
2010,95,Ohio,Mid-American Conference,1670.6,22,15,37,0.595,22-15,Georgetown,1848.5,1570.7,NA,2026-06-04T06:05:31Z
2010,96,Stony Brook,America East Conference,1666.5,22,10,32,0.688,22-10,Boston Univ,1710.1,1369.3,NA,2026-06-04T06:05:31Z
2010,97,Louisiana Tech,Western Athletic Conference,1664.5,24,11,35,0.686,24-11,Murray St,1800.3,1542.8,NA,2026-06-04T06:05:31Z
2010,98,Nicholls,NA,1663.7,11,19,30,0.367,11-19,SF Austin,1662.1,1466.1,NA,2026-06-04T06:05:31Z
2010,99,Virginia,Atlantic Coast Conference,1663.4,15,16,31,0.484,15-16,UAB,1790.6,1623.4,NA,2026-06-04T06:05:31Z
2010,100,SF Austin,NA,1662.1,23,9,32,0.719,23-9,Nicholls,1663.7,1440.6,NA,2026-06-04T06:05:31Z
2010,101,South Florida,Big East Conference,1660.7,20,13,33,0.606,20-13,Georgetown,1848.5,1628.1,NA,2026-06-04T06:05:31Z
2010,102,William & Mary,Colonial Athletic Association,1658.9,22,11,33,0.667,22-11,Maryland,1799.6,1548.8,NA,2026-06-04T06:05:31Z
2010,103,Harvard,Ivy League,1655.4,21,8,29,0.724,21-8,Boston Univ,1710.1,1472.3,NA,2026-06-04T06:05:31Z
2010,104,Quinnipiac,Northeast Conference,1651.1,23,10,33,0.697,23-10,Maine,1594.3,1408.1,NA,2026-06-04T06:05:31Z
2010,105,Akron,Mid-American Conference,1649.5,24,11,35,0.686,24-11,Ohio,1670.6,1538.7,NA,2026-06-04T06:05:31Z
2010,106,E Michigan,Mid-American Conference,1644.8,17,15,32,0.531,17-15,Oakland,1684.4,1434,NA,2026-06-04T06:05:31Z
2010,107,Hou Christian,NA,1643.9,12,21,33,0.364,12-21,UT Rio Grande,1629.1,1353.5,NA,2026-06-04T06:05:31Z
2010,108,IUPUI,Summit League,1643.2,25,11,36,0.694,25-11,Oakland,1684.4,1514.9,NA,2026-06-04T06:05:31Z
2010,109,Fairfield,Metro Atlantic Athletic Conference,1640.8,23,11,34,0.676,23-11,Iona,1722.6,1494,NA,2026-06-04T06:05:31Z
2010,110,Western KY,Sun Belt Conference,1637,21,13,34,0.618,21-13,Murray St,1800.3,1492.8,NA,2026-06-04T06:05:31Z
2010,111,Iowa,Big Ten Conference,1636.8,10,22,32,0.312,10-22,Northwestern,1713.3,1624.8,NA,2026-06-04T06:05:31Z
2010,112,Morgan St,Mid-Eastern Athletic Conference,1633.7,27,10,37,0.73,27-10,ETSU,1618.5,1402.7,NA,2026-06-04T06:05:31Z
2010,113,S Illinois,Missouri Valley Conference,1632.5,15,15,30,0.5,15-15,Missouri St,1759.6,1535.7,NA,2026-06-04T06:05:31Z
2010,114,Cincinnati,Big East Conference,1632.4,19,16,35,0.543,19-16,Notre Dame,1799.9,1690.6,NA,2026-06-04T06:05:31Z
2010,115,Arkansas St,Sun Belt Conference,1631.8,17,14,31,0.548,17-14,Denver,1612.3,1442.8,NA,2026-06-04T06:05:31Z
2010,116,UT Rio Grande,NA,1629.1,6,27,33,0.182,6-27,Chattanooga,1625.8,1461.6,NA,2026-06-04T06:05:31Z
2010,117,Troy,Sun Belt Conference,1628,20,13,33,0.606,20-13,Western KY,1637,1481.7,NA,2026-06-04T06:05:31Z
2010,118,Buffalo,Mid-American Conference,1627.7,18,12,30,0.6,18-12,Kent State,1730.1,1512.8,NA,2026-06-04T06:05:31Z
2010,119,Providence,Big East Conference,1626.3,12,19,31,0.387,12-19,Northeastern,1710.6,1640.3,NA,2026-06-04T06:05:31Z
2010,120,NC State,Atlantic Coast Conference,1625.9,20,16,36,0.556,20-16,Duke,2028.1,1637,NA,2026-06-04T06:05:31Z
2010,121,Chattanooga,Southern Conference,1625.8,15,18,33,0.455,15-18,W Carolina,1712.5,1490.6,NA,2026-06-04T06:05:31Z
2010,122,FAU,Sun Belt Conference,1623.7,14,16,30,0.467,14-16,Arkansas St,1631.8,1443,NA,2026-06-04T06:05:31Z
2010,123,AR-Pine Bluff,Southwestern Athletic Conference,1622.4,18,16,34,0.529,18-16,Prairie View,1549.2,1441.1,NA,2026-06-04T06:05:31Z
2010,124,Southern Miss,Conference USA,1621.3,20,14,34,0.588,20-14,UAB,1790.6,1528.6,NA,2026-06-04T06:05:31Z
2010,125,Belmont,ASUN Conference,1620.7,19,12,31,0.613,19-12,North Florida,1675.9,1471.3,NA,2026-06-04T06:05:31Z
2010,126,ETSU,ASUN Conference,1618.5,20,15,35,0.571,20-15,North Florida,1675.9,1505,NA,2026-06-04T06:05:31Z
2010,127,Denver,Sun Belt Conference,1612.3,19,13,32,0.594,19-13,Montana,1683.5,1466.2,NA,2026-06-04T06:05:31Z
2010,128,Alabama,Southeastern Conference,1611.8,17,15,32,0.531,17-15,Baylor,1898,1648,NA,2026-06-04T06:05:31Z
2010,129,Niagara,Metro Atlantic Athletic Conference,1609.7,18,15,33,0.545,18-15,Siena,1783.4,1524.5,NA,2026-06-04T06:05:31Z
2010,130,Weber St,Big Sky Conference,1605.2,20,11,31,0.645,20-11,N Colorado,1697.6,1505.7,NA,2026-06-04T06:05:31Z
2010,131,Austin Peay,NA,1602.8,17,15,32,0.531,17-15,Morehead St,1696.4,1521.6,NA,2026-06-04T06:05:31Z
2010,132,Duquesne,Atlantic 10 Conference,1602.8,16,16,32,0.5,16-16,Dayton,1814.9,1608,NA,2026-06-04T06:05:31Z
2010,133,Campbell,ASUN Conference,1601.1,19,11,30,0.633,19-11,North Florida,1675.9,1435.7,NA,2026-06-04T06:05:31Z
2010,134,Colorado,Big 12 Conference,1599.8,15,16,31,0.484,15-16,Baylor,1898,1616.6,NA,2026-06-04T06:05:31Z
2010,135,E Kentucky,NA,1594.9,20,13,33,0.606,20-13,Morgan St,1633.7,1468.2,NA,2026-06-04T06:05:31Z
2010,136,Princeton,Ivy League,1594.6,22,9,31,0.71,22-9,Lafayette,1699,1471.5,NA,2026-06-04T06:05:31Z
2010,137,Maine,America East Conference,1594.3,19,11,30,0.633,19-11,Boston Univ,1710.1,1400,NA,2026-06-04T06:05:31Z
2010,138,Arizona,Pac-12 Conference,1593.9,16,15,31,0.516,16-15,California,1835.5,1619.5,NA,2026-06-04T06:05:31Z
2010,139,South Carolina,Southeastern Conference,1593.9,15,16,31,0.484,15-16,Kentucky,2059.9,1660.1,NA,2026-06-04T06:05:31Z
2010,140,Drake,Missouri Valley Conference,1593.7,14,19,33,0.424,14-19,Missouri St,1759.6,1574.4,NA,2026-06-04T06:05:31Z
2010,141,Dartmouth,Ivy League,1593.6,5,23,28,0.179,5-23,Columbia,1395.2,1374.8,NA,2026-06-04T06:05:31Z
2010,142,The Citadel,Southern Conference,1591.4,16,16,32,0.5,16-16,W Carolina,1712.5,1473.2,NA,2026-06-04T06:05:31Z
2010,143,Milwaukee,Horizon League,1591.2,20,14,34,0.588,20-14,Wright St,1729.1,1528,NA,2026-06-04T06:05:31Z
2010,144,Hofstra,Colonial Athletic Association,1591.1,19,15,34,0.559,19-15,Northeastern,1710.6,1504.4,NA,2026-06-04T06:05:31Z
2010,145,Boston College,Atlantic Coast Conference,1590.8,15,16,31,0.484,15-16,Clemson,1792.6,1640,NA,2026-06-04T06:05:31Z
2010,146,Pepperdine,West Coast Conference,1586.6,7,24,31,0.226,7-24,Utah,1577.7,1478.6,NA,2026-06-04T06:05:31Z
2010,147,Drexel,Colonial Athletic Association,1585.5,16,16,32,0.5,16-16,VCU,1778.4,1506.3,NA,2026-06-04T06:05:31Z
2010,148,Vermont,America East Conference,1584.1,25,10,35,0.714,25-10,Boston Univ,1710.1,1452.5,NA,2026-06-04T06:05:31Z
2010,149,Stetson,ASUN Conference,1583.1,7,22,29,0.241,7-22,North Florida,1675.9,1444.9,NA,2026-06-04T06:05:31Z
2010,150,Charleston,Southern Conference,1582.6,22,12,34,0.647,22-12,North Carolina,1738.5,1538.4,NA,2026-06-04T06:05:31Z
2010,151,Radford,NA,1580.4,19,12,31,0.613,19-12,Coast Car,1722.5,1456.1,NA,2026-06-04T06:05:31Z
2010,152,Appalachian St,Southern Conference,1579,24,13,37,0.649,24-13,Marshall,1721.1,1515.8,NA,2026-06-04T06:05:31Z
2010,153,North Texas,Sun Belt Conference,1578.8,24,9,33,0.727,24-9,Hou Christian,1643.9,1446.8,NA,2026-06-04T06:05:31Z
2010,154,San José St,Western Athletic Conference,1578.7,14,17,31,0.452,14-17,Pacific,1699.5,1521.5,NA,2026-06-04T06:05:31Z
2010,155,Mount St Mary,Northeast Conference,1577.9,16,15,31,0.516,16-15,Quinnipiac,1651.1,1419,NA,2026-06-04T06:05:31Z
2010,156,Utah,Mountain West Conference,1577.7,14,17,31,0.452,14-17,UNLV,1794.6,1609.9,NA,2026-06-04T06:05:31Z
2010,157,Auburn,Southeastern Conference,1577.1,15,17,32,0.469,15-17,Mississippi St,1743,1607.2,NA,2026-06-04T06:05:31Z
2010,158,Idaho,Western Athletic Conference,1576.4,15,16,31,0.484,15-16,Portland,1704.7,1503.6,NA,2026-06-04T06:05:31Z
2010,159,Howard,Mid-Eastern Athletic Conference,1576.2,7,25,32,0.219,7-25,Bethune,1507.3,1378.5,NA,2026-06-04T06:05:31Z
2010,160,W Michigan,Mid-American Conference,1567.9,18,15,33,0.545,18-15,VCU,1778.4,1538.5,NA,2026-06-04T06:05:31Z
2010,161,UMBC,America East Conference,1566.3,4,26,30,0.133,4-26,Maine,1594.3,1340.5,NA,2026-06-04T06:05:31Z
2010,162,Rice,Conference USA,1564.9,8,23,31,0.258,8-23,Hou Christian,1643.9,1495.6,NA,2026-06-04T06:05:31Z
2010,163,Presbyterian,NA,1562,5,26,31,0.161,5-26,VMI,1441.7,1478.6,NA,2026-06-04T06:05:31Z
2010,164,Oregon,Pac-12 Conference,1561.8,16,16,32,0.5,16-16,Washington,1780.9,1596,NA,2026-06-04T06:05:31Z
2010,165,Oral Roberts,Summit League,1561.7,20,13,33,0.606,20-13,New Mexico,1898.1,1518.3,NA,2026-06-04T06:05:31Z
2010,166,UCSB,Big West Conference,1561.5,20,10,30,0.667,20-10,Pacific,1699.5,1502.8,NA,2026-06-04T06:05:31Z
2010,167,Bakersfield,NA,1559.4,7,22,29,0.241,7-22,Montana St,1543.5,1473.4,NA,2026-06-04T06:05:31Z
2010,168,Indiana St,Missouri Valley Conference,1557.2,17,15,32,0.531,17-15,Missouri St,1759.6,1588.8,NA,2026-06-04T06:05:31Z
2010,169,Nebraska,Big 12 Conference,1557.2,15,18,33,0.455,15-18,Missouri,1750,1624.6,NA,2026-06-04T06:05:31Z
2010,170,Army,Patriot League,1556.5,14,15,29,0.483,14-15,Harvard,1655.4,1403,NA,2026-06-04T06:05:31Z
2010,171,Monmouth,Northeast Conference,1556.5,12,19,31,0.387,12-19,Quinnipiac,1651.1,1400.8,NA,2026-06-04T06:05:31Z
2010,172,Fordham,Atlantic 10 Conference,1552.7,2,26,28,0.071,2-26,Stony Brook,1666.5,1584.3,NA,2026-06-04T06:05:31Z
2010,173,Prairie View,Southwestern Athletic Conference,1549.2,16,14,30,0.533,16-14,Alcorn St,1493.6,1344.2,NA,2026-06-04T06:05:31Z
2010,174,Lehigh,Patriot League,1547.5,22,11,33,0.667,22-11,Lafayette,1699,1404.8,NA,2026-06-04T06:05:31Z
2010,175,Manhattan,Metro Atlantic Athletic Conference,1547.3,11,20,31,0.355,11-20,Iona,1722.6,1477.5,NA,2026-06-04T06:05:31Z
2010,176,Georgia,Southeastern Conference,1545.8,14,17,31,0.452,14-17,Tennessee,1835.4,1656.4,NA,2026-06-04T06:05:31Z
2010,177,Toledo,Mid-American Conference,1545,4,28,32,0.125,4-28,UMBC,1566.3,1535.1,NA,2026-06-04T06:05:31Z
2010,178,Montana St,Big Sky Conference,1543.5,15,14,29,0.517,15-14,N Colorado,1697.6,1470.4,NA,2026-06-04T06:05:31Z
2010,179,Green Bay,Horizon League,1543.2,22,13,35,0.629,22-13,Wisconsin,1868.6,1560.1,NA,2026-06-04T06:05:31Z
2010,180,Iowa State,Big 12 Conference,1542.3,15,17,32,0.469,15-17,Kansas St,1927.1,1663,NA,2026-06-04T06:05:31Z
2010,181,Louisiana,Sun Belt Conference,1542.1,13,17,30,0.433,13-17,Sam Houston,1710.9,1446.1,NA,2026-06-04T06:05:31Z
2010,182,N Arizona,Big Sky Conference,1541.9,14,14,28,0.5,14-14,UT Rio Grande,1629.1,1471.1,NA,2026-06-04T06:05:31Z
2010,183,New Hampshire,America East Conference,1537.6,13,17,30,0.433,13-17,Stony Brook,1666.5,1409.9,NA,2026-06-04T06:05:31Z
2010,184,SE Louisiana,NA,1536.3,19,12,31,0.613,19-12,Nicholls,1663.7,1440.6,NA,2026-06-04T06:05:31Z
2010,185,Georgia So,Southern Conference,1536.2,9,23,32,0.281,9-23,W Carolina,1712.5,1506.4,NA,2026-06-04T06:05:31Z
2010,186,DePaul,Big East Conference,1534,8,23,31,0.258,8-23,Northern Iowa,1865.4,1624.7,NA,2026-06-04T06:05:31Z
2010,187,UIC,Horizon League,1532.3,8,22,30,0.267,8-22,Detroit Mercy,1681.7,1526.7,NA,2026-06-04T06:05:31Z
2010,188,La Salle,Atlantic 10 Conference,1528.1,12,18,30,0.4,12-18,Lafayette,1699,1563.5,NA,2026-06-04T06:05:31Z
2010,189,Bradley,Missouri Valley Conference,1527.6,16,15,31,0.516,16-15,Northern Iowa,1865.4,1602,NA,2026-06-04T06:05:31Z
2010,190,Jackson St,Southwestern Athletic Conference,1525.4,19,13,32,0.594,19-13,AR-Pine Bluff,1622.4,1425.6,NA,2026-06-04T06:05:31Z
2010,191,MTSU,Sun Belt Conference,1524.5,19,14,33,0.576,19-14,Hou Christian,1643.9,1500.8,NA,2026-06-04T06:05:31Z
2010,192,Robert Morris,Northeast Conference,1523.9,23,12,35,0.657,23-12,Ohio,1670.6,1450.1,NA,2026-06-04T06:05:31Z
2010,193,Colorado St,Mountain West Conference,1523.5,16,16,32,0.5,16-16,Montana,1683.5,1574.6,NA,2026-06-04T06:05:31Z
2010,194,Michigan,Big Ten Conference,1523.4,15,17,32,0.469,15-17,Ohio State,1875.7,1639.5,NA,2026-06-04T06:05:31Z
