season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2005,1,Illinois,Big Ten Conference,2665.3,36,2,38,0.947,36-2,Wake Forest,2354.4,1812.9,NA,2026-06-27T20:11:15Z
2005,2,North Carolina,Atlantic Coast Conference,2399.3,33,4,37,0.892,33-4,Illinois,2665.3,1910.6,NA,2026-06-27T20:11:15Z
2005,3,Wake Forest,Atlantic Coast Conference,2354.4,26,6,32,0.812,26-6,North Carolina,2399.3,1899.3,NA,2026-06-27T20:11:15Z
2005,4,Duke,Atlantic Coast Conference,2338.3,26,6,32,0.812,26-6,North Carolina,2399.3,1882.2,NA,2026-06-27T20:11:15Z
2005,5,Kansas,Big 12 Conference,2322.4,23,7,30,0.767,23-7,Oklahoma St,2255.8,1913.7,NA,2026-06-27T20:11:15Z
2005,6,Boston College,Big East Conference,2276.6,25,4,29,0.862,25-4,Syracuse,2199.3,1780.4,NA,2026-06-27T20:11:15Z
2005,7,Oklahoma St,Big 12 Conference,2255.8,26,7,33,0.788,26-7,Kansas,2322.4,1822.5,NA,2026-06-27T20:11:15Z
2005,8,Kentucky,Southeastern Conference,2246.8,27,6,33,0.818,27-6,Louisville,2238.5,1825.8,NA,2026-06-27T20:11:15Z
2005,9,Louisville,Conference USA,2238.5,33,5,38,0.868,33-5,Washington,2219.4,1745.3,NA,2026-06-27T20:11:15Z
2005,10,Washington,Pac-12 Conference,2219.4,29,6,35,0.829,29-6,Oklahoma,2189.3,1813.9,NA,2026-06-27T20:11:15Z
2005,11,Cincinnati,Conference USA,2216.8,25,8,33,0.758,25-8,Iowa,2169.3,1769.7,NA,2026-06-27T20:11:15Z
2005,12,Michigan St,Big Ten Conference,2212.7,26,7,33,0.788,26-7,Duke,2338.3,1825,NA,2026-06-27T20:11:15Z
2005,13,Gonzaga,West Coast Conference,2202.8,26,5,31,0.839,26-5,Oklahoma St,2255.8,1703.6,NA,2026-06-27T20:11:15Z
2005,14,Syracuse,Big East Conference,2199.3,26,7,33,0.788,26-7,Villanova,2189.4,1771.7,NA,2026-06-27T20:11:15Z
2005,15,Villanova,Big East Conference,2189.4,23,8,31,0.742,23-8,Kansas,2322.4,1839.3,NA,2026-06-27T20:11:15Z
2005,16,Oklahoma,Big 12 Conference,2189.3,25,8,33,0.758,25-8,Kansas,2322.4,1798.5,NA,2026-06-27T20:11:15Z
2005,17,Iowa,Big Ten Conference,2169.3,21,11,32,0.656,21-11,Louisville,2238.5,1855.7,NA,2026-06-27T20:11:15Z
2005,18,UConn,Big East Conference,2164.7,23,8,31,0.742,23-8,Syracuse,2199.3,1838.4,NA,2026-06-27T20:11:15Z
2005,19,Arizona,Pac-12 Conference,2149.5,30,7,37,0.811,30-7,Oklahoma St,2255.8,1891.7,NA,2026-06-27T20:11:15Z
2005,20,Pitt,Big East Conference,2122.4,20,8,28,0.714,20-8,Boston College,2276.6,1759,NA,2026-06-27T20:11:15Z
2005,21,Alabama,Southeastern Conference,2091.7,24,8,32,0.75,24-8,Mississippi St,2027.1,1765.4,NA,2026-06-27T20:11:15Z
2005,22,Wisconsin,Big Ten Conference,2080.6,25,9,34,0.735,25-9,Michigan St,2212.7,1915.9,NA,2026-06-27T20:11:15Z
2005,23,Pacific,Big West Conference,2064.3,27,4,31,0.871,27-4,Pitt,2122.4,1553.1,NA,2026-06-27T20:11:15Z
2005,24,Georgia Tech,Atlantic Coast Conference,2063.6,20,11,31,0.645,20-11,North Carolina,2399.3,1878.6,NA,2026-06-27T20:11:15Z
2005,25,Utah,Mountain West Conference,2057.7,29,6,35,0.829,29-6,Oklahoma,2189.3,1620.4,NA,2026-06-27T20:11:15Z
2005,26,Texas,Big 12 Conference,2049.3,20,11,31,0.645,20-11,Oklahoma St,2255.8,1787.5,NA,2026-06-27T20:11:15Z
2005,27,Florida,Southeastern Conference,2035.5,23,8,31,0.742,23-8,Kentucky,2246.8,1807.5,NA,2026-06-27T20:11:15Z
2005,28,Mississippi St,Southeastern Conference,2027.1,22,11,33,0.667,22-11,Florida,2035.5,1764.1,NA,2026-06-27T20:11:15Z
2005,29,West Virginia,Big East Conference,2024.9,23,11,34,0.676,23-11,Wake Forest,2354.4,1817.9,NA,2026-06-27T20:11:15Z
2005,30,Ohio State,Big Ten Conference,2001.8,20,12,32,0.625,20-12,Illinois,2665.3,1777.7,NA,2026-06-27T20:11:15Z
2005,31,G Washington,Atlantic 10 Conference,1999.2,22,7,29,0.759,22-7,Michigan St,2212.7,1581.5,NA,2026-06-27T20:11:15Z
2005,32,S Illinois,Missouri Valley Conference,1998.7,26,8,34,0.765,26-8,Wichita St,1974.8,1698.4,NA,2026-06-27T20:11:15Z
2005,33,Charlotte,Conference USA,1989.9,20,8,28,0.714,20-8,Cincinnati,2216.8,1699.1,NA,2026-06-27T20:11:15Z
2005,34,Notre Dame,Big East Conference,1986.7,17,12,29,0.586,17-12,Boston College,2276.6,1783.2,NA,2026-06-27T20:11:15Z
2005,35,Minnesota,Big Ten Conference,1984.9,20,11,31,0.645,20-11,Wisconsin,2080.6,1804.1,NA,2026-06-27T20:11:15Z
2005,36,Arizona St,Pac-12 Conference,1984.2,18,14,32,0.562,18-14,Oregon,1940.9,1775.2,NA,2026-06-27T20:11:15Z
2005,37,Milwaukee,Horizon League,1983.1,26,6,32,0.812,26-6,Boston College,2276.6,1600.4,NA,2026-06-27T20:11:15Z
