season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2009,1,North Carolina,Atlantic Coast Conference,2539.4,34,4,38,0.895,34-4,Oklahoma,2381.1,1889.7,NA,2026-06-06T09:30:46Z
2009,2,UConn,Big East Conference,2426.6,31,5,36,0.861,31-5,Villanova,2291.1,1889.5,NA,2026-06-06T09:30:46Z
2009,3,Pitt,Big East Conference,2408.2,31,5,36,0.861,31-5,UConn,2426.6,1845.2,NA,2026-06-06T09:30:46Z
2009,4,Oklahoma,Big 12 Conference,2381.1,30,6,36,0.833,30-6,Texas,2220.6,1861.4,NA,2026-06-06T09:30:46Z
2009,5,Duke,Atlantic Coast Conference,2350.9,30,7,37,0.811,30-7,Wake Forest,2242.8,1959.7,NA,2026-06-06T09:30:46Z
2009,6,Michigan St,Big Ten Conference,2318.7,31,7,38,0.816,31-7,UConn,2426.6,1978.5,NA,2026-06-06T09:30:46Z
2009,7,Villanova,Big East Conference,2291.1,30,8,38,0.789,30-8,Pitt,2408.2,1885.4,NA,2026-06-06T09:30:46Z
2009,8,Kansas,Big 12 Conference,2255.6,27,8,35,0.771,27-8,Oklahoma,2381.1,1866.3,NA,2026-06-06T09:30:46Z
2009,9,Wake Forest,Atlantic Coast Conference,2242.8,24,7,31,0.774,24-7,North Carolina,2539.4,1808.5,NA,2026-06-06T09:30:46Z
2009,10,Louisville,Big East Conference,2242.6,31,6,37,0.838,31-6,Pitt,2408.2,1899.7,NA,2026-06-06T09:30:46Z
2009,11,Illinois,Big Ten Conference,2242,24,10,34,0.706,24-10,Missouri,2223.8,1876.4,NA,2026-06-06T09:30:46Z
2009,12,Clemson,Atlantic Coast Conference,2239.9,23,9,32,0.719,23-9,Duke,2350.9,1829.4,NA,2026-06-06T09:30:46Z
2009,13,Missouri,Big 12 Conference,2223.8,31,7,38,0.816,31-7,Oklahoma,2381.1,1828.1,NA,2026-06-06T09:30:46Z
2009,14,Memphis,Conference USA,2223.4,33,4,37,0.892,33-4,Gonzaga,2212.8,1758,NA,2026-06-06T09:30:46Z
2009,15,Texas,Big 12 Conference,2220.6,23,12,35,0.657,23-12,Oklahoma,2381.1,1906,NA,2026-06-06T09:30:46Z
2009,16,Minnesota,Big Ten Conference,2218.1,22,11,33,0.667,22-11,Louisville,2242.6,1851.5,NA,2026-06-06T09:30:46Z
2009,17,Syracuse,Big East Conference,2217.9,28,10,38,0.737,28-10,UConn,2426.6,1867.4,NA,2026-06-06T09:30:46Z
2009,18,Purdue,Big Ten Conference,2214.1,27,10,37,0.73,27-10,Michigan St,2318.7,1898.4,NA,2026-06-06T09:30:46Z
2009,19,Gonzaga,West Coast Conference,2212.8,28,6,34,0.824,28-6,Oklahoma St,2101.1,1635.4,NA,2026-06-06T09:30:46Z
2009,20,UCLA,Pac-12 Conference,2201.4,26,9,35,0.743,26-9,Washington,2129.5,1844.6,NA,2026-06-06T09:30:46Z
2009,21,Xavier,Atlantic 10 Conference,2199.7,27,8,35,0.771,27-8,Missouri,2223.8,1764,NA,2026-06-06T09:30:46Z
2009,22,Marquette,Big East Conference,2176.8,25,10,35,0.714,25-10,Villanova,2291.1,1831.5,NA,2026-06-06T09:30:46Z
2009,23,Arizona St,Pac-12 Conference,2145.3,25,10,35,0.714,25-10,UCLA,2201.4,1857,NA,2026-06-06T09:30:46Z
