season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2006,1,Duke,Atlantic Coast Conference,2436.7,32,4,36,0.889,32-4,Memphis,2371.7,1893.4,NA,2026-06-06T09:30:41Z
2006,2,UConn,Big East Conference,2382.4,30,4,34,0.882,30-4,Villanova,2345.9,1811.8,NA,2026-06-06T09:30:41Z
2006,3,Memphis,Conference USA,2371.7,33,4,37,0.892,33-4,Gonzaga,2238.2,1718.4,NA,2026-06-06T09:30:41Z
2006,4,Villanova,Big East Conference,2345.9,28,5,33,0.848,28-5,UConn,2382.4,1885.9,NA,2026-06-06T09:30:41Z
2006,5,Florida,Southeastern Conference,2310.5,33,6,39,0.846,33-6,Villanova,2345.9,1765.8,NA,2026-06-06T09:30:41Z
2006,6,Illinois,Big Ten Conference,2255.3,26,7,33,0.788,26-7,Wisconsin,2092.1,1786.6,NA,2026-06-06T09:30:41Z
2006,7,Gonzaga,West Coast Conference,2238.2,29,4,33,0.879,29-4,Indiana,2033.9,1708.2,NA,2026-06-06T09:30:41Z
2006,8,Pitt,Big East Conference,2236.1,25,8,33,0.758,25-8,Villanova,2345.9,1828.5,NA,2026-06-06T09:30:41Z
2006,9,Texas,Big 12 Conference,2233.3,30,7,37,0.811,30-7,Memphis,2371.7,1813.7,NA,2026-06-06T09:30:41Z
2006,10,UCLA,Pac-12 Conference,2216.7,32,7,39,0.821,32-7,Memphis,2371.7,1848.2,NA,2026-06-06T09:30:41Z
2006,11,LSU,Southeastern Conference,2213.7,27,9,36,0.75,27-9,Duke,2436.7,1882.9,NA,2026-06-06T09:30:41Z
2006,12,Ohio State,Big Ten Conference,2212,26,6,32,0.812,26-6,Illinois,2255.3,1800.6,NA,2026-06-06T09:30:41Z
2006,13,Tennessee,Southeastern Conference,2186.9,22,8,30,0.733,22-8,Florida,2310.5,1844.9,NA,2026-06-06T09:30:41Z
2006,14,West Virginia,Big East Conference,2153,22,11,33,0.667,22-11,Villanova,2345.9,1821.5,NA,2026-06-06T09:30:41Z
2006,15,NC State,Atlantic Coast Conference,2135.2,22,10,32,0.688,22-10,Boston College,2099.1,1772.2,NA,2026-06-06T09:30:41Z
2006,16,Washington,Pac-12 Conference,2126.2,26,7,33,0.788,26-7,Illinois,2255.3,1753,NA,2026-06-06T09:30:41Z
2006,17,Boston College,Atlantic Coast Conference,2099.1,28,8,36,0.778,28-8,NC State,2135.2,1761,NA,2026-06-06T09:30:41Z
2006,18,G Washington,Atlantic 10 Conference,2096.4,27,3,30,0.9,27-3,Maryland,1988.7,1554.9,NA,2026-06-06T09:30:41Z
2006,19,Wisconsin,Big Ten Conference,2092.1,19,12,31,0.613,19-12,Ohio State,2212,1843.1,NA,2026-06-06T09:30:41Z
2006,20,North Carolina,Atlantic Coast Conference,2089.5,23,8,31,0.742,23-8,Duke,2436.7,1864.2,NA,2026-06-06T09:30:41Z
2006,21,Georgetown,Big East Conference,2089,23,10,33,0.697,23-10,Duke,2436.7,1818,NA,2026-06-06T09:30:41Z
2006,22,Kansas,Big 12 Conference,2081.3,25,8,33,0.758,25-8,Texas,2233.3,1757.3,NA,2026-06-06T09:30:41Z
2006,23,Michigan,Big Ten Conference,2072.2,22,11,33,0.667,22-11,Illinois,2255.3,1826.4,NA,2026-06-06T09:30:41Z
2006,24,Iowa,Big Ten Conference,2069.5,25,9,34,0.735,25-9,Illinois,2255.3,1834,NA,2026-06-06T09:30:41Z
2006,25,Arkansas,Southeastern Conference,2067.7,22,10,32,0.688,22-10,Florida,2310.5,1787.9,NA,2026-06-06T09:30:41Z
2006,26,Oklahoma,Big 12 Conference,2057.7,20,9,29,0.69,20-9,Texas,2233.3,1781.8,NA,2026-06-06T09:30:41Z
