season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2021,22,Virginia,Atlantic Coast Conference,2107.5,18,7,25,0.72,18-7,Clemson,2107.2,1786,NA,2026-07-27T20:27:50Z
2021,23,Clemson,Atlantic Coast Conference,2107.2,16,8,24,0.667,16-8,Alabama,2161.9,1839.3,NA,2026-07-27T20:27:50Z
2021,24,Arkansas,Southeastern Conference,2104,25,7,32,0.781,25-7,Alabama,2161.9,1823.4,NA,2026-07-27T20:27:50Z
2021,25,Villanova,Big East Conference,2102.8,18,7,25,0.72,18-7,Texas,2199.3,1851.4,NA,2026-07-27T20:27:50Z
2021,26,Florida St,Atlantic Coast Conference,2099.3,18,7,25,0.72,18-7,Colorado,2156.5,1844.1,NA,2026-07-27T20:27:50Z
2021,27,Texas Tech,Big 12 Conference,2092.8,18,11,29,0.621,18-11,Texas,2199.3,1852.9,NA,2026-07-27T20:27:50Z
2021,28,Missouri,Southeastern Conference,2087.4,16,10,26,0.615,16-10,Illinois,2244.4,1922.7,NA,2026-07-27T20:27:50Z
2021,29,Loyola Chicago,Missouri Valley Conference,2069.1,26,5,31,0.839,26-5,Illinois,2244.4,1553.3,NA,2026-07-27T20:27:50Z
2021,30,LSU,Southeastern Conference,2053.3,19,10,29,0.655,19-10,Tennessee,2131.5,1878.8,NA,2026-07-27T20:27:50Z
2021,31,Creighton,Big East Conference,2051.8,22,9,31,0.71,22-9,Villanova,2102.8,1798.8,NA,2026-07-27T20:27:50Z
2021,32,Purdue,Big Ten Conference,2048.3,18,10,28,0.643,18-10,Ohio State,2177.2,1929.8,NA,2026-07-27T20:27:50Z
2021,33,Minnesota,Big Ten Conference,2046.7,14,15,29,0.483,14-15,Michigan,2316.1,1918.3,NA,2026-07-27T20:27:50Z
2021,34,Rutgers,Big Ten Conference,2046.6,16,12,28,0.571,16-12,Illinois,2244.4,1971.4,NA,2026-07-27T20:27:50Z
2021,35,Memphis,American Athletic Conference,2023.1,20,8,28,0.714,20-8,Wichita St,2016.1,1773.1,NA,2026-07-27T20:27:50Z
2021,36,Wichita St,American Athletic Conference,2016.1,16,6,22,0.727,16-6,Houston,2300.6,1692.8,NA,2026-07-27T20:27:50Z
2021,37,Winthrop,Big South Conference,2010.7,23,2,25,0.92,23-2,Furman,1774.7,1278.4,NA,2026-07-27T20:27:50Z
2021,38,St Bonaventure,Atlantic 10 Conference,2007.4,16,5,21,0.762,16-5,VCU,1989.1,1710.1,NA,2026-07-27T20:27:50Z
2021,39,Stanford,Pac-12 Conference,2003.6,14,13,27,0.519,14-13,Alabama,2161.9,1905.2,NA,2026-07-27T20:27:50Z
2021,40,Virginia Tech,Atlantic Coast Conference,1998.5,15,7,22,0.682,15-7,Virginia,2107.5,1746.4,NA,2026-07-27T20:27:50Z
2021,41,Florida,Southeastern Conference,1996.3,15,10,25,0.6,15-10,West Virginia,2157,1874,NA,2026-07-27T20:27:50Z
2021,42,North Carolina,Atlantic Coast Conference,1994.9,18,11,29,0.621,18-11,Florida St,2099.3,1846.3,NA,2026-07-27T20:27:50Z
2021,43,UConn,Big East Conference,1994,15,8,23,0.652,15-8,USC,2269,1806.4,NA,2026-07-27T20:27:50Z
2021,44,VCU,Atlantic 10 Conference,1989.1,19,7,26,0.731,19-7,Memphis,2023.1,1738.8,NA,2026-07-27T20:27:50Z
2021,45,Louisville,Atlantic Coast Conference,1988.6,13,7,20,0.65,13-7,Virginia Tech,1998.5,1833.6,NA,2026-07-27T20:27:50Z
2021,46,SMU,American Athletic Conference,1985.3,11,6,17,0.647,11-6,Memphis,2023.1,1761.8,NA,2026-07-27T20:27:50Z
2021,47,Penn State,Big Ten Conference,1982.7,11,14,25,0.44,11-14,Wisconsin,2124.4,1995.1,NA,2026-07-27T20:27:50Z
2021,48,Indiana,Big Ten Conference,1979.8,12,15,27,0.444,12-15,Iowa,2184.3,1964.1,NA,2026-07-27T20:27:50Z
2021,49,Boise St,Mountain West Conference,1977.6,19,9,28,0.679,19-9,BYU,2134,1677,NA,2026-07-27T20:27:50Z
2021,50,Oklahoma,Big 12 Conference,1976.9,16,11,27,0.593,16-11,Texas,2199.3,1883.3,NA,2026-07-27T20:27:50Z
2021,51,Xavier,Big East Conference,1963.6,13,8,21,0.619,13-8,Creighton,2051.8,1756.1,NA,2026-07-27T20:27:50Z
2021,52,Maryland,Big Ten Conference,1958,17,14,31,0.548,17-14,Illinois,2244.4,1913,NA,2026-07-27T20:27:50Z
2021,53,Colgate,Patriot League,1939.9,14,2,16,0.875,14-2,Army,1610.5,1470.3,NA,2026-07-27T20:27:50Z
2021,54,Drake,Missouri Valley Conference,1939.4,26,5,31,0.839,26-5,Loyola Chicago,2069.1,1483.7,NA,2026-07-27T20:27:50Z
2021,55,Oregon St,Pac-12 Conference,1937.4,20,13,33,0.606,20-13,USC,2269,1909.8,NA,2026-07-27T20:27:50Z
2021,56,Saint Mary's,West Coast Conference,1932.9,14,10,24,0.583,14-10,Colorado St,1872.6,1853.2,NA,2026-07-27T20:27:50Z
2021,57,Utah,Pac-12 Conference,1930.6,12,13,25,0.48,12-13,USC,2269,1884.2,NA,2026-07-27T20:27:50Z
2021,58,Georgia Tech,Atlantic Coast Conference,1929.5,17,9,26,0.654,17-9,Clemson,2107.2,1816.3,NA,2026-07-27T20:27:50Z
2021,59,Richmond,Atlantic 10 Conference,1918,14,9,23,0.609,14-9,Loyola Chicago,2069.1,1686.5,NA,2026-07-27T20:27:50Z
2021,60,Western KY,Conference USA,1912.4,21,8,29,0.724,21-8,Alabama,2161.9,1646.2,NA,2026-07-27T20:27:50Z
2021,61,Washington St,Pac-12 Conference,1908.2,14,13,27,0.519,14-13,Oregon,2154.2,1806.5,NA,2026-07-27T20:27:50Z
2021,62,Michigan St,Big Ten Conference,1907,15,13,28,0.536,15-13,Michigan,2316.1,1921.5,NA,2026-07-27T20:27:50Z
2021,63,Saint Louis,Atlantic 10 Conference,1906.7,14,7,21,0.667,14-7,LSU,2053.3,1642.4,NA,2026-07-27T20:27:50Z
2021,64,Seton Hall,Big East Conference,1906,14,13,27,0.519,14-13,UConn,1994,1841.3,NA,2026-07-27T20:27:50Z
2021,65,Syracuse,Atlantic Coast Conference,1904.8,18,10,28,0.643,18-10,West Virginia,2157,1831.3,NA,2026-07-27T20:27:50Z
2021,66,Auburn,Southeastern Conference,1887.9,13,14,27,0.481,13-14,Tennessee,2131.5,1901.5,NA,2026-07-27T20:27:50Z
2021,67,Ole Miss,Southeastern Conference,1885.4,16,12,28,0.571,16-12,Tennessee,2131.5,1784.6,NA,2026-07-27T20:27:50Z
2021,68,Dayton,Atlantic 10 Conference,1877.1,14,10,24,0.583,14-10,St Bonaventure,2007.4,1701,NA,2026-07-27T20:27:50Z
2021,69,UCSB,Big West Conference,1876.3,22,5,27,0.815,22-5,LMU,1801.9,1487.4,NA,2026-07-27T20:27:50Z
2021,70,Colorado St,Mountain West Conference,1872.6,20,8,28,0.714,20-8,San Diego St,2136.7,1616,NA,2026-07-27T20:27:50Z
2021,71,Duke,Atlantic Coast Conference,1872.2,13,11,24,0.542,13-11,Virginia,2107.5,1814.4,NA,2026-07-27T20:27:50Z
2021,72,Abilene Chrstn,Southland Conference,1870.2,24,5,29,0.828,24-5,Texas,2199.3,1320.2,NA,2026-07-27T20:27:50Z
2021,73,UCF,American Athletic Conference,1867.5,11,12,23,0.478,11-12,Florida St,2099.3,1878.5,NA,2026-07-27T20:27:50Z
2021,74,Louisiana Tech,Conference USA,1865.3,24,8,32,0.75,24-8,Western KY,1912.4,1589.2,NA,2026-07-27T20:27:50Z
2021,75,Utah State,Mountain West Conference,1864.1,20,9,29,0.69,20-9,San Diego St,2136.7,1659.9,NA,2026-07-27T20:27:50Z
2021,76,Marshall,Conference USA,1860.8,15,7,22,0.682,15-7,Louisiana Tech,1865.3,1574.7,NA,2026-07-27T20:27:50Z
2021,77,Georgia,Southeastern Conference,1858.1,14,12,26,0.538,14-12,Missouri,2087.4,1792.1,NA,2026-07-27T20:27:50Z
2021,78,Mississippi St,Southeastern Conference,1855.5,18,15,33,0.545,18-15,Missouri,2087.4,1798.7,NA,2026-07-27T20:27:50Z
2021,79,Toledo,Mid-American Conference,1844.7,21,9,30,0.7,21-9,Marshall,1860.8,1518.2,NA,2026-07-27T20:27:50Z
2021,80,St John's,Big East Conference,1844.5,16,11,27,0.593,16-11,Villanova,2102.8,1777.7,NA,2026-07-27T20:27:50Z
2021,81,Kentucky,Southeastern Conference,1840.1,9,16,25,0.36,9-16,Tennessee,2131.5,1936.6,NA,2026-07-27T20:27:50Z
2021,82,Northwestern,Big Ten Conference,1829.1,9,15,24,0.375,9-15,Ohio State,2177.2,1895.2,NA,2026-07-27T20:27:50Z
2021,83,Marquette,Big East Conference,1819.9,13,14,27,0.481,13-14,Wisconsin,2124.4,1818.1,NA,2026-07-27T20:27:50Z
2021,84,North Texas,Conference USA,1816.1,18,10,28,0.643,18-10,Purdue,2048.3,1621.6,NA,2026-07-27T20:27:50Z
2021,85,Providence,Big East Conference,1815.1,13,13,26,0.5,13-13,Villanova,2102.8,1819.3,NA,2026-07-27T20:27:50Z
2021,86,Arizona St,Pac-12 Conference,1802.8,11,14,25,0.44,11-14,Stanford,2003.6,1922.6,NA,2026-07-27T20:27:50Z
2021,87,LMU,West Coast Conference,1801.9,13,9,22,0.591,13-9,UCSB,1876.3,1766.6,NA,2026-07-27T20:27:50Z
2021,88,UAB,Conference USA,1798.4,22,7,29,0.759,22-7,North Texas,1816.1,1417.3,NA,2026-07-27T20:27:50Z
2021,89,Liberty,ASUN Conference,1795.3,23,6,29,0.793,23-6,Mississippi St,1855.5,1302.5,NA,2026-07-27T20:27:50Z
2021,90,Davidson,Atlantic 10 Conference,1788.3,13,9,22,0.591,13-9,VCU,1989.1,1613.4,NA,2026-07-27T20:27:50Z
2021,91,Belmont,Ohio Valley Conference,1778.3,26,4,30,0.867,26-4,Morehead St,1647.6,1319.1,NA,2026-07-27T20:27:50Z
2021,92,Pepperdine,West Coast Conference,1776.8,15,12,27,0.556,15-12,BYU,2134,1711.1,NA,2026-07-27T20:27:50Z
2021,93,Furman,Southern Conference,1774.7,16,9,25,0.64,16-9,Mercer,1743.1,1508.4,NA,2026-07-27T20:27:50Z
2021,94,TCU,Big 12 Conference,1770.5,12,14,26,0.462,12-14,Oklahoma St,2197.9,1816.9,NA,2026-07-27T20:27:50Z
2021,95,Missouri St,Missouri Valley Conference,1767.5,17,7,24,0.708,17-7,Indiana St,1649.7,1442.8,NA,2026-07-27T20:27:50Z
2021,96,Pitt,Atlantic Coast Conference,1767,10,12,22,0.455,10-12,Virginia Tech,1998.5,1740.8,NA,2026-07-27T20:27:50Z
2021,97,Nevada,Mountain West Conference,1766.2,16,10,26,0.615,16-10,Boise St,1977.6,1666,NA,2026-07-27T20:27:50Z
2021,98,Georgetown,Big East Conference,1762.3,13,13,26,0.5,13-13,Villanova,2102.8,1885.6,NA,2026-07-27T20:27:50Z
2021,99,Pacific,West Coast Conference,1760.8,9,9,18,0.5,9-9,LMU,1801.9,1757.4,NA,2026-07-27T20:27:50Z
2021,100,Grand Canyon,Western Athletic Conference,1759.9,17,7,24,0.708,17-7,Nevada,1766.2,1389.9,NA,2026-07-27T20:27:50Z
2021,101,Wright St,Horizon League,1758.6,18,6,24,0.75,18-6,Bowling Green,1603.2,1405.7,NA,2026-07-27T20:27:50Z
2021,102,Navy,Patriot League,1758,15,3,18,0.833,15-3,Georgetown,1762.3,1436.7,NA,2026-07-27T20:27:50Z
2021,103,UC Irvine,Big West Conference,1751.3,18,9,27,0.667,18-9,UCSB,1876.3,1498.9,NA,2026-07-27T20:27:50Z
2021,104,Rhode Island,Atlantic 10 Conference,1750.5,10,15,25,0.4,10-15,St Bonaventure,2007.4,1729.9,NA,2026-07-27T20:27:50Z
2021,105,NC State,Atlantic Coast Conference,1749,14,11,25,0.56,14-11,Virginia,2107.5,1725.7,NA,2026-07-27T20:27:50Z
2021,106,Mercer,Southern Conference,1743.1,18,11,29,0.621,18-11,Georgia Tech,1929.5,1542,NA,2026-07-27T20:27:50Z
2021,107,UNC Greensboro,Southern Conference,1739.7,21,9,30,0.7,21-9,Furman,1774.7,1595.6,NA,2026-07-27T20:27:50Z
2021,108,Cincinnati,American Athletic Conference,1738.7,12,11,23,0.522,12-11,Wichita St,2016.1,1851.2,NA,2026-07-27T20:27:50Z
2021,109,Notre Dame,Atlantic Coast Conference,1733.1,11,15,26,0.423,11-15,Florida St,2099.3,1831.5,NA,2026-07-27T20:27:50Z
2021,110,UC Riverside,Big West Conference,1722.1,14,8,22,0.636,14-8,UCSB,1876.3,1525.4,NA,2026-07-27T20:27:50Z
2021,111,Kent State,Mid-American Conference,1720.1,15,8,23,0.652,15-8,Ohio,1703.9,1483.7,NA,2026-07-27T20:27:50Z
2021,112,E Washington,Big Sky Conference,1717,16,8,24,0.667,16-8,Southern Utah,1685.3,1463.1,NA,2026-07-27T20:27:50Z
2021,113,Wofford,Southern Conference,1715.4,15,9,24,0.625,15-9,Furman,1774.7,1568.7,NA,2026-07-27T20:27:50Z
2021,114,Santa Clara,West Coast Conference,1712.1,12,8,20,0.6,12-8,Saint Mary's,1932.9,1655.9,NA,2026-07-27T20:27:50Z
2021,115,South Carolina,Southeastern Conference,1707.2,6,15,21,0.286,6-15,Florida,1996.3,1899.5,NA,2026-07-27T20:27:50Z
2021,116,Siena,Metro Atlantic Athletic Conference,1705.6,12,5,17,0.706,12-5,Saint Peter's,1590.5,1400,NA,2026-07-27T20:27:50Z
2021,117,Tulsa,American Athletic Conference,1705.2,11,12,23,0.478,11-12,Houston,2300.6,1683.4,NA,2026-07-27T20:27:50Z
2021,118,Ohio,Mid-American Conference,1703.9,17,8,25,0.68,17-8,Virginia,2107.5,1537.9,NA,2026-07-27T20:27:50Z
2021,119,Georgia St,Sun Belt Conference,1703.1,16,6,22,0.727,16-6,Georgia Tech,1929.5,1483.6,NA,2026-07-27T20:27:50Z
2021,120,ETSU,Southern Conference,1703,13,12,25,0.52,13-12,Furman,1774.7,1567.6,NA,2026-07-27T20:27:50Z
2021,121,Chattanooga,Southern Conference,1696.1,18,8,26,0.692,18-8,UAB,1798.4,1460.4,NA,2026-07-27T20:27:50Z
2021,122,Coast Car,Sun Belt Conference,1693.8,18,8,26,0.692,18-8,Georgia St,1703.1,1401.2,NA,2026-07-27T20:27:50Z
2021,123,Akron,Mid-American Conference,1691.7,15,8,23,0.652,15-8,Toledo,1844.7,1390.6,NA,2026-07-27T20:27:50Z
2021,124,S Dakota St,Summit League,1689.5,16,7,23,0.696,16-7,Utah State,1864.1,1394.8,NA,2026-07-27T20:27:50Z
2021,125,Southern Utah,Big Sky Conference,1685.3,20,4,24,0.833,20-4,E Washington,1717,1232.8,NA,2026-07-27T20:27:50Z
2021,126,Weber St,Big Sky Conference,1683.4,17,6,23,0.739,17-6,Southern Utah,1685.3,1304,NA,2026-07-27T20:27:50Z
2021,127,East Carolina,American Athletic Conference,1678.8,8,11,19,0.421,8-11,Houston,2300.6,1691.8,NA,2026-07-27T20:27:50Z
2021,128,Butler,Big East Conference,1677,10,15,25,0.4,10-15,Villanova,2102.8,1852.2,NA,2026-07-27T20:27:50Z
2021,129,Sam Houston,Southland Conference,1671.5,19,9,28,0.679,19-9,Abilene Chrstn,1870.2,1374.9,NA,2026-07-27T20:27:50Z
2021,130,San Francisco,West Coast Conference,1670.6,11,14,25,0.44,11-14,Virginia,2107.5,1755.2,NA,2026-07-27T20:27:50Z
2021,131,California,Pac-12 Conference,1667.6,9,20,29,0.31,9-20,Colorado,2156.5,1873.8,NA,2026-07-27T20:27:50Z
2021,132,Temple,American Athletic Conference,1667.2,5,11,16,0.312,5-11,UCF,1867.5,1807.3,NA,2026-07-27T20:27:50Z
2021,133,Buffalo,Mid-American Conference,1663.4,16,9,25,0.64,16-9,Kent State,1720.1,1476.4,NA,2026-07-27T20:27:50Z
2021,134,Vanderbilt,Southeastern Conference,1662.4,9,16,25,0.36,9-16,Ole Miss,1885.4,1784.6,NA,2026-07-27T20:27:50Z
2021,135,UMass,Atlantic 10 Conference,1660.2,8,7,15,0.533,8-7,Rhode Island,1750.5,1587,NA,2026-07-27T20:27:50Z
2021,136,South Florida,American Athletic Conference,1659,9,13,22,0.409,9-13,UCF,1867.5,1777.6,NA,2026-07-27T20:27:50Z
2021,137,Bakersfield,Big West Conference,1655.2,15,11,26,0.577,15-11,Pepperdine,1776.8,1473,NA,2026-07-27T20:27:50Z
2021,138,Wyoming,Mountain West Conference,1652.2,14,11,25,0.56,14-11,Oregon St,1937.4,1566.7,NA,2026-07-27T20:27:50Z
2021,139,Tulane,American Athletic Conference,1652.1,10,13,23,0.435,10-13,Tulsa,1705.2,1741.4,NA,2026-07-27T20:27:50Z
2021,140,Texas A&M,Southeastern Conference,1651.9,8,10,18,0.444,8-10,Auburn,1887.9,1735.2,NA,2026-07-27T20:27:50Z
2021,141,Indiana St,Missouri Valley Conference,1649.7,15,10,25,0.6,15-10,Loyola Chicago,2069.1,1556.4,NA,2026-07-27T20:27:50Z
2021,142,Morehead St,Ohio Valley Conference,1647.6,23,8,31,0.742,23-8,Belmont,1778.3,1437.6,NA,2026-07-27T20:27:50Z
2021,143,Nebraska,Big Ten Conference,1646,7,20,27,0.259,7-20,Minnesota,2046.7,1885.5,NA,2026-07-27T20:27:50Z
2021,144,UTEP,Conference USA,1646,12,12,24,0.5,12-12,Louisiana Tech,1865.3,1548.3,NA,2026-07-27T20:27:50Z
2021,145,Bryant,Northeast Conference,1635.5,15,7,22,0.682,15-7,UMass,1660.2,1351.8,NA,2026-07-27T20:27:50Z
2021,146,Louisiana,Sun Belt Conference,1634.5,17,9,26,0.654,17-9,Louisiana Tech,1865.3,1410.1,NA,2026-07-27T20:27:50Z
2021,147,Duquesne,Atlantic 10 Conference,1625.6,9,9,18,0.5,9-9,Richmond,1918,1659.1,NA,2026-07-27T20:27:50Z
2021,148,Old Dominion,Conference USA,1617.7,15,8,23,0.652,15-8,Western KY,1912.4,1541.5,NA,2026-07-27T20:27:50Z
2021,149,Texas St,Sun Belt Conference,1613.7,18,7,25,0.72,18-7,Louisiana,1634.5,1371.1,NA,2026-07-27T20:27:50Z
2021,150,Army,Patriot League,1610.5,12,10,22,0.545,12-10,Colgate,1939.9,1496.7,NA,2026-07-27T20:27:50Z
2021,151,Bowling Green,Mid-American Conference,1603.2,14,12,26,0.538,14-12,Toledo,1844.7,1476.9,NA,2026-07-27T20:27:50Z
2021,152,Miami,Atlantic Coast Conference,1599.6,10,17,27,0.37,10-17,Clemson,2107.2,1810,NA,2026-07-27T20:27:50Z
2021,153,Cleveland St,Horizon League,1594.4,19,8,27,0.704,19-8,Wright St,1758.6,1469.6,NA,2026-07-27T20:27:50Z
2021,154,SF Austin,Southland Conference,1591.9,16,5,21,0.762,16-5,Sam Houston,1671.5,1230.2,NA,2026-07-27T20:27:50Z
2021,155,Saint Peter's,Metro Atlantic Athletic Conference,1590.5,14,11,25,0.56,14-11,Siena,1705.6,1425.8,NA,2026-07-27T20:27:50Z
2021,156,UMBC,America East Conference,1583,14,6,20,0.7,14-6,Vermont,1544,1371.1,NA,2026-07-27T20:27:50Z
2021,157,Monmouth,Metro Atlantic Athletic Conference,1579.3,12,8,20,0.6,12-8,Saint Peter's,1590.5,1434.3,NA,2026-07-27T20:27:50Z
2021,158,E Kentucky,Ohio Valley Conference,1576.7,22,7,29,0.759,22-7,Belmont,1778.3,1286.2,NA,2026-07-27T20:27:50Z
2021,159,Rice,Conference USA,1576.3,15,13,28,0.536,15-13,Marshall,1860.8,1501.3,NA,2026-07-27T20:27:50Z
2021,160,Fresno St,Mountain West Conference,1573.8,12,12,24,0.5,12-12,Boise St,1977.6,1592,NA,2026-07-27T20:27:50Z
2021,161,Appalachian St,Sun Belt Conference,1572.7,17,12,29,0.586,17-12,Georgia St,1703.1,1445.4,NA,2026-07-27T20:27:50Z
2021,162,George Mason,Atlantic 10 Conference,1572.2,13,9,22,0.591,13-9,VCU,1989.1,1569.4,NA,2026-07-27T20:27:50Z
2021,163,Drexel,Colonial Athletic Association,1567.4,12,8,20,0.6,12-8,Hofstra,1556,1461.1,NA,2026-07-27T20:27:50Z
2021,164,Oral Roberts,Summit League,1566.4,18,11,29,0.621,18-11,Ohio State,2177.2,1392.1,NA,2026-07-27T20:27:50Z
2021,165,Washington,Pac-12 Conference,1563,5,21,26,0.192,5-21,Colorado,2156.5,1974.1,NA,2026-07-27T20:27:50Z
2021,166,Nicholls,Southland Conference,1559.3,18,7,25,0.72,18-7,UC Davis,1433.4,1289.2,NA,2026-07-27T20:27:50Z
2021,167,J'Ville St,Ohio Valley Conference,1558.1,18,9,27,0.667,18-9,South Alabama,1533.9,1341.6,NA,2026-07-27T20:27:50Z
2021,168,Hofstra,Colonial Athletic Association,1556,13,10,23,0.565,13-10,Richmond,1918,1490.1,NA,2026-07-27T20:27:50Z
2021,169,The Citadel,Southern Conference,1553.1,13,12,25,0.52,13-12,Wofford,1715.4,1451.2,NA,2026-07-27T20:27:50Z
2021,170,Northeastern,Colonial Athletic Association,1549.4,10,9,19,0.526,10-9,UMass,1660.2,1571.1,NA,2026-07-27T20:27:50Z
2021,171,DePaul,Big East Conference,1548.3,5,14,19,0.263,5-14,St John's,1844.5,1799.4,NA,2026-07-27T20:27:50Z
2021,172,Iona,Metro Atlantic Athletic Conference,1547.9,12,6,18,0.667,12-6,Siena,1705.6,1444.7,NA,2026-07-27T20:27:50Z
2021,173,Little Rock,Sun Belt Conference,1547.9,11,15,26,0.423,11-15,Louisiana,1634.5,1473,NA,2026-07-27T20:27:50Z
2021,174,Vermont,America East Conference,1544,10,5,15,0.667,10-5,UMBC,1583,1322.1,NA,2026-07-27T20:27:50Z
2021,175,Bradley,Missouri Valley Conference,1543,12,16,28,0.429,12-16,Drake,1939.4,1550.8,NA,2026-07-27T20:27:50Z
2021,176,Boston College,Atlantic Coast Conference,1539.5,4,16,20,0.2,4-16,Rhode Island,1750.5,1812.1,NA,2026-07-27T20:27:50Z
2021,177,Texas Southern,Southwestern Athletic Conference,1538.2,17,9,26,0.654,17-9,Wyoming,1652.2,1379.7,NA,2026-07-27T20:27:50Z
2021,178,South Alabama,Sun Belt Conference,1533.9,17,11,28,0.607,17-11,Georgia St,1703.1,1449.7,NA,2026-07-27T20:27:50Z
2021,179,Prairie View,Southwestern Athletic Conference,1527.9,16,5,21,0.762,16-5,Texas Southern,1538.2,1213.3,NA,2026-07-27T20:27:50Z
2021,180,James Madison,Colonial Athletic Association,1523.1,13,7,20,0.65,13-7,Drexel,1567.4,1342.5,NA,2026-07-27T20:27:50Z
2021,181,Bellarmine,ASUN Conference,1519.5,14,8,22,0.636,14-8,Army,1610.5,1376.6,NA,2026-07-27T20:27:50Z
2021,182,VMI,Southern Conference,1508.3,13,12,25,0.52,13-12,Furman,1774.7,1514,NA,2026-07-27T20:27:50Z
2021,183,UNLV,Mountain West Conference,1507.5,12,15,27,0.444,12-15,Utah State,1864.1,1576.9,NA,2026-07-27T20:27:50Z
2021,184,UTSA,Conference USA,1503.7,15,11,26,0.577,15-11,North Texas,1816.1,1476.1,NA,2026-07-27T20:27:50Z
2021,185,Ball State,Mid-American Conference,1503.2,10,13,23,0.435,10-13,Toledo,1844.7,1542.3,NA,2026-07-27T20:27:50Z
2021,186,Miami OH,Mid-American Conference,1503,12,11,23,0.522,12-11,Bowling Green,1603.2,1432.6,NA,2026-07-27T20:27:50Z
2021,187,Montana St,Big Sky Conference,1502.5,13,10,23,0.565,13-10,Southern Utah,1685.3,1318.5,NA,2026-07-27T20:27:50Z
2021,188,Wake Forest,Atlantic Coast Conference,1497.7,6,16,22,0.273,6-16,Pitt,1767,1721.5,NA,2026-07-27T20:27:50Z
2021,189,Utah Valley,Western Athletic Conference,1495.6,11,11,22,0.5,11-11,Grand Canyon,1759.9,1473.5,NA,2026-07-27T20:27:50Z
2021,190,Morgan St,Mid-Eastern Athletic Conference,1492.8,14,8,22,0.636,14-8,Iona,1547.9,1248.8,NA,2026-07-27T20:27:50Z
2021,191,Wagner,Northeast Conference,1490.2,13,7,20,0.65,13-7,Mount St Mary,1480.1,1404.1,NA,2026-07-27T20:27:50Z
2021,192,Norfolk St,Mid-Eastern Athletic Conference,1488.6,17,8,25,0.68,17-8,Appalachian St,1572.7,1349.3,NA,2026-07-27T20:27:50Z
2021,193,S Illinois,Missouri Valley Conference,1487.5,12,14,26,0.462,12-14,Butler,1677,1532.5,NA,2026-07-27T20:27:50Z
