season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2011,310,G Washington,Atlantic 10 Conference,1276.5,17,14,31,0.548,17-14,Saint Joseph's,1724.8,1567.2,NA,2026-06-04T06:05:33Z
2011,311,Gardner-Webb,NA,1275.7,11,21,32,0.344,11-21,Coast Car,1730.8,1461,NA,2026-06-04T06:05:33Z
2011,312,Wyoming,Mountain West Conference,1275.2,10,21,31,0.323,10-21,New Mexico,1715,1568.5,NA,2026-06-04T06:05:33Z
2011,313,Denver,Sun Belt Conference,1273.7,13,17,30,0.433,13-17,North Texas,1649.3,1500.2,NA,2026-06-04T06:05:33Z
2011,314,LSU Shreveport,NA,1269.3,1,0,1,1,1-0,N'Western St,1386.1,1386.1,NA,2026-06-04T06:05:33Z
2011,315,Colorado Coll,NA,1268.8,1,0,1,1,1-0,Air Force,1569.4,1569.4,NA,2026-06-04T06:05:33Z
2011,316,Navy,Patriot League,1266.5,11,20,31,0.355,11-20,American,1593.3,1454.6,NA,2026-06-04T06:05:33Z
2011,317,AK-Anchorage,NA,1265.5,2,1,3,0.667,2-1,Ball State,1693,1571.2,NA,2026-06-04T06:05:33Z
2011,318,Texas College,NA,1265.2,1,0,1,1,1-0,Louisiana,1383.2,1383.2,NA,2026-06-04T06:05:33Z
2011,319,Palm Beach Atl,NA,1262.8,1,0,1,1,1-0,Stetson,1332.2,1332.2,NA,2026-06-04T06:05:33Z
2011,320,UC Irvine,Big West Conference,1260.8,13,19,32,0.406,13-19,UCSB,1657.9,1462.3,NA,2026-06-04T06:05:33Z
2011,321,CS Monterey Bay,NA,1259.8,1,1,2,0.5,1-1,Cal Poly,1497.5,1644,NA,2026-06-04T06:05:33Z
2011,322,Chaminade,NA,1259.4,1,2,3,0.333,1-2,Oklahoma,1564.3,1712,NA,2026-06-04T06:05:33Z
2011,323,Our Lady,NA,1257.9,1,0,1,1,1-0,Texas St,1454.2,1454.2,NA,2026-06-04T06:05:33Z
2011,324,Birm-Southern,NA,1256.7,1,1,2,0.5,1-1,New Orleans,1544.7,1544.7,NA,2026-06-04T06:05:33Z
2011,325,Charlotte,Atlantic 10 Conference,1255.8,10,20,30,0.333,10-20,Tennessee,1798.6,1536.5,NA,2026-06-04T06:05:33Z
2011,326,Olivet Nazarene,NA,1250.9,1,0,1,1,1-0,Chicago St,1454.3,1454.3,NA,2026-06-04T06:05:33Z
2011,327,N Illinois,Mid-American Conference,1250.7,9,21,30,0.3,9-21,Toledo,1577.4,1480.9,NA,2026-06-04T06:05:33Z
2011,328,E TX Bapt,NA,1250.4,1,0,1,1,1-0,Hou Christian,1490.1,1490.1,NA,2026-06-04T06:05:33Z
2011,329,Tougaloo,NA,1250.2,1,0,1,1,1-0,Southern,1576.1,1576.1,NA,2026-06-04T06:05:33Z
2011,330,Xavier LA,NA,1250.2,1,0,1,1,1-0,Southern,1576.1,1576.1,NA,2026-06-04T06:05:33Z
2011,331,Ark Monticello,NA,1250.1,2,0,2,1,2-0,Centenary LA,1534.4,1534.4,NA,2026-06-04T06:05:33Z
2011,332,Mount St Mary,Northeast Conference,1249.2,11,21,32,0.344,11-21,Quinnipiac,1603.6,1497.7,NA,2026-06-04T06:05:33Z
2011,333,SD Christian,NA,1248.6,0,1,1,0,0-1,NA,NA,1981.1,NA,2026-06-04T06:05:33Z
2011,334,North Dakota,NA,1248.2,19,15,34,0.559,19-15,Longwood,1555.8,1421.4,NA,2026-06-04T06:05:33Z
2011,335,Lewis Clark St,NA,1247.2,0,1,1,0,0-1,NA,NA,1729.5,NA,2026-06-04T06:05:33Z
2011,336,Coll Idaho,NA,1247,0,1,1,0,0-1,NA,NA,1844.9,NA,2026-06-04T06:05:33Z
2011,337,Point Loma,NA,1246.9,0,1,1,0,0-1,NA,NA,1844.9,NA,2026-06-04T06:05:33Z
2011,338,Marian,NA,1246.5,0,1,1,0,0-1,NA,NA,1796.6,NA,2026-06-04T06:05:33Z
2011,339,TX A&M-Intl,NA,1246.2,0,1,1,0,0-1,NA,NA,1791.1,NA,2026-06-04T06:05:33Z
2011,340,McMurry,NA,1246,0,1,1,0,0-1,NA,NA,1530.8,NA,2026-06-04T06:05:33Z
2011,341,Worceste,NA,1245.8,0,1,1,0,0-1,NA,NA,1752.6,NA,2026-06-04T06:05:33Z
2011,342,Victory College,NA,1245.7,1,2,3,0.333,1-2,New Orleans,1544.7,1527.3,NA,2026-06-04T06:05:33Z
2011,343,E Oregon,NA,1245.3,0,1,1,0,0-1,NA,NA,1676.3,NA,2026-06-04T06:05:33Z
2011,344,MIT,NA,1245.3,0,1,1,0,0-1,NA,NA,1752.6,NA,2026-06-04T06:05:33Z
2011,345,Cal Lutheran,NA,1244.7,0,1,1,0,0-1,NA,NA,1644.4,NA,2026-06-04T06:05:33Z
2011,346,Thomas M,NA,1244.7,0,1,1,0,0-1,NA,NA,1730.8,NA,2026-06-04T06:05:33Z
2011,347,Bethel (TN),NA,1244.4,0,1,1,0,0-1,NA,NA,1639.7,NA,2026-06-04T06:05:33Z
2011,348,LaGrange,NA,1244.3,0,1,1,0,0-1,NA,NA,1730.8,NA,2026-06-04T06:05:33Z
2011,349,SW MN St,NA,1244.3,0,1,1,0,0-1,NA,NA,1707.8,NA,2026-06-04T06:05:33Z
2011,350,Indiana-East Univ,NA,1244.2,0,1,1,0,0-1,NA,NA,1627.2,NA,2026-06-04T06:05:33Z
2011,351,Tusculum,NA,1244.2,0,1,1,0,0-1,NA,NA,1542,NA,2026-06-04T06:05:33Z
2011,352,Purdue University-No,NA,1244.1,0,1,1,0,0-1,NA,NA,1723,NA,2026-06-04T06:05:33Z
2011,353,Alma College,NA,1244,0,1,1,0,0-1,NA,NA,1672.1,NA,2026-06-04T06:05:33Z
2011,354,Florida Tech,NA,1244,0,1,1,0,0-1,NA,NA,1638.8,NA,2026-06-04T06:05:33Z
2011,355,Piedmont,NA,1243.9,0,1,1,0,0-1,NA,NA,1730.8,NA,2026-06-04T06:05:33Z
2011,356,BYU Hawaii,NA,1243.8,0,1,1,0,0-1,NA,NA,1600.8,NA,2026-06-04T06:05:33Z
2011,357,West Florida,NA,1243.8,0,1,1,0,0-1,NA,NA,1719,NA,2026-06-04T06:05:33Z
2011,358,Glenville St,NA,1243.6,0,1,1,0,0-1,NA,NA,1713.5,NA,2026-06-04T06:05:33Z
2011,359,Wilmington DE,NA,1243.6,0,1,1,0,0-1,NA,NA,1439.3,NA,2026-06-04T06:05:33Z
2011,360,Holy Names,NA,1243.2,0,1,1,0,0-1,NA,NA,1408.3,NA,2026-06-04T06:05:33Z
2011,361,King  TN,NA,1243.1,0,1,1,0,0-1,NA,NA,1600.8,NA,2026-06-04T06:05:33Z
2011,362,Montana-Western,NA,1243.1,0,1,1,0,0-1,NA,NA,1840.9,NA,2026-06-04T06:05:33Z
2011,363,Stillman,NA,1243,0,1,1,0,0-1,NA,NA,1642.7,NA,2026-06-04T06:05:33Z
2011,364,Emporia St,NA,1242.9,0,1,1,0,0-1,NA,NA,1793.4,NA,2026-06-04T06:05:33Z
2011,365,Northeastern St,NA,1242.9,0,1,1,0,0-1,NA,NA,1540.4,NA,2026-06-04T06:05:33Z
2011,366,Tenn Wesleyan,NA,1242.9,0,1,1,0,0-1,NA,NA,1444.3,NA,2026-06-04T06:05:33Z
2011,367,Oberlin ,NA,1242.7,0,1,1,0,0-1,NA,NA,1601.5,NA,2026-06-04T06:05:33Z
2011,368,Henderson St,NA,1242.4,0,1,1,0,0-1,NA,NA,1649.3,NA,2026-06-04T06:05:33Z
2011,369,St. Catharine,NA,1242.4,0,1,1,0,0-1,NA,NA,1678.8,NA,2026-06-04T06:05:33Z
2011,370,Washington Coll,NA,1241.9,0,1,1,0,0-1,NA,NA,1554.5,NA,2026-06-04T06:05:33Z
2011,371,Concordia IL,NA,1241.6,0,1,1,0,0-1,NA,NA,1454.3,NA,2026-06-04T06:05:33Z
2011,372,Indiana Tech,NA,1241.2,0,1,1,0,0-1,NA,NA,1601.6,NA,2026-06-04T06:05:33Z
2011,373,Coe College,NA,1241.1,0,1,1,0,0-1,NA,NA,1621.5,NA,2026-06-04T06:05:33Z
2011,374,CO Springs,NA,1241,0,1,1,0,0-1,NA,NA,1569.4,NA,2026-06-04T06:05:33Z
2011,375,Crowley's Ridge,NA,1241,0,1,1,0,0-1,NA,NA,1542.2,NA,2026-06-04T06:05:33Z
2011,376,Fontbonne,NA,1240.9,0,1,1,0,0-1,NA,NA,1607.7,NA,2026-06-04T06:05:33Z
