season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2022,1,Gonzaga,West Coast Conference,2420,28,4,32,0.875,28-4,UCLA,2299.6,1786.2,NA,2026-07-31T09:53:01Z
2022,2,Kansas,Big 12 Conference,2398.1,34,6,40,0.85,34-6,Baylor,2380.4,2009.6,NA,2026-07-31T09:53:01Z
2022,3,Baylor,Big 12 Conference,2380.4,27,7,34,0.794,27-7,Kansas,2398.1,1913.9,NA,2026-07-31T09:53:01Z
2022,4,Auburn,Southeastern Conference,2367.5,28,6,34,0.824,28-6,Kentucky,2283.3,1882.6,NA,2026-07-31T09:53:01Z
2022,5,Duke,Atlantic Coast Conference,2354.9,32,7,39,0.821,32-7,Gonzaga,2420,1842.5,NA,2026-07-31T09:53:01Z
2022,6,Arizona,Pac-12 Conference,2348.4,33,4,37,0.892,33-4,UCLA,2299.6,1838.3,NA,2026-07-31T09:53:01Z
2022,7,Houston,American Athletic Conference,2304.1,32,6,38,0.842,32-6,Arizona,2348.4,1825.1,NA,2026-07-31T09:53:01Z
2022,8,UCLA,Pac-12 Conference,2299.6,27,8,35,0.771,27-8,Arizona,2348.4,1883.2,NA,2026-07-31T09:53:01Z
2022,9,Purdue,Big Ten Conference,2292.6,29,8,37,0.784,29-8,Villanova,2235.5,1867.5,NA,2026-07-31T09:53:01Z
2022,10,Kentucky,Southeastern Conference,2283.3,26,8,34,0.765,26-8,Kansas,2398.1,1858.3,NA,2026-07-31T09:53:01Z
2022,11,Texas Tech,Big 12 Conference,2276.5,27,10,37,0.73,27-10,Kansas,2398.1,1902.4,NA,2026-07-31T09:53:01Z
2022,12,Providence,Big East Conference,2245.9,27,6,33,0.818,27-6,Texas Tech,2276.5,1894.6,NA,2026-07-31T09:53:01Z
2022,13,Villanova,Big East Conference,2235.5,30,8,38,0.789,30-8,Houston,2304.1,1982.9,NA,2026-07-31T09:53:01Z
2022,14,Wisconsin,Big Ten Conference,2232.6,25,8,33,0.758,25-8,Houston,2304.1,1913.9,NA,2026-07-31T09:53:01Z
2022,15,LSU,Southeastern Conference,2220.7,22,12,34,0.647,22-12,Kentucky,2283.3,1891.4,NA,2026-07-31T09:53:01Z
2022,16,Tennessee,Southeastern Conference,2215.6,27,8,35,0.771,27-8,Auburn,2367.5,1930.6,NA,2026-07-31T09:53:01Z
2022,17,UConn,Big East Conference,2204.1,23,10,33,0.697,23-10,Auburn,2367.5,1884.5,NA,2026-07-31T09:53:01Z
2022,18,Iowa State,Big 12 Conference,2201,22,13,35,0.629,22-13,Texas Tech,2276.5,1916.5,NA,2026-07-31T09:53:01Z
2022,19,Alabama,Southeastern Conference,2179.8,19,14,33,0.576,19-14,Gonzaga,2420,2000.5,NA,2026-07-31T09:53:01Z
2022,20,USC,Pac-12 Conference,2152.6,26,8,34,0.765,26-8,UCLA,2299.6,1802.5,NA,2026-07-31T09:53:01Z
2022,21,San Francisco,West Coast Conference,2152.1,24,10,34,0.706,24-10,BYU,2079.8,1784.9,NA,2026-07-31T09:53:01Z
2022,22,Michigan St,Big Ten Conference,2152,23,13,36,0.639,23-13,Purdue,2292.6,1957.7,NA,2026-07-31T09:53:01Z
2022,23,Xavier,Big East Conference,2145.4,23,13,36,0.639,23-13,UConn,2204.1,1926.1,NA,2026-07-31T09:53:01Z
2022,24,Texas,Big 12 Conference,2142.9,22,12,34,0.647,22-12,Kansas,2398.1,1910.3,NA,2026-07-31T09:53:01Z
2022,25,Illinois,Big Ten Conference,2136.3,23,10,33,0.697,23-10,Wisconsin,2232.6,1921.9,NA,2026-07-31T09:53:01Z
2022,26,Seton Hall,Big East Conference,2134.2,21,11,32,0.656,21-11,UConn,2204.1,1883.9,NA,2026-07-31T09:53:01Z
2022,27,Colorado St,Mountain West Conference,2133.7,25,6,31,0.806,25-6,Saint Mary's,2115.9,1724.9,NA,2026-07-31T09:53:01Z
2022,28,Ohio State,Big Ten Conference,2132.1,20,12,32,0.625,20-12,Duke,2354.9,1910.4,NA,2026-07-31T09:53:01Z
2022,29,Arkansas,Southeastern Conference,2121.2,28,9,37,0.757,28-9,Gonzaga,2420,1906.4,NA,2026-07-31T09:53:01Z
2022,30,Saint Mary's,West Coast Conference,2115.9,26,8,34,0.765,26-8,Gonzaga,2420,1821.3,NA,2026-07-31T09:53:01Z
2022,31,North Carolina,Atlantic Coast Conference,2101.8,29,10,39,0.744,29-10,Baylor,2380.4,1901.6,NA,2026-07-31T09:53:01Z
2022,32,Creighton,Big East Conference,2093.6,23,12,35,0.657,23-12,Providence,2245.9,1924.6,NA,2026-07-31T09:53:01Z
2022,33,Murray St,Ohio Valley Conference,2084,31,3,34,0.912,31-3,San Francisco,2152.1,1365.4,NA,2026-07-31T09:53:01Z
2022,34,BYU,West Coast Conference,2079.8,24,11,35,0.686,24-11,San Francisco,2152.1,1704,NA,2026-07-31T09:53:01Z
2022,35,Memphis,American Athletic Conference,2076.4,22,11,33,0.667,22-11,Houston,2304.1,1862.4,NA,2026-07-31T09:53:01Z
2022,36,Iowa,Big Ten Conference,2075.7,26,10,36,0.722,26-10,Purdue,2292.6,1837.7,NA,2026-07-31T09:53:01Z
2022,37,Wake Forest,Atlantic Coast Conference,2071.6,25,10,35,0.714,25-10,North Carolina,2101.8,1759.8,NA,2026-07-31T09:53:01Z
2022,38,Oklahoma,Big 12 Conference,2066,19,16,35,0.543,19-16,Baylor,2380.4,1965.3,NA,2026-07-31T09:53:01Z
2022,39,Miami,Atlantic Coast Conference,2061.7,26,11,37,0.703,26-11,Auburn,2367.5,1860,NA,2026-07-31T09:53:01Z
2022,40,Marquette,Big East Conference,2060.1,19,13,32,0.594,19-13,Providence,2245.9,1946.8,NA,2026-07-31T09:53:01Z
2022,41,TCU,Big 12 Conference,2060.1,21,13,34,0.618,21-13,Kansas,2398.1,1957.7,NA,2026-07-31T09:53:01Z
2022,42,Texas A&M,Southeastern Conference,2057.7,27,13,40,0.675,27-13,Auburn,2367.5,1825.2,NA,2026-07-31T09:53:01Z
2022,43,San Diego St,Mountain West Conference,2052.6,23,9,32,0.719,23-9,Colorado St,2133.7,1836.9,NA,2026-07-31T09:53:01Z
