season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2018,1,Villanova,Big East Conference,2092.8,36,4,40,0.9,36-4,Gonzaga,1942.8,1659,NA,2026-06-04T06:05:46Z
2018,2,Virginia,Atlantic Coast Conference,2052.5,31,3,34,0.912,31-3,Duke,1994.8,1638.2,NA,2026-06-04T06:05:46Z
2018,3,Duke,Atlantic Coast Conference,1994.8,29,8,37,0.784,29-8,Michigan St,1992.6,1688.6,NA,2026-06-04T06:05:46Z
2018,4,Michigan St,Big Ten Conference,1992.6,30,5,35,0.857,30-5,Purdue,1953.3,1575,NA,2026-06-04T06:05:46Z
2018,5,Cincinnati,American Athletic Conference,1979.4,31,5,36,0.861,31-5,Wichita St,1910.3,1545.1,NA,2026-06-04T06:05:46Z
2018,6,Purdue,Big Ten Conference,1953.3,30,7,37,0.811,30-7,Michigan,1886.1,1659,NA,2026-06-04T06:05:46Z
2018,7,Gonzaga,West Coast Conference,1942.8,32,5,37,0.865,32-5,Saint Mary's,1887.4,1578.2,NA,2026-06-04T06:05:46Z
2018,8,North Carolina,Atlantic Coast Conference,1920,26,11,37,0.703,26-11,Duke,1994.8,1724.2,NA,2026-06-04T06:05:46Z
2018,9,Nevada,Mountain West Conference,1911,29,8,37,0.784,29-8,Cincinnati,1979.4,1616.1,NA,2026-06-04T06:05:46Z
2018,10,Wichita St,American Athletic Conference,1910.3,25,8,33,0.758,25-8,Cincinnati,1979.4,1607.3,NA,2026-06-04T06:05:46Z
2018,11,Xavier,Big East Conference,1908.9,29,6,35,0.829,29-6,Cincinnati,1979.4,1663.2,NA,2026-06-04T06:05:46Z
2018,12,Kansas,Big 12 Conference,1897.7,31,8,39,0.795,31-8,Duke,1994.8,1728.7,NA,2026-06-04T06:05:46Z
2018,13,Clemson,Atlantic Coast Conference,1891.9,25,10,35,0.714,25-10,North Carolina,1920,1667.6,NA,2026-06-04T06:05:46Z
2018,14,Saint Mary's,West Coast Conference,1887.4,30,6,36,0.833,30-6,Gonzaga,1942.8,1531.6,NA,2026-06-04T06:05:46Z
2018,15,Michigan,Big Ten Conference,1886.1,33,8,41,0.805,33-8,Michigan St,1992.6,1671.1,NA,2026-06-04T06:05:46Z
