season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2010,1,Lakers,Pacific,1747.2,73,32,105,0.695,73-32,Celtics,1735.3,1534.4,2026-05-20T21:45:56Z
2010,2,Celtics,Atlantic,1735.3,65,41,106,0.613,65-41,Lakers,1747.2,1529.5,2026-05-20T21:45:56Z
2010,3,Magic,Southeast,1716.8,69,27,96,0.719,69-27,Lakers,1747.2,1513.1,2026-05-20T21:45:56Z
2010,4,Cavaliers,Central,1711.1,67,26,93,0.72,67-26,Lakers,1747.2,1499.6,2026-05-20T21:45:56Z
2010,5,Hawks,Southeast,1697.1,57,36,93,0.613,57-36,Lakers,1747.2,1500.9,2026-05-20T21:45:56Z
2010,6,Nuggets,Northwest,1667.7,55,33,88,0.625,55-33,Lakers,1747.2,1504.4,2026-05-20T21:45:56Z
2010,7,Mavericks,Southwest,1663.2,57,31,88,0.648,57-31,Lakers,1747.2,1503.2,2026-05-20T21:45:56Z
2010,8,Suns,Pacific,1660.6,64,34,98,0.653,64-34,Lakers,1747.2,1522.5,2026-05-20T21:45:56Z
2010,9,Trail Blazers,Northwest,1632.5,52,36,88,0.591,52-36,Lakers,1747.2,1508,2026-05-20T21:45:56Z
2010,10,Rockets,Southwest,1614.9,42,40,82,0.512,42-40,Lakers,1747.2,1508.3,2026-05-20T21:45:56Z
2010,11,Thunder,Northwest,1598.4,52,36,88,0.591,52-36,Lakers,1747.2,1521.9,2026-05-20T21:45:56Z
2010,12,Spurs,Southwest,1589.6,54,38,92,0.587,54-38,Lakers,1747.2,1523.6,2026-05-20T21:45:56Z
2010,13,Jazz,Northwest,1574.3,57,35,92,0.62,57-35,Lakers,1747.2,1528.4,2026-05-20T21:45:56Z
2010,14,Heat,Southeast,1554,48,39,87,0.552,48-39,Lakers,1747.2,1501,2026-05-20T21:45:56Z
2010,15,Raptors,Atlantic,1506.8,40,42,82,0.488,40-42,Lakers,1747.2,1494.1,2026-05-20T21:45:56Z
2010,16,Bucks,Central,1490.9,49,40,89,0.551,49-40,Celtics,1735.3,1505.5,2026-05-20T21:45:56Z
2010,17,Bobcats,NA,1470,44,42,86,0.512,44-42,Lakers,1747.2,1503.1,2026-05-20T21:45:56Z
2010,18,Bulls,Central,1435.5,42,45,87,0.483,42-45,Celtics,1735.3,1511.6,2026-05-20T21:45:56Z
2010,19,Hornets,Southeast,1427.9,37,45,82,0.451,37-45,Lakers,1747.2,1507.3,2026-05-20T21:45:56Z
2010,20,Pistons,Central,1420.3,27,55,82,0.329,27-55,Celtics,1735.3,1498,2026-05-20T21:45:56Z
2010,21,Kings,Pacific,1408.9,25,57,82,0.305,25-57,Nuggets,1667.7,1512.4,2026-05-20T21:45:56Z
2010,22,Clippers,Pacific,1395.1,29,53,82,0.354,29-53,Lakers,1747.2,1507,2026-05-20T21:45:56Z
2010,23,Grizzlies,Southwest,1375.4,40,42,82,0.488,40-42,Lakers,1747.2,1510.5,2026-05-20T21:45:56Z
2010,24,Wizards,Southeast,1362,26,56,82,0.317,26-56,Celtics,1735.3,1498.1,2026-05-20T21:45:56Z
2010,25,76ers,Atlantic,1361.6,27,55,82,0.329,27-55,Celtics,1735.3,1496.7,2026-05-20T21:45:56Z
2010,26,Pacers,Central,1358.3,32,50,82,0.39,32-50,Celtics,1735.3,1495.2,2026-05-20T21:45:56Z
2010,27,Warriors,Pacific,1334.7,26,56,82,0.317,26-56,Celtics,1735.3,1517.3,2026-05-20T21:45:56Z
2010,28,Knicks,Atlantic,1309.1,29,53,82,0.354,29-53,Celtics,1735.3,1495.1,2026-05-20T21:45:56Z
2010,29,Timberwolves,Northwest,1157.2,15,67,82,0.183,15-67,Nuggets,1667.7,1521.7,2026-05-20T21:45:56Z
2010,30,Nets,Atlantic,1023.3,12,70,82,0.146,12-70,Celtics,1735.3,1511.5,2026-05-20T21:45:56Z
2010,31,EAST,NA,270.9,1,0,1,1,1-0,WEST,104.1,104.1,2026-05-20T21:45:56Z
2010,32,WEST,NA,104.1,0,1,1,0,0-1,NA,NA,270.9,2026-05-20T21:45:56Z
