season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2013,1,Clippers,Pacific,1780.2,58,30,88,0.659,58-30,Spurs,1777.7,1517.3,2026-05-20T21:45:57Z
2013,2,Spurs,Southwest,1777.7,73,30,103,0.709,73-30,Clippers,1780.2,1534,2026-05-20T21:45:57Z
2013,3,Grizzlies,Southwest,1760.1,64,33,97,0.66,64-33,Clippers,1780.2,1542.3,2026-05-20T21:45:57Z
2013,4,Thunder,Northwest,1750.7,65,28,93,0.699,65-28,Clippers,1780.2,1516.8,2026-05-20T21:45:57Z
2013,5,Knicks,Atlantic,1725.4,60,34,94,0.638,60-34,Spurs,1777.7,1479.5,2026-05-20T21:45:57Z
2013,6,Heat,Southeast,1720.6,82,23,105,0.781,82-23,Clippers,1780.2,1502.1,2026-05-20T21:45:57Z
2013,7,Hawks,Southeast,1603.7,46,42,88,0.523,46-42,Clippers,1780.2,1481.6,2026-05-20T21:45:57Z
2013,8,Warriors,Pacific,1582.2,53,41,94,0.564,53-41,Clippers,1780.2,1530,2026-05-20T21:45:57Z
2013,9,Nets,Atlantic,1558.1,52,37,89,0.584,52-37,Clippers,1780.2,1486.9,2026-05-20T21:45:57Z
2013,10,Rockets,Southwest,1551.3,47,41,88,0.534,47-41,Clippers,1780.2,1526.8,2026-05-20T21:45:57Z
2013,11,Nuggets,Northwest,1550.6,59,29,88,0.67,59-29,Clippers,1780.2,1519.9,2026-05-20T21:45:57Z
2013,12,Jazz,Northwest,1529.1,43,39,82,0.524,43-39,Spurs,1777.7,1511.8,2026-05-20T21:45:57Z
2013,13,Bulls,Central,1524.9,50,44,94,0.532,50-44,Knicks,1725.4,1504.4,2026-05-20T21:45:57Z
2013,14,Pacers,Central,1516.2,60,40,100,0.6,60-40,Clippers,1780.2,1519.3,2026-05-20T21:45:57Z
2013,15,Bucks,Central,1512.9,38,48,86,0.442,38-48,Thunder,1750.7,1497.8,2026-05-20T21:45:57Z
2013,16,Lakers,Pacific,1493.5,45,41,86,0.523,45-41,Spurs,1777.7,1523.2,2026-05-20T21:45:57Z
2013,17,Celtics,Atlantic,1477.8,43,44,87,0.494,43-44,Clippers,1780.2,1507,2026-05-20T21:45:57Z
2013,18,Timberwolves,Northwest,1466.9,31,51,82,0.378,31-51,Spurs,1777.7,1516.8,2026-05-20T21:45:57Z
2013,19,Trail Blazers,Northwest,1465.8,33,49,82,0.402,33-49,Clippers,1780.2,1518,2026-05-20T21:45:57Z
2013,20,76ers,Atlantic,1454.3,34,48,82,0.415,34-48,Grizzlies,1760.1,1492.2,2026-05-20T21:45:57Z
2013,21,Mavericks,Southwest,1453.9,41,41,82,0.5,41-41,Clippers,1780.2,1513.8,2026-05-20T21:45:57Z
2013,22,Magic,Southeast,1393.5,20,62,82,0.244,20-62,Clippers,1780.2,1488.7,2026-05-20T21:45:57Z
2013,23,Hornets,Southeast,1351.5,27,55,82,0.329,27-55,Clippers,1780.2,1527.9,2026-05-20T21:45:57Z
2013,24,Suns,Pacific,1344.1,25,57,82,0.305,25-57,Clippers,1780.2,1522.8,2026-05-20T21:45:57Z
2013,25,Kings,Pacific,1338.4,28,54,82,0.341,28-54,Clippers,1780.2,1523.4,2026-05-20T21:45:57Z
2013,26,Raptors,Atlantic,1331.3,34,48,82,0.415,34-48,Clippers,1780.2,1486.8,2026-05-20T21:45:57Z
2013,27,Pistons,Central,1329.4,29,53,82,0.354,29-53,Spurs,1777.7,1488.2,2026-05-20T21:45:57Z
2013,28,Cavaliers,Central,1264.1,24,58,82,0.293,24-58,Clippers,1780.2,1498.5,2026-05-20T21:45:57Z
2013,29,Bobcats,NA,1212.1,21,61,82,0.256,21-61,Knicks,1725.4,1496.2,2026-05-20T21:45:57Z
2013,30,Wizards,Southeast,1179.4,29,53,82,0.354,29-53,Clippers,1780.2,1502.2,2026-05-20T21:45:57Z
2013,31,WEST,NA,305.7,1,0,1,1,1-0,EAST,69.3,69.3,2026-05-20T21:45:57Z
2013,32,EAST,NA,69.3,0,1,1,0,0-1,NA,NA,305.7,2026-05-20T21:45:57Z
