season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2024,1,Celtics,Atlantic,1812.5,80,21,101,0.792,80-21,Timberwolves,1729.1,1496.6,2026-05-20T21:46:04Z
2024,2,Nuggets,Northwest,1730.7,64,30,94,0.681,64-30,Celtics,1812.5,1516.2,2026-05-20T21:46:04Z
2024,3,Timberwolves,Northwest,1729.1,65,33,98,0.663,65-33,Celtics,1812.5,1520.2,2026-05-20T21:46:04Z
2024,4,Thunder,Northwest,1686.6,63,29,92,0.685,63-29,Celtics,1812.5,1512.5,2026-05-20T21:46:04Z
2024,5,76ers,Atlantic,1677.7,50,39,89,0.562,50-39,Celtics,1812.5,1485.9,2026-05-20T21:46:04Z
2024,6,Kings,Pacific,1621,47,37,84,0.56,47-37,Nuggets,1730.7,1513.5,2026-05-20T21:46:04Z
2024,7,Mavericks,Southwest,1617.7,63,41,104,0.606,63-41,Celtics,1812.5,1542.1,2026-05-20T21:46:04Z
2024,8,Magic,Southeast,1606.5,50,39,89,0.562,50-39,Celtics,1812.5,1481.7,2026-05-20T21:46:04Z
2024,9,Bucks,Central,1592.3,51,37,88,0.58,51-37,Celtics,1812.5,1492.9,2026-05-20T21:46:04Z
2024,10,Clippers,Pacific,1583.7,53,35,88,0.602,53-35,Celtics,1812.5,1512.9,2026-05-20T21:46:04Z
2024,11,Warriors,Pacific,1583.6,46,37,83,0.554,46-37,Celtics,1812.5,1506.6,2026-05-20T21:46:04Z
2024,12,Rockets,Southwest,1578.9,41,41,82,0.5,41-41,Nuggets,1730.7,1500.8,2026-05-20T21:46:04Z
2024,13,Knicks,Atlantic,1577.5,57,38,95,0.6,57-38,Celtics,1812.5,1513.4,2026-05-20T21:46:04Z
2024,14,Pelicans,Southwest,1558.5,50,38,88,0.568,50-38,Nuggets,1730.7,1515.5,2026-05-20T21:46:04Z
2024,15,Pacers,Central,1545.5,55,45,100,0.55,55-45,Celtics,1812.5,1516.7,2026-05-20T21:46:04Z
2024,16,Lakers,Pacific,1537.5,50,39,89,0.562,50-39,Celtics,1812.5,1525.4,2026-05-20T21:46:04Z
2024,17,Suns,Pacific,1525.4,49,37,86,0.57,49-37,Nuggets,1730.7,1514.8,2026-05-20T21:46:04Z
2024,18,Cavaliers,Central,1522.6,53,41,94,0.564,53-41,Celtics,1812.5,1514.4,2026-05-20T21:46:04Z
2024,19,Heat,Southeast,1518.6,48,41,89,0.539,48-41,Celtics,1812.5,1501.4,2026-05-20T21:46:04Z
2024,20,Nets,Atlantic,1514.6,32,50,82,0.39,32-50,Thunder,1686.6,1492.4,2026-05-20T21:46:04Z
2024,21,Hawks,Southeast,1463.5,36,47,83,0.434,36-47,Celtics,1812.5,1493.6,2026-05-20T21:46:04Z
2024,22,Raptors,Atlantic,1431.4,25,57,82,0.305,25-57,Timberwolves,1729.1,1494.5,2026-05-20T21:46:04Z
2024,23,Bulls,Central,1384.1,40,44,84,0.476,40-44,Timberwolves,1729.1,1490.3,2026-05-20T21:46:04Z
2024,24,Jazz,Northwest,1377.6,31,51,82,0.378,31-51,Nuggets,1730.7,1520.8,2026-05-20T21:46:04Z
2024,25,Trail Blazers,Northwest,1298,21,61,82,0.256,21-61,76ers,1677.7,1521.2,2026-05-20T21:46:04Z
2024,26,Grizzlies,Southwest,1272.6,27,55,82,0.329,27-55,76ers,1677.7,1513.7,2026-05-20T21:46:04Z
2024,27,Spurs,Southwest,1247.5,22,60,82,0.268,22-60,Nuggets,1730.7,1522.8,2026-05-20T21:46:04Z
2024,28,Hornets,Southeast,1149.1,21,61,82,0.256,21-61,Celtics,1812.5,1506.7,2026-05-20T21:46:04Z
2024,29,Wizards,Southeast,1146.1,15,67,82,0.183,15-67,Kings,1621,1505.1,2026-05-20T21:46:04Z
2024,30,Pistons,Central,1109.4,14,68,82,0.171,14-68,Thunder,1686.6,1506.1,2026-05-20T21:46:04Z
2024,31,EAST,NA,356.5,1,0,1,1,1-0,WEST,18.5,18.5,2026-05-20T21:46:04Z
2024,32,WEST,NA,18.5,0,1,1,0,0-1,NA,NA,356.5,2026-05-20T21:46:04Z
