season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2005,1,Spurs,Southwest,1829.2,75,30,105,0.714,75-30,Suns,1805.9,1526.6,2026-05-20T21:45:53Z
2005,2,Suns,Pacific,1805.9,71,26,97,0.732,71-26,Spurs,1829.2,1524.6,2026-05-20T21:45:53Z
2005,3,SuperSonics,NA,1721.5,58,35,93,0.624,58-35,Spurs,1829.2,1533.4,2026-05-20T21:45:53Z
2005,4,Mavericks,Southwest,1705.9,64,31,95,0.674,64-31,Spurs,1829.2,1521.1,2026-05-20T21:45:53Z
2005,5,Heat,Southeast,1695.9,70,27,97,0.722,70-27,Spurs,1829.2,1474.3,2026-05-20T21:45:53Z
2005,6,Kings,Pacific,1613.9,51,36,87,0.586,51-36,Spurs,1829.2,1528.3,2026-05-20T21:45:53Z
2005,7,Timberwolves,Northwest,1611.3,44,38,82,0.537,44-38,Spurs,1829.2,1510.6,2026-05-20T21:45:53Z
2005,8,Cavaliers,Central,1574.3,42,40,82,0.512,42-40,Suns,1805.9,1476,2026-05-20T21:45:53Z
2005,9,Wizards,Southeast,1556.5,49,43,92,0.533,49-43,Spurs,1829.2,1483.4,2026-05-20T21:45:53Z
2005,10,Pacers,Central,1538.2,50,45,95,0.526,50-45,Spurs,1829.2,1491.5,2026-05-20T21:45:53Z
2005,11,Clippers,Pacific,1538.1,37,45,82,0.451,37-45,SuperSonics,1721.5,1511.3,2026-05-20T21:45:53Z
2005,12,Pistons,Central,1520,69,38,107,0.645,69-38,Spurs,1829.2,1523.5,2026-05-20T21:45:53Z
2005,13,Lakers,Pacific,1519.2,34,48,82,0.415,34-48,SuperSonics,1721.5,1520.1,2026-05-20T21:45:53Z
2005,14,Jazz,Northwest,1513.7,26,56,82,0.317,26-56,Spurs,1829.2,1515.6,2026-05-20T21:45:53Z
2005,15,Celtics,Atlantic,1504.7,48,41,89,0.539,48-41,Suns,1805.9,1483.2,2026-05-20T21:45:53Z
2005,16,Grizzlies,Southwest,1496.2,45,41,86,0.523,45-41,Spurs,1829.2,1527,2026-05-20T21:45:53Z
2005,17,Magic,Southeast,1486.4,36,46,82,0.439,36-46,Spurs,1829.2,1485.8,2026-05-20T21:45:53Z
2005,18,Rockets,Southwest,1481,54,35,89,0.607,54-35,Spurs,1829.2,1534.3,2026-05-20T21:45:53Z
2005,19,Raptors,Atlantic,1470,33,49,82,0.402,33-49,Spurs,1829.2,1492.4,2026-05-20T21:45:53Z
2005,20,Nuggets,Northwest,1466.5,50,37,87,0.575,50-37,Spurs,1829.2,1533.3,2026-05-20T21:45:53Z
2005,21,76ers,Atlantic,1464.4,44,43,87,0.506,44-43,SuperSonics,1721.5,1489.3,2026-05-20T21:45:53Z
2005,22,Trail Blazers,Northwest,1455,27,55,82,0.329,27-55,Spurs,1829.2,1516,2026-05-20T21:45:53Z
2005,23,Bucks,Central,1447.3,30,52,82,0.366,30-52,SuperSonics,1721.5,1492,2026-05-20T21:45:53Z
2005,24,Knicks,Atlantic,1441.4,33,49,82,0.402,33-49,Spurs,1829.2,1485,2026-05-20T21:45:53Z
2005,25,Bulls,Central,1369.6,49,39,88,0.557,49-39,SuperSonics,1721.5,1493.5,2026-05-20T21:45:53Z
2005,26,Nets,Atlantic,1324.8,42,44,86,0.488,42-44,Kings,1613.9,1502.4,2026-05-20T21:45:53Z
2005,27,Warriors,Pacific,1305.1,34,48,82,0.415,34-48,Suns,1805.9,1521.9,2026-05-20T21:45:53Z
2005,28,Bobcats,NA,1221.1,18,64,82,0.22,18-64,Heat,1695.9,1496,2026-05-20T21:45:53Z
2005,29,Hornets,Southeast,1163.8,18,64,82,0.22,18-64,Kings,1613.9,1530.3,2026-05-20T21:45:53Z
2005,30,Hawks,Southeast,1159,13,69,82,0.159,13-69,Mavericks,1705.9,1501.6,2026-05-20T21:45:53Z
2005,31,EAST,NA,329.6,1,0,1,1,1-0,WEST,45.4,45.4,2026-05-20T21:45:53Z
2005,32,WEST,NA,45.4,0,1,1,0,0-1,NA,NA,329.6,2026-05-20T21:45:53Z
