season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2006,1,Pistons,Central,1801.4,74,26,100,0.74,74-26,Spurs,1751.5,1493.8,2026-05-20T21:45:53Z
2006,2,Spurs,Southwest,1751.5,70,25,95,0.737,70-25,Mavericks,1746.1,1513.8,2026-05-20T21:45:53Z
2006,3,Mavericks,Southwest,1746.1,74,31,105,0.705,74-31,Pistons,1801.4,1536.6,2026-05-20T21:45:53Z
2006,4,Suns,Pacific,1681,64,38,102,0.627,64-38,Spurs,1751.5,1525.7,2026-05-20T21:45:53Z
2006,5,Grizzlies,Southwest,1623.9,49,37,86,0.57,49-37,Mavericks,1746.1,1517,2026-05-20T21:45:53Z
2006,6,Cavaliers,Central,1619.7,57,38,95,0.6,57-38,Pistons,1801.4,1515.5,2026-05-20T21:45:53Z
2006,7,Pacers,Central,1601.9,43,45,88,0.489,43-45,Pistons,1801.4,1482.9,2026-05-20T21:45:53Z
2006,8,Clippers,Pacific,1594.8,54,40,94,0.574,54-40,Spurs,1751.5,1522,2026-05-20T21:45:53Z
2006,9,Heat,Southeast,1569.5,68,37,105,0.648,68-37,Pistons,1801.4,1517.1,2026-05-20T21:45:53Z
2006,10,Timberwolves,Northwest,1558.4,33,49,82,0.402,33-49,Mavericks,1746.1,1505.5,2026-05-20T21:45:53Z
2006,11,Lakers,Pacific,1541.6,48,41,89,0.539,48-41,Pistons,1801.4,1522.3,2026-05-20T21:45:53Z
2006,12,Nuggets,Northwest,1532.6,45,42,87,0.517,45-42,Pistons,1801.4,1513.8,2026-05-20T21:45:53Z
2006,13,Bucks,Central,1521.4,41,46,87,0.471,41-46,Pistons,1801.4,1510.3,2026-05-20T21:45:53Z
2006,14,Warriors,Pacific,1507.5,34,48,82,0.415,34-48,Mavericks,1746.1,1511.5,2026-05-20T21:45:53Z
2006,15,Wizards,Southeast,1499.6,44,44,88,0.5,44-44,Pistons,1801.4,1496.6,2026-05-20T21:45:53Z
2006,16,76ers,Atlantic,1485.1,38,44,82,0.463,38-44,Spurs,1751.5,1485.8,2026-05-20T21:45:53Z
2006,17,Jazz,Northwest,1468.5,41,41,82,0.5,41-41,Pistons,1801.4,1508.1,2026-05-20T21:45:53Z
2006,18,Nets,Atlantic,1465.6,54,39,93,0.581,54-39,Pistons,1801.4,1501.7,2026-05-20T21:45:53Z
2006,19,Bulls,Central,1461.5,43,45,88,0.489,43-45,Spurs,1751.5,1500,2026-05-20T21:45:53Z
2006,20,Hornets,Southeast,1458,38,44,82,0.463,38-44,Spurs,1751.5,1511.7,2026-05-20T21:45:53Z
2006,21,Rockets,Southwest,1421.4,34,48,82,0.415,34-48,Cavaliers,1619.7,1516.1,2026-05-20T21:45:53Z
2006,22,Celtics,Atlantic,1418.9,33,49,82,0.402,33-49,Grizzlies,1623.9,1492.3,2026-05-20T21:45:53Z
2006,23,Kings,Pacific,1415.1,46,42,88,0.523,46-42,Spurs,1751.5,1528.3,2026-05-20T21:45:53Z
2006,24,SuperSonics,NA,1400.7,35,47,82,0.427,35-47,Spurs,1751.5,1510.2,2026-05-20T21:45:53Z
2006,25,Magic,Southeast,1390.3,36,46,82,0.439,36-46,Pistons,1801.4,1492,2026-05-20T21:45:53Z
2006,26,Bobcats,NA,1375.2,26,56,82,0.317,26-56,Pacers,1601.9,1496,2026-05-20T21:45:53Z
2006,27,Trail Blazers,Northwest,1291.4,21,61,82,0.256,21-61,Suns,1681,1521.5,2026-05-20T21:45:53Z
2006,28,Knicks,Atlantic,1280.8,23,59,82,0.28,23-59,Pistons,1801.4,1498.4,2026-05-20T21:45:53Z
2006,29,Hawks,Southeast,1270.7,26,56,82,0.317,26-56,Pistons,1801.4,1499.4,2026-05-20T21:45:53Z
2006,30,Raptors,Atlantic,1246.2,27,55,82,0.329,27-55,Pistons,1801.4,1500,2026-05-20T21:45:53Z
2006,31,EAST,NA,270.9,1,0,1,1,1-0,WEST,104.1,104.1,2026-05-20T21:45:53Z
2006,32,WEST,NA,104.1,0,1,1,0,0-1,NA,NA,270.9,2026-05-20T21:45:53Z
