season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2014,1,Pacers,Central,1796.4,66,35,101,0.653,66-35,Spurs,1785.8,1474.8,2026-05-20T21:45:58Z
2014,2,Spurs,Southwest,1785.8,78,27,105,0.743,78-27,Pacers,1796.4,1556.8,2026-05-20T21:45:58Z
2014,3,Thunder,Northwest,1782.4,69,32,101,0.683,69-32,Pacers,1796.4,1539.6,2026-05-20T21:45:58Z
2014,4,Trail Blazers,Northwest,1741,59,34,93,0.634,59-34,Pacers,1796.4,1542.5,2026-05-20T21:45:58Z
2014,5,Heat,Southeast,1713.3,67,35,102,0.657,67-35,Pacers,1796.4,1492.7,2026-05-20T21:45:58Z
2014,6,Rockets,Southwest,1698.1,56,32,88,0.636,56-32,Pacers,1796.4,1535.7,2026-05-20T21:45:58Z
2014,7,Clippers,Pacific,1674.8,63,32,95,0.663,63-32,Spurs,1785.8,1542.9,2026-05-20T21:45:58Z
2014,8,Suns,Pacific,1657.5,48,34,82,0.585,48-34,Pacers,1796.4,1514.7,2026-05-20T21:45:58Z
2014,9,Timberwolves,Northwest,1621.7,40,42,82,0.488,40-42,Pacers,1796.4,1519.1,2026-05-20T21:45:58Z
2014,10,Warriors,Pacific,1618.8,54,35,89,0.607,54-35,Pacers,1796.4,1531,2026-05-20T21:45:58Z
2014,11,Mavericks,Southwest,1614.3,52,37,89,0.584,52-37,Pacers,1796.4,1539,2026-05-20T21:45:58Z
2014,12,Nuggets,Northwest,1530,36,46,82,0.439,36-46,Pacers,1796.4,1525.9,2026-05-20T21:45:58Z
2014,13,Grizzlies,Southwest,1519.6,53,36,89,0.596,53-36,Pacers,1796.4,1549.3,2026-05-20T21:45:58Z
2014,14,Bulls,Central,1505.5,49,38,87,0.563,49-38,Pacers,1796.4,1472,2026-05-20T21:45:58Z
2014,15,Raptors,Atlantic,1502.7,51,38,89,0.573,51-38,Pacers,1796.4,1461.2,2026-05-20T21:45:58Z
2014,16,Hawks,Southeast,1489.3,41,48,89,0.461,41-48,Pacers,1796.4,1506.5,2026-05-20T21:45:58Z
2014,17,Lakers,Pacific,1445.6,27,55,82,0.329,27-55,Spurs,1785.8,1529.8,2026-05-20T21:45:58Z
2014,18,Pelicans,Southwest,1440.4,34,48,82,0.415,34-48,Thunder,1782.4,1528.4,2026-05-20T21:45:58Z
2014,19,Pistons,Central,1425.2,29,53,82,0.354,29-53,Pacers,1796.4,1477.4,2026-05-20T21:45:58Z
2014,20,Wizards,Southeast,1401.8,50,43,93,0.538,50-43,Pacers,1796.4,1496.7,2026-05-20T21:45:58Z
2014,21,Kings,Pacific,1384.8,28,54,82,0.341,28-54,Trail Blazers,1741,1535.6,2026-05-20T21:45:58Z
2014,22,Bobcats,NA,1380.1,43,43,86,0.5,43-43,Pacers,1796.4,1485.3,2026-05-20T21:45:58Z
2014,23,Magic,Southeast,1358.2,23,59,82,0.28,23-59,Pacers,1796.4,1478.3,2026-05-20T21:45:58Z
2014,24,Knicks,Atlantic,1353.9,37,45,82,0.451,37-45,Pacers,1796.4,1476.2,2026-05-20T21:45:58Z
2014,25,Celtics,Atlantic,1315.9,25,57,82,0.305,25-57,Heat,1713.3,1479.7,2026-05-20T21:45:58Z
2014,26,Nets,Atlantic,1289,49,45,94,0.521,49-45,Spurs,1785.8,1498.1,2026-05-20T21:45:58Z
2014,27,76ers,Atlantic,1287.4,19,63,82,0.232,19-63,Trail Blazers,1741,1477.3,2026-05-20T21:45:58Z
2014,28,Jazz,Northwest,1263,25,57,82,0.305,25-57,Thunder,1782.4,1539.3,2026-05-20T21:45:58Z
2014,29,Cavaliers,Central,1249.1,33,49,82,0.402,33-49,Pacers,1796.4,1480.8,2026-05-20T21:45:58Z
2014,30,Bucks,Central,1154.2,15,67,82,0.183,15-67,Bulls,1505.5,1488.4,2026-05-20T21:45:58Z
2014,31,EAST,NA,322.2,1,0,1,1,1-0,WEST,52.8,52.8,2026-05-20T21:45:58Z
2014,32,WEST,NA,52.8,0,1,1,0,0-1,NA,NA,322.2,2026-05-20T21:45:58Z
