season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2002,55,Leiria,Primeira Liga,1626.2,15,9,24,0.625,15-9,Benfica,1738.3,1495.2,2026-05-20T21:23:33Z,10,POR
2002,56,Millwall,Championship,1625.4,22,13,35,0.629,22-13,West Brom,1732.7,1504.8,2026-05-20T21:23:33Z,11,ENG
2002,57,Germinal,Pro League,1624.2,11,7,18,0.611,11-7,Gent,1582,1470.9,2026-05-20T21:23:33Z,16,BEL
2002,58,Belenenses,Primeira Liga,1619.3,17,11,28,0.607,17-11,Sp Lisbon,1917.5,1513.4,2026-05-20T21:23:33Z,6,POR
2002,59,Nice,Ligue 2,1617.6,20,12,32,0.625,20-12,Ajaccio,1736.8,1491.8,2026-05-20T21:23:33Z,6,FRA
2002,60,Maritimo,Primeira Liga,1617.1,17,12,29,0.586,17-12,Boavista,1775.2,1491.2,2026-05-20T21:23:33Z,5,POR
2002,61,Leeds,Premier League,1610.8,18,8,26,0.692,18-8,Arsenal,1909.5,1479,2026-05-20T21:23:33Z,12,ENG
2002,62,Sp Gijon,La Liga 2,1610.8,17,12,29,0.586,17-12,Ath Madrid,1647.2,1501,2026-05-20T21:23:33Z,13,ESP
2002,63,Betis,La Liga,1610.6,15,9,24,0.625,15-9,Barcelona,1651.6,1516,2026-05-20T21:23:33Z,14,ESP
2002,64,Recreativo,La Liga 2,1607.7,18,9,27,0.667,18-9,Elche,1652.5,1484.9,2026-05-20T21:23:33Z,15,ESP
2002,65,Real Madrid,La Liga,1607.4,19,10,29,0.655,19-10,Valencia,1795.7,1489.6,2026-05-20T21:23:33Z,9,ESP
2002,66,Auxerre,Ligue 1,1598.3,16,7,23,0.696,16-7,Lens,1655.6,1502.6,2026-05-20T21:23:33Z,11,FRA
2002,67,Lazio,Serie A,1597.8,14,9,23,0.609,14-9,Juventus,1881.3,1473.9,2026-05-20T21:23:33Z,11,ITA
2002,68,Lokeren,Pro League,1595,15,9,24,0.625,15-9,Club Brugge,1699.8,1454.7,2026-05-20T21:23:33Z,10,BEL
2002,69,Schalke 04,2. Bundesliga,1594.8,18,9,27,0.667,18-9,Bayern Munich,1791.4,1480.4,2026-05-20T21:23:33Z,7,GER
2002,70,Stuttgart,2. Bundesliga,1592.2,13,10,23,0.565,13-10,Dortmund,1730,1524.7,2026-05-20T21:23:33Z,11,GER
2002,71,Eibar,La Liga 2,1592.1,14,12,26,0.538,14-12,Elche,1652.5,1502.8,2026-05-20T21:23:33Z,16,ESP
2002,72,Le Mans,Ligue 2,1591.5,16,12,28,0.571,16-12,Ajaccio,1736.8,1516.7,2026-05-20T21:23:33Z,10,FRA
2002,73,Gent,Pro League,1582,16,8,24,0.667,16-8,Club Brugge,1699.8,1491.4,2026-05-20T21:23:33Z,10,BEL
2002,74,St Truiden,Pro League,1578.5,16,13,29,0.552,16-13,Anderlecht,1766.9,1489.3,2026-05-20T21:23:33Z,5,BEL
2002,75,Beauvais,Ligue 2,1577.6,13,7,20,0.65,13-7,Strasbourg,1643.8,1474.2,2026-05-20T21:23:33Z,18,FRA
2002,76,Werder Bremen,2. Bundesliga,1576.9,17,12,29,0.586,17-12,Bayern Munich,1791.4,1489.9,2026-05-20T21:23:33Z,5,GER
2002,77,Norwich,Championship,1575.5,22,15,37,0.595,22-15,Man City,1809.3,1504.7,2026-05-20T21:23:33Z,9,ENG
2002,78,Lille,Ligue 1,1575.1,15,8,23,0.652,15-8,Lyon,1689.9,1497.9,2026-05-20T21:23:33Z,11,FRA
2002,79,Pacos Ferreira,Primeira Liga,1572.7,12,12,24,0.5,12-12,Benfica,1738.3,1559.4,2026-05-20T21:23:33Z,10,POR
2002,80,Preston,Championship,1571.5,20,14,34,0.588,20-14,Man City,1809.3,1513.9,2026-05-20T21:23:33Z,12,ENG
2002,81,Celta,La Liga,1567.9,16,10,26,0.615,16-10,Barcelona,1651.6,1465.9,2026-05-20T21:23:33Z,12,ESP
2002,82,Ankaragucu,Süper Lig,1562.3,15,11,26,0.577,15-11,Galatasaray,1812.3,1511.2,2026-05-20T21:23:33Z,8,TUR
2002,83,Sevilla,La Liga,1560.4,14,13,27,0.519,14-13,Celta,1567.9,1505.8,2026-05-20T21:23:33Z,11,ESP
2002,84,Denizlispor,Süper Lig,1560.3,12,10,22,0.545,12-10,Gaziantepspor,1519.7,1486.1,2026-05-20T21:23:33Z,12,TUR
2002,85,Burnley,Championship,1558.8,21,13,34,0.618,21-13,Birmingham,1649.1,1512.9,2026-05-20T21:23:33Z,12,ENG
2002,86,Munich 1860,2. Bundesliga,1550.2,15,14,29,0.517,15-14,Stuttgart,1592.2,1508.8,2026-05-20T21:23:33Z,5,GER
2002,87,Utrecht,Eredivisie,1548.7,14,11,25,0.56,14-11,Ajax,1780.9,1497.3,2026-05-20T21:23:33Z,9,NED
2002,88,Waalwijk,Eredivisie,1547.8,14,14,28,0.5,14-14,PSV Eindhoven,1825.2,1517.5,2026-05-20T21:23:33Z,6,NED
2002,89,Caen,Ligue 2,1547.2,16,12,28,0.571,16-12,Strasbourg,1643.8,1486.9,2026-05-20T21:23:33Z,10,FRA
2002,90,Nancy,Ligue 2,1544.2,12,11,23,0.522,12-11,Ajaccio,1736.8,1510.7,2026-05-20T21:23:33Z,15,FRA
2002,91,Aberdeen,Scottish Premiership,1541.9,16,15,31,0.516,16-15,Celtic,2087.3,1551.3,2026-05-20T21:23:33Z,7,SCO
2002,92,NAC Breda,Eredivisie,1541.1,15,10,25,0.6,15-10,PSV Eindhoven,1825.2,1506.9,2026-05-20T21:23:33Z,9,NED
2002,93,Bologna,Serie A,1535.8,15,12,27,0.556,15-12,Inter,1751,1507.5,2026-05-20T21:23:33Z,7,ITA
2002,94,Wimbledon,Championship,1535.3,18,15,33,0.545,18-15,Man City,1809.3,1507.2,2026-05-20T21:23:33Z,13,ENG
2002,95,Wolfsburg,2. Bundesliga,1530.6,13,14,27,0.481,13-14,Leverkusen,1757.7,1512.5,2026-05-20T21:23:33Z,7,GER
2002,96,Niort,Ligue 2,1528.2,11,12,23,0.478,11-12,Nice,1617.6,1506.2,2026-05-20T21:23:33Z,15,FRA
2002,97,Piacenza,Serie A,1525.2,11,14,25,0.44,11-14,Roma,1955.3,1504.3,2026-05-20T21:23:33Z,9,ITA
2002,98,Kaiserslautern,2. Bundesliga,1520.9,17,12,29,0.586,17-12,Dortmund,1730,1494.9,2026-05-20T21:23:33Z,5,GER
2002,99,Troyes,Ligue 1,1520.7,13,13,26,0.5,13-13,Paris SG,1655.9,1491.7,2026-05-20T21:23:33Z,8,FRA
2002,100,Gaziantepspor,Süper Lig,1519.7,13,12,25,0.52,13-12,Besiktas,1678.7,1490.9,2026-05-20T21:23:33Z,9,TUR
2002,101,Sheffield United,Championship,1519.6,15,16,31,0.484,15-16,West Brom,1732.7,1513.3,2026-05-20T21:23:33Z,15,ENG
2002,102,Genclerbirligi,Süper Lig,1518,11,11,22,0.5,11-11,Ankaragucu,1562.3,1508.8,2026-05-20T21:23:33Z,12,TUR
2002,103,Malaga,La Liga,1517.2,13,11,24,0.542,13-11,Betis,1610.6,1477,2026-05-20T21:23:33Z,14,ESP
2002,104,Livingston,Scottish Premiership,1514.1,16,12,28,0.571,16-12,Rangers,1952.8,1526.8,2026-05-20T21:23:33Z,10,SCO
2002,105,Sociedad,La Liga,1512.5,13,17,30,0.433,13-17,Valencia,1795.7,1496.8,2026-05-20T21:23:33Z,8,ESP
2002,106,Sochaux,Ligue 1,1506.5,12,12,24,0.5,12-12,Lyon,1689.9,1513.6,2026-05-20T21:23:33Z,10,FRA
2002,107,Poli Ejido,La Liga 2,1505.7,12,16,28,0.429,12-16,Santander,1651.9,1495,2026-05-20T21:23:33Z,14,ESP
2002,108,Cagliari,Serie B,1503.2,10,11,21,0.476,10-11,Genoa,1486.4,1479.8,2026-05-20T21:23:33Z,17,ITA
2002,109,Gillingham,Championship,1501.4,18,18,36,0.5,18-18,West Brom,1732.7,1514.5,2026-05-20T21:23:33Z,10,ENG
2002,110,Murcia,La Liga 2,1500.4,12,14,26,0.462,12-14,Elche,1652.5,1504.1,2026-05-20T21:23:33Z,16,ESP
2002,111,Vallecano,La Liga,1498,13,15,28,0.464,13-15,Valencia,1795.7,1493.6,2026-05-20T21:23:33Z,10,ESP
2002,112,Louvieroise,Pro League,1497.2,12,14,26,0.462,12-14,Standard,1651.5,1509.1,2026-05-20T21:23:33Z,8,BEL
2002,113,Xerez,La Liga 2,1496.8,19,14,33,0.576,19-14,Elche,1652.5,1498,2026-05-20T21:23:33Z,9,ESP
2002,114,Bordeaux,Ligue 1,1495.9,14,12,26,0.538,14-12,Paris SG,1655.9,1489.9,2026-05-20T21:23:33Z,8,FRA
2002,115,Blackburn,Premier League,1495,12,16,28,0.429,12-16,West Ham,1489.9,1475.6,2026-05-20T21:23:33Z,10,ENG
2002,116,Salernitana,Serie B,1493.9,14,13,27,0.519,14-13,Empoli,1661.2,1509.7,2026-05-20T21:23:33Z,11,ITA
2002,117,Marseille,Ligue 1,1493.7,11,12,23,0.478,11-12,Paris SG,1655.9,1501.3,2026-05-20T21:23:33Z,11,FRA
2002,118,Crystal Palace,Championship,1492.5,20,20,40,0.5,20-20,Man City,1809.3,1506.2,2026-05-20T21:23:33Z,6,ENG
2002,119,Gimnastic,La Liga 2,1492,12,17,29,0.414,12-17,Eibar,1592.1,1492.9,2026-05-20T21:23:33Z,13,ESP
2002,120,West Ham,Premier League,1489.9,15,15,30,0.5,15-15,Man United,1763.4,1495.8,2026-05-20T21:23:33Z,8,ENG
2002,121,Bari,Serie B,1489.7,14,13,27,0.519,14-13,Reggina,1661,1503.3,2026-05-20T21:23:33Z,11,ITA
2002,122,Bastia,Ligue 1,1489,12,17,29,0.414,12-17,Lens,1655.6,1504.7,2026-05-20T21:23:33Z,5,FRA
2002,123,Ternana,Serie B,1488.7,9,11,20,0.45,9-11,Reggina,1661,1485.4,2026-05-20T21:23:33Z,18,ITA
2002,124,Southampton,Premier League,1487.5,12,17,29,0.414,12-17,Liverpool,1794.9,1512.5,2026-05-20T21:23:33Z,9,ENG
2002,125,Vicenza,Serie B,1487,12,13,25,0.48,12-13,Modena,1763.7,1523.4,2026-05-20T21:23:33Z,13,ITA
2002,126,Chateauroux,Ligue 2,1486.6,15,15,30,0.5,15-15,Ajaccio,1736.8,1505.3,2026-05-20T21:23:33Z,8,FRA
2002,127,Genoa,Serie B,1486.4,10,11,21,0.476,10-11,Como,1721.4,1497.5,2026-05-20T21:23:33Z,17,ITA
2002,128,Coventry,Championship,1485.4,20,20,40,0.5,20-20,Man City,1809.3,1510.8,2026-05-20T21:23:33Z,6,ENG
2002,129,Nantes,Ligue 1,1485,12,15,27,0.444,12-15,Lyon,1689.9,1498.4,2026-05-20T21:23:33Z,7,FRA
2002,130,Torino,Serie A,1483.7,10,11,21,0.476,10-11,Milan,1647.9,1511.6,2026-05-20T21:23:33Z,13,ITA
2002,131,Parma,Serie A,1481.4,12,14,26,0.462,12-14,Juventus,1881.3,1508.4,2026-05-20T21:23:33Z,8,ITA
2002,132,Watford,Championship,1480.4,16,19,35,0.457,16-19,Norwich,1575.5,1495.8,2026-05-20T21:23:33Z,11,ENG
2002,133,Salamanca,La Liga 2,1479.7,13,14,27,0.481,13-14,Elche,1652.5,1510.8,2026-05-20T21:23:33Z,15,ESP
2002,134,Tottenham,Premier League,1479.4,14,16,30,0.467,14-16,Liverpool,1794.9,1504.1,2026-05-20T21:23:33Z,8,ENG
2002,135,Siena,Serie B,1479.3,12,15,27,0.444,12-15,Como,1721.4,1498.1,2026-05-20T21:23:33Z,11,ITA
2002,136,St Etienne,Ligue 2,1478,11,14,25,0.44,11-14,Ajaccio,1736.8,1513,2026-05-20T21:23:33Z,13,FRA
2002,137,Oviedo,La Liga 2,1477.3,13,10,23,0.565,13-10,Recreativo,1607.7,1505.3,2026-05-20T21:23:33Z,19,ESP
2002,138,Nijmegen,Eredivisie,1475.9,13,15,28,0.464,13-15,Heerenveen,1724.9,1552,2026-05-20T21:23:33Z,6,NED
2002,139,Aston Villa,Premier League,1474.7,12,12,24,0.5,12-12,Liverpool,1794.9,1517.9,2026-05-20T21:23:33Z,14,ENG
2002,140,Leganes,La Liga 2,1473.2,13,15,28,0.464,13-15,Ath Madrid,1647.2,1495,2026-05-20T21:23:33Z,14,ESP
2002,141,Cordoba,La Liga 2,1469.6,14,17,31,0.452,14-17,Elche,1652.5,1501.7,2026-05-20T21:23:33Z,11,ESP
2002,142,Rennes,Ligue 1,1469.2,11,15,26,0.423,11-15,Auxerre,1598.3,1516,2026-05-20T21:23:33Z,8,FRA
2002,143,Espanol,La Liga,1468.5,13,17,30,0.433,13-17,La Coruna,1681.8,1523.9,2026-05-20T21:23:33Z,8,ESP
2002,144,Willem II,Eredivisie,1467.4,10,11,21,0.476,10-11,PSV Eindhoven,1825.2,1500.6,2026-05-20T21:23:33Z,13,NED
2002,145,Hearts,Scottish Premiership,1466.9,14,18,32,0.438,14-18,Aberdeen,1541.9,1537.2,2026-05-20T21:23:33Z,6,SCO
2002,146,Twente,Eredivisie,1466.7,10,12,22,0.455,10-12,Feyenoord,1698.2,1501.6,2026-05-20T21:23:33Z,12,NED
2002,147,Laval,Ligue 2,1466.3,14,16,30,0.467,14-16,Ajaccio,1736.8,1510.9,2026-05-20T21:23:33Z,8,FRA
2002,148,Messina,Serie B,1463.8,11,13,24,0.458,11-13,Modena,1763.7,1494.3,2026-05-20T21:23:33Z,14,ITA
2002,149,Ancona,Serie B,1461.2,14,16,30,0.467,14-16,Empoli,1661.2,1492.9,2026-05-20T21:23:33Z,8,ITA
2002,150,Albacete,La Liga 2,1456.8,15,16,31,0.484,15-16,Ath Madrid,1647.2,1508.9,2026-05-20T21:23:33Z,11,ESP
2002,151,Perugia,Serie A,1455.3,13,14,27,0.481,13-14,Milan,1647.9,1483.8,2026-05-20T21:23:33Z,7,ITA
2002,152,Sampdoria,Serie B,1454.6,12,14,26,0.462,12-14,Como,1721.4,1506.5,2026-05-20T21:23:33Z,12,ITA
2002,153,Bradford,Championship,1454.2,15,21,36,0.417,15-21,Norwich,1575.5,1515.3,2026-05-20T21:23:33Z,10,ENG
2002,154,Goztep,Süper Lig,1453,12,13,25,0.48,12-13,Galatasaray,1812.3,1531.4,2026-05-20T21:23:33Z,9,TUR
2002,155,Molenbeek,Pro League,1450.1,13,16,29,0.448,13-16,Standard,1651.5,1473.7,2026-05-20T21:23:33Z,5,BEL
2002,156,Sp Braga,Primeira Liga,1450,10,12,22,0.455,10-12,Sp Lisbon,1917.5,1495.3,2026-05-20T21:23:33Z,12,POR
2002,157,AZ Alkmaar,Eredivisie,1449.1,12,15,27,0.444,12-15,Utrecht,1548.7,1480.4,2026-05-20T21:23:33Z,7,NED
2002,158,Sedan,Ligue 1,1448.2,8,11,19,0.421,8-11,Lyon,1689.9,1511.3,2026-05-20T21:23:33Z,15,FRA
2002,159,Hamburg,2. Bundesliga,1448,10,14,24,0.417,10-14,Hertha,1692.2,1497.3,2026-05-20T21:23:33Z,10,GER
2002,160,Malatyaspor,Süper Lig,1446.5,11,16,27,0.407,11-16,Ankaragucu,1562.3,1500.9,2026-05-20T21:23:33Z,7,TUR
2002,161,Badajoz,La Liga 2,1445.8,15,19,34,0.441,15-19,Santander,1651.9,1512.3,2026-05-20T21:23:33Z,8,ESP
2002,162,Ferrol,La Liga 2,1445,16,18,34,0.471,16-18,Elche,1652.5,1486,2026-05-20T21:23:33Z,8,ESP
2002,163,Amiens,Ligue 2,1444.9,11,13,24,0.458,11-13,Le Havre,1651.2,1502.9,2026-05-20T21:23:33Z,14,FRA
2002,164,Levante,La Liga 2,1444.9,12,16,28,0.429,12-16,Sp Gijon,1610.8,1488.8,2026-05-20T21:23:33Z,14,ESP
2002,165,Creteil,Ligue 2,1443.7,9,15,24,0.375,9-15,Strasbourg,1643.8,1522.2,2026-05-20T21:23:33Z,14,FRA
2002,166,Montpellier,Ligue 1,1443.4,9,12,21,0.429,9-12,Lyon,1689.9,1500.3,2026-05-20T21:23:33Z,13,FRA
2002,167,Numancia,La Liga 2,1443.2,13,17,30,0.433,13-17,Sp Gijon,1610.8,1492.9,2026-05-20T21:23:33Z,12,ESP
2002,168,Rizespor,Süper Lig,1442.4,9,15,24,0.375,9-15,Ankaragucu,1562.3,1533.1,2026-05-20T21:23:33Z,10,TUR
2002,169,Alaves,La Liga,1441.9,17,18,35,0.486,17-18,La Coruna,1681.8,1494,2026-05-20T21:23:33Z,3,ESP
2002,170,Diyarbakirspor,Süper Lig,1440.3,10,14,24,0.417,10-14,Fenerbahce,1803.6,1505.1,2026-05-20T21:23:33Z,10,TUR
2002,171,Beira Mar,Primeira Liga,1440,10,15,25,0.4,10-15,Porto,1690.5,1537,2026-05-20T21:23:33Z,9,POR
2002,172,Atalanta,Serie A,1439.3,12,13,25,0.48,12-13,Inter,1751,1478.9,2026-05-20T21:23:33Z,9,ITA
2002,173,Roda JC,Eredivisie,1437,11,15,26,0.423,11-15,Utrecht,1548.7,1493.3,2026-05-20T21:23:33Z,8,NED
2002,174,Monaco,Ligue 1,1436.6,9,13,22,0.409,9-13,Lyon,1689.9,1500.9,2026-05-20T21:23:33Z,12,FRA
2002,175,Brescia,Serie A,1435.9,9,12,21,0.429,9-12,Bologna,1535.8,1455.5,2026-05-20T21:23:33Z,13,ITA
2002,176,Istres,Ligue 2,1435.8,8,13,21,0.381,8-13,Nancy,1544.2,1520.7,2026-05-20T21:23:33Z,17,FRA
2002,177,Valladolid,La Liga,1435,13,16,29,0.448,13-16,Valencia,1795.7,1504.9,2026-05-20T21:23:33Z,9,ESP
2002,178,Nott'm Forest,Championship,1434.9,12,16,28,0.429,12-16,Norwich,1575.5,1479.8,2026-05-20T21:23:33Z,18,ENG
2002,179,Fulham,Premier League,1434.6,10,14,24,0.417,10-14,Newcastle,1675.9,1538.2,2026-05-20T21:23:33Z,14,ENG
2002,180,Palermo,Serie B,1433.7,12,14,26,0.462,12-14,Modena,1763.7,1507.7,2026-05-20T21:23:33Z,12,ITA
2002,181,Burgos,La Liga 2,1432.7,12,14,26,0.462,12-14,Santander,1651.9,1504.6,2026-05-20T21:23:33Z,16,ESP
2002,182,Lierse,Pro League,1432,9,17,26,0.346,9-17,Anderlecht,1766.9,1529.3,2026-05-20T21:23:33Z,8,BEL
2002,183,Charlton,Premier League,1430.4,10,14,24,0.417,10-14,Arsenal,1909.5,1541.2,2026-05-20T21:23:33Z,14,ENG
2002,184,Cosenza,Serie B,1429.7,13,17,30,0.433,13-17,Empoli,1661.2,1498.7,2026-05-20T21:23:33Z,8,ITA
2002,185,M'gladbach,2. Bundesliga,1429.4,9,13,22,0.409,9-13,Bayern Munich,1791.4,1540.4,2026-05-20T21:23:33Z,12,GER
2002,186,Samsunspor,Süper Lig,1428.3,10,16,26,0.385,10-16,Fenerbahce,1803.6,1519.1,2026-05-20T21:23:33Z,8,TUR
2002,187,Guimaraes,Primeira Liga,1427.6,11,14,25,0.44,11-14,Boavista,1775.2,1497.3,2026-05-20T21:23:33Z,9,POR
2002,188,Lommel,Pro League,1426,10,15,25,0.4,10-15,Mouscron,1646,1512.8,2026-05-20T21:23:33Z,9,BEL
2002,189,Grimsby,Championship,1425.6,12,20,32,0.375,12-20,West Brom,1732.7,1513.9,2026-05-20T21:23:33Z,14,ENG
2002,190,Dunfermline,Scottish Premiership,1424.9,12,17,29,0.414,12-17,Aberdeen,1541.9,1546.6,2026-05-20T21:23:33Z,9,SCO
2002,191,Mallorca,La Liga,1423.4,11,17,28,0.393,11-17,La Coruna,1681.8,1475.4,2026-05-20T21:23:33Z,10,ESP
2002,192,Istanbulspor,Süper Lig,1420.4,12,14,26,0.462,12-14,Fenerbahce,1803.6,1512.9,2026-05-20T21:23:33Z,8,TUR
