season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2015,369,Concordia OR,NA,715.4,0,2,2,0,0-2,NA,NA,1841.5,2026-05-20T21:30:45Z
2015,370,Ohio Valley,NA,709.8,0,2,2,0,0-2,NA,NA,1717.9,2026-05-20T21:30:45Z
2015,371,Minn Crookston,NA,705.5,0,2,2,0,0-2,NA,NA,1499.2,2026-05-20T21:30:45Z
2015,372,San Fran St,NA,704.9,0,2,2,0,0-2,NA,NA,1612.7,2026-05-20T21:30:45Z
2015,373,Wayne St (NE),NA,703.7,0,2,2,0,0-2,NA,NA,1472.2,2026-05-20T21:30:45Z
2015,374,E Oregon,NA,701.9,0,2,2,0,0-2,NA,NA,1553.6,2026-05-20T21:30:45Z
2015,375,Ave Maria,NA,699.9,0,2,2,0,0-2,NA,NA,1520.7,2026-05-20T21:30:45Z
2015,376,Western St.,NA,699.1,0,2,2,0,0-2,NA,NA,1676.3,2026-05-20T21:30:45Z
2015,377,Adams State,NA,697.8,0,2,2,0,0-2,NA,NA,1643.8,2026-05-20T21:30:45Z
2015,378,Virginia-Wise,NA,695.8,0,2,2,0,0-2,NA,NA,1509.7,2026-05-20T21:30:45Z
2015,379,So New Orleans,NA,692.9,0,2,2,0,0-2,NA,NA,1486.8,2026-05-20T21:30:45Z
2015,380,Milligan,NA,692,0,2,2,0,0-2,NA,NA,1430.9,2026-05-20T21:30:45Z
2015,381,Catawba,NA,690.3,0,2,2,0,0-2,NA,NA,1531.6,2026-05-20T21:30:45Z
2015,382,Concordia (MI),NA,690.3,0,2,2,0,0-2,NA,NA,1702.5,2026-05-20T21:30:45Z
2015,383,Pfeiffer,NA,688.6,0,2,2,0,0-2,NA,NA,1456.9,2026-05-20T21:30:45Z
2015,384,Rockhurst,NA,687.5,0,2,2,0,0-2,NA,NA,1594.6,2026-05-20T21:30:45Z
2015,385,Howard Payne,NA,681.1,0,3,3,0,0-3,NA,NA,1575.7,2026-05-20T21:30:45Z
2015,386,Carolina Univ.,NA,680.9,0,2,2,0,0-2,NA,NA,1485.8,2026-05-20T21:30:45Z
2015,387,St. Edward's,NA,680.6,0,3,3,0,0-3,NA,NA,1411.7,2026-05-20T21:30:45Z
2015,388,Aquinas,NA,679.3,0,2,2,0,0-2,NA,NA,1593.3,2026-05-20T21:30:45Z
2015,389,Simpson,NA,678,0,2,2,0,0-2,NA,NA,1411.3,2026-05-20T21:30:45Z
2015,390,Cincy Clermont,NA,677.6,0,2,2,0,0-2,NA,NA,1508.3,2026-05-20T21:30:45Z
2015,391,Kentucky Chr,NA,676.3,0,2,2,0,0-2,NA,NA,1532.4,2026-05-20T21:30:45Z
2015,392,Concordia (AL),NA,676,1,0,1,1,1-0,Alcorn St,774.6,774.6,2026-05-20T21:30:45Z
2015,393,CO Christian,NA,674,0,2,2,0,0-2,NA,NA,1401.3,2026-05-20T21:30:45Z
2015,394,Crowley's Ridge,NA,673,0,2,2,0,0-2,NA,NA,1362.7,2026-05-20T21:30:45Z
2015,395,Wayland Baptist,NA,672.3,0,2,2,0,0-2,NA,NA,1405.9,2026-05-20T21:30:45Z
2015,396,St. Andrews,NA,671.4,0,5,5,0,0-5,NA,NA,1349.8,2026-05-20T21:30:45Z
2015,397,Avila,NA,671.3,0,2,2,0,0-2,NA,NA,1419.4,2026-05-20T21:30:45Z
2015,398,No New Mexico,NA,669.5,0,2,2,0,0-2,NA,NA,1443.3,2026-05-20T21:30:45Z
2015,399,NC Wesleyan,NA,668.2,0,2,2,0,0-2,NA,NA,1225,2026-05-20T21:30:45Z
2015,400,Tusculum,NA,667.4,0,2,2,0,0-2,NA,NA,1452.9,2026-05-20T21:30:45Z
2015,401,Trinity Baptist,NA,666.6,0,6,6,0,0-6,NA,NA,1323.4,2026-05-20T21:30:45Z
2015,402,Langston,NA,665,0,2,2,0,0-2,NA,NA,1333.3,2026-05-20T21:30:45Z
2015,403,Eureka Coll,NA,660.8,0,2,2,0,0-2,NA,NA,1424.2,2026-05-20T21:30:45Z
2015,404,Cent Bapt Coll,NA,660.7,0,2,2,0,0-2,NA,NA,1365,2026-05-20T21:30:45Z
2015,405,FAMU,NA,660.3,2,27,29,0.069,2-27,NC A&T,999.1,1314.3,2026-05-20T21:30:45Z
2015,406,VU of Lynchburg,NA,657.4,0,2,2,0,0-2,NA,NA,1413.8,2026-05-20T21:30:45Z
2015,407,Barber Scotia,NA,654.5,0,3,3,0,0-3,NA,NA,1477,2026-05-20T21:30:45Z
2015,408,NW Nazarene,NA,653,0,2,2,0,0-2,NA,NA,1521.8,2026-05-20T21:30:45Z
2015,409,Judson College,NA,650.6,0,2,2,0,0-2,NA,NA,1369.6,2026-05-20T21:30:45Z
2015,410,Warren Wilson,NA,650.2,0,2,2,0,0-2,NA,NA,1390.3,2026-05-20T21:30:45Z
2015,411,Piedmont,NA,647.4,0,2,2,0,0-2,NA,NA,1278.8,2026-05-20T21:30:45Z
2015,412,Mars Hill,NA,645.9,0,2,2,0,0-2,NA,NA,1288.2,2026-05-20T21:30:45Z
2015,413,Carroll (MT),NA,645.5,0,3,3,0,0-3,NA,NA,1628.2,2026-05-20T21:30:45Z
2015,414,Johnson (TN),NA,645.3,0,2,2,0,0-2,NA,NA,1354.8,2026-05-20T21:30:45Z
2015,415,Aub.-Montgomery,NA,644.9,0,2,2,0,0-2,NA,NA,1255.8,2026-05-20T21:30:45Z
2015,416,CS East Bay,NA,644.8,0,2,2,0,0-2,NA,NA,1408,2026-05-20T21:30:45Z
2015,417,Harris Stowe,NA,644.7,0,2,2,0,0-2,NA,NA,1294.8,2026-05-20T21:30:45Z
2015,418,Florida Natl,NA,643.6,0,2,2,0,0-2,NA,NA,1441.7,2026-05-20T21:30:45Z
2015,419,Jarvis Chr,NA,643.6,0,3,3,0,0-3,NA,NA,1312.3,2026-05-20T21:30:45Z
2015,420,Tru-Mc,NA,643.4,0,2,2,0,0-2,NA,NA,1344.9,2026-05-20T21:30:45Z
2015,421,Walla Walla,NA,642.2,0,3,3,0,0-3,NA,NA,1507.6,2026-05-20T21:30:45Z
2015,422,Ark Monticello,NA,640.5,0,3,3,0,0-3,NA,NA,1313,2026-05-20T21:30:45Z
2015,423,Florida Tech,NA,640.2,0,2,2,0,0-2,NA,NA,1356.1,2026-05-20T21:30:45Z
2015,424,Our Lady,NA,639.7,0,2,2,0,0-2,NA,NA,1250.2,2026-05-20T21:30:45Z
2015,425,Goucher,NA,633.6,0,2,2,0,0-2,NA,NA,1319.7,2026-05-20T21:30:45Z
2015,426,Bluefield U,NA,633.2,0,2,2,0,0-2,NA,NA,1371.9,2026-05-20T21:30:45Z
2015,427,Thomas (GA),NA,632.1,0,3,3,0,0-3,NA,NA,1434.3,2026-05-20T21:30:45Z
2015,428,St. Katherine,NA,630.4,0,7,7,0,0-7,NA,NA,1359.7,2026-05-20T21:30:45Z
2015,429,Edward Waters,NA,627.6,0,2,2,0,0-2,NA,NA,1286.8,2026-05-20T21:30:45Z
2015,430,Fort Valley St,NA,618.6,0,3,3,0,0-3,NA,NA,1229.6,2026-05-20T21:30:45Z
2015,431,Randall,NA,616.1,0,2,2,0,0-2,NA,NA,1196.9,2026-05-20T21:30:45Z
2015,432,Cin Christian,NA,613.1,0,2,2,0,0-2,NA,NA,1252.8,2026-05-20T21:30:45Z
2015,433,Toccoa Falls,NA,610,0,3,3,0,0-3,NA,NA,1257.6,2026-05-20T21:30:45Z
2015,434,Columbia Int,NA,609.5,0,3,3,0,0-3,NA,NA,1386.6,2026-05-20T21:30:45Z
2015,435,Spring Hill,NA,601.4,0,3,3,0,0-3,NA,NA,1185.1,2026-05-20T21:30:45Z
2015,436,Reinhardt,NA,593.9,0,2,2,0,0-2,NA,NA,1216.2,2026-05-20T21:30:45Z
2015,437,Greensboro,NA,590.1,0,2,2,0,0-2,NA,NA,1072.8,2026-05-20T21:30:45Z
2015,438,Bob Jones,NA,585.4,0,3,3,0,0-3,NA,NA,1270.7,2026-05-20T21:30:45Z
2015,439,Bethesda,NA,555.4,0,2,2,0,0-2,NA,NA,1089.7,2026-05-20T21:30:45Z
2015,440,Allen Univ,NA,554,0,2,2,0,0-2,NA,NA,1065,2026-05-20T21:30:45Z
2015,441,SE Okla St,NA,513.6,1,0,1,1,1-0,Tulsa,1852.2,1852.2,2026-05-20T21:30:45Z
2015,442,Dillard,NA,513.1,0,2,2,0,0-2,NA,NA,1020.7,2026-05-20T21:30:45Z
2015,443,Grambling,NA,483.2,2,27,29,0.069,2-27,Lyon College,448.2,1248,2026-05-20T21:30:45Z
2015,444,Lyon College,NA,448.2,0,2,2,0,0-2,NA,NA,961.4,2026-05-20T21:30:45Z
2015,445,University of the Sc,NA,443,1,0,1,1,1-0,Drexel,1335.7,1335.7,2026-05-20T21:30:45Z
2015,446,Bethel (TN),NA,186.3,0,1,1,0,0-1,NA,NA,1862.4,2026-05-20T21:30:45Z
2015,447,Ouachita Baptist,NA,186.1,0,1,1,0,0-1,NA,NA,1941.4,2026-05-20T21:30:45Z
2015,448,NM Highlands,NA,186,0,1,1,0,0-1,NA,NA,1675.5,2026-05-20T21:30:45Z
2015,449,Arkansas Tech,NA,185.7,0,1,1,0,0-1,NA,NA,1941.4,2026-05-20T21:30:45Z
2015,450,CS Los Angeles,NA,185.7,0,1,1,0,0-1,NA,NA,1917.3,2026-05-20T21:30:45Z
2015,451,IN South Bend,NA,185.7,0,1,1,0,0-1,NA,NA,1882.7,2026-05-20T21:30:45Z
2015,452,Midwest,NA,185.7,0,1,1,0,0-1,NA,NA,2059.6,2026-05-20T21:30:45Z
2015,453,Newman,NA,185.7,0,1,1,0,0-1,NA,NA,2250.7,2026-05-20T21:30:45Z
2015,454,Lewis Clark St,NA,185.6,0,1,1,0,0-1,NA,NA,1722.7,2026-05-20T21:30:45Z
2015,455,MS College,NA,185.3,0,1,1,0,0-1,NA,NA,1941.4,2026-05-20T21:30:45Z
2015,456,Southern Ark.,NA,185,0,1,1,0,0-1,NA,NA,1787.7,2026-05-20T21:30:45Z
2015,457,Trinity Intl,NA,185,0,1,1,0,0-1,NA,NA,1882.7,2026-05-20T21:30:45Z
2015,458,IL-Springfield,NA,184.9,0,1,1,0,0-1,NA,NA,1847.1,2026-05-20T21:30:45Z
2015,459,MIT,NA,184.9,0,1,1,0,0-1,NA,NA,1795.2,2026-05-20T21:30:45Z
2015,460,Holy Names,NA,184.8,0,1,1,0,0-1,NA,NA,1739,2026-05-20T21:30:45Z
2015,461,St Francis (IL),NA,184.8,0,1,1,0,0-1,NA,NA,1683.6,2026-05-20T21:30:45Z
2015,462,Mt. St. Vincent,NA,184.7,0,1,1,0,0-1,NA,NA,1495.7,2026-05-20T21:30:45Z
2015,463,Catholic DC,NA,184.6,0,1,1,0,0-1,NA,NA,2008.2,2026-05-20T21:30:45Z
2015,464,Nova SE,NA,184.6,0,1,1,0,0-1,NA,NA,1676.2,2026-05-20T21:30:45Z
2015,465,Goshen,NA,184.5,0,1,1,0,0-1,NA,NA,1882.7,2026-05-20T21:30:45Z
2015,466,Southwest,NA,184.5,0,1,1,0,0-1,NA,NA,1729.7,2026-05-20T21:30:45Z
2015,467,Minn Duluth,NA,184.4,0,1,1,0,0-1,NA,NA,1847.1,2026-05-20T21:30:45Z
2015,468,Austin,NA,184.3,0,1,1,0,0-1,NA,NA,1729.7,2026-05-20T21:30:45Z
2015,469,Malone,NA,184.3,0,1,1,0,0-1,NA,NA,1702.2,2026-05-20T21:30:45Z
2015,470,Southern VA,NA,184.3,0,1,1,0,0-1,NA,NA,1970.4,2026-05-20T21:30:45Z
2015,471,California Maritime,NA,184.1,0,1,1,0,0-1,NA,NA,1739,2026-05-20T21:30:45Z
2015,472,William Peace,NA,184.1,0,1,1,0,0-1,NA,NA,1668.8,2026-05-20T21:30:45Z
2015,473,St Joseph's BKN,NA,184,0,1,1,0,0-1,NA,NA,1405.1,2026-05-20T21:30:45Z
2015,474,McKendree,NA,183.9,0,1,1,0,0-1,NA,NA,1721.5,2026-05-20T21:30:45Z
2015,475,Newbury,NA,183.9,0,1,1,0,0-1,NA,NA,1728.3,2026-05-20T21:30:45Z
2015,476,Northland,NA,183.9,0,1,1,0,0-1,NA,NA,1569.2,2026-05-20T21:30:45Z
2015,477,NW Oklahoma St,NA,183.9,0,1,1,0,0-1,NA,NA,2065.9,2026-05-20T21:30:45Z
2015,478,Pace,NA,183.9,0,1,1,0,0-1,NA,NA,1931.7,2026-05-20T21:30:45Z
2015,479,Stillman,NA,183.9,0,1,1,0,0-1,NA,NA,1995,2026-05-20T21:30:45Z
2015,480,Albion,NA,183.8,0,1,1,0,0-1,NA,NA,1519.1,2026-05-20T21:30:45Z
2015,481,Ark Fort Smith,NA,183.8,0,1,1,0,0-1,NA,NA,1949.6,2026-05-20T21:30:45Z
2015,482,Earlham,NA,183.8,0,1,1,0,0-1,NA,NA,1825.3,2026-05-20T21:30:45Z
2015,483,Alma College,NA,183.7,0,1,1,0,0-1,NA,NA,1721.4,2026-05-20T21:30:45Z
2015,484,Hawaii-Hilo,NA,183.7,0,1,1,0,0-1,NA,NA,1661.1,2026-05-20T21:30:45Z
2015,485,Hillsdale,NA,183.6,0,1,1,0,0-1,NA,NA,1936.5,2026-05-20T21:30:45Z
2015,486,Daniel Webster,NA,183.5,0,1,1,0,0-1,NA,NA,1728.3,2026-05-20T21:30:45Z
2015,487,Johnson FL,NA,183.5,0,1,1,0,0-1,NA,NA,1650.8,2026-05-20T21:30:45Z
2015,488,Brevard ,NA,183.4,0,1,1,0,0-1,NA,NA,1494.2,2026-05-20T21:30:45Z
2015,489,Ferrum,NA,183.4,0,1,1,0,0-1,NA,NA,1668.8,2026-05-20T21:30:45Z
2015,490,Merchant Marine,NA,183.4,0,1,1,0,0-1,NA,NA,1627.7,2026-05-20T21:30:45Z
2015,491,MT Tech,NA,183.4,0,1,1,0,0-1,NA,NA,1506.3,2026-05-20T21:30:45Z
2015,492,Alice Lloyd,NA,183.3,0,1,1,0,0-1,NA,NA,1718.8,2026-05-20T21:30:45Z
2015,493,Chadron State,NA,183.3,0,1,1,0,0-1,NA,NA,1603.1,2026-05-20T21:30:45Z
2015,494,Tenn Temple,NA,183.3,0,1,1,0,0-1,NA,NA,1765.5,2026-05-20T21:30:45Z
2015,495,Truman St,NA,183.3,0,1,1,0,0-1,NA,NA,1518.5,2026-05-20T21:30:45Z
2015,496,Missouri Valley,NA,183.2,0,1,1,0,0-1,NA,NA,1439.6,2026-05-20T21:30:45Z
2015,497,Hampden,NA,183.1,0,1,1,0,0-1,NA,NA,1673,2026-05-20T21:30:45Z
2015,498,Regis Univ,NA,183.1,0,1,1,0,0-1,NA,NA,1908,2026-05-20T21:30:45Z
2015,499,Bluffton,NA,183,0,1,1,0,0-1,NA,NA,1773.5,2026-05-20T21:30:45Z
2015,500,Coll of Faith,NA,183,0,1,1,0,0-1,NA,NA,1645.5,2026-05-20T21:30:45Z
2015,501,Quincy,NA,183,0,1,1,0,0-1,NA,NA,1888.2,2026-05-20T21:30:45Z
2015,502,Cal Lutheran,NA,182.9,0,1,1,0,0-1,NA,NA,1719,2026-05-20T21:30:45Z
2015,503,Concordia-St. P,NA,182.8,0,1,1,0,0-1,NA,NA,1429.3,2026-05-20T21:30:45Z
2015,504,TX-Tyler,NA,182.8,0,1,1,0,0-1,NA,NA,1514.1,2026-05-20T21:30:45Z
2015,505,Webber Int,NA,182.7,0,1,1,0,0-1,NA,NA,1537.6,2026-05-20T21:30:45Z
2015,506,Corban U,NA,182.6,0,1,1,0,0-1,NA,NA,1845.4,2026-05-20T21:30:45Z
2015,507,Fisher College,NA,182.6,0,1,1,0,0-1,NA,NA,1405.1,2026-05-20T21:30:45Z
2015,508,St. Catharine,NA,182.6,0,1,1,0,0-1,NA,NA,1403.7,2026-05-20T21:30:45Z
2015,509,Young Harris,NA,182.6,0,1,1,0,0-1,NA,NA,1610.4,2026-05-20T21:30:45Z
2015,510,Fresno Pacific,NA,182.5,0,1,1,0,0-1,NA,NA,1730.6,2026-05-20T21:30:45Z
2015,511,Tiffin,NA,182.5,0,1,1,0,0-1,NA,NA,1617.9,2026-05-20T21:30:45Z
2015,512,Mount Vernon Nazaren,NA,182.4,0,1,1,0,0-1,NA,NA,1617.9,2026-05-20T21:30:45Z
2015,513,Maine-Ft Kent,NA,182.3,0,1,1,0,0-1,NA,NA,1405.1,2026-05-20T21:30:45Z
2015,514,Masters ,NA,182.3,0,1,1,0,0-1,NA,NA,1655.6,2026-05-20T21:30:45Z
2015,515,Chapman,NA,182.2,0,1,1,0,0-1,NA,NA,1673,2026-05-20T21:30:45Z
2015,516,Joh. & Wales RI,NA,182.2,0,1,1,0,0-1,NA,NA,1334.2,2026-05-20T21:30:45Z
2015,517,Texas College,NA,182.2,0,1,1,0,0-1,NA,NA,1729.7,2026-05-20T21:30:45Z
2015,518,TX A&M-Intl,NA,182.2,0,1,1,0,0-1,NA,NA,1514.1,2026-05-20T21:30:45Z
2015,519,Cameron,NA,182.1,0,1,1,0,0-1,NA,NA,1496.3,2026-05-20T21:30:45Z
2015,520,St Rose,NA,182.1,0,1,1,0,0-1,NA,NA,1795.2,2026-05-20T21:30:45Z
2015,521,Keystone,NA,182,0,1,1,0,0-1,NA,NA,1524.7,2026-05-20T21:30:45Z
2015,522,Ohio Dominican,NA,182,0,1,1,0,0-1,NA,NA,1507.9,2026-05-20T21:30:45Z
2015,523,Case Western Reserve,NA,181.9,0,1,1,0,0-1,NA,NA,1480.7,2026-05-20T21:30:45Z
2015,524,Centenary LA,NA,181.8,0,1,1,0,0-1,NA,NA,1517.6,2026-05-20T21:30:45Z
2015,525,Washington Coll,NA,181.7,0,1,1,0,0-1,NA,NA,1645,2026-05-20T21:30:45Z
2015,526,Sarah Lawrence,NA,181.5,0,1,1,0,0-1,NA,NA,1405.1,2026-05-20T21:30:45Z
2015,527,Haskell,NA,181.4,0,1,1,0,0-1,NA,NA,1532.3,2026-05-20T21:30:45Z
2015,528,Marygrove ,NA,181.2,0,1,1,0,0-1,NA,NA,1683.6,2026-05-20T21:30:45Z
2015,529,Paine,NA,181.2,0,1,1,0,0-1,NA,NA,1139.8,2026-05-20T21:30:45Z
2015,530,Providence (MT),NA,181.2,0,1,1,0,0-1,NA,NA,1415.9,2026-05-20T21:30:45Z
2015,531,PSU Mont Alto,NA,181.2,0,1,1,0,0-1,NA,NA,1448.6,2026-05-20T21:30:45Z
2015,532,Wentworth,NA,181.1,0,1,1,0,0-1,NA,NA,1393.2,2026-05-20T21:30:45Z
2015,533,Manchester,NA,181,0,1,1,0,0-1,NA,NA,1459.3,2026-05-20T21:30:45Z
2015,534,Morrisville,NA,180.9,0,1,1,0,0-1,NA,NA,1419.9,2026-05-20T21:30:45Z
2015,535,Susqueha,NA,180.9,0,1,1,0,0-1,NA,NA,1604.7,2026-05-20T21:30:45Z
2015,536,Coker College,NA,180.8,0,1,1,0,0-1,NA,NA,1929.7,2026-05-20T21:30:45Z
2015,537,Menlo,NA,180.8,0,1,1,0,0-1,NA,NA,1494.8,2026-05-20T21:30:45Z
2015,538,Rowan,NA,180.8,0,1,1,0,0-1,NA,NA,1448,2026-05-20T21:30:45Z
2015,539,Thomas College,NA,180.8,0,1,1,0,0-1,NA,NA,1436.1,2026-05-20T21:30:45Z
2015,540,Cheyney,NA,180.7,0,1,1,0,0-1,NA,NA,1348,2026-05-20T21:30:45Z
2015,541,Limestone,NA,180.7,0,1,1,0,0-1,NA,NA,1370.3,2026-05-20T21:30:45Z
2015,542,ND de Namur,NA,180.7,0,1,1,0,0-1,NA,NA,1603.3,2026-05-20T21:30:45Z
2015,543,St. Thomas (TX),NA,180.7,0,1,1,0,0-1,NA,NA,1305,2026-05-20T21:30:45Z
2015,544,Berea College,NA,180.6,0,1,1,0,0-1,NA,NA,1165,2026-05-20T21:30:45Z
2015,545,Olivet Nazarene,NA,180.6,0,1,1,0,0-1,NA,NA,1393.5,2026-05-20T21:30:45Z
2015,546,UC San Diego,NA,180.5,0,1,1,0,0-1,NA,NA,1446.7,2026-05-20T21:30:45Z
2015,547,Urbana,NA,180.5,0,1,1,0,0-1,NA,NA,1507.9,2026-05-20T21:30:45Z
2015,548,Black Hills St,NA,180.4,0,1,1,0,0-1,NA,NA,1357.9,2026-05-20T21:30:45Z
2015,549,Northwest (WA),NA,180.3,0,1,1,0,0-1,NA,NA,1393.6,2026-05-20T21:30:45Z
2015,550,Clayton,NA,180.2,0,1,1,0,0-1,NA,NA,1616.6,2026-05-20T21:30:45Z
2015,551,Oberlin ,NA,180.2,0,1,1,0,0-1,NA,NA,1336.8,2026-05-20T21:30:45Z
2015,552,Southern VT,NA,180.2,0,1,1,0,0-1,NA,NA,1487.4,2026-05-20T21:30:45Z
2015,553,Tabor College,NA,180.2,0,1,1,0,0-1,NA,NA,1532.3,2026-05-20T21:30:45Z
2015,554,Transylvania,NA,180.2,0,1,1,0,0-1,NA,NA,1288.2,2026-05-20T21:30:45Z
2015,555,Gwynedd-Mercy,NA,180.1,0,1,1,0,0-1,NA,NA,1297.8,2026-05-20T21:30:45Z
2015,556,Mich-Dearborn,NA,180.1,0,1,1,0,0-1,NA,NA,1459.3,2026-05-20T21:30:45Z
2015,557,Miles,NA,180.1,0,1,1,0,0-1,NA,NA,1209,2026-05-20T21:30:45Z
2015,558,Lewis & Clark,NA,180,0,1,1,0,0-1,NA,NA,1680.3,2026-05-20T21:30:45Z
2015,559,Pacific Union,NA,180,0,1,1,0,0-1,NA,NA,1476.8,2026-05-20T21:30:45Z
2015,560,TX A&M Kings,NA,179.9,0,1,1,0,0-1,NA,NA,1138.4,2026-05-20T21:30:45Z
2015,561,Presentation,NA,179.8,0,1,1,0,0-1,NA,NA,1358.2,2026-05-20T21:30:45Z
2015,562,Capital (OH),NA,179.7,0,1,1,0,0-1,NA,NA,1387.4,2026-05-20T21:30:45Z
2015,563,Eckerd,NA,179.6,0,1,1,0,0-1,NA,NA,1445.1,2026-05-20T21:30:45Z
2015,564,Erskine,NA,179.6,0,1,1,0,0-1,NA,NA,1466.4,2026-05-20T21:30:45Z
2015,565,Rhodes,NA,179.6,0,1,1,0,0-1,NA,NA,1288.2,2026-05-20T21:30:45Z
2015,566,TX Lutheran,NA,179.6,0,1,1,0,0-1,NA,NA,1459.7,2026-05-20T21:30:45Z
2015,567,Vanguard,NA,179.6,0,1,1,0,0-1,NA,NA,1276.8,2026-05-20T21:30:45Z
2015,568,Warner,NA,179.6,0,1,1,0,0-1,NA,NA,1365.2,2026-05-20T21:30:45Z
2015,569,Willamette,NA,179.6,0,1,1,0,0-1,NA,NA,1415.5,2026-05-20T21:30:45Z
2015,570,Flagler,NA,179.5,0,1,1,0,0-1,NA,NA,1414.6,2026-05-20T21:30:45Z
2015,571,R. Morris-Spfld,NA,179.5,0,1,1,0,0-1,NA,NA,1286.8,2026-05-20T21:30:45Z
2015,572,Baker,NA,179.4,0,1,1,0,0-1,NA,NA,1473.6,2026-05-20T21:30:45Z
2015,573,Florida Coll,NA,179.4,0,1,1,0,0-1,NA,NA,1330.8,2026-05-20T21:30:45Z
2015,574,Aurora,NA,179.3,0,1,1,0,0-1,NA,NA,1497.6,2026-05-20T21:30:45Z
2015,575,Bushnell,NA,179.3,0,1,1,0,0-1,NA,NA,1353.5,2026-05-20T21:30:45Z
2015,576,Hood,NA,179.3,0,1,1,0,0-1,NA,NA,1297.8,2026-05-20T21:30:45Z
2015,577,Wheelock College,NA,179.2,0,1,1,0,0-1,NA,NA,1436.1,2026-05-20T21:30:45Z
2015,578,NYIT,NA,179.1,0,1,1,0,0-1,NA,NA,1419.7,2026-05-20T21:30:45Z
2015,579,St Xavier,NA,179,0,1,1,0,0-1,NA,NA,1279.8,2026-05-20T21:30:45Z
2015,580,CSU Dom Hills,NA,178.8,0,1,1,0,0-1,NA,NA,1339.2,2026-05-20T21:30:45Z
2015,581,Pacific Lutheran,NA,178.5,0,1,1,0,0-1,NA,NA,1393.6,2026-05-20T21:30:45Z
2015,582,Belhaven,NA,178.4,0,1,1,0,0-1,NA,NA,1371.5,2026-05-20T21:30:45Z
2015,583,Berry,NA,178.4,0,1,1,0,0-1,NA,NA,1288.2,2026-05-20T21:30:45Z
2015,584,Brewton-Parker,NA,178.4,0,1,1,0,0-1,NA,NA,1177.5,2026-05-20T21:30:45Z
2015,585,Missouri S&T,NA,178.3,0,1,1,0,0-1,NA,NA,1259.3,2026-05-20T21:30:45Z
2015,586,Bluefield St,NA,178.2,0,1,1,0,0-1,NA,NA,1448.6,2026-05-20T21:30:45Z
2015,587,Ohio Midwestern,NA,178.2,0,1,1,0,0-1,NA,NA,1358.5,2026-05-20T21:30:45Z
2015,588,Arl Baptist,NA,178.1,0,1,1,0,0-1,NA,NA,1182.6,2026-05-20T21:30:45Z
2015,589,Iowa Wesleyan,NA,178.1,0,1,1,0,0-1,NA,NA,1348.8,2026-05-20T21:30:45Z
2015,590,Hannibal-LaGrange Co,NA,178,0,1,1,0,0-1,NA,NA,1302.7,2026-05-20T21:30:45Z
2015,591,La Verne,NA,178,0,1,1,0,0-1,NA,NA,1252.1,2026-05-20T21:30:45Z
2015,592,North Alabama,NA,178,0,1,1,0,0-1,NA,NA,1679.2,2026-05-20T21:30:45Z
2015,593,Schreiner,NA,178,0,1,1,0,0-1,NA,NA,1123.7,2026-05-20T21:30:45Z
2015,594,Alfred State,NA,177.9,0,1,1,0,0-1,NA,NA,1490.6,2026-05-20T21:30:45Z
2015,595,Anderson (IN),NA,177.8,0,1,1,0,0-1,NA,NA,1230.7,2026-05-20T21:30:45Z
2015,596,FL Memorial,NA,177.8,0,1,1,0,0-1,NA,NA,1330.8,2026-05-20T21:30:45Z
2015,597,Harrisburg,NA,177.8,0,1,1,0,0-1,NA,NA,1291,2026-05-20T21:30:45Z
2015,598,Nichols,NA,177.8,0,1,1,0,0-1,NA,NA,1411.2,2026-05-20T21:30:45Z
2015,599,King  TN,NA,177.7,0,1,1,0,0-1,NA,NA,1306.5,2026-05-20T21:30:45Z
2015,600,Mitchell,NA,177.6,0,1,1,0,0-1,NA,NA,1412.8,2026-05-20T21:30:45Z
2015,601,Baptist Bible,NA,177.4,0,1,1,0,0-1,NA,NA,1348,2026-05-20T21:30:45Z
2015,602,William Carey,NA,177,0,1,1,0,0-1,NA,NA,1259.9,2026-05-20T21:30:45Z
2015,603,Chowan,NA,176.7,0,1,1,0,0-1,NA,NA,1146.6,2026-05-20T21:30:45Z
2015,604,Emerson,NA,176.6,0,1,1,0,0-1,NA,NA,1320.8,2026-05-20T21:30:45Z
2015,605,Montana-Western,NA,176.5,0,1,1,0,0-1,NA,NA,1109.4,2026-05-20T21:30:45Z
2015,606,Pensacola,NA,176.4,0,1,1,0,0-1,NA,NA,1199.3,2026-05-20T21:30:45Z
2015,607,Greenville,NA,176.2,0,1,1,0,0-1,NA,NA,1230.7,2026-05-20T21:30:45Z
2015,608,Wilberforce,NA,176.1,0,1,1,0,0-1,NA,NA,1336.8,2026-05-20T21:30:45Z
2015,609,Coast Guard,NA,176,0,1,1,0,0-1,NA,NA,1468.3,2026-05-20T21:30:45Z
2015,610,IU-Kokomo,NA,175.9,0,1,1,0,0-1,NA,NA,1311.6,2026-05-20T21:30:45Z
2015,611,William Jewell,NA,175.9,0,1,1,0,0-1,NA,NA,1259.3,2026-05-20T21:30:45Z
2015,612,W. Virginia Tech,NA,175.8,0,1,1,0,0-1,NA,NA,1306.5,2026-05-20T21:30:45Z
2015,613,Loyola (LA),NA,175.6,0,1,1,0,0-1,NA,NA,1111.4,2026-05-20T21:30:45Z
2015,614,SUNY-Old Westbury,NA,175.6,0,1,1,0,0-1,NA,NA,1226.5,2026-05-20T21:30:45Z
