season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2004,1,Pitt,NA,2427.6,31,5,36,0.861,31-5,UConn,2287.2,1784.7,2026-05-20T21:30:27Z
2004,2,Duke,NA,2426.9,31,6,37,0.838,31-6,Georgia Tech,2300.6,1953.2,2026-05-20T21:30:27Z
2004,3,Saint Joseph's,NA,2420.6,30,2,32,0.938,30-2,Wake Forest,2245.5,1743.1,2026-05-20T21:30:27Z
2004,4,Stanford,NA,2340.3,30,2,32,0.938,30-2,Gonzaga,2226.6,1683.7,2026-05-20T21:30:27Z
2004,5,Oklahoma St,NA,2321.2,31,4,35,0.886,31-4,Pitt,2427.6,1755.4,2026-05-20T21:30:27Z
2004,6,Mississippi St,NA,2307.1,26,4,30,0.867,26-4,Florida,2126.6,1789.1,2026-05-20T21:30:27Z
2004,7,Georgia Tech,NA,2300.6,28,10,38,0.737,28-10,Duke,2426.9,1950.7,2026-05-20T21:30:27Z
2004,8,UConn,NA,2287.2,33,6,39,0.846,33-6,Pitt,2427.6,1863,2026-05-20T21:30:27Z
2004,9,Kentucky,NA,2261.2,27,5,32,0.844,27-5,Mississippi St,2307.1,1883.6,2026-05-20T21:30:27Z
2004,10,Wake Forest,NA,2245.5,21,10,31,0.677,21-10,Duke,2426.9,1954.4,2026-05-20T21:30:27Z
2004,11,NC State,NA,2229.7,21,10,31,0.677,21-10,Duke,2426.9,1942.7,2026-05-20T21:30:27Z
2004,12,Gonzaga,NA,2226.6,28,3,31,0.903,28-3,Maryland,2119,1661.3,2026-05-20T21:30:27Z
2004,13,North Carolina,NA,2213,19,11,30,0.633,19-11,Georgia Tech,2300.6,1997.1,2026-05-20T21:30:27Z
2004,14,Texas,NA,2208.6,25,8,33,0.758,25-8,Wake Forest,2245.5,1833.8,2026-05-20T21:30:27Z
2004,15,Louisville,NA,2197,20,10,30,0.667,20-10,Kentucky,2261.2,1811.3,2026-05-20T21:30:27Z
2004,16,Syracuse,NA,2196.5,23,8,31,0.742,23-8,Pitt,2427.6,1858.4,2026-05-20T21:30:27Z
2004,17,Providence,NA,2192.3,20,9,29,0.69,20-9,UConn,2287.2,1876.5,2026-05-20T21:30:27Z
2004,18,Cincinnati,NA,2180.9,25,7,32,0.781,25-7,Louisville,2197,1791.9,2026-05-20T21:30:27Z
2004,19,Wisconsin,NA,2154.8,25,7,32,0.781,25-7,Illinois,2124.7,1839.7,2026-05-20T21:30:27Z
2004,20,Kansas,NA,2135.5,24,9,33,0.727,24-9,Texas Tech,2115.5,1824.9,2026-05-20T21:30:27Z
2004,21,Florida,NA,2126.6,20,11,31,0.645,20-11,Vanderbilt,2124.1,1910.4,2026-05-20T21:30:27Z
2004,22,Illinois,NA,2124.7,26,7,33,0.788,26-7,Cincinnati,2180.9,1820.6,2026-05-20T21:30:27Z
2004,23,Vanderbilt,NA,2124.1,23,10,33,0.697,23-10,Mississippi St,2307.1,1861.4,2026-05-20T21:30:27Z
2004,24,Maryland,NA,2119,20,12,32,0.625,20-12,Duke,2426.9,1984.5,2026-05-20T21:30:27Z
2004,25,Texas Tech,NA,2115.5,23,11,34,0.676,23-11,Oklahoma St,2321.2,1833.6,2026-05-20T21:30:27Z
2004,26,South Carolina,NA,2088.4,23,11,34,0.676,23-11,NC State,2229.7,1768.5,2026-05-20T21:30:27Z
2004,27,Memphis,NA,2079.5,22,8,30,0.733,22-8,Louisville,2197,1794.4,2026-05-20T21:30:27Z
2004,28,Florida St,NA,2079.2,19,14,33,0.576,19-14,Georgia Tech,2300.6,1858.6,2026-05-20T21:30:27Z
2004,29,Boston College,NA,2066.1,24,10,34,0.706,24-10,NC State,2229.7,1852,2026-05-20T21:30:27Z
2004,30,Seton Hall,NA,2056.5,21,10,31,0.677,21-10,Pitt,2427.6,1857.9,2026-05-20T21:30:27Z
2004,31,LSU,NA,2052.6,18,11,29,0.621,18-11,Florida,2126.6,1829.8,2026-05-20T21:30:27Z
2004,32,Arizona,NA,2046.1,20,10,30,0.667,20-10,Texas,2208.6,1775.2,2026-05-20T21:30:27Z
2004,33,Alabama,NA,2038.8,20,13,33,0.606,20-13,Stanford,2340.3,1966.8,2026-05-20T21:30:27Z
2004,34,Dayton,NA,2026.5,24,9,33,0.727,24-9,Richmond,1903,1662.5,2026-05-20T21:30:27Z
2004,35,Virginia,NA,2012.2,18,13,31,0.581,18-13,Georgia Tech,2300.6,1908.8,2026-05-20T21:30:27Z
2004,36,Purdue,NA,2010.7,17,14,31,0.548,17-14,Duke,2426.9,1738.2,2026-05-20T21:30:27Z
2004,37,S Illinois,NA,2006.2,25,5,30,0.833,25-5,Creighton,1888.6,1605.9,2026-05-20T21:30:27Z
2004,38,Michigan,NA,2001.5,23,11,34,0.676,23-11,NC State,2229.7,1787.7,2026-05-20T21:30:27Z
2004,39,BYU,NA,1995.1,21,9,30,0.7,21-9,Oklahoma St,2321.2,1679,2026-05-20T21:30:27Z
2004,40,Charlotte,NA,1991.6,21,9,30,0.7,21-9,Louisville,2197,1746,2026-05-20T21:30:27Z
2004,41,Oklahoma,NA,1991.6,20,11,31,0.645,20-11,Texas Tech,2115.5,1757.2,2026-05-20T21:30:27Z
2004,42,UAB,NA,1981.7,22,10,32,0.688,22-10,Kentucky,2261.2,1774.5,2026-05-20T21:30:27Z
2004,43,Nevada,NA,1967.9,25,9,34,0.735,25-9,Gonzaga,2226.6,1712.8,2026-05-20T21:30:27Z
2004,44,Utah,NA,1965.5,24,9,33,0.727,24-9,BYU,1995.1,1666.3,2026-05-20T21:30:27Z
2004,45,Michigan St,NA,1958,18,12,30,0.6,18-12,Purdue,2010.7,1859.8,2026-05-20T21:30:27Z
2004,46,Utah State,NA,1957.9,25,4,29,0.862,25-4,BYU,1995.1,1433.1,2026-05-20T21:30:27Z
2004,47,Notre Dame,NA,1951.2,19,13,32,0.594,19-13,UConn,2287.2,1851.8,2026-05-20T21:30:27Z
2004,48,Missouri,NA,1947.7,16,14,30,0.533,16-14,Oklahoma St,2321.2,1863.6,2026-05-20T21:30:27Z
2004,49,UTEP,NA,1933.2,24,8,32,0.75,24-8,Nevada,1967.9,1609.8,2026-05-20T21:30:27Z
2004,50,Manhattan,NA,1926.3,25,6,31,0.806,25-6,Florida,2126.6,1511.4,2026-05-20T21:30:27Z
2004,51,Air Force,NA,1918.4,22,7,29,0.759,22-7,BYU,1995.1,1553.9,2026-05-20T21:30:27Z
2004,52,Villanova,NA,1914.6,18,17,35,0.514,18-17,Providence,2192.3,1811.1,2026-05-20T21:30:27Z
2004,53,Rutgers,NA,1913.2,20,13,33,0.606,20-13,Providence,2192.3,1803.3,2026-05-20T21:30:27Z
2004,54,Auburn,NA,1912.2,14,14,28,0.5,14-14,LSU,2052.6,1815.9,2026-05-20T21:30:27Z
2004,55,Iowa State,NA,1909.8,20,13,33,0.606,20-13,Texas,2208.6,1784.5,2026-05-20T21:30:27Z
2004,56,Rice,NA,1906.4,22,11,33,0.667,22-11,Nevada,1967.9,1631.7,2026-05-20T21:30:27Z
2004,57,Richmond,NA,1903,20,13,33,0.606,20-13,Kansas,2135.5,1755.2,2026-05-20T21:30:27Z
2004,58,Nebraska,NA,1900.7,18,13,31,0.581,18-13,Kansas,2135.5,1731.6,2026-05-20T21:30:27Z
2004,59,W Michigan,NA,1893.2,26,5,31,0.839,26-5,UAB,1981.7,1518.4,2026-05-20T21:30:27Z
2004,60,Creighton,NA,1888.6,20,9,29,0.69,20-9,Nebraska,1900.7,1573,2026-05-20T21:30:27Z
2004,61,DePaul,NA,1886.6,22,10,32,0.688,22-10,Louisville,2197,1785.8,2026-05-20T21:30:27Z
2004,62,Xavier,NA,1886.6,26,11,37,0.703,26-11,Saint Joseph's,2420.6,1795.4,2026-05-20T21:30:27Z
2004,63,Colorado,NA,1884.1,18,11,29,0.621,18-11,Texas Tech,2115.5,1761.7,2026-05-20T21:30:27Z
2004,64,Tennessee,NA,1883.5,15,14,29,0.517,15-14,Florida,2126.6,1829.2,2026-05-20T21:30:27Z
2004,65,Oregon,NA,1882.3,18,13,31,0.581,18-13,Notre Dame,1951.2,1799.7,2026-05-20T21:30:27Z
2004,66,G Washington,NA,1872.2,18,12,30,0.6,18-12,Dayton,2026.5,1709.1,2026-05-20T21:30:27Z
2004,67,Georgia,NA,1869.8,16,14,30,0.533,16-14,Georgia Tech,2300.6,1874.1,2026-05-20T21:30:27Z
2004,68,Wichita St,NA,1867.9,21,11,32,0.656,21-11,Manhattan,1926.3,1567.9,2026-05-20T21:30:27Z
2004,69,Hawai'i,NA,1867,21,12,33,0.636,21-12,Nevada,1967.9,1698.1,2026-05-20T21:30:27Z
2004,70,Murray St,NA,1864.2,28,6,34,0.824,28-6,S Illinois,2006.2,1374.1,2026-05-20T21:30:27Z
2004,71,Iowa,NA,1864.1,16,13,29,0.552,16-13,Louisville,2197,1771.4,2026-05-20T21:30:27Z
2004,72,Marquette,NA,1852.9,19,12,31,0.613,19-12,Louisville,2197,1678.4,2026-05-20T21:30:27Z
2004,73,Indiana,NA,1850.5,14,15,29,0.483,14-15,Purdue,2010.7,1832.3,2026-05-20T21:30:27Z
2004,74,Saint Louis,NA,1839.3,19,13,32,0.594,19-13,Memphis,2079.5,1760.8,2026-05-20T21:30:27Z
2004,75,Belmont,NA,1833.8,21,9,30,0.7,21-9,Missouri,1947.7,1427.8,2026-05-20T21:30:27Z
2004,76,Milwaukee,NA,1833.8,20,11,31,0.645,20-11,Rice,1906.4,1539.8,2026-05-20T21:30:27Z
2004,77,Clemson,NA,1829.2,10,18,28,0.357,10-18,NC State,2229.7,1981,2026-05-20T21:30:27Z
2004,78,Boise St,NA,1824.7,23,10,33,0.697,23-10,Nevada,1967.9,1610,2026-05-20T21:30:27Z
2004,79,West Virginia,NA,1823,17,14,31,0.548,17-14,Maryland,2119,1794.2,2026-05-20T21:30:27Z
2004,80,Rhode Island,NA,1816.2,20,14,34,0.588,20-14,Providence,2192.3,1672,2026-05-20T21:30:27Z
2004,81,UNLV,NA,1815.3,18,13,31,0.581,18-13,Air Force,1918.4,1686.2,2026-05-20T21:30:27Z
2004,82,ETSU,NA,1812,27,6,33,0.818,27-6,Fresno St,1731.1,1360.5,2026-05-20T21:30:27Z
2004,83,Kent State,NA,1810.6,22,9,31,0.71,22-9,W Michigan,1893.2,1486.8,2026-05-20T21:30:27Z
2004,84,Arkansas,NA,1808.5,12,16,28,0.429,12-16,Vanderbilt,2124.1,1815.3,2026-05-20T21:30:27Z
2004,85,Kansas St,NA,1786.2,14,14,28,0.5,14-14,Texas,2208.6,1713.2,2026-05-20T21:30:27Z
2004,86,Miami,NA,1783.3,14,16,30,0.467,14-16,Villanova,1914.6,1698.9,2026-05-20T21:30:27Z
2004,87,Troy,NA,1781.3,23,7,30,0.767,23-7,Belmont,1833.8,1385.9,2026-05-20T21:30:27Z
2004,88,Detroit Mercy,NA,1777.6,19,11,30,0.633,19-11,W Michigan,1893.2,1530.6,2026-05-20T21:30:27Z
2004,89,Pacific,NA,1777.2,25,8,33,0.758,25-8,Providence,2192.3,1545.1,2026-05-20T21:30:27Z
2004,90,Temple,NA,1767.4,15,14,29,0.517,15-14,South Carolina,2088.4,1768.9,2026-05-20T21:30:27Z
2004,91,George Mason,NA,1765.5,23,10,33,0.697,23-10,Tennessee,1883.5,1573.3,2026-05-20T21:30:27Z
2004,92,UCF,NA,1762.8,25,6,31,0.806,25-6,Belmont,1833.8,1394.1,2026-05-20T21:30:27Z
2004,93,VCU,NA,1761,23,8,31,0.742,23-8,George Mason,1765.5,1556.9,2026-05-20T21:30:27Z
2004,94,Ole Miss,NA,1755.7,13,15,28,0.464,13-15,South Carolina,2088.4,1815.8,2026-05-20T21:30:27Z
2004,95,Georgetown,NA,1755.4,13,15,28,0.464,13-15,Rutgers,1913.2,1703.3,2026-05-20T21:30:27Z
2004,96,Louisiana,NA,1754.2,20,9,29,0.69,20-9,Arkansas St,1592,1513.4,2026-05-20T21:30:27Z
2004,97,UCLA,NA,1753.6,11,17,28,0.393,11-17,Michigan St,1958,1781.8,2026-05-20T21:30:27Z
2004,98,UIC,NA,1753.3,24,8,32,0.75,24-8,Milwaukee,1833.8,1497.3,2026-05-20T21:30:27Z
2004,99,California,NA,1740,13,15,28,0.464,13-15,Arizona,2046.1,1786.7,2026-05-20T21:30:27Z
2004,100,Fresno St,NA,1731.1,14,15,29,0.483,14-15,Hawai'i,1867,1699.2,2026-05-20T21:30:27Z
2004,101,San Diego St,NA,1730.2,14,16,30,0.467,14-16,BYU,1995.1,1686.1,2026-05-20T21:30:27Z
2004,102,Northern Iowa,NA,1730.1,21,10,31,0.677,21-10,S Illinois,2006.2,1588.2,2026-05-20T21:30:27Z
2004,103,Washington,NA,1728.7,19,12,31,0.613,19-12,Stanford,2340.3,1781.5,2026-05-20T21:30:27Z
2004,104,Toledo,NA,1727,20,11,31,0.645,20-11,W Michigan,1893.2,1520.1,2026-05-20T21:30:27Z
2004,105,Charleston,NA,1722.4,20,9,29,0.69,20-9,ETSU,1812,1376.7,2026-05-20T21:30:27Z
2004,106,Missouri St,NA,1713,19,14,33,0.576,19-14,S Illinois,2006.2,1596.9,2026-05-20T21:30:27Z
2004,107,IUPUI,NA,1711.3,21,11,32,0.656,21-11,ETSU,1812,1402.8,2026-05-20T21:30:27Z
2004,108,Old Dominion,NA,1709.5,17,12,29,0.586,17-12,G Washington,1872.2,1582.3,2026-05-20T21:30:27Z
2004,109,Saint Mary's,NA,1689.6,19,12,31,0.613,19-12,San Diego St,1730.2,1544.6,2026-05-20T21:30:27Z
2004,110,Northwestern,NA,1688.2,14,15,29,0.483,14-15,Wisconsin,2154.8,1770.7,2026-05-20T21:30:27Z
2004,111,Virginia Tech,NA,1682.9,15,14,29,0.517,15-14,Providence,2192.3,1750.4,2026-05-20T21:30:27Z
2004,112,Fairfield,NA,1682.5,18,11,29,0.621,18-11,G Washington,1872.2,1452.4,2026-05-20T21:30:27Z
2004,113,Penn,NA,1682.3,17,10,27,0.63,17-10,Manhattan,1926.3,1421.3,2026-05-20T21:30:27Z
2004,114,Boston Univ,NA,1680.4,23,6,29,0.793,23-6,Michigan,2001.5,1331.8,2026-05-20T21:30:27Z
2004,115,Minnesota,NA,1672.3,12,18,30,0.4,12-18,Purdue,2010.7,1757.3,2026-05-20T21:30:27Z
2004,116,Drexel,NA,1665.1,18,11,29,0.621,18-11,George Mason,1765.5,1538.8,2026-05-20T21:30:27Z
2004,117,Niagara,NA,1658.7,22,10,32,0.688,22-10,Troy,1781.3,1436.1,2026-05-20T21:30:27Z
2004,118,Santa Clara,NA,1658,16,16,32,0.5,16-16,Milwaukee,1833.8,1595.5,2026-05-20T21:30:27Z
2004,119,UNC Wilmington,NA,1656.6,15,15,30,0.5,15-15,VCU,1761,1557.1,2026-05-20T21:30:27Z
2004,120,Miami OH,NA,1648,18,11,29,0.621,18-11,Kent State,1810.6,1509.6,2026-05-20T21:30:27Z
2004,121,Colorado St,NA,1645.6,13,16,29,0.448,13-16,Purdue,2010.7,1718,2026-05-20T21:30:27Z
2004,122,Wyoming,NA,1645.6,11,17,28,0.393,11-17,Dayton,2026.5,1707.9,2026-05-20T21:30:27Z
2004,123,Arizona St,NA,1643.7,10,17,27,0.37,10-17,Oregon,1882.3,1717.1,2026-05-20T21:30:27Z
2004,124,East Carolina,NA,1640.7,13,14,27,0.481,13-14,Virginia Tech,1682.9,1605.3,2026-05-20T21:30:27Z
2004,125,UCSB,NA,1639.9,16,12,28,0.571,16-12,Hawai'i,1867,1456.1,2026-05-20T21:30:27Z
2004,126,Georgia St,NA,1638.5,20,9,29,0.69,20-9,Auburn,1912.2,1371.2,2026-05-20T21:30:27Z
2004,127,Princeton,NA,1635,20,8,28,0.714,20-8,Fresno St,1731.1,1326.4,2026-05-20T21:30:27Z
2004,128,USC,NA,1630.5,13,15,28,0.464,13-15,Arizona,2046.1,1771.1,2026-05-20T21:30:27Z
2004,129,Georgia So,NA,1629.1,21,8,29,0.724,21-8,Charleston,1722.4,1256.6,2026-05-20T21:30:27Z
2004,130,Washington St,NA,1627.7,13,16,29,0.448,13-16,UCLA,1753.6,1719.4,2026-05-20T21:30:27Z
2004,131,Southern Miss,NA,1623.1,13,15,28,0.464,13-15,Memphis,2079.5,1650.6,2026-05-20T21:30:27Z
2004,132,Delaware,NA,1619.5,16,12,28,0.571,16-12,George Mason,1765.5,1495,2026-05-20T21:30:27Z
2004,133,SMU,NA,1616.6,12,18,30,0.4,12-18,Texas Tech,2115.5,1701.8,2026-05-20T21:30:27Z
2004,134,Green Bay,NA,1615.3,17,11,28,0.607,17-11,Troy,1781.3,1442.7,2026-05-20T21:30:27Z
2004,135,New Mexico,NA,1614.8,14,14,28,0.5,14-14,BYU,1995.1,1598.3,2026-05-20T21:30:27Z
2004,136,Austin Peay,NA,1611.8,22,10,32,0.688,22-10,Murray St,1864.2,1424.1,2026-05-20T21:30:27Z
2004,137,Lubbock Christian,NA,1603.9,2,1,3,0.667,2-1,Rhode Island,1816.2,1709.7,2026-05-20T21:30:27Z
2004,138,Ohio State,NA,1603.8,14,16,30,0.467,14-16,Purdue,2010.7,1735.3,2026-05-20T21:30:27Z
2004,139,Louisiana Tech,NA,1601.7,15,15,30,0.5,15-15,Rice,1906.4,1554.5,2026-05-20T21:30:27Z
2004,140,Oregon St,NA,1600.5,12,16,28,0.429,12-16,Arizona,2046.1,1655.8,2026-05-20T21:30:27Z
2004,141,Pepperdine,NA,1600.5,15,15,30,0.5,15-15,Colorado,1884.1,1639,2026-05-20T21:30:27Z
2004,142,Arkansas St,NA,1592,17,11,28,0.607,17-11,Ole Miss,1755.7,1338.6,2026-05-20T21:30:27Z
2004,143,Western KY,NA,1591.2,15,13,28,0.536,15-13,Austin Peay,1611.8,1444.8,2026-05-20T21:30:27Z
2004,144,Penn State,NA,1585.3,9,19,28,0.321,9-19,Northwestern,1688.2,1748.3,2026-05-20T21:30:27Z
2004,145,San Francisco,NA,1585.2,17,14,31,0.548,17-14,Pacific,1777.2,1573.4,2026-05-20T21:30:27Z
2004,146,Oral Roberts,NA,1579.9,17,11,28,0.607,17-11,Wichita St,1867.9,1372.9,2026-05-20T21:30:27Z
2004,147,TCU,NA,1579.1,12,17,29,0.414,12-17,Louisville,2197,1758.3,2026-05-20T21:30:27Z
2004,148,Saint Peter's,NA,1578.9,17,12,29,0.586,17-12,Fairfield,1682.5,1462.5,2026-05-20T21:30:27Z
2004,149,Hofstra,NA,1576.8,14,15,29,0.483,14-15,George Mason,1765.5,1584.5,2026-05-20T21:30:27Z
2004,150,Portland,NA,1573.8,11,17,28,0.393,11-17,Nevada,1967.9,1634.9,2026-05-20T21:30:27Z
2004,151,Ball State,NA,1565,14,15,29,0.483,14-15,Xavier,1886.6,1511.3,2026-05-20T21:30:27Z
2004,152,Houston,NA,1564.8,9,18,27,0.333,9-18,LSU,2052.6,1703.8,2026-05-20T21:30:27Z
2004,153,New Orleans,NA,1563.3,17,14,31,0.548,17-14,Louisiana,1754.2,1514.4,2026-05-20T21:30:27Z
2004,154,South Florida,NA,1550.5,7,20,27,0.259,7-20,Southern Miss,1623.1,1737.1,2026-05-20T21:30:27Z
2004,155,Tulane,NA,1544.3,11,17,28,0.393,11-17,UAB,1981.7,1640.2,2026-05-20T21:30:27Z
2004,156,Tulsa,NA,1542.2,9,20,29,0.31,9-20,Rice,1906.4,1717.7,2026-05-20T21:30:27Z
2004,157,Davidson,NA,1529.7,17,12,29,0.586,17-12,Charleston,1722.4,1404.2,2026-05-20T21:30:27Z
2004,158,Bradley,NA,1529.6,15,16,31,0.484,15-16,Miami,1783.3,1578.4,2026-05-20T21:30:27Z
