season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2011,1,GB,NFC North,2019.6,15,1,16,0.938,15-1,NO,1847.9,1464.2,2026-05-20T21:45:43Z
2011,2,NO,NFC South,1847.9,13,3,16,0.812,13-3,DET,1653.2,1426.4,2026-05-20T21:45:43Z
2011,3,SF,NFC West,1845.2,13,3,16,0.812,13-3,PIT,1760.4,1448.6,2026-05-20T21:45:43Z
2011,4,NE,AFC East,1841.1,13,3,16,0.812,13-3,PHI,1617.2,1452,2026-05-20T21:45:43Z
2011,5,PIT,AFC North,1760.4,12,4,16,0.75,12-4,NE,1841.1,1479.7,2026-05-20T21:45:43Z
2011,6,BAL,AFC North,1718.3,12,4,16,0.75,12-4,SF,1845.2,1468.6,2026-05-20T21:45:43Z
2011,7,DET,NFC North,1653.2,10,6,16,0.625,10-6,SD,1567,1547.7,2026-05-20T21:45:43Z
2011,8,PHI,NFC East,1617.2,8,8,16,0.5,8-8,NYG,1552.7,1484.7,2026-05-20T21:45:43Z
2011,9,ATL,NFC South,1610.9,10,6,16,0.625,10-6,DET,1653.2,1486.4,2026-05-20T21:45:43Z
2011,10,SD,NA,1567,8,8,16,0.5,8-8,BAL,1718.3,1512.8,2026-05-20T21:45:43Z
2011,11,CIN,AFC North,1562,9,7,16,0.562,9-7,SEA,1524.2,1473.5,2026-05-20T21:45:43Z
2011,12,HOU,AFC South,1553.5,10,6,16,0.625,10-6,PIT,1760.4,1429.5,2026-05-20T21:45:43Z
2011,13,NYG,NFC East,1552.7,9,7,16,0.562,9-7,NE,1841.1,1539.5,2026-05-20T21:45:43Z
2011,14,SEA,NFC West,1524.2,7,9,16,0.438,7-9,BAL,1718.3,1510.5,2026-05-20T21:45:43Z
2011,15,CHI,NFC North,1509.8,8,8,16,0.5,8-8,DET,1653.2,1558.2,2026-05-20T21:45:43Z
2011,16,MIA,AFC East,1503.5,6,10,16,0.375,6-10,NYJ,1452.6,1490.4,2026-05-20T21:45:43Z
2011,17,ARI,NFC West,1494,8,8,16,0.5,8-8,SF,1845.2,1489.3,2026-05-20T21:45:43Z
2011,18,NYJ,AFC East,1452.6,8,8,16,0.5,8-8,SD,1567,1508.2,2026-05-20T21:45:43Z
2011,19,TEN,AFC South,1445.8,9,7,16,0.562,9-7,BAL,1718.3,1433.5,2026-05-20T21:45:43Z
2011,20,KC,AFC West,1439.9,7,9,16,0.438,7-9,GB,2019.6,1521,2026-05-20T21:45:43Z
2011,21,CAR,NFC South,1437.8,6,10,16,0.375,6-10,HOU,1553.5,1485.6,2026-05-20T21:45:43Z
2011,22,OAK,NA,1433,8,8,16,0.5,8-8,SD,1567,1518.1,2026-05-20T21:45:43Z
2011,23,DEN,AFC West,1426.6,8,8,16,0.5,8-8,SD,1567,1531.7,2026-05-20T21:45:43Z
2011,24,DAL,NFC East,1415,8,8,16,0.5,8-8,SF,1845.2,1488.2,2026-05-20T21:45:43Z
2011,25,BUF,AFC East,1358.4,6,10,16,0.375,6-10,NE,1841.1,1521.4,2026-05-20T21:45:43Z
2011,26,WAS,NFC East,1288.8,5,11,16,0.312,5-11,NYG,1552.7,1500.7,2026-05-20T21:45:43Z
2011,27,MIN,NFC North,1281.9,3,13,16,0.188,3-13,ARI,1494,1564.3,2026-05-20T21:45:43Z
2011,28,JAX,AFC South,1267.3,5,11,16,0.312,5-11,BAL,1718.3,1470.5,2026-05-20T21:45:43Z
2011,29,CLE,AFC North,1248.8,4,12,16,0.25,4-12,SEA,1524.2,1522.1,2026-05-20T21:45:43Z
2011,30,TB,NFC South,1117.8,4,12,16,0.25,4-12,NO,1847.9,1555.4,2026-05-20T21:45:43Z
2011,31,STL,NA,1103.2,2,14,16,0.125,2-14,NO,1847.9,1609.8,2026-05-20T21:45:43Z
2011,32,IND,AFC South,1102.7,2,14,16,0.125,2-14,HOU,1553.5,1507.4,2026-05-20T21:45:43Z
