season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2004,1,PIT,AFC North,2138.3,15,1,16,0.938,15-1,NE,2075.1,1552,2026-05-20T21:26:50Z
2004,2,NE,AFC East,2075.1,14,2,16,0.875,14-2,BUF,1750.9,1556.1,2026-05-20T21:26:50Z
2004,3,SD,NA,1798.1,12,4,16,0.75,12-4,DEN,1662.8,1494.6,2026-05-20T21:26:50Z
2004,4,BUF,AFC East,1750.9,9,7,16,0.562,9-7,NYJ,1705.4,1559.9,2026-05-20T21:26:50Z
2004,5,IND,AFC South,1749,12,4,16,0.75,12-4,SD,1798.1,1504.8,2026-05-20T21:26:50Z
2004,6,BAL,AFC North,1710.3,9,7,16,0.562,9-7,PIT,2138.3,1642.2,2026-05-20T21:26:50Z
2004,7,NYJ,AFC East,1705.4,10,6,16,0.625,10-6,SD,1798.1,1597.6,2026-05-20T21:26:50Z
2004,8,DEN,AFC West,1662.8,10,6,16,0.625,10-6,SD,1798.1,1503,2026-05-20T21:26:50Z
2004,9,PHI,NFC East,1651.1,13,3,16,0.812,13-3,BAL,1710.3,1453.7,2026-05-20T21:26:50Z
2004,10,CIN,AFC North,1650.1,8,8,16,0.5,8-8,BAL,1710.3,1626.5,2026-05-20T21:26:50Z
2004,11,KC,AFC West,1598.5,7,9,16,0.438,7-9,IND,1749,1561.6,2026-05-20T21:26:50Z
2004,12,GB,NFC North,1551.4,10,6,16,0.625,10-6,CAR,1481.2,1394.2,2026-05-20T21:26:50Z
2004,13,CAR,NFC South,1481.2,7,9,16,0.438,7-9,KC,1598.5,1441.1,2026-05-20T21:26:50Z
2004,14,NO,NFC South,1480.4,8,8,16,0.5,8-8,KC,1598.5,1408.4,2026-05-20T21:26:50Z
2004,15,HOU,AFC South,1474.2,7,9,16,0.438,7-9,KC,1598.5,1497.1,2026-05-20T21:26:50Z
2004,16,JAX,AFC South,1472.7,9,7,16,0.562,9-7,BUF,1750.9,1545.8,2026-05-20T21:26:50Z
2004,17,ATL,NFC South,1452.4,11,5,16,0.688,11-5,SD,1798.1,1409.9,2026-05-20T21:26:50Z
2004,18,SEA,NFC West,1421.3,9,7,16,0.562,9-7,CAR,1481.2,1409.1,2026-05-20T21:26:50Z
2004,19,CLE,AFC North,1407.2,4,12,16,0.25,4-12,BAL,1710.3,1675.4,2026-05-20T21:26:50Z
2004,20,STL,NA,1388.1,8,8,16,0.5,8-8,NYJ,1705.4,1446.2,2026-05-20T21:26:50Z
2004,21,WAS,NFC East,1377,6,10,16,0.375,6-10,MIN,1361.3,1448.5,2026-05-20T21:26:50Z
2004,22,MIN,NFC North,1361.3,8,8,16,0.5,8-8,NO,1480.4,1420,2026-05-20T21:26:50Z
2004,23,NYG,NFC East,1336.2,6,10,16,0.375,6-10,GB,1551.4,1486.7,2026-05-20T21:26:50Z
2004,24,MIA,AFC East,1326,4,12,16,0.25,4-12,NE,2075.1,1626.4,2026-05-20T21:26:50Z
2004,25,DAL,NFC East,1315.4,6,10,16,0.375,6-10,SEA,1421.3,1497.7,2026-05-20T21:26:50Z
2004,26,ARI,NFC West,1314.1,6,10,16,0.375,6-10,NO,1480.4,1420.6,2026-05-20T21:26:50Z
2004,27,TEN,AFC South,1311.9,5,11,16,0.312,5-11,CIN,1650.1,1508.8,2026-05-20T21:26:50Z
2004,28,DET,NFC North,1309.3,6,10,16,0.375,6-10,HOU,1474.2,1418.1,2026-05-20T21:26:50Z
2004,29,OAK,NA,1287.3,5,11,16,0.312,5-11,BUF,1750.9,1607,2026-05-20T21:26:50Z
2004,30,TB,NFC South,1281.9,5,11,16,0.312,5-11,KC,1598.5,1427.3,2026-05-20T21:26:50Z
2004,31,CHI,NFC North,1205,5,11,16,0.312,5-11,GB,1551.4,1398.1,2026-05-20T21:26:50Z
2004,32,SF,NFC West,955.9,2,14,16,0.125,2-14,ARI,1314.1,1461.4,2026-05-20T21:26:50Z
