season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2022,1,BUF,AFC East,1891.7,13,3,16,0.812,13-3,KC,1835.9,1492.2,2026-05-20T21:45:44Z
2022,2,KC,AFC West,1835.9,14,3,17,0.824,14-3,SF,1785.7,1425.9,2026-05-20T21:45:44Z
2022,3,CIN,AFC North,1819.7,12,4,16,0.75,12-4,KC,1835.9,1531.6,2026-05-20T21:45:44Z
2022,4,SF,NFC West,1785.7,13,4,17,0.765,13-4,WAS,1555.8,1412.3,2026-05-20T21:45:44Z
2022,5,PHI,NFC East,1734.2,14,3,17,0.824,14-3,DAL,1675.1,1472.2,2026-05-20T21:45:44Z
2022,6,DAL,NFC East,1675.1,12,5,17,0.706,12-5,CIN,1819.7,1488.8,2026-05-20T21:45:44Z
2022,7,PIT,AFC North,1624.7,9,8,17,0.529,9-8,CIN,1819.7,1544.7,2026-05-20T21:45:44Z
2022,8,DET,NFC North,1609.5,9,8,17,0.529,9-8,MIN,1602.4,1531.1,2026-05-20T21:45:44Z
2022,9,MIN,NFC North,1602.4,13,4,17,0.765,13-4,BUF,1891.7,1494.8,2026-05-20T21:45:44Z
2022,10,BAL,AFC North,1575.9,10,7,17,0.588,10-7,CIN,1819.7,1548,2026-05-20T21:45:44Z
2022,11,JAX,AFC South,1556.6,9,8,17,0.529,9-8,DAL,1675.1,1426.1,2026-05-20T21:45:44Z
2022,12,WAS,NFC East,1555.8,8,8,16,0.5,8-8,PHI,1734.2,1515.4,2026-05-20T21:45:44Z
2022,13,GB,NFC North,1540.8,8,9,17,0.471,8-9,DAL,1675.1,1507.9,2026-05-20T21:45:44Z
2022,14,CLE,AFC North,1515.9,7,10,17,0.412,7-10,CIN,1819.7,1549.8,2026-05-20T21:45:44Z
2022,15,NYG,NFC East,1512.2,9,7,16,0.562,9-7,BAL,1575.9,1508.3,2026-05-20T21:45:44Z
2022,16,NE,AFC East,1506.6,8,9,17,0.471,8-9,PIT,1624.7,1520.3,2026-05-20T21:45:44Z
2022,17,SEA,NFC West,1500.7,9,8,17,0.529,9-8,DET,1609.5,1459.8,2026-05-20T21:45:44Z
2022,18,NO,NFC South,1498.7,7,10,17,0.412,7-10,PHI,1734.2,1515.1,2026-05-20T21:45:44Z
2022,19,CAR,NFC South,1496.5,7,10,17,0.412,7-10,DET,1609.5,1491.8,2026-05-20T21:45:44Z
2022,20,MIA,AFC East,1491.6,9,8,17,0.529,9-8,BUF,1891.7,1557.4,2026-05-20T21:45:44Z
2022,21,LAC,AFC West,1474.8,10,7,17,0.588,10-7,CLE,1515.9,1426.8,2026-05-20T21:45:44Z
2022,22,TB,NFC South,1433.5,8,9,17,0.471,8-9,DAL,1675.1,1542.5,2026-05-20T21:45:44Z
2022,23,ATL,NFC South,1429.2,7,10,17,0.412,7-10,SF,1785.7,1495.8,2026-05-20T21:45:44Z
2022,24,NYJ,AFC East,1383.6,7,10,17,0.412,7-10,BUF,1891.7,1561.1,2026-05-20T21:45:44Z
2022,25,LV,AFC West,1379.3,6,11,17,0.353,6-11,NE,1506.6,1449.4,2026-05-20T21:45:44Z
2022,26,TEN,AFC South,1321.3,7,10,17,0.412,7-10,WAS,1555.8,1494,2026-05-20T21:45:44Z
2022,27,LA,NA,1266.6,5,12,17,0.294,5-12,CAR,1496.5,1522.8,2026-05-20T21:45:44Z
2022,28,ARI,NFC West,1232.6,4,13,17,0.235,4-13,NO,1498.7,1511.3,2026-05-20T21:45:44Z
2022,29,CHI,NFC North,1219.1,3,14,17,0.176,3-14,SF,1785.7,1565.6,2026-05-20T21:45:44Z
2022,30,DEN,AFC West,1194.4,5,12,17,0.294,5-12,SF,1785.7,1460.9,2026-05-20T21:45:44Z
2022,31,IND,AFC South,1191.5,4,12,16,0.25,4-12,KC,1835.9,1499.7,2026-05-20T21:45:44Z
2022,32,HOU,AFC South,1144.1,3,13,16,0.188,3-13,JAX,1556.6,1471,2026-05-20T21:45:44Z
