season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,resume_score
2024,32,Army,NA,1815.3,12,2,14,0.857,12-2,Tulane,1685.3,1308.7,2026-05-20T21:50:06Z,14121.4
2024,33,Baylor,Big 12,1810.6,8,5,13,0.615,8-5,TCU,1784.7,1532.2,2026-05-20T21:50:06Z,10839.7
2024,34,Washington,Big Ten,1803.5,6,7,13,0.462,6-7,Michigan,1953.8,1704.9,2026-05-20T21:50:06Z,8304.9
2024,35,Navy,AAC,1801.3,10,3,13,0.769,10-3,Army,1815.3,1439.6,2026-05-20T21:50:06Z,13342.8
2024,36,TCU,Big 12,1784.7,9,4,13,0.692,9-4,Kansas,1758.2,1448.9,2026-05-20T21:50:06Z,12158.2
2024,37,Memphis,AAC,1782.1,11,2,13,0.846,11-2,Tulane,1685.3,1288.1,2026-05-20T21:50:06Z,13393.3
2024,38,Kansas St,Big 12,1778.4,9,4,13,0.692,9-4,Colorado,1766.1,1612.3,2026-05-20T21:50:06Z,13700
2024,39,Nebraska,Big Ten,1766.7,7,6,13,0.538,7-6,Colorado,1766.1,1649.1,2026-05-20T21:50:06Z,9225.8
2024,40,Colorado,Big 12,1766.1,9,4,13,0.692,9-4,Baylor,1810.6,1497.4,2026-05-20T21:50:06Z,12162.9
2024,41,Vanderbilt,SEC,1765.5,7,6,13,0.538,7-6,Alabama,1905.4,1636.9,2026-05-20T21:50:06Z,10080.7
2024,42,Kansas,Big 12,1758.2,5,7,12,0.417,5-7,BYU,2000,1665.3,2026-05-20T21:50:06Z,7243.5
2024,43,Oklahoma,Big 12,1731.4,6,7,13,0.462,6-7,Alabama,1905.4,1679.8,2026-05-20T21:50:06Z,7923
2024,44,Duke,ACC,1724.7,9,4,13,0.692,9-4,Virginia Tech,1710.7,1461,2026-05-20T21:50:06Z,11251.3
2024,45,Virginia Tech,ACC,1710.7,6,7,13,0.462,6-7,Marshall,1821,1706.9,2026-05-20T21:50:06Z,9430.7
2024,46,Georgia Tech,ACC,1702.1,7,6,13,0.538,7-6,Miami,1937.7,1614.5,2026-05-20T21:50:06Z,9166.9
2024,47,Arkansas,SEC,1701.3,7,6,13,0.538,7-6,Tennessee,1987.4,1546,2026-05-20T21:50:06Z,8855.2
2024,48,UCLA,Big Ten,1688.6,5,7,12,0.417,5-7,Iowa,1850.2,1845.1,2026-05-20T21:50:06Z,7769.5
2024,49,Tulane,AAC,1685.3,9,5,14,0.643,9-5,Navy,1801.3,1482.3,2026-05-20T21:50:06Z,11699.4
2024,50,Ohio,NA,1685,11,3,14,0.786,11-3,Miami OH,1569.7,1246.5,2026-05-20T21:50:06Z,12506.4
2024,51,Rutgers,Big Ten,1674.5,7,6,13,0.538,7-6,Minnesota,1890.7,1578.7,2026-05-20T21:50:06Z,9775.7
2024,52,Boston College,ACC,1662.5,7,6,13,0.538,7-6,Syracuse,1860,1564.9,2026-05-20T21:50:06Z,9596.3
2024,53,Texas Tech,Big 12,1646.4,8,5,13,0.615,8-5,Arizona St,1962.9,1517,2026-05-20T21:50:06Z,11102.3
2024,54,Louisiana,Sun Belt,1595.6,10,4,14,0.714,10-4,Texas St,1560.4,1304.5,2026-05-20T21:50:06Z,11468.4
2024,55,Wisconsin,Big Ten,1587.8,5,7,12,0.417,5-7,Rutgers,1674.5,1625,2026-05-20T21:50:06Z,5494.3
2024,56,UConn,NA,1576.4,9,4,13,0.692,9-4,Buffalo,1477.1,1286.7,2026-05-20T21:50:06Z,10342.8
2024,57,Miami OH,NA,1569.7,9,5,14,0.643,9-5,Ohio,1685,1352.6,2026-05-20T21:50:06Z,10499.2
2024,58,Auburn,SEC,1568.1,5,7,12,0.417,5-7,Texas A&M,1887,1548.6,2026-05-20T21:50:06Z,5966.9
2024,59,Texas St,Sun Belt,1560.4,8,5,13,0.615,8-5,UTSA,1550.1,1320,2026-05-20T21:50:06Z,9451.4
2024,60,Pitt,ACC,1557.4,7,6,13,0.538,7-6,Syracuse,1860,1460.5,2026-05-20T21:50:06Z,8672.2
2024,61,Washington St,NA,1555.6,8,5,13,0.615,8-5,Washington,1803.5,1337.6,2026-05-20T21:50:06Z,10078.1
2024,62,UTSA,C-USA,1550.1,7,6,13,0.538,7-6,Memphis,1782.1,1328.4,2026-05-20T21:50:06Z,8093.7
2024,63,West Virginia,Big 12,1543.3,6,7,13,0.462,6-7,Kansas,1758.2,1563.4,2026-05-20T21:50:06Z,7589.9
2024,64,Cincinnati,Big 12,1541.7,5,7,12,0.417,5-7,Arizona St,1962.9,1543,2026-05-20T21:50:06Z,6578.1
2024,65,James Madison,Sun Belt,1538.4,9,4,13,0.692,9-4,Old Dominion,1527,1283.4,2026-05-20T21:50:06Z,10684.5
2024,66,Michigan St,Big Ten,1537.7,5,7,12,0.417,5-7,Iowa,1850.2,1660.9,2026-05-20T21:50:06Z,5454
2024,67,Old Dominion,Sun Belt,1527,5,7,12,0.417,5-7,Texas St,1560.4,1537.9,2026-05-20T21:50:06Z,7118.9
2024,68,GA Southern,NA,1519.7,8,5,13,0.615,8-5,Marshall,1821,1421.2,2026-05-20T21:50:06Z,9996.7
2024,69,Kentucky,SEC,1515,4,8,12,0.333,4-8,Ole Miss,2099.5,1740.3,2026-05-20T21:50:06Z,5306
2024,70,Utah,Big 12,1510.2,5,7,12,0.417,5-7,Baylor,1810.6,1577.1,2026-05-20T21:50:06Z,6697.4
2024,71,South Alabama,Sun Belt,1503.1,7,6,13,0.538,7-6,Louisiana,1595.6,1364,2026-05-20T21:50:06Z,8249.9
2024,72,California,ACC,1498.5,6,7,13,0.462,6-7,Auburn,1568.1,1408.8,2026-05-20T21:50:06Z,6424.2
2024,73,Jax State,NA,1486.5,9,5,14,0.643,9-5,Sam Houston,1438.2,1204.1,2026-05-20T21:50:06Z,9493.3
2024,74,East Carolina,AAC,1485.5,8,5,13,0.615,8-5,UTSA,1550.1,1293.9,2026-05-20T21:50:06Z,9109.5
2024,75,Buffalo,NA,1477.1,9,4,13,0.692,9-4,N Illinois,1458.6,1193.6,2026-05-20T21:50:06Z,9133.9
2024,76,Virginia,ACC,1474.7,5,7,12,0.417,5-7,Boston College,1662.5,1576.7,2026-05-20T21:50:06Z,6091
2024,77,Northwestern,Big Ten,1474.1,4,8,12,0.333,4-8,Miami OH,1569.7,1692.6,2026-05-20T21:50:06Z,4608.5
2024,78,NC State,ACC,1468.9,6,7,13,0.462,6-7,California,1498.5,1456.5,2026-05-20T21:50:06Z,6917.9
2024,79,N Illinois,NA,1458.6,8,5,13,0.615,8-5,Notre Dame,2399,1307.8,2026-05-20T21:50:06Z,10135.2
2024,80,Arkansas St,Sun Belt,1452.6,8,5,13,0.615,8-5,South Alabama,1503.1,1311.4,2026-05-20T21:50:06Z,8549
2024,81,Maryland,Big Ten,1447.8,4,8,12,0.333,4-8,USC,1891.4,1699.8,2026-05-20T21:50:06Z,5125.1
2024,82,Sam Houston,C-USA,1438.2,10,3,13,0.769,10-3,Texas St,1560.4,1214.8,2026-05-20T21:50:06Z,11585.7
2024,83,Houston,Big 12,1435.3,4,8,12,0.333,4-8,TCU,1784.7,1692.2,2026-05-20T21:50:06Z,6360.9
2024,84,North Carolina,ACC,1431.2,6,7,13,0.462,6-7,Minnesota,1890.7,1438.5,2026-05-20T21:50:06Z,7470.1
2024,85,UCF,Big 12,1428.9,4,8,12,0.333,4-8,TCU,1784.7,1579.2,2026-05-20T21:50:06Z,4818
2024,86,South Florida,AAC,1420.8,7,6,13,0.538,7-6,Charlotte,1333.5,1360.7,2026-05-20T21:50:06Z,7289.5
2024,87,Arizona,Big 12,1416.4,4,8,12,0.333,4-8,Utah,1510.2,1514.3,2026-05-20T21:50:06Z,4260.7
2024,88,App State,Sun Belt,1406,5,6,11,0.455,5-6,James Madison,1538.4,1418.2,2026-05-20T21:50:06Z,5916.2
2024,89,Bowling Green,NA,1401.1,7,6,13,0.538,7-6,Toledo,1336.8,1292.8,2026-05-20T21:50:06Z,6613.3
2024,90,Colorado St,Mountain West,1359.1,8,5,13,0.615,8-5,San José St,1326.3,1243,2026-05-20T21:50:06Z,8155.3
2024,91,Liberty,C-USA,1355.3,8,4,12,0.667,8-4,East Carolina,1485.5,1053.2,2026-05-20T21:50:06Z,7496.3
2024,92,Wake Forest,ACC,1351.3,4,8,12,0.333,4-8,UConn,1576.4,1511.3,2026-05-20T21:50:06Z,4468.2
2024,93,Troy,Sun Belt,1342.7,4,8,12,0.333,4-8,GA Southern,1519.7,1366.7,2026-05-20T21:50:06Z,4379.6
2024,94,Coastal,NA,1339,6,7,13,0.462,6-7,Old Dominion,1527,1367.5,2026-05-20T21:50:06Z,6935.7
2024,95,Toledo,NA,1336.8,8,5,13,0.615,8-5,Miami OH,1569.7,1264.7,2026-05-20T21:50:06Z,9381.5
2024,96,Charlotte,NA,1333.5,5,7,12,0.417,5-7,East Carolina,1485.5,1465.7,2026-05-20T21:50:06Z,5785.1
2024,97,Fresno St,Mountain West,1330.5,6,7,13,0.462,6-7,Colorado St,1359.1,1326.8,2026-05-20T21:50:06Z,6393.5
2024,98,San José St,Mountain West,1326.3,7,6,13,0.538,7-6,Stanford,1243.4,1286.4,2026-05-20T21:50:06Z,7160.2
2024,99,North Texas,NA,1324.2,6,7,13,0.462,6-7,South Alabama,1503.1,1336,2026-05-20T21:50:06Z,5843.3
2024,100,Western KY,C-USA,1291.5,8,6,14,0.571,8-6,Jax State,1486.5,1239.5,2026-05-20T21:50:06Z,8299.5
2024,101,Rice,C-USA,1287.6,4,8,12,0.333,4-8,Navy,1801.3,1436.1,2026-05-20T21:50:06Z,4948.8
2024,102,Oklahoma St,Big 12,1265.6,3,9,12,0.25,3-9,Arkansas,1701.3,1543.3,2026-05-20T21:50:06Z,2717.6
2024,103,W Michigan,NA,1261,6,7,13,0.462,6-7,Buffalo,1477.1,1343.3,2026-05-20T21:50:06Z,6088.9
2024,104,UL Monroe,Sun Belt,1253.4,5,7,12,0.417,5-7,James Madison,1538.4,1401,2026-05-20T21:50:06Z,5121.5
2024,105,Stanford,ACC,1243.4,3,9,12,0.25,3-9,Louisville,1932.7,1618.2,2026-05-20T21:50:06Z,3970.6
2024,106,Florida St,ACC,1238.8,2,10,12,0.167,2-10,California,1498.5,1680.6,2026-05-20T21:50:06Z,1674
2024,107,Air Force,Mountain West,1226,5,7,12,0.417,5-7,Fresno St,1330.5,1287.5,2026-05-20T21:50:06Z,5106.4
2024,108,UAB,C-USA,1218,3,9,12,0.25,3-9,Rice,1287.6,1429.9,2026-05-20T21:50:06Z,2789.7
2024,109,Akron,NA,1205.1,4,8,12,0.333,4-8,Toledo,1336.8,1403.8,2026-05-20T21:50:06Z,3249.5
2024,110,Utah State,NA,1200.4,4,8,12,0.333,4-8,Hawai'i,1147.6,1321.1,2026-05-20T21:50:06Z,3357.9
2024,111,Georgia St,Sun Belt,1185.1,3,9,12,0.25,3-9,Vanderbilt,1765.5,1491.4,2026-05-20T21:50:06Z,4014.5
2024,112,Mississippi St,NA,1151.4,2,10,12,0.167,2-10,UMass,849.3,1717.7,2026-05-20T21:50:06Z,1488.5
2024,113,Temple,AAC,1149.2,3,9,12,0.25,3-9,Utah State,1200.4,1451.6,2026-05-20T21:50:06Z,3110.5
2024,114,Oregon St,NA,1148.4,5,7,12,0.417,5-7,Washington St,1555.6,1358.5,2026-05-20T21:50:06Z,4927.8
2024,115,Hawai'i,Mountain West,1147.6,5,7,12,0.417,5-7,Fresno St,1330.5,1253.6,2026-05-20T21:50:06Z,4331.7
2024,116,New Mexico,Mountain West,1132.7,5,7,12,0.417,5-7,Washington St,1555.6,1188.9,2026-05-20T21:50:06Z,5785.8
2024,117,E Michigan,NA,1116.4,5,7,12,0.417,5-7,Jax State,1486.5,1264,2026-05-20T21:50:06Z,4830.2
2024,118,Louisiana Tech,C-USA,1104.8,5,8,13,0.385,5-8,Western KY,1291.5,1165.4,2026-05-20T21:50:06Z,4500.3
2024,119,Wyoming,Mountain West,1098.8,3,9,12,0.25,3-9,Washington St,1555.6,1431.7,2026-05-20T21:50:06Z,3914.3
2024,120,Idaho,NA,1090.3,1,1,2,0.5,1-1,Wyoming,1098.8,1751.1,2026-05-20T21:50:06Z,1098.8
2024,121,FAU,NA,1073.1,3,9,12,0.25,3-9,FIU,1030.2,1300.3,2026-05-20T21:50:06Z,2411.3
2024,122,UT Martin,NA,1048.9,1,1,2,0.5,1-1,Kennesaw St,740.4,1259.4,2026-05-20T21:50:06Z,740.4
2024,123,FIU,C-USA,1030.2,4,8,12,0.333,4-8,Louisiana Tech,1104.8,1125.7,2026-05-20T21:50:06Z,3794.7
2024,124,Nevada,Mountain West,1023.7,3,10,13,0.231,3-10,Troy,1342.7,1412.7,2026-05-20T21:50:06Z,2666.6
2024,125,Ball State,NA,1014.3,3,9,12,0.25,3-9,N Illinois,1458.6,1324.2,2026-05-20T21:50:06Z,2255.5
2024,126,C Michigan,NA,999,4,8,12,0.333,4-8,W Michigan,1261,1285.1,2026-05-20T21:50:06Z,3788.7
2024,127,Southern Utah,NA,991.9,1,1,2,0.5,1-1,UTEP,967.5,1238.8,2026-05-20T21:50:06Z,967.5
2024,128,UTEP,C-USA,967.5,3,9,12,0.25,3-9,FIU,1030.2,1229.7,2026-05-20T21:50:06Z,2642.8
2024,129,San Diego St,Mountain West,931.6,3,9,12,0.25,3-9,Hawai'i,1147.6,1256.5,2026-05-20T21:50:06Z,2420.9
2024,130,Purdue,Big Ten,902.2,1,11,12,0.083,1-11,Indiana St,171.5,1797.4,2026-05-20T21:50:06Z,171.5
2024,131,Saint Francis,NA,879,1,1,2,0.5,1-1,Kent State,616.4,866.4,2026-05-20T21:50:06Z,616.4
2024,132,New Mexico St,C-USA,872.2,3,9,12,0.25,3-9,Louisiana Tech,1104.8,1168.5,2026-05-20T21:50:06Z,2102.1
2024,133,UMass,NA,849.3,2,10,12,0.167,2-10,C Connecticut,581.8,1348.5,2026-05-20T21:50:06Z,1125.9
2024,134,Southern Miss,Sun Belt,842,1,11,12,0.083,1-11,SE Louisiana,569.2,1421.6,2026-05-20T21:50:06Z,569.2
2024,135,Tulsa,NA,837,3,9,12,0.25,3-9,UTSA,1550.1,1284,2026-05-20T21:50:06Z,3204.1
2024,136,MTSU,NA,818.7,3,9,12,0.25,3-9,UTEP,967.5,1256.9,2026-05-20T21:50:06Z,2336
2024,137,Kennesaw St,NA,740.4,2,10,12,0.167,2-10,Liberty,1355.3,1251.1,2026-05-20T21:50:06Z,2385.5
2024,138,Gardner-Webb,NA,720.9,0,2,2,0,0-2,NA,NA,1436,2026-05-20T21:50:06Z,NA
2024,139,Portland St,NA,691.8,0,2,2,0,0-2,NA,NA,1813.5,2026-05-20T21:50:06Z,NA
2024,140,W Illinois,NA,690.2,0,2,2,0,0-2,NA,NA,1801.4,2026-05-20T21:50:06Z,NA
2024,141,E Illinois,NA,688.8,0,2,2,0,0-2,NA,NA,1754.5,2026-05-20T21:50:06Z,NA
2024,142,Chattanooga,NA,688.6,0,2,2,0,0-2,NA,NA,1586.2,2026-05-20T21:50:06Z,NA
2024,143,Hou Christian,NA,685.7,0,2,2,0,0-2,NA,NA,1776.3,2026-05-20T21:50:06Z,NA
2024,144,Nicholls,NA,682.2,0,2,2,0,0-2,NA,NA,1522.8,2026-05-20T21:50:06Z,NA
2024,145,Duquesne,NA,679.7,0,2,2,0,0-2,NA,NA,1499.7,2026-05-20T21:50:06Z,NA
2024,146,Murray St,NA,679.5,0,2,2,0,0-2,NA,NA,1687.7,2026-05-20T21:50:06Z,NA
2024,147,Sacramento St,NA,679.5,0,2,2,0,0-2,NA,NA,1328.4,2026-05-20T21:50:06Z,NA
2024,148,Florida A&M,NA,678.9,0,2,2,0,0-2,NA,NA,1640.2,2026-05-20T21:50:06Z,NA
2024,149,Merrimack,NA,672.2,0,2,2,0,0-2,NA,NA,1401.2,2026-05-20T21:50:06Z,NA
2024,150,Northern Iowa,NA,665.2,0,2,2,0,0-2,NA,NA,1457.2,2026-05-20T21:50:06Z,NA
2024,151,Alcorn St,NA,665.1,0,2,2,0,0-2,NA,NA,1491.8,2026-05-20T21:50:06Z,NA
2024,152,Bethune,NA,659.6,0,2,2,0,0-2,NA,NA,1340.9,2026-05-20T21:50:06Z,NA
2024,153,E Kentucky,NA,639.2,0,2,2,0,0-2,NA,NA,1221.4,2026-05-20T21:50:06Z,NA
2024,154,Tennessee Tech,NA,628.1,0,2,2,0,0-2,NA,NA,1486.3,2026-05-20T21:50:06Z,NA
2024,155,Kent State,NA,616.4,0,12,12,0,0-12,NA,NA,1454.3,2026-05-20T21:50:06Z,NA
2024,156,C Connecticut,NA,581.8,0,2,2,0,0-2,NA,NA,924.1,2026-05-20T21:50:06Z,NA
2024,157,SE Louisiana,NA,569.2,0,2,2,0,0-2,NA,NA,1263.7,2026-05-20T21:50:06Z,NA
2024,158,Montana St,NA,560.8,1,0,1,1,1-0,New Mexico,1132.7,1132.7,2026-05-20T21:50:06Z,1132.7
2024,159,N'Western St,NA,549.2,0,2,2,0,0-2,NA,NA,1170,2026-05-20T21:50:06Z,NA
2024,160,Wagner,NA,544.1,0,2,2,0,0-2,NA,NA,961.2,2026-05-20T21:50:06Z,NA
2024,161,Monmouth,NA,507.9,1,0,1,1,1-0,FIU,1030.2,1030.2,2026-05-20T21:50:06Z,1030.2
2024,162,Abilene Chrstn,NA,186.1,0,1,1,0,0-1,NA,NA,1646.4,2026-05-20T21:50:06Z,NA
2024,163,C Arkansas,NA,184.6,0,1,1,0,0-1,NA,NA,1452.6,2026-05-20T21:50:06Z,NA
2024,164,Mercer,NA,184.4,0,1,1,0,0-1,NA,NA,1905.4,2026-05-20T21:50:06Z,NA
2024,165,Wofford,NA,184.3,0,1,1,0,0-1,NA,NA,2035.6,2026-05-20T21:50:06Z,NA
2024,166,The Citadel,NA,184.2,0,1,1,0,0-1,NA,NA,1905.3,2026-05-20T21:50:06Z,NA
2024,167,N Dakota St,NA,184,0,1,1,0,0-1,NA,NA,1766.1,2026-05-20T21:50:06Z,NA
2024,168,Lamar,NA,183.3,0,1,1,0,0-1,NA,NA,1560.4,2026-05-20T21:50:06Z,NA
2024,169,Villanova,NA,182.6,0,1,1,0,0-1,NA,NA,1447.8,2026-05-20T21:50:06Z,NA
2024,170,N Arizona,NA,182.5,0,1,1,0,0-1,NA,NA,1416.4,2026-05-20T21:50:06Z,NA
2024,171,South Dakota,NA,182.5,0,1,1,0,0-1,NA,NA,1587.8,2026-05-20T21:50:06Z,NA
2024,172,SF Austin,NA,182.1,0,1,1,0,0-1,NA,NA,1324.2,2026-05-20T21:50:06Z,NA
2024,173,Morgan St,NA,182,0,1,1,0,0-1,NA,NA,1685,2026-05-20T21:50:06Z,NA
2024,174,Holy Cross,NA,181.9,0,1,1,0,0-1,NA,NA,1860,2026-05-20T21:50:06Z,NA
2024,175,William & Mary,NA,181.9,0,1,1,0,0-1,NA,NA,1339,2026-05-20T21:50:06Z,NA
2024,176,North Dakota,NA,181.8,0,1,1,0,0-1,NA,NA,1862.1,2026-05-20T21:50:06Z,NA
2024,177,Lafayette,NA,181.7,0,1,1,0,0-1,NA,NA,1477.1,2026-05-20T21:50:06Z,NA
2024,178,Campbell,NA,181.4,0,1,1,0,0-1,NA,NA,1355.3,2026-05-20T21:50:06Z,NA
2024,179,UC Davis,NA,181.4,0,1,1,0,0-1,NA,NA,1498.5,2026-05-20T21:50:06Z,NA
2024,180,W Carolina,NA,181.4,0,1,1,0,0-1,NA,NA,1468.9,2026-05-20T21:50:06Z,NA
2024,181,Towson,NA,181.3,0,1,1,0,0-1,NA,NA,1541.7,2026-05-20T21:50:06Z,NA
2024,182,Elon,NA,181.2,0,1,1,0,0-1,NA,NA,1724.7,2026-05-20T21:50:06Z,NA
2024,183,NC Central,NA,181.1,0,1,1,0,0-1,NA,NA,1431.2,2026-05-20T21:50:06Z,NA
2024,184,S Illinois,NA,181.1,0,1,1,0,0-1,NA,NA,2000,2026-05-20T21:50:06Z,NA
2024,185,Youngstown St,NA,181.1,0,1,1,0,0-1,NA,NA,1557.4,2026-05-20T21:50:06Z,NA
2024,186,Bucknell,NA,181,0,1,1,0,0-1,NA,NA,1801.3,2026-05-20T21:50:06Z,NA
2024,187,Richmond,NA,180.8,0,1,1,0,0-1,NA,NA,1474.7,2026-05-20T21:50:06Z,NA
2024,188,Fordham,NA,180.7,0,1,1,0,0-1,NA,NA,1401.1,2026-05-20T21:50:06Z,NA
2024,189,Long Island,NA,180.7,0,1,1,0,0-1,NA,NA,1784.7,2026-05-20T21:50:06Z,NA
2024,190,Prairie View,NA,180.7,0,1,1,0,0-1,NA,NA,1537.7,2026-05-20T21:50:06Z,NA
2024,191,Utah Tech,NA,180.7,0,1,1,0,0-1,NA,NA,1825.3,2026-05-20T21:50:06Z,NA
2024,192,Grambling,NA,180.6,0,1,1,0,0-1,NA,NA,1595.6,2026-05-20T21:50:06Z,NA
2024,193,Lehigh,NA,180.6,0,1,1,0,0-1,NA,NA,1815.3,2026-05-20T21:50:06Z,NA
2024,194,Weber St,NA,180.6,0,1,1,0,0-1,NA,NA,1803.5,2026-05-20T21:50:06Z,NA
2024,195,Missouri St,NA,180.5,0,1,1,0,0-1,NA,NA,1014.3,2026-05-20T21:50:06Z,NA
2024,196,VMI,NA,180.5,0,1,1,0,0-1,NA,NA,1702.1,2026-05-20T21:50:06Z,NA
2024,197,Jackson St,NA,180.4,0,1,1,0,0-1,NA,NA,1253.4,2026-05-20T21:50:06Z,NA
2024,198,North Alabama,NA,180.4,0,1,1,0,0-1,NA,NA,1782.1,2026-05-20T21:50:06Z,NA
2024,199,SC State,NA,180.4,0,1,1,0,0-1,NA,NA,1519.7,2026-05-20T21:50:06Z,NA
2024,200,Illinois St,NA,180.3,0,1,1,0,0-1,NA,NA,1850.2,2026-05-20T21:50:06Z,NA
2024,201,Stony Brook,NA,180.3,0,1,1,0,0-1,NA,NA,1821,2026-05-20T21:50:06Z,NA
2024,202,ETSU,NA,180.2,0,1,1,0,0-1,NA,NA,1406,2026-05-20T21:50:06Z,NA
2024,203,Howard,NA,180.2,0,1,1,0,0-1,NA,NA,1674.5,2026-05-20T21:50:06Z,NA
2024,204,Tarleton St,NA,180.2,0,1,1,0,0-1,NA,NA,1810.6,2026-05-20T21:50:06Z,NA
2024,205,Lindenwood,NA,180,0,1,1,0,0-1,NA,NA,1758.2,2026-05-20T21:50:06Z,NA
2024,206,Norfolk St,NA,180,0,1,1,0,0-1,NA,NA,1485.5,2026-05-20T21:50:06Z,NA
2024,207,Colgate,NA,179.9,0,1,1,0,0-1,NA,NA,1205.1,2026-05-20T21:50:06Z,NA
2024,208,N Colorado,NA,179.9,0,1,1,0,0-1,NA,NA,1359.1,2026-05-20T21:50:06Z,NA
2024,209,Robert Morris,NA,179.9,0,1,1,0,0-1,NA,NA,1200.4,2026-05-20T21:50:06Z,NA
2024,210,Maine,NA,179.7,0,1,1,0,0-1,NA,NA,1731.4,2026-05-20T21:50:06Z,NA
2024,211,Delaware St,NA,179.6,0,1,1,0,0-1,NA,NA,1147.6,2026-05-20T21:50:06Z,NA
2024,212,Rhode Island,NA,179.6,0,1,1,0,0-1,NA,NA,1890.7,2026-05-20T21:50:06Z,NA
2024,213,Austin Peay,NA,179.5,0,1,1,0,0-1,NA,NA,1932.7,2026-05-20T21:50:06Z,NA
2024,214,NC A&T,NA,179.5,0,1,1,0,0-1,NA,NA,1351.3,2026-05-20T21:50:06Z,NA
