season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,resume_score
2021,26,Iowa,Big Ten,1822.3,10,4,14,0.714,10-4,Minnesota,1865.7,1616.3,2026-05-20T21:49:33Z,14727.5
2021,27,Kansas St,Big 12,1820,8,5,13,0.615,8-5,Texas Tech,1771.1,1595.3,2026-05-20T21:49:33Z,10536
2021,28,Iowa State,NA,1815.6,7,6,13,0.538,7-6,Oklahoma St,2245.2,1646.3,2026-05-20T21:49:33Z,9727
2021,29,Wake Forest,ACC,1800.1,11,3,14,0.786,11-3,NC State,1863,1493.5,2026-05-20T21:49:33Z,15514.7
2021,30,Boise St,Mountain West,1797.7,7,5,12,0.583,7-5,BYU,1845.9,1608.8,2026-05-20T21:49:33Z,10289.3
2021,31,Air Force,Mountain West,1776.7,10,3,13,0.769,10-3,Boise St,1797.7,1373.6,2026-05-20T21:49:33Z,12585.1
2021,32,Penn State,NA,1774.9,7,6,13,0.538,7-6,Wisconsin,1908.6,1617.3,2026-05-20T21:49:33Z,9334.3
2021,33,Texas Tech,Big 12,1771.1,7,6,13,0.538,7-6,Houston,1903.1,1596.6,2026-05-20T21:49:33Z,9001.8
2021,34,Mississippi St,NA,1755.5,7,6,13,0.538,7-6,Kentucky,1877.5,1578.9,2026-05-20T21:49:33Z,9252.5
2021,35,Utah State,NA,1750.1,11,3,14,0.786,11-3,San Diego St,1828.5,1340.9,2026-05-20T21:49:33Z,13718.1
2021,36,Texas,Big 12,1748.7,5,7,12,0.417,5-7,Louisiana,1942.8,1776,2026-05-20T21:49:33Z,8236.1
2021,37,Fresno St,Mountain West,1744.1,10,3,13,0.769,10-3,San Diego St,1828.5,1283.1,2026-05-20T21:49:33Z,11803.6
2021,38,Oregon,Big Ten,1733,10,4,14,0.714,10-4,Ohio State,2153.5,1478.9,2026-05-20T21:49:33Z,13560.6
2021,39,Western KY,C-USA,1725.2,9,5,14,0.643,9-5,App State,1641.4,1309.4,2026-05-20T21:49:33Z,10044.6
2021,40,Auburn,SEC,1725.1,6,7,13,0.462,6-7,Ole Miss,2007.7,1685.9,2026-05-20T21:49:33Z,8106.7
2021,41,Tennessee,SEC,1719.8,7,6,13,0.538,7-6,Kentucky,1877.5,1564.5,2026-05-20T21:49:33Z,8118.7
2021,42,UTSA,C-USA,1704.7,12,2,14,0.857,12-2,Western KY,1725.2,1326.6,2026-05-20T21:49:33Z,15363.8
2021,43,West Virginia,Big 12,1698.3,6,7,13,0.462,6-7,Iowa State,1815.6,1670,2026-05-20T21:49:33Z,7965.1
2021,44,Army,NA,1693.3,9,4,13,0.692,9-4,Air Force,1776.7,1320,2026-05-20T21:49:33Z,10671.4
2021,45,SMU,ACC,1693.2,8,4,12,0.667,8-4,UCF,1631.8,1386.9,2026-05-20T21:49:33Z,9431.6
2021,46,Miami,ACC,1659.7,7,5,12,0.583,7-5,Pitt,1930.4,1525,2026-05-20T21:49:33Z,9391.5
2021,47,Coast Carolina,NA,1652.2,11,2,13,0.846,11-2,N Illinois,1388.8,1029.4,2026-05-20T21:49:33Z,10218.6
2021,48,Maryland,Big Ten,1649.3,7,6,13,0.538,7-6,West Virginia,1698.3,1569.9,2026-05-20T21:49:33Z,8545.7
2021,49,LSU,SEC,1646.2,6,7,13,0.462,6-7,Texas A&M,1837.6,1649.3,2026-05-20T21:49:33Z,7994.6
2021,50,UCLA,Big Ten,1645.9,8,4,12,0.667,8-4,LSU,1646.2,1432.6,2026-05-20T21:49:33Z,10246.2
2021,51,South Carolina,SEC,1643.7,7,6,13,0.538,7-6,Auburn,1725.1,1519.3,2026-05-20T21:49:33Z,8340.8
2021,52,App State,Sun Belt,1641.4,10,4,14,0.714,10-4,Coast Carolina,1652.2,1351.5,2026-05-20T21:49:33Z,11650.3
2021,53,UAB,C-USA,1641.1,9,4,13,0.692,9-4,BYU,1845.9,1420.7,2026-05-20T21:49:33Z,11537.2
2021,54,UCF,Big 12,1631.8,9,4,13,0.692,9-4,Boise St,1797.7,1350.4,2026-05-20T21:49:33Z,10569.4
2021,55,Louisville,ACC,1620.6,6,7,13,0.462,6-7,UCF,1631.8,1544.2,2026-05-20T21:49:33Z,7271.7
2021,56,C Michigan,NA,1602.2,9,4,13,0.692,9-4,Washington St,1553.6,1242.7,2026-05-20T21:49:33Z,10062
2021,57,Tulsa,NA,1586.9,7,6,13,0.538,7-6,SMU,1693.2,1457.2,2026-05-20T21:49:33Z,8525.5
2021,58,Liberty,C-USA,1582.4,8,5,13,0.615,8-5,UAB,1641.1,1305,2026-05-20T21:49:33Z,8756.7
2021,59,Miami OH,NA,1562.1,7,6,13,0.538,7-6,C Michigan,1602.2,1296.6,2026-05-20T21:49:33Z,7617.4
2021,60,Washington St,NA,1553.6,7,6,13,0.538,7-6,Arizona St,1540.8,1434.9,2026-05-20T21:49:33Z,8496.3
2021,61,East Carolina,AAC,1548.6,7,5,12,0.583,7-5,Memphis,1478.3,1447.2,2026-05-20T21:49:33Z,8302.9
2021,62,TCU,Big 12,1547.2,5,7,12,0.417,5-7,Baylor,2297.9,1705.9,2026-05-20T21:49:33Z,7355.1
2021,63,Arizona St,Big 12,1540.8,8,5,13,0.615,8-5,UCLA,1645.9,1397.2,2026-05-20T21:49:33Z,9406.5
2021,64,Nevada,Mountain West,1534.4,8,5,13,0.615,8-5,Boise St,1797.7,1413.3,2026-05-20T21:49:33Z,9679
2021,65,W Michigan,NA,1525.1,8,5,13,0.615,8-5,Pitt,1930.4,1304.7,2026-05-20T21:49:33Z,9252.1
2021,66,Oregon St,NA,1522.7,7,6,13,0.538,7-6,Utah,1926.6,1438.2,2026-05-20T21:49:33Z,9164.4
2021,67,Georgia St,Sun Belt,1522.5,8,5,13,0.615,8-5,Coast Carolina,1652.2,1357.7,2026-05-20T21:49:33Z,9174.2
2021,68,Florida St,ACC,1508.2,5,7,12,0.417,5-7,Miami,1659.7,1534.8,2026-05-20T21:49:33Z,6478.7
2021,69,Illinois,Big Ten,1503.4,5,7,12,0.417,5-7,Minnesota,1865.7,1593.2,2026-05-20T21:49:33Z,7278.7
2021,70,Missouri,SEC,1496.2,6,7,13,0.462,6-7,South Carolina,1643.7,1543.1,2026-05-20T21:49:33Z,7030.7
2021,71,Virginia,ACC,1487.6,6,6,12,0.5,6-6,Miami,1659.7,1490.7,2026-05-20T21:49:33Z,7331.2
2021,72,Florida,SEC,1484.5,6,7,13,0.462,6-7,Tennessee,1719.8,1504.6,2026-05-20T21:49:33Z,6369.2
2021,73,Memphis,AAC,1478.3,6,6,12,0.5,6-6,Mississippi St,1755.5,1411.6,2026-05-20T21:49:33Z,7595.1
2021,74,North Carolina,ACC,1473.6,6,7,13,0.462,6-7,Wake Forest,1800.1,1497.9,2026-05-20T21:49:33Z,7725.6
2021,75,Marshall,Sun Belt,1459.8,7,6,13,0.538,7-6,Navy,1428.7,1315.2,2026-05-20T21:49:33Z,7246.8
2021,76,Boston College,ACC,1447.6,6,6,12,0.5,6-6,Missouri,1496.2,1335.8,2026-05-20T21:49:33Z,5817.5
2021,77,Syracuse,ACC,1430.3,5,7,12,0.417,5-7,Liberty,1582.4,1473.9,2026-05-20T21:49:33Z,5609
2021,78,Navy,AAC,1428.7,4,8,12,0.333,4-8,Army,1693.3,1673.4,2026-05-20T21:49:33Z,5881.5
2021,79,Virginia Tech,ACC,1411.1,6,7,13,0.462,6-7,Virginia,1487.6,1444.2,2026-05-20T21:49:33Z,6863.2
2021,80,Wyoming,Mountain West,1410.6,7,6,13,0.538,7-6,Utah State,1750.1,1259,2026-05-20T21:49:33Z,7413
2021,81,Nebraska,Big Ten,1393.3,3,9,12,0.25,3-9,Northwestern,1194.1,1692.9,2026-05-20T21:49:33Z,2817.1
2021,82,N Illinois,NA,1388.8,9,5,14,0.643,9-5,C Michigan,1602.2,1359.2,2026-05-20T21:49:33Z,10990.1
2021,83,California,ACC,1385.4,5,7,12,0.417,5-7,Oregon St,1522.7,1298.9,2026-05-20T21:49:33Z,5407.3
2021,84,North Texas,NA,1379.8,6,7,13,0.462,6-7,UTSA,1704.7,1272.4,2026-05-20T21:49:33Z,6080
2021,85,Rutgers,Big Ten,1365.4,5,8,13,0.385,5-8,Illinois,1503.4,1535.7,2026-05-20T21:49:33Z,5235.9
2021,86,Ball State,NA,1351.4,6,7,13,0.462,6-7,Army,1693.3,1304.5,2026-05-20T21:49:33Z,6366.5
2021,87,MTSU,NA,1351.1,7,6,13,0.538,7-6,Marshall,1459.8,1156.1,2026-05-20T21:49:33Z,6218.5
2021,88,Hawai'i,Mountain West,1345.9,6,7,13,0.462,6-7,Fresno St,1744.1,1340.4,2026-05-20T21:49:33Z,6692
2021,89,Old Dominion,Sun Belt,1336.1,6,7,13,0.462,6-7,MTSU,1351.1,1225.7,2026-05-20T21:49:33Z,5477
2021,90,UTEP,C-USA,1334.2,7,6,13,0.538,7-6,Old Dominion,1336.1,1276.9,2026-05-20T21:49:33Z,7148
2021,91,Toledo,NA,1330.5,7,6,13,0.538,7-6,W Michigan,1525.1,1203.6,2026-05-20T21:49:33Z,6853.6
2021,92,USC,Big Ten,1299.2,4,8,12,0.333,4-8,Washington St,1553.6,1508.2,2026-05-20T21:49:33Z,4939.3
2021,93,Georgia Tech,ACC,1294.1,3,9,12,0.25,3-9,North Carolina,1473.6,1552.3,2026-05-20T21:49:33Z,2726.7
2021,94,Kent State,NA,1236.5,7,7,14,0.5,7-7,Miami OH,1562.1,1296.6,2026-05-20T21:49:33Z,6916.9
2021,95,San José St,Mountain West,1228.2,5,7,12,0.417,5-7,Wyoming,1410.6,1360.6,2026-05-20T21:49:33Z,5502.1
2021,96,UNLV,Mountain West,1222.8,2,10,12,0.167,2-10,Hawai'i,1345.9,1481.1,2026-05-20T21:49:33Z,2406.7
2021,97,Washington,Big Ten,1216.3,4,8,12,0.333,4-8,California,1385.4,1366.5,2026-05-20T21:49:33Z,4341.2
2021,98,E Michigan,NA,1211.9,7,6,13,0.538,7-6,Miami OH,1562.1,1223.2,2026-05-20T21:49:33Z,7080.3
2021,99,Colorado,Big 12,1208.4,4,8,12,0.333,4-8,Oregon St,1522.7,1425.1,2026-05-20T21:49:33Z,3867.1
2021,100,Tulane,AAC,1201.9,2,10,12,0.167,2-10,South Florida,1035.5,1586.8,2026-05-20T21:49:33Z,1212.4
2021,101,Stanford,ACC,1195.7,3,9,12,0.25,3-9,Oregon,1733,1540,2026-05-20T21:49:33Z,3772.2
2021,102,Northwestern,Big Ten,1194.1,3,9,12,0.25,3-9,Rutgers,1365.4,1520.7,2026-05-20T21:49:33Z,2532.5
2021,103,Troy,Sun Belt,1189.2,5,7,12,0.417,5-7,South Alabama,1134.4,1286.4,2026-05-20T21:49:33Z,4317.4
2021,104,FAU,NA,1184.4,5,7,12,0.417,5-7,UTEP,1334.2,1293.1,2026-05-20T21:49:33Z,4742.4
2021,105,Rice,C-USA,1155,4,8,12,0.333,4-8,UAB,1641.1,1430.2,2026-05-20T21:49:33Z,4352.5
2021,106,Indiana,Big Ten,1151.1,2,10,12,0.167,2-10,Western KY,1725.2,1782.3,2026-05-20T21:49:33Z,2365.1
2021,107,Colorado State,NA,1143.6,3,9,12,0.25,3-9,Toledo,1330.5,1388.6,2026-05-20T21:49:33Z,3619.5
2021,108,UL Monroe,Sun Belt,1134.7,4,8,12,0.333,4-8,Liberty,1582.4,1345.8,2026-05-20T21:49:33Z,4088
2021,109,South Alabama,Sun Belt,1134.4,5,7,12,0.417,5-7,Bowling Green,1046.9,1193.9,2026-05-20T21:49:33Z,4078.3
2021,110,J'Ville St,NA,1084.2,1,1,2,0.5,1-1,Florida St,1508.2,1574.7,2026-05-20T21:49:33Z,1508.2
2021,111,Duke,ACC,1073.9,3,9,12,0.25,3-9,Northwestern,1194.1,1338.1,2026-05-20T21:49:33Z,2329.5
2021,112,New Mexico,Mountain West,1060.8,3,9,12,0.25,3-9,Wyoming,1410.6,1406.6,2026-05-20T21:49:33Z,2444.3
2021,113,Charlotte,NA,1050.7,5,7,12,0.417,5-7,MTSU,1351.1,1221.5,2026-05-20T21:49:33Z,4900.3
2021,114,Bowling Green,NA,1046.9,4,8,12,0.333,4-8,Minnesota,1865.7,1237.1,2026-05-20T21:49:33Z,4475.6
2021,115,South Florida,AAC,1035.5,2,10,12,0.167,2-10,Temple,969.5,1512.3,2026-05-20T21:49:33Z,1145.2
2021,116,Louisiana Tech,C-USA,1026.8,3,9,12,0.25,3-9,North Texas,1379.8,1343,2026-05-20T21:49:33Z,2613.5
2021,117,Southern Miss,Sun Belt,1020.2,3,9,12,0.25,3-9,Louisiana Tech,1026.8,1302.6,2026-05-20T21:49:33Z,2335.5
2021,118,Georgia So,Sun Belt,1017,3,9,12,0.25,3-9,Texas St,968,1374.2,2026-05-20T21:49:33Z,2413.6
2021,119,Ohio,NA,988.2,3,9,12,0.25,3-9,Miami OH,1562.1,1271,2026-05-20T21:49:33Z,3559.8
2021,120,Temple,AAC,969.5,3,9,12,0.25,3-9,Memphis,1478.3,1417.3,2026-05-20T21:49:33Z,2817
2021,121,Buffalo,NA,968.2,4,8,12,0.333,4-8,Old Dominion,1336.1,1234.9,2026-05-20T21:49:33Z,3663
2021,122,Texas St,Sun Belt,968,4,8,12,0.333,4-8,UL Monroe,1134.7,1273.7,2026-05-20T21:49:33Z,3765.8
2021,123,Kansas,Big 12,959.4,2,10,12,0.167,2-10,Texas,1748.7,1662.3,2026-05-20T21:49:33Z,1930.9
2021,124,Arizona,Big 12,949.1,1,11,12,0.083,1-11,California,1385.4,1468.6,2026-05-20T21:49:33Z,1385.4
2021,125,Maine,NA,948.4,1,1,2,0.5,1-1,UMass,467.5,928.1,2026-05-20T21:49:33Z,467.5
2021,126,Duquesne,NA,941.3,1,1,2,0.5,1-1,Ohio,988.2,1267.7,2026-05-20T21:49:33Z,988.2
2021,127,S Dakota St,NA,865.9,1,0,1,1,1-0,Colorado State,1143.6,1143.6,2026-05-20T21:49:33Z,1143.6
2021,128,New Mexico St,C-USA,853.7,2,10,12,0.167,2-10,SC State,613.5,1399.4,2026-05-20T21:49:33Z,1081
2021,129,Arkansas State,NA,811,2,10,12,0.167,2-10,UL Monroe,1134.7,1288.9,2026-05-20T21:49:33Z,1307.2
2021,130,Akron,NA,785.8,2,10,12,0.167,2-10,Bowling Green,1046.9,1251.9,2026-05-20T21:49:33Z,1212.4
2021,131,ETSU,NA,783.7,1,0,1,1,1-0,Vanderbilt,740,740,2026-05-20T21:49:33Z,740
2021,132,Vanderbilt,SEC,740,2,10,12,0.167,2-10,Colorado State,1143.6,1496.3,2026-05-20T21:49:33Z,1501.6
2021,133,Charleston So,NA,729.2,0,2,2,0,0-2,NA,NA,2019,2026-05-20T21:49:33Z,NA
2021,134,Nicholls,NA,704.8,0,2,2,0,0-2,NA,NA,1710.6,2026-05-20T21:49:33Z,NA
2021,135,Idaho St,NA,701.7,0,2,2,0,0-2,NA,NA,1690.2,2026-05-20T21:49:33Z,NA
2021,136,Bethune,NA,695.4,0,2,2,0,0-2,NA,NA,1483,2026-05-20T21:49:33Z,NA
2021,137,Norfolk St,NA,688.7,0,2,2,0,0-2,NA,NA,1565.3,2026-05-20T21:49:33Z,NA
2021,138,Portland St,NA,686.3,0,2,2,0,0-2,NA,NA,1449.8,2026-05-20T21:49:33Z,NA
2021,139,FIU,C-USA,685.7,1,11,12,0.083,1-11,Long Island,483.1,1277.6,2026-05-20T21:49:33Z,483.1
2021,140,Incarnate Word,NA,685,1,0,1,1,1-0,Texas St,968,968,2026-05-20T21:49:33Z,968
2021,141,Southern Utah,NA,669.1,0,2,2,0,0-2,NA,NA,1384.5,2026-05-20T21:49:33Z,NA
2021,142,Texas Southern,NA,664.4,0,2,2,0,0-2,NA,NA,1726.4,2026-05-20T21:49:33Z,NA
2021,143,Fordham,NA,654.8,0,2,2,0,0-2,NA,NA,1288.8,2026-05-20T21:49:33Z,NA
2021,144,Murray St,NA,653.5,0,2,2,0,0-2,NA,NA,1645,2026-05-20T21:49:33Z,NA
2021,145,Idaho,NA,639.9,0,2,2,0,0-2,NA,NA,1336.9,2026-05-20T21:49:33Z,NA
2021,146,Montana,NA,639.3,1,0,1,1,1-0,Washington,1216.3,1216.3,2026-05-20T21:49:33Z,1216.3
2021,147,Gardner-Webb,NA,634.6,0,2,2,0,0-2,NA,NA,1033.8,2026-05-20T21:49:33Z,NA
2021,148,Rhode Island,NA,633.6,1,0,1,1,1-0,UMass,467.5,467.5,2026-05-20T21:49:33Z,467.5
2021,149,Grambling,NA,623,0,2,2,0,0-2,NA,NA,1461.7,2026-05-20T21:49:33Z,NA
2021,150,SC State,NA,613.5,0,2,2,0,0-2,NA,NA,1421.8,2026-05-20T21:49:33Z,NA
2021,151,Holy Cross,NA,579.9,1,0,1,1,1-0,UConn,358,358,2026-05-20T21:49:33Z,358
2021,152,Wagner,NA,552.9,0,2,2,0,0-2,NA,NA,968.9,2026-05-20T21:49:33Z,NA
2021,153,Long Island,NA,483.1,0,3,3,0,0-3,NA,NA,1315.4,2026-05-20T21:49:33Z,NA
2021,154,UMass,NA,467.5,1,11,12,0.083,1-11,UConn,358,1262.5,2026-05-20T21:49:33Z,358
2021,155,UC Davis,NA,444.7,1,0,1,1,1-0,Tulsa,1586.9,1586.9,2026-05-20T21:49:33Z,1586.9
2021,156,E Washington,NA,443.6,1,0,1,1,1-0,UNLV,1222.8,1222.8,2026-05-20T21:49:33Z,1222.8
2021,157,N Arizona,NA,439.6,1,0,1,1,1-0,Arizona,949.1,949.1,2026-05-20T21:49:33Z,949.1
2021,158,UConn,NA,358,1,11,12,0.083,1-11,Yale,127.1,1295,2026-05-20T21:49:33Z,127.1
2021,159,Chattanooga,NA,184.8,0,1,1,0,0-1,NA,NA,1877.5,2026-05-20T21:49:33Z,NA
2021,160,Montana St,NA,184.6,0,1,1,0,0-1,NA,NA,1410.6,2026-05-20T21:49:33Z,NA
2021,161,SF Austin,NA,184.2,0,1,1,0,0-1,NA,NA,1771.1,2026-05-20T21:49:33Z,NA
2021,162,Northern Iowa,NA,183.7,0,1,1,0,0-1,NA,NA,1815.6,2026-05-20T21:49:33Z,NA
2021,163,S Illinois,NA,183.7,0,1,1,0,0-1,NA,NA,1820,2026-05-20T21:49:33Z,NA
2021,164,Missouri St,NA,183.5,0,1,1,0,0-1,NA,NA,2245.2,2026-05-20T21:49:33Z,NA
2021,165,Villanova,NA,183.4,0,1,1,0,0-1,NA,NA,1774.9,2026-05-20T21:49:33Z,NA
2021,166,Alcorn St,NA,183.2,0,1,1,0,0-1,NA,NA,1134.4,2026-05-20T21:49:33Z,NA
2021,167,Prairie View,NA,183.2,0,1,1,0,0-1,NA,NA,1837.6,2026-05-20T21:49:33Z,NA
2021,168,SE Louisiana,NA,183,0,1,1,0,0-1,NA,NA,1026.8,2026-05-20T21:49:33Z,NA
2021,169,Richmond,NA,182.9,0,1,1,0,0-1,NA,NA,1411.1,2026-05-20T21:49:33Z,NA
2021,170,Towson,NA,182.7,0,1,1,0,0-1,NA,NA,1828.5,2026-05-20T21:49:33Z,NA
2021,171,Tennessee St,NA,182.5,0,1,1,0,0-1,NA,NA,1755.5,2026-05-20T21:49:33Z,NA
2021,172,South Dakota,NA,182.2,0,1,1,0,0-1,NA,NA,959.4,2026-05-20T21:49:33Z,NA
2021,173,W Illinois,NA,182.2,0,1,1,0,0-1,NA,NA,1351.4,2026-05-20T21:49:33Z,NA
2021,174,Jackson St,NA,182,0,1,1,0,0-1,NA,NA,1134.7,2026-05-20T21:49:33Z,NA
2021,175,Youngstown St,NA,181.9,0,1,1,0,0-1,NA,NA,2033.6,2026-05-20T21:49:33Z,NA
2021,176,Mercer,NA,181.8,0,1,1,0,0-1,NA,NA,2406,2026-05-20T21:49:33Z,NA
2021,177,Wofford,NA,181.8,0,1,1,0,0-1,NA,NA,1473.6,2026-05-20T21:49:33Z,NA
2021,178,Delaware,NA,181.6,0,1,1,0,0-1,NA,NA,1365.4,2026-05-20T21:49:33Z,NA
2021,179,North Dakota,NA,181.6,0,1,1,0,0-1,NA,NA,1750.1,2026-05-20T21:49:33Z,NA
2021,180,Stony Brook,NA,181.6,0,1,1,0,0-1,NA,NA,1733,2026-05-20T21:49:33Z,NA
2021,181,Lafayette,NA,181.5,0,1,1,0,0-1,NA,NA,1776.7,2026-05-20T21:49:33Z,NA
2021,182,AR-Pine Bluff,NA,181.4,0,1,1,0,0-1,NA,NA,1963.9,2026-05-20T21:49:33Z,NA
2021,183,Austin Peay,NA,181.4,0,1,1,0,0-1,NA,NA,2007.7,2026-05-20T21:49:33Z,NA
2021,184,NC Central,NA,181.4,0,1,1,0,0-1,NA,NA,1459.8,2026-05-20T21:49:33Z,NA
2021,185,Weber St,NA,181.4,0,1,1,0,0-1,NA,NA,1926.6,2026-05-20T21:49:33Z,NA
2021,186,Sacramento St,NA,181.3,0,1,1,0,0-1,NA,NA,1385.4,2026-05-20T21:49:33Z,NA
2021,187,Samford,NA,181.3,0,1,1,0,0-1,NA,NA,1484.5,2026-05-20T21:49:33Z,NA
2021,188,Elon,NA,180.9,0,1,1,0,0-1,NA,NA,1641.4,2026-05-20T21:49:33Z,NA
2021,189,Bucknell,NA,180.8,0,1,1,0,0-1,NA,NA,1693.3,2026-05-20T21:49:33Z,NA
2021,190,New Hampshire,NA,180.8,0,1,1,0,0-1,NA,NA,1930.4,2026-05-20T21:49:33Z,NA
2021,191,Alabama St,NA,180.6,0,1,1,0,0-1,NA,NA,1725.1,2026-05-20T21:49:33Z,NA
2021,192,Furman,NA,180.6,0,1,1,0,0-1,NA,NA,1863,2026-05-20T21:49:33Z,NA
2021,193,Lamar,NA,180.5,0,1,1,0,0-1,NA,NA,1704.7,2026-05-20T21:49:33Z,NA
2021,194,SE Missouri,NA,180.5,0,1,1,0,0-1,NA,NA,1496.2,2026-05-20T21:49:33Z,NA
2021,195,The Citadel,NA,180.4,0,1,1,0,0-1,NA,NA,1652.2,2026-05-20T21:49:33Z,NA
2021,196,UT Martin,NA,180.4,0,1,1,0,0-1,NA,NA,1725.2,2026-05-20T21:49:33Z,NA
2021,197,Cal Poly,NA,180.2,0,1,1,0,0-1,NA,NA,1744.1,2026-05-20T21:49:33Z,NA
2021,198,N'Western St,NA,180.2,0,1,1,0,0-1,NA,NA,1379.8,2026-05-20T21:49:33Z,NA
2021,199,St Francis PA,NA,180.2,0,1,1,0,0-1,NA,NA,1211.9,2026-05-20T21:49:33Z,NA
2021,200,McNeese,NA,180.1,0,1,1,0,0-1,NA,NA,1646.2,2026-05-20T21:49:33Z,NA
2021,201,Campbell,NA,180,0,1,1,0,0-1,NA,NA,1582.4,2026-05-20T21:49:33Z,NA
2021,202,Hou Christian,NA,180,0,1,1,0,0-1,NA,NA,1060.8,2026-05-20T21:49:33Z,NA
2021,203,Tennessee Tech,NA,180,0,1,1,0,0-1,NA,NA,1719.8,2026-05-20T21:49:33Z,NA
2021,204,Abilene Christn,NA,179.9,0,1,1,0,0-1,NA,NA,1693.2,2026-05-20T21:49:33Z,NA
2021,205,E Kentucky,NA,179.9,0,1,1,0,0-1,NA,NA,1620.6,2026-05-20T21:49:33Z,NA
2021,206,Howard,NA,179.9,0,1,1,0,0-1,NA,NA,1649.3,2026-05-20T21:49:33Z,NA
2021,207,Monmouth,NA,179.9,0,1,1,0,0-1,NA,NA,1351.1,2026-05-20T21:49:33Z,NA
2021,208,W Carolina,NA,179.9,0,1,1,0,0-1,NA,NA,2095.2,2026-05-20T21:49:33Z,NA
2021,209,E Illinois,NA,179.8,0,1,1,0,0-1,NA,NA,1643.7,2026-05-20T21:49:33Z,NA
2021,210,Illinois St,NA,179.8,0,1,1,0,0-1,NA,NA,1525.1,2026-05-20T21:49:33Z,NA
2021,211,UAlbany,NA,179.7,0,1,1,0,0-1,NA,NA,1430.3,2026-05-20T21:49:33Z,NA
2021,212,William & Mary,NA,179.5,0,1,1,0,0-1,NA,NA,1487.6,2026-05-20T21:49:33Z,NA
2021,213,Kennesaw St,NA,179.2,0,1,1,0,0-1,NA,NA,1294.1,2026-05-20T21:49:33Z,NA
2021,214,Colgate,NA,179.1,0,1,1,0,0-1,NA,NA,1447.6,2026-05-20T21:49:33Z,NA
