season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,resume_score
2015,16,Navy,AAC,2008.6,11,2,13,0.846,11-2,USF,1732.7,1389,2026-05-20T21:48:23Z,13681.3
2015,17,Baylor,Big 12,2008.2,10,3,13,0.769,10-3,Oklahoma State,1962.2,1485.1,2026-05-20T21:48:23Z,13356.2
2015,18,Arkansas,SEC,1984.2,8,5,13,0.615,8-5,Ole Miss,2157.5,1745.9,2026-05-20T21:48:23Z,12842.2
2015,19,Oregon,Big Ten,1974.5,9,4,13,0.692,9-4,Stanford,2250.5,1650.4,2026-05-20T21:48:23Z,13385.4
2015,20,Oklahoma State,NA,1962.2,10,3,13,0.769,10-3,TCU,2113,1541.7,2026-05-20T21:48:23Z,13668
2015,21,Florida,SEC,1946.3,10,4,14,0.714,10-4,Ole Miss,2157.5,1723.7,2026-05-20T21:48:23Z,15399.9
2015,22,Georgia,SEC,1937.8,10,3,13,0.769,10-3,Auburn,1838.1,1568.1,2026-05-20T21:48:23Z,13819.2
2015,23,W Kentucky,NA,1926.2,12,2,14,0.857,12-2,USF,1732.7,1358.5,2026-05-20T21:48:23Z,15450.3
2015,24,Toledo,NA,1919.1,10,2,12,0.833,10-2,Arkansas,1984.2,1400.8,2026-05-20T21:48:23Z,13783.6
2015,25,Northwestern,Big Ten,1916.2,10,3,13,0.769,10-3,Stanford,2250.5,1604.8,2026-05-20T21:48:23Z,14571.3
2015,26,Wisconsin,Big Ten,1911.1,10,3,13,0.769,10-3,USC,1905.2,1551.3,2026-05-20T21:48:23Z,13632.5
2015,27,Utah,Big 12,1909.2,10,3,13,0.769,10-3,Michigan,2137.6,1631.2,2026-05-20T21:48:23Z,15996.4
2015,28,USC,Big Ten,1905.2,8,6,14,0.571,8-6,Utah,1909.2,1776.6,2026-05-20T21:48:23Z,12538.3
2015,29,Miss St,SEC,1902.7,9,4,13,0.692,9-4,Arkansas,1984.2,1667.5,2026-05-20T21:48:23Z,13179.5
2015,30,UNC,NA,1893.4,11,3,14,0.786,11-3,Pitt,1732.5,1381,2026-05-20T21:48:23Z,13531.5
