season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,resume_score
2018,50,Ga Southern,NA,1663.9,10,3,13,0.769,10-3,Appalachian St,1864.5,1372.4,2026-05-20T21:48:58Z,12006.3
2018,51,Kansas State,NA,1647.3,5,7,12,0.417,5-7,Oklahoma State,1664.2,1568.7,2026-05-20T21:48:58Z,5604.2
2018,52,Tennessee,SEC,1627.1,5,7,12,0.417,5-7,Kentucky,1943.2,1636.2,2026-05-20T21:48:58Z,5847.5
2018,53,UAB,C-USA,1624.6,11,3,14,0.786,11-3,Mid Tennessee,1582.3,1284.9,2026-05-20T21:48:58Z,13129.8
2018,54,Miami,ACC,1615.6,7,6,13,0.538,7-6,Pitt,1764.8,1539.4,2026-05-20T21:48:58Z,9385.7
2018,55,Oregon,Big Ten,1615.6,9,4,13,0.692,9-4,Washington,1962.3,1445,2026-05-20T21:48:58Z,11863.7
2018,56,Temple,AAC,1606.6,8,5,13,0.615,8-5,Cincinnati,1800.5,1334.1,2026-05-20T21:48:58Z,9861.8
2018,57,Arizona State,NA,1602.6,7,6,13,0.538,7-6,Mich. St.,1771.2,1535.6,2026-05-20T21:48:58Z,9999
2018,58,FSU,NA,1601.5,5,7,12,0.417,5-7,Wake Forest,1724,1681.2,2026-05-20T21:48:58Z,6120.3
2018,59,Nebraska,Big Ten,1596.7,4,8,12,0.333,4-8,Mich. St.,1771.2,1656.6,2026-05-20T21:48:58Z,5500
2018,60,BYU,Big 12,1582.9,7,6,13,0.538,7-6,Wisconsin,1712.5,1407.6,2026-05-20T21:48:58Z,8126.5
2018,61,Mid Tennessee,NA,1582.3,8,6,14,0.571,8-6,UAB,1624.6,1418.7,2026-05-20T21:48:58Z,9192.6
2018,62,Georgia Tech,ACC,1577.3,7,6,13,0.538,7-6,UVA,1742.8,1536.9,2026-05-20T21:48:58Z,8632
2018,63,Maryland,Big Ten,1571.2,5,7,12,0.417,5-7,Texas,2044.5,1667.2,2026-05-20T21:48:58Z,7124.3
2018,64,Memphis,AAC,1555.2,8,6,14,0.571,8-6,Houston,1450.6,1297.9,2026-05-20T21:48:58Z,7799.7
2018,65,Buffalo,NA,1536.4,10,4,14,0.714,10-4,Temple,1606.6,1279.3,2026-05-20T21:48:58Z,11241.2
2018,66,Virginia Tech,ACC,1534.3,6,7,13,0.462,6-7,UVA,1742.8,1508.4,2026-05-20T21:48:58Z,7751.8
2018,67,Arkansas State,NA,1528.3,8,5,13,0.615,8-5,UL Monroe,1385.5,1292.7,2026-05-20T21:48:58Z,7944.2
2018,68,Marshall,Sun Belt,1525.8,9,4,13,0.692,9-4,Miami (OH),1497.4,1302.1,2026-05-20T21:48:58Z,10674.6
2018,69,Texas Tech,Big 12,1520.6,5,7,12,0.417,5-7,TCU,1710.9,1578.4,2026-05-20T21:48:58Z,6213.5
2018,70,Arizona,Big 12,1513.6,5,7,12,0.417,5-7,Oregon,1615.6,1433.5,2026-05-20T21:48:58Z,6072.2
2018,71,Indiana,Big Ten,1510,5,7,12,0.417,5-7,UVA,1742.8,1658.8,2026-05-20T21:48:58Z,6760.2
2018,72,Ole Miss,SEC,1506.8,5,7,12,0.417,5-7,Texas Tech,1520.6,1580.8,2026-05-20T21:48:58Z,5080.2
2018,73,North Texas,NA,1500.3,9,4,13,0.692,9-4,FAU,1380.2,1185.5,2026-05-20T21:48:58Z,9536.1
2018,74,Tulane,AAC,1499.2,7,6,13,0.538,7-6,Memphis,1555.2,1424.2,2026-05-20T21:48:58Z,8384.6
2018,75,Miami (OH),NA,1497.4,6,6,12,0.5,6-6,Ohio,1702.4,1401,2026-05-20T21:48:58Z,7091.7
2018,76,USC,Big Ten,1454.1,5,7,12,0.417,5-7,Washington St,1907.3,1593.3,2026-05-20T21:48:58Z,6831.5
2018,77,Houston,Big 12,1450.6,8,5,13,0.615,8-5,Arizona,1513.6,1286.9,2026-05-20T21:48:58Z,8882.1
2018,78,San Diego State,NA,1445.8,7,6,13,0.538,7-6,Boise St,1839.8,1331.6,2026-05-20T21:48:58Z,8252.3
2018,79,Nevada,Mountain West,1445.6,8,5,13,0.615,8-5,Arkansas State,1528.3,1304,2026-05-20T21:48:58Z,9169.1
2018,80,Wyoming,Mountain West,1431.5,6,6,12,0.5,6-6,Air Force,1291.5,1329.6,2026-05-20T21:48:58Z,5330.4
2018,81,Florida Intl,NA,1422.7,9,4,13,0.692,9-4,Mid Tennessee,1582.3,1200.9,2026-05-20T21:48:58Z,9579.9
2018,82,California,ACC,1414.4,7,6,13,0.538,7-6,Washington,1962.3,1462,2026-05-20T21:48:58Z,9098.2
2018,83,N Illinois,NA,1413,8,6,14,0.571,8-6,Ohio,1702.4,1432.5,2026-05-20T21:48:58Z,10380.9
2018,84,Louisiana,Sun Belt,1402.4,7,7,14,0.5,7-7,Arkansas State,1528.3,1415.9,2026-05-20T21:48:58Z,7199.5
2018,85,UCLA,Big Ten,1395.7,3,9,12,0.25,3-9,Arizona,1513.6,1685.8,2026-05-20T21:48:58Z,4382.1
2018,86,LA Tech,NA,1393.6,8,5,13,0.615,8-5,North Texas,1500.3,1277.5,2026-05-20T21:48:58Z,8436.3
2018,87,Toledo,NA,1385.9,7,6,13,0.538,7-6,Nevada,1445.6,1260.4,2026-05-20T21:48:58Z,7150.5
2018,88,UL Monroe,Sun Belt,1385.5,6,6,12,0.5,6-6,Ga Southern,1663.9,1361.3,2026-05-20T21:48:58Z,7101.3
2018,89,FAU,NA,1380.2,5,7,12,0.417,5-7,Florida Intl,1422.7,1419.5,2026-05-20T21:48:58Z,5528.6
2018,90,E Michigan,NA,1373.5,7,6,13,0.538,7-6,Purdue,1673,1243.6,2026-05-20T21:48:58Z,6957.2
2018,91,Southern Miss,Sun Belt,1352.8,6,5,11,0.545,6-5,Marshall,1525.8,1201,2026-05-20T21:48:58Z,5575.9
2018,92,Illinois,Big Ten,1344.5,4,8,12,0.333,4-8,Minnesota,1706.7,1449.5,2026-05-20T21:48:58Z,3800.4
2018,93,SMU,ACC,1338.6,5,7,12,0.417,5-7,Tulane,1499.2,1368.1,2026-05-20T21:48:58Z,4829.2
2018,94,W Michigan,NA,1324.2,7,6,13,0.538,7-6,Miami (OH),1497.4,1346.5,2026-05-20T21:48:58Z,7795.3
2018,95,USF,NA,1316.4,7,6,13,0.538,7-6,Georgia Tech,1577.3,1301.2,2026-05-20T21:48:58Z,6953
2018,96,Colorado,Big 12,1302.8,5,7,12,0.417,5-7,Arizona State,1602.6,1401.6,2026-05-20T21:48:58Z,5727.4
2018,97,Air Force,Mountain West,1291.5,5,7,12,0.417,5-7,New Mexico,1069.5,1286.5,2026-05-20T21:48:58Z,4262.7
2018,98,Hawai'i,Mountain West,1269,8,6,14,0.571,8-6,San Diego State,1445.8,1301.4,2026-05-20T21:48:58Z,8291.1
2018,99,Liberty,C-USA,1265.6,6,6,12,0.5,6-6,Troy,1727,1228.8,2026-05-20T21:48:58Z,5658.6
2018,100,C. Carolina,NA,1247.6,5,7,12,0.417,5-7,UAB,1624.6,1368.7,2026-05-20T21:48:58Z,5433.3
2018,101,Charlotte,NA,1233.3,5,7,12,0.417,5-7,FAU,1380.2,1323.6,2026-05-20T21:48:58Z,5049.4
2018,102,Kansas,Big 12,1210.9,3,9,12,0.25,3-9,TCU,1710.9,1576.5,2026-05-20T21:48:58Z,3481.5
2018,103,UMass,NA,1186.2,4,8,12,0.333,4-8,Liberty,1265.6,1382.1,2026-05-20T21:48:58Z,3796
2018,104,South Alabama,Sun Belt,1125.8,3,9,12,0.25,3-9,C. Carolina,1247.6,1422.7,2026-05-20T21:48:58Z,2887.9
2018,105,Oregon St,NA,1104,2,10,12,0.167,2-10,Colorado,1302.8,1567.4,2026-05-20T21:48:58Z,1938.2
2018,106,W Kentucky,NA,1086,3,9,12,0.25,3-9,LA Tech,1393.6,1233.7,2026-05-20T21:48:58Z,3024.2
2018,107,Louisville,ACC,1082.9,2,10,12,0.167,2-10,W Kentucky,1086,1715.7,2026-05-20T21:48:58Z,1262.3
2018,108,Arkansas,SEC,1074.7,2,10,12,0.167,2-10,Tulsa,960.3,1601.5,2026-05-20T21:48:58Z,1137.4
2018,109,New Mexico,Mountain West,1069.5,3,9,12,0.25,3-9,UNLV,1003.8,1350.6,2026-05-20T21:48:58Z,2590.2
2018,110,UC Davis,NA,1064.2,1,1,2,0.5,1-1,San Jose State,894.4,1329.3,2026-05-20T21:48:58Z,894.4
2018,111,ECU,NA,1060.5,3,9,12,0.25,3-9,Old Dominion,1050.8,1365.4,2026-05-20T21:48:58Z,2692.9
2018,112,Navy,AAC,1058.7,3,10,13,0.231,3-10,Memphis,1555.2,1475.7,2026-05-20T21:48:58Z,2692.4
2018,113,Old Dominion,Sun Belt,1050.8,4,8,12,0.333,4-8,Virginia Tech,1534.3,1255.5,2026-05-20T21:48:58Z,4743
2018,114,Georgia State,NA,1040.7,2,10,12,0.167,2-10,UL Monroe,1385.5,1388.7,2026-05-20T21:48:58Z,1567.6
2018,115,Bowling Green,NA,1034.3,3,9,12,0.25,3-9,Akron,994.3,1297,2026-05-20T21:48:58Z,2434.6
2018,116,Nicholls,NA,1031.1,1,1,2,0.5,1-1,Kansas,1210.9,1355.1,2026-05-20T21:48:58Z,1210.9
2018,117,Ball State,NA,1029.2,4,8,12,0.333,4-8,W Michigan,1324.2,1291.1,2026-05-20T21:48:58Z,3195
2018,118,UTSA,C-USA,1023.8,3,9,12,0.25,3-9,Texas State,999.7,1349.4,2026-05-20T21:48:58Z,2453.2
2018,119,UNLV,Mountain West,1003.8,4,8,12,0.333,4-8,San Diego State,1445.8,1274,2026-05-20T21:48:58Z,4101.6
2018,120,Texas State,NA,999.7,3,9,12,0.25,3-9,Georgia State,1040.7,1276.4,2026-05-20T21:48:58Z,2601.5
2018,121,UNC,NA,998.5,2,9,11,0.182,2-9,Pitt,1764.8,1490.7,2026-05-20T21:48:58Z,1938.7
2018,122,Akron,NA,994.3,4,8,12,0.333,4-8,Northwestern,1901.3,1322.7,2026-05-20T21:48:58Z,3771.3
2018,123,Rutgers,Big Ten,994.3,1,11,12,0.083,1-11,Texas State,999.7,1638.5,2026-05-20T21:48:58Z,999.7
2018,124,Tulsa,NA,960.3,3,9,12,0.25,3-9,SMU,1338.6,1274.6,2026-05-20T21:48:58Z,2161.1
2018,125,Colorado State,NA,951.3,3,9,12,0.25,3-9,Arkansas,1074.7,1356.1,2026-05-20T21:48:58Z,3038.6
2018,126,New Mexico St,C-USA,939.5,3,9,12,0.25,3-9,Liberty,1265.6,1284.9,2026-05-20T21:48:58Z,2490.6
2018,127,Kent State,NA,918.5,2,10,12,0.167,2-10,Bowling Green,1034.3,1327.9,2026-05-20T21:48:58Z,1632.5
2018,128,San Jose State,NA,894.4,1,11,12,0.083,1-11,UNLV,1003.8,1470,2026-05-20T21:48:58Z,1003.8
2018,129,Rice,C-USA,852.1,2,11,13,0.154,2-11,Old Dominion,1050.8,1322.7,2026-05-20T21:48:58Z,1659.6
2018,130,Illinois State,NA,807.1,1,0,1,1,1-0,Colorado State,951.3,951.3,2026-05-20T21:48:58Z,951.3
2018,131,Maine,NA,789.6,1,1,2,0.5,1-1,W Kentucky,1086,931.1,2026-05-20T21:48:58Z,1086
2018,132,Cent Michigan,NA,776.3,1,11,12,0.083,1-11,Maine,789.6,1317.1,2026-05-20T21:48:58Z,789.6
2018,133,N Arizona,NA,721.2,1,0,1,1,1-0,UTEP,601.4,601.4,2026-05-20T21:48:58Z,601.4
2018,134,SE Louisiana,NA,711.5,0,2,2,0,0-2,NA,NA,1779,2026-05-20T21:48:58Z,NA
2018,135,S Carolina St,NA,700.5,0,2,2,0,0-2,NA,NA,1871.9,2026-05-20T21:48:58Z,NA
2018,136,Idaho,NA,700,0,2,2,0,0-2,NA,NA,1957,2026-05-20T21:48:58Z,NA
2018,137,Idaho State,NA,693.6,0,2,2,0,0-2,NA,NA,1340,2026-05-20T21:48:58Z,NA
2018,138,UT Martin,NA,690.5,0,2,2,0,0-2,NA,NA,1755.7,2026-05-20T21:48:58Z,NA
2018,139,Portland State,NA,684.8,0,2,2,0,0-2,NA,NA,1530.6,2026-05-20T21:48:58Z,NA
2018,140,Southern,NA,683.7,0,2,2,0,0-2,NA,NA,1552.2,2026-05-20T21:48:58Z,NA
2018,141,Savannah State,NA,678,0,2,2,0,0-2,NA,NA,1620.1,2026-05-20T21:48:58Z,NA
2018,142,Bethune-Cookman,NA,677.6,0,2,2,0,0-2,NA,NA,1488.4,2026-05-20T21:48:58Z,NA
2018,143,E Kentucky,NA,664,0,2,2,0,0-2,NA,NA,1280,2026-05-20T21:48:58Z,NA
2018,144,Delaware State,NA,660.1,0,2,2,0,0-2,NA,NA,1430.3,2026-05-20T21:48:58Z,NA
2018,145,Duquesne,NA,653.5,0,2,2,0,0-2,NA,NA,1227.6,2026-05-20T21:48:58Z,NA
2018,146,Incarnate Word,NA,646.9,0,2,2,0,0-2,NA,NA,1284.9,2026-05-20T21:48:58Z,NA
2018,147,UConn,NA,643.6,1,11,12,0.083,1-11,URI,168.4,1411.7,2026-05-20T21:48:58Z,168.4
2018,148,Alabama State,NA,640.6,0,2,2,0,0-2,NA,NA,1508.7,2026-05-20T21:48:58Z,NA
2018,149,Southern Utah,NA,635.4,0,2,2,0,0-2,NA,NA,1308.8,2026-05-20T21:48:58Z,NA
2018,150,Alcorn State,NA,623.6,0,2,2,0,0-2,NA,NA,1258.4,2026-05-20T21:48:58Z,NA
2018,151,VMI,NA,622.4,0,2,2,0,0-2,NA,NA,1218.3,2026-05-20T21:48:58Z,NA
2018,152,Texas Southern,NA,621.3,0,2,2,0,0-2,NA,NA,1225.2,2026-05-20T21:48:58Z,NA
2018,153,PV A&M,NA,608.8,0,2,2,0,0-2,NA,NA,928,2026-05-20T21:48:58Z,NA
2018,154,UTEP,C-USA,601.4,1,11,12,0.083,1-11,Rice,852.1,1225.6,2026-05-20T21:48:58Z,852.1
2018,155,NC A&T,NA,600,1,0,1,1,1-0,ECU,1060.5,1060.5,2026-05-20T21:48:58Z,1060.5
2018,156,Howard,NA,598.2,0,2,2,0,0-2,NA,NA,1310.4,2026-05-20T21:48:58Z,NA
2018,157,Villanova,NA,444.8,1,0,1,1,1-0,Temple,1606.6,1606.6,2026-05-20T21:48:58Z,1606.6
2018,158,The Citadel,NA,186,0,1,1,0,0-1,NA,NA,2484.9,2026-05-20T21:48:58Z,NA
2018,159,Drake,NA,185.9,0,1,1,0,0-1,NA,NA,1848.3,2026-05-20T21:48:58Z,NA
2018,160,Colgate,NA,184.9,0,1,1,0,0-1,NA,NA,1826.8,2026-05-20T21:48:58Z,NA
2018,161,South Dakota,NA,184.7,0,1,1,0,0-1,NA,NA,1647.3,2026-05-20T21:48:58Z,NA
2018,162,Lafayette,NA,184.4,0,1,1,0,0-1,NA,NA,1826.8,2026-05-20T21:48:58Z,NA
2018,163,Tennessee St,NA,184.4,0,1,1,0,0-1,NA,NA,1679.8,2026-05-20T21:48:58Z,NA
2018,164,Wofford,NA,184.2,0,1,1,0,0-1,NA,NA,1431.5,2026-05-20T21:48:58Z,NA
2018,165,NC Central,NA,182.7,0,1,1,0,0-1,NA,NA,1702.5,2026-05-20T21:48:58Z,NA
2018,166,Northern Iowa,NA,182.7,0,1,1,0,0-1,NA,NA,1890.1,2026-05-20T21:48:58Z,NA
2018,167,JMU,NA,182.6,0,1,1,0,0-1,NA,NA,1783.4,2026-05-20T21:48:58Z,NA
2018,168,E Washington,NA,182.4,0,1,1,0,0-1,NA,NA,1907.3,2026-05-20T21:48:58Z,NA
2018,169,Kennesaw St,NA,182.1,0,1,1,0,0-1,NA,NA,1040.7,2026-05-20T21:48:58Z,NA
2018,170,Murray State,NA,182.1,0,1,1,0,0-1,NA,NA,1943.2,2026-05-20T21:48:58Z,NA
2018,171,Samford,NA,181.8,0,1,1,0,0-1,NA,NA,1601.5,2026-05-20T21:48:58Z,NA
2018,172,McNeese,NA,181.5,0,1,1,0,0-1,NA,NA,1582.9,2026-05-20T21:48:58Z,NA
2018,173,Youngstown St,NA,181.5,0,1,1,0,0-1,NA,NA,1820.9,2026-05-20T21:48:58Z,NA
2018,174,Alabama A&M,NA,181.3,0,1,1,0,0-1,NA,NA,1800.5,2026-05-20T21:48:58Z,NA
2018,175,Chattanooga,NA,181.3,0,1,1,0,0-1,NA,NA,1696.2,2026-05-20T21:48:58Z,NA
2018,176,Towson,NA,181.2,0,1,1,0,0-1,NA,NA,1724,2026-05-20T21:48:58Z,NA
2018,177,Holy Cross,NA,181.1,0,1,1,0,0-1,NA,NA,1718.6,2026-05-20T21:48:58Z,NA
2018,178,UNH,NA,181.1,0,1,1,0,0-1,NA,NA,1302.8,2026-05-20T21:48:58Z,NA
2018,179,Albany,NA,181,0,1,1,0,0-1,NA,NA,1764.8,2026-05-20T21:48:58Z,NA
2018,180,Sacramento St,NA,181,0,1,1,0,0-1,NA,NA,1445.8,2026-05-20T21:48:58Z,NA
2018,181,Richmond,NA,180.9,0,1,1,0,0-1,NA,NA,1742.8,2026-05-20T21:48:58Z,NA
2018,182,S Illinois,NA,180.9,0,1,1,0,0-1,NA,NA,1506.8,2026-05-20T21:48:58Z,NA
2018,183,W Illinois,NA,180.9,0,1,1,0,0-1,NA,NA,1344.5,2026-05-20T21:48:58Z,NA
2018,184,SE Missouri St,NA,180.8,0,1,1,0,0-1,NA,NA,1528.3,2026-05-20T21:48:58Z,NA
2018,185,Wagner,NA,180.8,0,1,1,0,0-1,NA,NA,2028.1,2026-05-20T21:48:58Z,NA
2018,186,Abil Christian,NA,180.7,0,1,1,0,0-1,NA,NA,1669.7,2026-05-20T21:48:58Z,NA
2018,187,Weber State,NA,180.7,0,1,1,0,0-1,NA,NA,1736.6,2026-05-20T21:48:58Z,NA
2018,188,William & Mary,NA,180.7,0,1,1,0,0-1,NA,NA,1534.3,2026-05-20T21:48:58Z,NA
2018,189,Elon,NA,180.6,0,1,1,0,0-1,NA,NA,1316.4,2026-05-20T21:48:58Z,NA
2018,190,Furman,NA,180.5,0,1,1,0,0-1,NA,NA,2722.6,2026-05-20T21:48:58Z,NA
2018,191,Gardner-Webb,NA,180.3,0,1,1,0,0-1,NA,NA,1864.5,2026-05-20T21:48:58Z,NA
2018,192,Austin Peay,NA,180.2,0,1,1,0,0-1,NA,NA,2134.5,2026-05-20T21:48:58Z,NA
2018,193,Charleston So,NA,180.1,0,1,1,0,0-1,NA,NA,2041,2026-05-20T21:48:58Z,NA
2018,194,Grambling,NA,180,0,1,1,0,0-1,NA,NA,1402.4,2026-05-20T21:48:58Z,NA
2018,195,Missouri State,NA,180,0,1,1,0,0-1,NA,NA,1664.2,2026-05-20T21:48:58Z,NA
2018,196,Monmouth,NA,180,0,1,1,0,0-1,NA,NA,1373.5,2026-05-20T21:48:58Z,NA
2018,197,Northwestern St,NA,179.9,0,1,1,0,0-1,NA,NA,2028.9,2026-05-20T21:48:58Z,NA
2018,198,Tenn Tech,NA,179.9,0,1,1,0,0-1,NA,NA,1806.1,2026-05-20T21:48:58Z,NA
2018,199,North Dakota,NA,179.7,0,1,1,0,0-1,NA,NA,1962.3,2026-05-20T21:48:58Z,NA
2018,200,SF Austin,NA,179.7,0,1,1,0,0-1,NA,NA,1935.7,2026-05-20T21:48:58Z,NA
2018,201,Fordham,NA,179.6,0,1,1,0,0-1,NA,NA,1233.3,2026-05-20T21:48:58Z,NA
2018,202,Mercer,NA,179.6,0,1,1,0,0-1,NA,NA,1555.2,2026-05-20T21:48:58Z,NA
2018,203,AR-Pine Bluff,NA,179.5,0,1,1,0,0-1,NA,NA,1422.7,2026-05-20T21:48:58Z,NA
2018,204,Campbell,NA,179.4,0,1,1,0,0-1,NA,NA,1247.6,2026-05-20T21:48:58Z,NA
2018,205,Stony Brook,NA,179.4,0,1,1,0,0-1,NA,NA,1291.5,2026-05-20T21:48:58Z,NA
2018,206,Jackson State,NA,179.2,0,1,1,0,0-1,NA,NA,1352.8,2026-05-20T21:48:58Z,NA
2018,207,Cent Arkansas,NA,178.9,0,1,1,0,0-1,NA,NA,960.3,2026-05-20T21:48:58Z,NA
2018,208,Florida A&M,NA,178.6,0,1,1,0,0-1,NA,NA,1727,2026-05-20T21:48:58Z,NA
2018,209,Norfolk State,NA,178.2,0,1,1,0,0-1,NA,NA,1265.6,2026-05-20T21:48:58Z,NA
2018,210,ETSU,NA,178,0,1,1,0,0-1,NA,NA,1627.1,2026-05-20T21:48:58Z,NA
2018,211,E Illinois,NA,177.1,0,1,1,0,0-1,NA,NA,1074.7,2026-05-20T21:48:58Z,NA
2018,212,Houston Baptist,NA,177.1,0,1,1,0,0-1,NA,NA,1338.6,2026-05-20T21:48:58Z,NA
2018,213,Lamar,NA,176.9,0,1,1,0,0-1,NA,NA,1520.6,2026-05-20T21:48:58Z,NA
2018,214,Lehigh,NA,176.9,0,1,1,0,0-1,NA,NA,1058.7,2026-05-20T21:48:58Z,NA
