season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2012,27,Reading,Championship,1728.3,27,11,38,0.711,27-11,West Ham,1729.2,1499.4,2026-05-21T07:17:45Z,8,ENG
2012,28,M'gladbach,2. Bundesliga,1711.8,17,8,25,0.68,17-8,Bayern Munich,1792.7,1482.1,2026-05-21T07:17:45Z,9,GER
2012,29,Arsenal,Premier League,1707,21,10,31,0.677,21-10,Man City,1925.3,1506.6,2026-05-21T07:17:45Z,7,ENG
2012,30,PSV Eindhoven,Eredivisie,1706.8,21,7,28,0.75,21-7,Feyenoord,1774.8,1476.2,2026-05-21T07:17:45Z,6,NED
2012,31,Sp Lisbon,Primeira Liga,1703.6,18,7,25,0.72,18-7,Benfica,1902.1,1481.5,2026-05-21T07:17:45Z,5,POR
2012,32,Club Brugge,Pro League,1702.4,19,7,26,0.731,19-7,Gent,1687,1490.2,2026-05-21T07:17:45Z,4,BEL
2012,33,Heerenveen,Eredivisie,1699.6,18,6,24,0.75,18-6,Twente,1675.1,1490.8,2026-05-21T07:17:45Z,10,NED
2012,34,Valladolid,La Liga 2,1693.7,23,6,29,0.793,23-6,Cordoba,1580.3,1445.3,2026-05-21T07:17:45Z,13,ESP
2012,35,Pescara,Serie B,1692.1,26,11,37,0.703,26-11,Torino,1749.4,1496.7,2026-05-21T07:17:45Z,5,ITA
2012,36,Gent,Pro League,1687,17,8,25,0.68,17-8,Standard,1633.3,1487.3,2026-05-21T07:17:45Z,5,BEL
2012,37,Verona,Serie B,1678,23,10,33,0.697,23-10,Torino,1749.4,1507.2,2026-05-21T07:17:45Z,9,ITA
2012,38,Tottenham,Premier League,1676.7,20,9,29,0.69,20-9,Arsenal,1707,1505.7,2026-05-21T07:17:45Z,9,ENG
2012,39,Twente,Eredivisie,1675.1,17,8,25,0.68,17-8,PSV Eindhoven,1706.8,1491.9,2026-05-21T07:17:45Z,9,NED
2012,40,Trabzonspor,Süper Lig,1673.8,15,8,23,0.652,15-8,Gaziantepspor,1622.3,1477.5,2026-05-21T07:17:45Z,11,TUR
2012,41,Birmingham,Championship,1673.4,20,10,30,0.667,20-10,Reading,1728.3,1481.2,2026-05-21T07:17:45Z,16,ENG
2012,42,Almeria,La Liga 2,1670.7,18,8,26,0.692,18-8,Celta,1770.8,1484.8,2026-05-21T07:17:45Z,16,ESP
2012,43,Southampton,Championship,1662.6,26,10,36,0.722,26-10,West Ham,1729.2,1474,2026-05-21T07:17:45Z,10,ENG
2012,44,Dundee United,Scottish Premiership,1659,16,11,27,0.593,16-11,Celtic,1920.9,1539,2026-05-21T07:17:45Z,11,SCO
2012,45,Schalke 04,2. Bundesliga,1658,20,10,30,0.667,20-10,M'gladbach,1711.8,1496.2,2026-05-21T07:17:45Z,4,GER
2012,46,Blackpool,Championship,1656.4,20,11,31,0.645,20-11,Reading,1728.3,1491,2026-05-21T07:17:45Z,15,ENG
2012,47,Reims,Ligue 2,1655.1,18,9,27,0.667,18-9,Bastia,1653.1,1495.9,2026-05-21T07:17:45Z,11,FRA
2012,48,Bastia,Ligue 2,1653.1,21,9,30,0.7,21-9,Reims,1655.1,1494.5,2026-05-21T07:17:45Z,8,FRA
2012,49,Everton,Premier League,1645.4,15,12,27,0.556,15-12,Man City,1925.3,1528.5,2026-05-21T07:17:45Z,11,ENG
2012,50,Sampdoria,Serie B,1645.3,17,9,26,0.654,17-9,Verona,1678,1489.7,2026-05-21T07:17:45Z,16,ITA
2012,51,Troyes,Ligue 2,1643.1,17,8,25,0.68,17-8,Reims,1655.1,1498,2026-05-21T07:17:45Z,13,FRA
2012,52,AZ Alkmaar,Eredivisie,1639.5,19,7,26,0.731,19-7,Feyenoord,1774.8,1461.7,2026-05-21T07:17:45Z,8,NED
2012,53,Standard,Pro League,1633.3,14,7,21,0.667,14-7,Club Brugge,1702.4,1525.3,2026-05-21T07:17:45Z,9,BEL
2012,54,Genk,Pro League,1631.9,13,10,23,0.565,13-10,Club Brugge,1702.4,1503.5,2026-05-21T07:17:45Z,7,BEL
2012,55,Maritimo,Primeira Liga,1629.8,14,8,22,0.636,14-8,Sp Lisbon,1703.6,1536.8,2026-05-21T07:17:45Z,8,POR
2012,56,Lokeren,Pro League,1628.7,11,8,19,0.579,11-8,Genk,1631.9,1530.5,2026-05-21T07:17:45Z,11,BEL
2012,57,Alcorcon,La Liga 2,1627.8,21,11,32,0.656,21-11,La Coruna,1732.7,1473.7,2026-05-21T07:17:45Z,10,ESP
2012,58,Bordeaux,Ligue 1,1626,16,9,25,0.64,16-9,Lille,1758.4,1472.1,2026-05-21T07:17:45Z,13,FRA
2012,59,Gaziantepspor,Süper Lig,1622.3,13,12,25,0.52,13-12,Galatasaray,1898.2,1518.2,2026-05-21T07:17:45Z,9,TUR
2012,60,Varese,Serie B,1621.6,20,11,31,0.645,20-11,Pescara,1692.1,1482.2,2026-05-21T07:17:45Z,11,ITA
2012,61,Cardiff,Championship,1616.3,19,9,28,0.679,19-9,West Ham,1729.2,1501,2026-05-21T07:17:45Z,18,ENG
2012,62,Napoli,Serie A,1608.1,16,9,25,0.64,16-9,Milan,1746.3,1483.5,2026-05-21T07:17:45Z,13,ITA
2012,63,Stuttgart,2. Bundesliga,1597.7,15,11,26,0.577,15-11,Schalke 04,1658,1475.4,2026-05-21T07:17:45Z,8,GER
2012,64,Sedan,Ligue 2,1596.1,15,9,24,0.625,15-9,Reims,1655.1,1490.1,2026-05-21T07:17:45Z,14,FRA
2012,65,Besiktas,Süper Lig,1589.8,15,9,24,0.625,15-9,Trabzonspor,1673.8,1487.9,2026-05-21T07:17:45Z,10,TUR
2012,66,Parma,Serie A,1588.8,15,12,27,0.556,15-12,Napoli,1608.1,1507.2,2026-05-21T07:17:45Z,11,ITA
2012,67,Motherwell,Scottish Premiership,1588.5,18,12,30,0.6,18-12,Dundee United,1659,1523.8,2026-05-21T07:17:45Z,8,SCO
2012,68,Udinese,Serie A,1580.7,18,10,28,0.643,18-10,Parma,1588.8,1468.8,2026-05-21T07:17:45Z,10,ITA
2012,69,Cordoba,La Liga 2,1580.3,20,11,31,0.645,20-11,Valladolid,1693.7,1498.1,2026-05-21T07:17:45Z,11,ESP
2012,70,Bursaspor,Süper Lig,1580.1,13,11,24,0.542,13-11,Galatasaray,1898.2,1522.7,2026-05-21T07:17:45Z,10,TUR
2012,71,Lyon,Ligue 1,1579.9,19,12,31,0.613,19-12,Montpellier,1766.7,1495.1,2026-05-21T07:17:45Z,7,FRA
2012,72,Clermont,Ligue 2,1574.1,15,10,25,0.6,15-10,Reims,1655.1,1494.2,2026-05-21T07:17:45Z,13,FRA
2012,73,Chelsea,Premier League,1572.7,18,10,28,0.643,18-10,Man City,1925.3,1476.5,2026-05-21T07:17:45Z,10,ENG
2012,74,Ath Madrid,La Liga,1571.5,15,12,27,0.556,15-12,Levante,1512.8,1522.4,2026-05-21T07:17:45Z,11,ESP
2012,75,Kortrijk,Pro League,1570.6,13,10,23,0.565,13-10,Club Brugge,1702.4,1533.8,2026-05-21T07:17:45Z,7,BEL
2012,76,Leicester,Championship,1568,18,16,34,0.529,18-16,Birmingham,1673.4,1506.9,2026-05-21T07:17:45Z,12,ENG
2012,77,Nacional,Primeira Liga,1567.9,13,12,25,0.52,13-12,Maritimo,1629.8,1525.6,2026-05-21T07:17:45Z,5,POR
2012,78,Newcastle,Premier League,1565,19,11,30,0.633,19-11,Man United,1833.6,1496.6,2026-05-21T07:17:45Z,8,ENG
2012,79,Leverkusen,2. Bundesliga,1564.4,15,10,25,0.6,15-10,Bayern Munich,1792.7,1494.6,2026-05-21T07:17:45Z,9,GER
2012,80,Valencia,La Liga,1560.3,17,11,28,0.607,17-11,Ath Madrid,1571.5,1470.1,2026-05-21T07:17:45Z,10,ESP
2012,81,Hercules,La Liga 2,1559.6,22,14,36,0.611,22-14,Celta,1770.8,1482.9,2026-05-21T07:17:45Z,6,ESP
2012,82,Juve Stabia,Serie B,1557.2,16,13,29,0.552,16-13,Pescara,1692.1,1510.9,2026-05-21T07:17:45Z,13,ITA
2012,83,Guingamp,Ligue 2,1554,15,13,28,0.536,15-13,Sedan,1596.1,1508.6,2026-05-21T07:17:45Z,10,FRA
2012,84,Sivasspor,Süper Lig,1553.5,13,10,23,0.565,13-10,Fenerbahce,1736.3,1495.3,2026-05-21T07:17:45Z,11,TUR
2012,85,Numancia,La Liga 2,1549.8,15,15,30,0.5,15-15,Almeria,1670.7,1526.8,2026-05-21T07:17:45Z,12,ESP
2012,86,Tours,Ligue 2,1549.2,15,12,27,0.556,15-12,Reims,1655.1,1521.9,2026-05-21T07:17:45Z,11,FRA
2012,87,Lazio,Serie A,1548.9,18,12,30,0.6,18-12,Milan,1746.3,1495.8,2026-05-21T07:17:45Z,8,ITA
2012,88,Rennes,Ligue 1,1545.1,17,12,29,0.586,17-12,Bordeaux,1626,1487.7,2026-05-21T07:17:45Z,9,FRA
2012,89,Barcelona B,La Liga 2,1540.7,16,15,31,0.516,16-15,Celta,1770.8,1500.5,2026-05-21T07:17:45Z,11,ESP
2012,90,Hearts,Scottish Premiership,1539.8,15,16,31,0.484,15-16,Celtic,1920.9,1532.1,2026-05-21T07:17:45Z,7,SCO
2012,91,Genclerbirligi,Süper Lig,1537.5,13,11,24,0.542,13-11,Trabzonspor,1673.8,1505.9,2026-05-21T07:17:45Z,10,TUR
2012,92,Inter,Serie A,1535,17,14,31,0.548,17-14,Milan,1746.3,1507.1,2026-05-21T07:17:45Z,7,ITA
2012,93,Brighton,Championship,1530.3,17,14,31,0.548,17-14,Southampton,1662.6,1495.6,2026-05-21T07:17:45Z,15,ENG
2012,94,Crotone,Serie B,1525.2,13,14,27,0.481,13-14,Verona,1678,1496.8,2026-05-21T07:17:45Z,15,ITA
2012,95,St Etienne,Ligue 1,1524.2,16,13,29,0.552,16-13,Bordeaux,1626,1502.2,2026-05-21T07:17:45Z,9,FRA
2012,96,Watford,Championship,1523.6,16,14,30,0.533,16-14,Reading,1728.3,1509.1,2026-05-21T07:17:45Z,16,ENG
2012,97,Liverpool,Premier League,1523.2,14,14,28,0.5,14-14,Arsenal,1707,1491.5,2026-05-21T07:17:45Z,10,ENG
2012,98,Ascoli,Serie B,1522.2,15,16,31,0.484,15-16,Pescara,1692.1,1493.8,2026-05-21T07:17:45Z,11,ITA
2012,99,Nijmegen,Eredivisie,1521.8,13,15,28,0.464,13-15,Feyenoord,1774.8,1497.5,2026-05-21T07:17:45Z,6,NED
2012,100,Vitesse,Eredivisie,1519.2,15,11,26,0.577,15-11,Nijmegen,1521.8,1476.3,2026-05-21T07:17:45Z,8,NED
2012,101,Cercle Brugge,Pro League,1518.7,13,10,23,0.565,13-10,Anderlecht,1945,1521.4,2026-05-21T07:17:45Z,7,BEL
2012,102,Le Havre,Ligue 2,1516.7,11,13,24,0.458,11-13,Bastia,1653.1,1504.6,2026-05-21T07:17:45Z,14,FRA
2012,103,Hull,Championship,1514.5,19,16,35,0.543,19-16,Reading,1728.3,1509.7,2026-05-21T07:17:45Z,11,ENG
2012,104,Nantes,Ligue 2,1514.3,14,15,29,0.483,14-15,Reims,1655.1,1503.9,2026-05-21T07:17:45Z,9,FRA
2012,105,Levante,La Liga,1512.8,16,15,31,0.516,16-15,Real Madrid,2085,1524.7,2026-05-21T07:17:45Z,7,ESP
2012,106,Roma,Serie A,1512.7,16,14,30,0.533,16-14,Napoli,1608.1,1482.2,2026-05-21T07:17:45Z,8,ITA
2012,107,Marseille,Ligue 1,1509.5,12,14,26,0.462,12-14,Paris SG,1793.7,1518.1,2026-05-21T07:17:45Z,12,FRA
2012,108,Girona,La Liga 2,1508.8,12,17,29,0.414,12-17,La Coruna,1732.7,1509.5,2026-05-21T07:17:45Z,13,ESP
2012,109,Middlesbrough,Championship,1506.6,18,12,30,0.6,18-12,Birmingham,1673.4,1507.5,2026-05-21T07:17:45Z,16,ENG
2012,110,Malaga,La Liga,1506.5,17,14,31,0.548,17-14,Valencia,1560.3,1486,2026-05-21T07:17:45Z,7,ESP
2012,111,Toulouse,Ligue 1,1506.3,15,12,27,0.556,15-12,Bordeaux,1626,1508.2,2026-05-21T07:17:45Z,11,FRA
2012,112,Angers,Ligue 2,1506.2,13,13,26,0.5,13-13,Clermont,1574.1,1510.1,2026-05-21T07:17:45Z,12,FRA
2012,113,Millwall,Championship,1504.8,15,19,34,0.441,15-19,Leicester,1568,1484.4,2026-05-21T07:17:45Z,12,ENG
2012,114,Hannover,2. Bundesliga,1503.4,12,10,22,0.545,12-10,Dortmund,1967.6,1541.2,2026-05-21T07:17:45Z,12,GER
2012,115,Eskisehirspor,Süper Lig,1500.4,14,12,26,0.538,14-12,Fenerbahce,1736.3,1489.2,2026-05-21T07:17:45Z,8,TUR
2012,116,Mallorca,La Liga,1500.1,14,14,28,0.5,14-14,Ath Madrid,1571.5,1505.4,2026-05-21T07:17:45Z,10,ESP
2012,117,Buyuksehyr,Süper Lig,1499.3,14,12,26,0.538,14-12,Galatasaray,1898.2,1496.9,2026-05-21T07:17:45Z,8,TUR
2012,118,Istres,Ligue 2,1498.3,13,13,26,0.5,13-13,Bastia,1653.1,1477.9,2026-05-21T07:17:45Z,12,FRA
2012,119,Le Mans,Ligue 2,1496.1,11,15,26,0.423,11-15,Bastia,1653.1,1494.9,2026-05-21T07:17:45Z,12,FRA
2012,120,Bologna,Serie A,1496,13,13,26,0.5,13-13,Napoli,1608.1,1450.4,2026-05-21T07:17:45Z,12,ITA
2012,121,Evian Thonon Gaillard,Ligue 1,1494.9,13,14,27,0.481,13-14,Montpellier,1766.7,1481.8,2026-05-21T07:17:45Z,11,FRA
2012,122,Monaco,Ligue 2,1493.9,13,12,25,0.52,13-12,Guingamp,1554,1491.5,2026-05-21T07:17:45Z,13,FRA
2012,123,Atalanta,Serie A,1492.8,13,12,25,0.52,13-12,Napoli,1608.1,1512.2,2026-05-21T07:17:45Z,13,ITA
2012,124,Burnley,Championship,1490.8,17,18,35,0.486,17-18,West Ham,1729.2,1494.9,2026-05-21T07:17:45Z,11,ENG
2012,125,Las Palmas,La Liga 2,1490.7,16,16,32,0.5,16-16,Celta,1770.8,1511.4,2026-05-21T07:17:45Z,10,ESP
2012,126,Utrecht,Eredivisie,1488.8,11,13,24,0.458,11-13,Ajax,1862.2,1503.4,2026-05-21T07:17:45Z,10,NED
2012,127,Guimaraes,Primeira Liga,1487.4,14,13,27,0.519,14-13,Benfica,1902.1,1495.4,2026-05-21T07:17:45Z,3,POR
2012,128,Ath Bilbao,La Liga,1485.8,12,13,25,0.48,12-13,Ath Madrid,1571.5,1531.9,2026-05-21T07:17:45Z,13,ESP
2012,129,Sevilla,La Liga,1484.5,13,14,27,0.481,13-14,Valencia,1560.3,1501.5,2026-05-21T07:17:45Z,11,ESP
2012,130,Reggina,Serie B,1484.1,14,15,29,0.483,14-15,Pescara,1692.1,1511.7,2026-05-21T07:17:45Z,13,ITA
2012,131,Osasuna,La Liga,1482.6,13,10,23,0.565,13-10,Barcelona,2040,1531,2026-05-21T07:17:45Z,15,ESP
2012,132,Modena,Serie B,1481.7,12,14,26,0.462,12-14,Torino,1749.4,1500.6,2026-05-21T07:17:45Z,16,ITA
2012,133,Livorno,Serie B,1481,12,18,30,0.4,12-18,Pescara,1692.1,1514.7,2026-05-21T07:17:45Z,12,ITA
2012,134,Fulham,Premier League,1479.7,14,14,28,0.5,14-14,Arsenal,1707,1492.6,2026-05-21T07:17:45Z,10,ENG
2012,135,Kayserispor,Süper Lig,1478.7,13,16,29,0.448,13-16,Gaziantepspor,1622.3,1493.3,2026-05-21T07:17:45Z,5,TUR
2012,136,Bari,Serie B,1476.7,14,14,28,0.5,14-14,Sassuolo,1733.9,1500.1,2026-05-21T07:17:45Z,14,ITA
2012,137,West Brom,Premier League,1472,13,17,30,0.433,13-17,Chelsea,1572.7,1508.2,2026-05-21T07:17:45Z,8,ENG
2012,138,Lens,Ligue 2,1469.8,12,14,26,0.462,12-14,Troyes,1643.1,1503.7,2026-05-21T07:17:45Z,12,FRA
2012,139,Derby,Championship,1468.3,18,18,36,0.5,18-18,West Ham,1729.2,1500.5,2026-05-21T07:17:45Z,10,ENG
2012,140,Ipswich,Championship,1466.5,17,19,36,0.472,17-19,West Ham,1729.2,1485.1,2026-05-21T07:17:45Z,10,ENG
2012,141,Karabukspor,Süper Lig,1463.5,13,16,29,0.448,13-16,Fenerbahce,1736.3,1483.6,2026-05-21T07:17:45Z,5,TUR
2012,142,Nurnberg,2. Bundesliga,1461.9,12,16,28,0.429,12-16,M'gladbach,1711.8,1514.5,2026-05-21T07:17:45Z,6,GER
2012,143,St Johnstone,Scottish Premiership,1461.9,14,16,30,0.467,14-16,Celtic,1920.9,1537.6,2026-05-21T07:17:45Z,8,SCO
2012,144,Waalwijk,Eredivisie,1461.8,13,15,28,0.464,13-15,PSV Eindhoven,1706.8,1499.2,2026-05-21T07:17:45Z,6,NED
2012,145,Nancy,Ligue 1,1460.7,11,15,26,0.423,11-15,Paris SG,1793.7,1515.8,2026-05-21T07:17:45Z,12,FRA
2012,146,Fiorentina,Serie A,1458.6,11,14,25,0.44,11-14,Milan,1746.3,1529.1,2026-05-21T07:17:45Z,13,ITA
2012,147,Arles,Ligue 2,1455.7,10,10,20,0.5,10-10,Troyes,1643.1,1494.1,2026-05-21T07:17:45Z,18,FRA
2012,148,Wolfsburg,2. Bundesliga,1453.5,13,16,29,0.448,13-16,Schalke 04,1658,1516.5,2026-05-21T07:17:45Z,5,GER
2012,149,Brescia,Serie B,1451.5,15,15,30,0.5,15-15,Torino,1749.4,1484.2,2026-05-21T07:17:45Z,12,ITA
2012,150,Nott'm Forest,Championship,1449.7,14,24,38,0.368,14-24,Reading,1728.3,1506.3,2026-05-21T07:17:45Z,8,ENG
2012,151,Huesca,La Liga 2,1449.6,14,19,33,0.424,14-19,Almeria,1670.7,1509.1,2026-05-21T07:17:45Z,9,ESP
2012,152,Swansea,Premier League,1449.5,12,15,27,0.444,12-15,Man City,1925.3,1538.4,2026-05-21T07:17:45Z,11,ENG
2012,153,Sociedad,La Liga,1448.8,12,15,27,0.444,12-15,Valencia,1560.3,1514,2026-05-21T07:17:45Z,11,ESP
2012,154,Gil Vicente,Primeira Liga,1447.6,8,12,20,0.4,8-12,Porto,2032.2,1542,2026-05-21T07:17:45Z,10,POR
2012,155,Padova,Serie B,1447,18,15,33,0.545,18-15,Torino,1749.4,1485.6,2026-05-21T07:17:45Z,9,ITA
2012,156,Mainz,2. Bundesliga,1440.7,9,13,22,0.409,9-13,Bayern Munich,1792.7,1526.4,2026-05-21T07:17:45Z,12,GER
2012,157,Freiburg,2. Bundesliga,1440,10,14,24,0.417,10-14,M'gladbach,1711.8,1505.1,2026-05-21T07:17:45Z,10,GER
2012,158,Siena,Serie A,1439.9,11,16,27,0.407,11-16,Udinese,1580.7,1492,2026-05-21T07:17:45Z,11,ITA
2012,159,Laval,Ligue 2,1439.6,12,15,27,0.444,12-15,Reims,1655.1,1509.3,2026-05-21T07:17:45Z,11,FRA
2012,160,Leeds,Championship,1439.4,17,19,36,0.472,17-19,Leicester,1568,1492.4,2026-05-21T07:17:45Z,10,ENG
2012,161,Samsunspor,Süper Lig,1438.2,9,16,25,0.36,9-16,Fenerbahce,1736.3,1512.2,2026-05-21T07:17:45Z,9,TUR
2012,162,Villarreal B,La Liga 2,1435.9,14,18,32,0.438,14-18,Almeria,1670.7,1499.2,2026-05-21T07:17:45Z,10,ESP
2012,163,Chievo,Serie A,1435.2,12,13,25,0.48,12-13,Napoli,1608.1,1484.9,2026-05-21T07:17:45Z,13,ITA
2012,164,Sunderland,Premier League,1435,11,15,26,0.423,11-15,Man City,1925.3,1506.8,2026-05-21T07:17:45Z,12,ENG
2012,165,Wigan,Premier League,1433,11,17,28,0.393,11-17,Man United,1833.6,1521.6,2026-05-21T07:17:45Z,10,ENG
2012,166,Werder Bremen,2. Bundesliga,1431.8,11,14,25,0.44,11-14,Stuttgart,1597.7,1528.3,2026-05-21T07:17:45Z,9,GER
2012,167,Hoffenheim,2. Bundesliga,1431.4,10,13,23,0.435,10-13,Dortmund,1967.6,1531.5,2026-05-21T07:17:45Z,11,GER
2012,168,Crystal Palace,Championship,1431,13,16,29,0.448,13-16,Birmingham,1673.4,1493.5,2026-05-21T07:17:45Z,17,ENG
2012,169,Mechelen,Pro League,1431,10,13,23,0.435,10-13,Anderlecht,1945,1534.4,2026-05-21T07:17:45Z,7,BEL
2012,170,Getafe,La Liga,1430.2,12,15,27,0.444,12-15,Barcelona,2040,1534.4,2026-05-21T07:17:45Z,11,ESP
2012,171,Betis,La Liga,1429,13,17,30,0.433,13-17,Ath Madrid,1571.5,1502.7,2026-05-21T07:17:45Z,8,ESP
2012,172,Olhanense,Primeira Liga,1427.7,9,9,18,0.5,9-9,Sp Braga,1773.7,1466.3,2026-05-21T07:17:45Z,12,POR
2012,173,Norwich,Premier League,1427.1,12,15,27,0.444,12-15,Tottenham,1676.7,1515.1,2026-05-21T07:17:45Z,11,ENG
2012,174,Recreativo,La Liga 2,1424.8,12,19,31,0.387,12-19,Hercules,1559.6,1498.5,2026-05-21T07:17:45Z,11,ESP
2012,175,Catania,Serie A,1424.1,11,12,23,0.478,11-12,Napoli,1608.1,1483.6,2026-05-21T07:17:45Z,15,ITA
2012,176,Espanol,La Liga,1422.9,12,16,28,0.429,12-16,Ath Madrid,1571.5,1505,2026-05-21T07:17:45Z,10,ESP
2012,177,Empoli,Serie B,1422.7,12,19,31,0.387,12-19,Torino,1749.4,1512.2,2026-05-21T07:17:45Z,11,ITA
2012,178,Zaragoza,La Liga,1421.8,12,19,31,0.387,12-19,Ath Madrid,1571.5,1519.9,2026-05-21T07:17:45Z,7,ESP
2012,179,Augsburg,2. Bundesliga,1421.1,8,12,20,0.4,8-12,M'gladbach,1711.8,1530.2,2026-05-21T07:17:45Z,14,GER
2012,180,Orduspor,Süper Lig,1419.3,10,12,22,0.455,10-12,Eskisehirspor,1500.4,1486.7,2026-05-21T07:17:45Z,12,TUR
2012,181,Guadalajara,La Liga 2,1419,14,21,35,0.4,14-21,Valladolid,1693.7,1524.9,2026-05-21T07:17:45Z,7,ESP
2012,182,Elche,La Liga 2,1418.6,17,19,36,0.472,17-19,Celta,1770.8,1517.6,2026-05-21T07:17:45Z,6,ESP
2012,183,Nice,Ligue 1,1418.2,10,16,26,0.385,10-16,Bordeaux,1626,1509.8,2026-05-21T07:17:45Z,12,FRA
2012,184,Palermo,Serie A,1415,11,17,28,0.393,11-17,Lazio,1548.9,1528,2026-05-21T07:17:45Z,10,ITA
2012,185,Cagliari,Serie A,1413.3,10,15,25,0.4,10-15,Roma,1512.7,1496.4,2026-05-21T07:17:45Z,13,ITA
2012,186,Roda,Eredivisie,1412.8,14,18,32,0.438,14-18,Twente,1675.1,1502.3,2026-05-21T07:17:45Z,2,NED
2012,187,Brest,Ligue 1,1412.4,8,13,21,0.381,8-13,Lille,1758.4,1519.6,2026-05-21T07:17:45Z,17,FRA
2012,188,Valenciennes,Ligue 1,1411.8,12,19,31,0.387,12-19,Montpellier,1766.7,1502.4,2026-05-21T07:17:45Z,7,FRA
2012,189,Ajaccio,Ligue 1,1410.1,9,15,24,0.375,9-15,Rennes,1545.1,1536.5,2026-05-21T07:17:45Z,14,FRA
2012,190,Vicenza,Serie B,1410.1,10,18,28,0.357,10-18,Verona,1678,1512.6,2026-05-21T07:17:45Z,14,ITA
2012,191,Xerez,La Liga 2,1408.7,13,18,31,0.419,13-18,La Coruna,1732.7,1506.1,2026-05-21T07:17:45Z,11,ESP
2012,192,Lierse,Pro League,1406.8,6,11,17,0.353,6-11,Gent,1687,1534.6,2026-05-21T07:17:45Z,13,BEL
2012,193,Sochaux,Ligue 1,1406.5,11,18,29,0.379,11-18,Lyon,1579.9,1523.5,2026-05-21T07:17:45Z,9,FRA
