season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2016,36,Hull,Championship,1668.8,24,11,35,0.686,24-11,Burnley,1797.6,1490.5,2026-05-20T22:16:38Z,11,ENG
2016,37,Leganes,La Liga 2,1664.2,20,8,28,0.714,20-8,Gimnastic,1681.2,1472.3,2026-05-20T22:16:38Z,14,ESP
2016,38,Southampton,Premier League,1660.8,18,11,29,0.621,18-11,Tottenham,1719.6,1495,2026-05-20T22:16:38Z,9,ENG
2016,39,Sp Braga,Primeira Liga,1660,16,8,24,0.667,16-8,Porto,1761.5,1506,2026-05-20T22:16:38Z,10,POR
2016,40,Girona,La Liga 2,1657.9,17,10,27,0.63,17-10,Alaves,1637.8,1476.6,2026-05-20T22:16:38Z,15,ESP
2016,41,Le Havre,Ligue 2,1653.6,19,11,30,0.633,19-11,Metz,1606.3,1502.3,2026-05-20T22:16:38Z,8,FRA
2016,42,Sassuolo,Serie A,1650.3,16,9,25,0.64,16-9,Juventus,1922.4,1528.7,2026-05-20T22:16:38Z,13,ITA
2016,43,Dijon,Ligue 2,1646.6,20,8,28,0.714,20-8,Le Havre,1653.6,1485.1,2026-05-20T22:16:38Z,10,FRA
2016,44,Lyon,Ligue 1,1645.5,19,11,30,0.633,19-11,Paris SG,2002.2,1481.1,2026-05-20T22:16:38Z,8,FRA
2016,45,Lille,Ligue 1,1638,15,8,23,0.652,15-8,Lyon,1645.5,1472.5,2026-05-20T22:16:38Z,15,FRA
2016,46,West Ham,Premier League,1637.9,16,8,24,0.667,16-8,Tottenham,1719.6,1511.5,2026-05-20T22:16:38Z,14,ENG
2016,47,Alaves,La Liga 2,1637.8,21,9,30,0.7,21-9,Girona,1657.9,1492.2,2026-05-20T22:16:38Z,12,ESP
2016,48,Nice,Ligue 1,1635.7,18,11,29,0.621,18-11,Lyon,1645.5,1499.6,2026-05-20T22:16:38Z,9,FRA
2016,49,Pescara,Serie B,1635.7,21,12,33,0.636,21-12,Crotone,1716.7,1501.1,2026-05-20T22:16:38Z,9,ITA
2016,50,Fiorentina,Serie A,1634.9,18,10,28,0.643,18-10,Sassuolo,1650.3,1517.3,2026-05-20T22:16:38Z,10,ITA
2016,51,Feyenoord,Eredivisie,1633.6,19,9,28,0.679,19-9,AZ Alkmaar,1683.9,1487.4,2026-05-20T22:16:38Z,6,NED
2016,52,Monaco,Ligue 1,1632.9,17,7,24,0.708,17-7,Paris SG,2002.2,1515.4,2026-05-20T22:16:38Z,14,FRA
2016,53,Leverkusen,2. Bundesliga,1632.8,18,10,28,0.643,18-10,M'gladbach,1593.5,1485.2,2026-05-20T22:16:38Z,6,GER
2016,54,Osmanlispor,Süper Lig,1631.7,14,10,24,0.583,14-10,Buyuksehyr,1724.6,1496,2026-05-20T22:16:38Z,10,TUR
2016,55,Hearts,Scottish Premiership,1631.1,18,9,27,0.667,18-9,Aberdeen,1559.2,1490,2026-05-20T22:16:38Z,11,SCO
2016,56,Derby,Championship,1630.7,21,10,31,0.677,21-10,Hull,1668.8,1479.8,2026-05-20T22:16:38Z,15,ENG
2016,57,Man City,Premier League,1628.5,19,10,29,0.655,19-10,Southampton,1660.8,1491.2,2026-05-20T22:16:38Z,9,ENG
2016,58,Cesena,Serie B,1626.7,19,12,31,0.613,19-12,Crotone,1716.7,1497.2,2026-05-20T22:16:38Z,11,ITA
2016,59,Ath Bilbao,La Liga,1626.2,18,12,30,0.6,18-12,Celta,1525.2,1510.1,2026-05-20T22:16:38Z,8,ESP
2016,60,Sheffield Weds,Championship,1620.2,19,10,29,0.655,19-10,Cardiff,1548.7,1472.1,2026-05-20T22:16:38Z,17,ENG
2016,61,Man United,Premier League,1611.5,19,10,29,0.655,19-10,Tottenham,1719.6,1468.7,2026-05-20T22:16:38Z,9,ENG
2016,62,Metz,Ligue 2,1606.3,19,11,30,0.633,19-11,Dijon,1646.6,1477.6,2026-05-20T22:16:38Z,8,FRA
2016,63,Novara,Serie B,1603.7,19,13,32,0.594,19-13,Cagliari,1711.5,1502.2,2026-05-20T22:16:38Z,10,ITA
2016,64,Galatasaray,Süper Lig,1597.3,13,9,22,0.591,13-9,Buyuksehyr,1724.6,1480.9,2026-05-20T22:16:38Z,12,TUR
2016,65,Virtus Entella,Serie B,1597.3,17,12,29,0.586,17-12,Trapani,1686.1,1517.3,2026-05-20T22:16:38Z,13,ITA
2016,66,Liverpool,Premier League,1595.6,16,10,26,0.615,16-10,Leicester,1868.2,1480.7,2026-05-20T22:16:38Z,12,ENG
2016,67,M'gladbach,2. Bundesliga,1593.5,17,13,30,0.567,17-13,Bayern Munich,1993,1487.1,2026-05-20T22:16:38Z,4,GER
2016,68,Milan,Serie A,1590.5,15,11,26,0.577,15-11,Sassuolo,1650.3,1512.8,2026-05-20T22:16:38Z,12,ITA
2016,69,Genk,Pro League,1583.9,14,10,24,0.583,14-10,Club Brugge,1709.1,1483.5,2026-05-20T22:16:38Z,6,BEL
2016,70,Bari,Serie B,1583.1,19,12,31,0.613,19-12,Cesena,1626.7,1499.1,2026-05-20T22:16:38Z,11,ITA
2016,71,Inter,Serie A,1579,20,11,31,0.645,20-11,Roma,1897.6,1494.7,2026-05-20T22:16:38Z,7,ITA
2016,72,Red Star,Ligue 2,1572.5,18,10,28,0.643,18-10,Le Havre,1653.6,1497.5,2026-05-20T22:16:38Z,10,FRA
2016,73,Lens,Ligue 2,1569.9,15,10,25,0.6,15-10,Nancy,1749.9,1508.2,2026-05-20T22:16:38Z,13,FRA
2016,74,Lazio,Serie A,1566.9,15,14,29,0.517,15-14,Fiorentina,1634.9,1532.6,2026-05-20T22:16:38Z,9,ITA
2016,75,Oostende,Pro League,1560.4,14,9,23,0.609,14-9,Gent,1727.2,1499.9,2026-05-20T22:16:38Z,7,BEL
2016,76,Aberdeen,Scottish Premiership,1559.2,22,11,33,0.667,22-11,Celtic,1906.9,1514.1,2026-05-20T22:16:38Z,5,SCO
2016,77,Mainz,2. Bundesliga,1558.3,14,12,26,0.538,14-12,Bayern Munich,1993,1516.6,2026-05-20T22:16:38Z,8,GER
2016,78,St Johnstone,Scottish Premiership,1556.5,16,14,30,0.533,16-14,Celtic,1906.9,1509.9,2026-05-20T22:16:38Z,8,SCO
2016,79,Utrecht,Eredivisie,1556.5,15,11,26,0.577,15-11,Ajax,2090.8,1495.8,2026-05-20T22:16:38Z,8,NED
2016,80,Spezia,Serie B,1553.1,17,10,27,0.63,17-10,Cagliari,1711.5,1499.5,2026-05-20T22:16:38Z,15,ITA
2016,81,Vitesse,Eredivisie,1552.8,12,12,24,0.5,12-12,Zwolle,1511,1535.3,2026-05-20T22:16:38Z,10,NED
2016,82,Osasuna,La Liga 2,1551.8,17,12,29,0.586,17-12,Leganes,1664.2,1506.6,2026-05-20T22:16:38Z,13,ESP
2016,83,Inverness C,Scottish Premiership,1549.1,14,14,28,0.5,14-14,Hearts,1631.1,1485.4,2026-05-20T22:16:38Z,10,SCO
2016,84,Cardiff,Championship,1548.7,17,12,29,0.586,17-12,Brighton,1735.6,1490.9,2026-05-20T22:16:38Z,17,ENG
2016,85,Cordoba,La Liga 2,1548.3,19,15,34,0.559,19-15,Gimnastic,1681.2,1490.1,2026-05-20T22:16:38Z,8,ESP
2016,86,Auxerre,Ligue 2,1547.8,15,13,28,0.536,15-13,Nancy,1749.9,1505.5,2026-05-20T22:16:38Z,10,FRA
2016,87,St Etienne,Ligue 1,1546.8,17,14,31,0.548,17-14,Lyon,1645.5,1499.9,2026-05-20T22:16:38Z,7,FRA
2016,88,Brentford,Championship,1544.9,19,19,38,0.5,19-19,Cardiff,1548.7,1505.3,2026-05-20T22:16:38Z,8,ENG
2016,89,Numancia,La Liga 2,1543.5,13,11,24,0.542,13-11,Girona,1657.9,1491.5,2026-05-20T22:16:38Z,18,ESP
2016,90,Zaragoza,La Liga 2,1537.9,17,12,29,0.586,17-12,Leganes,1664.2,1485,2026-05-20T22:16:38Z,13,ESP
2016,91,Alcorcon,La Liga 2,1537.1,18,14,32,0.562,18-14,Gimnastic,1681.2,1494.7,2026-05-20T22:16:38Z,10,ESP
2016,92,Marseille,Ligue 1,1536.4,10,10,20,0.5,10-10,Lille,1638,1522.5,2026-05-20T22:16:38Z,18,FRA
2016,93,Villarreal,La Liga,1534.5,18,10,28,0.643,18-10,Real Madrid,1927.6,1486,2026-05-20T22:16:38Z,10,ESP
2016,94,Celta,La Liga,1525.2,17,12,29,0.586,17-12,Barcelona,1904.3,1526.4,2026-05-20T22:16:38Z,9,ESP
2016,95,Ipswich,Championship,1524.7,18,13,31,0.581,18-13,Burnley,1797.6,1501.1,2026-05-20T22:16:38Z,15,ENG
2016,96,Huesca,La Liga 2,1521.1,14,15,29,0.483,14-15,Gimnastic,1681.2,1506.7,2026-05-20T22:16:38Z,13,ESP
2016,97,Clermont,Ligue 2,1519.4,16,12,28,0.571,16-12,Le Havre,1653.6,1511.2,2026-05-20T22:16:38Z,10,FRA
2016,98,Schalke 04,2. Bundesliga,1511.3,15,12,27,0.556,15-12,M'gladbach,1593.5,1503.3,2026-05-20T22:16:38Z,7,GER
2016,99,Zwolle,Eredivisie,1511,14,14,28,0.5,14-14,AZ Alkmaar,1683.9,1530,2026-05-20T22:16:38Z,6,NED
2016,100,Montpellier,Ligue 1,1509.5,14,17,31,0.452,14-17,Lyon,1645.5,1504.3,2026-05-20T22:16:38Z,7,FRA
2016,101,Preston,Championship,1509.1,15,14,29,0.517,15-14,Burnley,1797.6,1497.9,2026-05-20T22:16:38Z,17,ENG
2016,102,Antalyaspor,Süper Lig,1508.8,12,13,25,0.48,12-13,Fenerbahce,1837.1,1521.7,2026-05-20T22:16:38Z,9,TUR
2016,103,Chelsea,Premier League,1508.7,12,12,24,0.5,12-12,Arsenal,1705.8,1468.3,2026-05-20T22:16:38Z,14,ENG
2016,104,QPR,Championship,1507.6,14,14,28,0.5,14-14,Derby,1630.7,1488.3,2026-05-20T22:16:38Z,18,ENG
2016,105,Den Haag,Eredivisie,1505.8,10,11,21,0.476,10-11,AZ Alkmaar,1683.9,1543.1,2026-05-20T22:16:38Z,13,NED
2016,106,Akhisar Belediyespor,Süper Lig,1505.3,11,10,21,0.524,11-10,Besiktas,1820.4,1499.6,2026-05-20T22:16:38Z,13,TUR
2016,107,Malaga,La Liga,1503.7,12,14,26,0.462,12-14,Ath Madrid,1827.5,1492,2026-05-20T22:16:38Z,12,ESP
2016,108,Waregem,Pro League,1503.2,12,11,23,0.522,12-11,Club Brugge,1709.1,1487.7,2026-05-20T22:16:38Z,7,BEL
2016,109,Nimes,Ligue 2,1500.4,13,13,26,0.5,13-13,Nancy,1749.9,1500.3,2026-05-20T22:16:38Z,12,FRA
2016,110,Birmingham,Championship,1498.5,16,15,31,0.516,16-15,Hull,1668.8,1482.5,2026-05-20T22:16:38Z,15,ENG
2016,111,Groningen,Eredivisie,1498.5,14,12,26,0.538,14-12,AZ Alkmaar,1683.9,1528,2026-05-20T22:16:38Z,8,NED
2016,112,Estoril,Primeira Liga,1498.4,13,13,26,0.5,13-13,Sp Braga,1660,1532.5,2026-05-20T22:16:38Z,8,POR
2016,113,Genclerbirligi,Süper Lig,1496.1,13,15,28,0.464,13-15,Osmanlispor,1631.7,1485.8,2026-05-20T22:16:38Z,6,TUR
2016,114,Sochaux,Ligue 2,1493.8,9,14,23,0.391,9-14,Le Havre,1653.6,1514.4,2026-05-20T22:16:38Z,15,FRA
2016,115,Kasimpasa,Süper Lig,1490.6,14,12,26,0.538,14-12,Besiktas,1820.4,1486.9,2026-05-20T22:16:38Z,8,TUR
2016,116,Hertha,2. Bundesliga,1490.2,14,12,26,0.538,14-12,Leverkusen,1632.8,1509.6,2026-05-20T22:16:38Z,8,GER
2016,117,Swansea,Premier League,1486.6,12,15,27,0.444,12-15,Arsenal,1705.8,1508.7,2026-05-20T22:16:38Z,11,ENG
2016,118,Sociedad,La Liga,1484.2,13,16,29,0.448,13-16,Barcelona,1904.3,1522.6,2026-05-20T22:16:38Z,9,ESP
2016,119,Rio Ave,Primeira Liga,1483.7,14,12,26,0.538,14-12,Arouca,1699.3,1479.8,2026-05-20T22:16:38Z,8,POR
2016,120,Angers,Ligue 1,1482.9,13,14,27,0.481,13-14,Lyon,1645.5,1492.5,2026-05-20T22:16:38Z,11,FRA
2016,121,Tenerife,La Liga 2,1480.7,13,13,26,0.5,13-13,Leganes,1664.2,1482.9,2026-05-20T22:16:38Z,16,ESP
2016,122,Mechelen,Pro League,1480.4,10,13,23,0.435,10-13,Gent,1727.2,1482.5,2026-05-20T22:16:38Z,7,BEL
2016,123,Standard,Pro League,1480.4,12,13,25,0.48,12-13,Anderlecht,1717.9,1506.2,2026-05-20T22:16:38Z,5,BEL
2016,124,Valenciennes,Ligue 2,1480.1,10,14,24,0.417,10-14,Nancy,1749.9,1529.6,2026-05-20T22:16:38Z,14,FRA
2016,125,Kortrijk,Pro League,1479.8,10,11,21,0.476,10-11,Genk,1583.9,1504.3,2026-05-20T22:16:38Z,9,BEL
2016,126,Rennes,Ligue 1,1478.3,13,12,25,0.52,13-12,Lyon,1645.5,1513,2026-05-20T22:16:38Z,13,FRA
2016,127,Motherwell,Scottish Premiership,1476.4,15,18,33,0.455,15-18,Celtic,1906.9,1522.3,2026-05-20T22:16:38Z,5,SCO
2016,128,Sevilla,La Liga,1475.6,14,14,28,0.5,14-14,Real Madrid,1927.6,1521.7,2026-05-20T22:16:38Z,10,ESP
2016,129,Blackburn,Championship,1475.3,13,17,30,0.433,13-17,Middlesbrough,1716.9,1501.8,2026-05-20T22:16:38Z,16,ENG
2016,130,FC Koln,2. Bundesliga,1473.3,10,11,21,0.476,10-11,Dortmund,1845.5,1523.5,2026-05-20T22:16:38Z,13,GER
2016,131,Bastia,Ligue 1,1472.2,14,16,30,0.467,14-16,Lyon,1645.5,1527.3,2026-05-20T22:16:38Z,8,FRA
2016,132,Pacos Ferreira,Primeira Liga,1470.7,13,11,24,0.542,13-11,Porto,1761.5,1492.7,2026-05-20T22:16:38Z,10,POR
2016,133,Leeds,Championship,1469,14,15,29,0.483,14-15,Hull,1668.8,1505.4,2026-05-20T22:16:38Z,17,ENG
2016,134,Elche,La Liga 2,1468.9,13,11,24,0.542,13-11,Gimnastic,1681.2,1494.2,2026-05-20T22:16:38Z,18,ESP
2016,135,Tours,Ligue 2,1466,11,13,24,0.458,11-13,Dijon,1646.6,1512.8,2026-05-20T22:16:38Z,14,FRA
2016,136,Wolves,Championship,1465.7,14,16,30,0.467,14-16,Brighton,1735.6,1497.8,2026-05-20T22:16:38Z,16,ENG
2016,137,Llagostera,La Liga 2,1465.3,12,22,34,0.353,12-22,Alaves,1637.8,1497.1,2026-05-20T22:16:38Z,8,ESP
2016,138,Twente,Eredivisie,1465.1,12,15,27,0.444,12-15,Utrecht,1556.5,1504.9,2026-05-20T22:16:38Z,7,NED
2016,139,Perugia,Serie B,1464.6,14,15,29,0.483,14-15,Crotone,1716.7,1481.5,2026-05-20T22:16:38Z,13,ITA
2016,140,Chievo,Serie A,1464.1,13,14,27,0.481,13-14,Lazio,1566.9,1484.1,2026-05-20T22:16:38Z,11,ITA
2016,141,Wolfsburg,2. Bundesliga,1463.4,12,13,25,0.48,12-13,Leverkusen,1632.8,1526,2026-05-20T22:16:38Z,9,GER
2016,142,Mirandes,La Liga 2,1463,13,16,29,0.448,13-16,Girona,1657.9,1527.7,2026-05-20T22:16:38Z,13,ESP
2016,143,Ternana,Serie B,1463,15,19,34,0.441,15-19,Trapani,1686.1,1499,2026-05-20T22:16:38Z,8,ITA
2016,144,Everton,Premier League,1462.6,11,13,24,0.458,11-13,Southampton,1660.8,1497.9,2026-05-20T22:16:38Z,14,ENG
2016,145,Toulouse,Ligue 1,1462.1,9,16,25,0.36,9-16,Nice,1635.7,1516.4,2026-05-20T22:16:38Z,13,FRA
2016,146,Bristol City,Championship,1461.2,13,20,33,0.394,13-20,Middlesbrough,1716.9,1520,2026-05-20T22:16:38Z,13,ENG
2016,147,Oviedo,La Liga 2,1460.8,16,15,31,0.516,16-15,Gimnastic,1681.2,1498,2026-05-20T22:16:38Z,11,ESP
2016,148,Brescia,Serie B,1459.6,14,16,30,0.467,14-16,Crotone,1716.7,1510.3,2026-05-20T22:16:38Z,12,ITA
2016,149,Lokeren,Pro League,1457.8,8,12,20,0.4,8-12,Genk,1583.9,1522.3,2026-05-20T22:16:38Z,10,BEL
2016,150,Evian Thonon Gaillard,Ligue 2,1456.8,9,17,26,0.346,9-17,Dijon,1646.6,1520.9,2026-05-20T22:16:38Z,12,FRA
2016,151,Hamburg,2. Bundesliga,1456.5,11,15,26,0.423,11-15,Dortmund,1845.5,1517.1,2026-05-20T22:16:38Z,8,GER
2016,152,Charleroi,Pro League,1454.3,10,11,21,0.476,10-11,Gent,1727.2,1498.6,2026-05-20T22:16:38Z,9,BEL
2016,153,Torino,Serie A,1452.5,12,17,29,0.414,12-17,Fiorentina,1634.9,1512.2,2026-05-20T22:16:38Z,9,ITA
2016,154,Mallorca,La Liga 2,1450.5,12,17,29,0.414,12-17,Leganes,1664.2,1485.4,2026-05-20T22:16:38Z,13,ESP
2016,155,Dundee,Scottish Premiership,1450.2,11,12,23,0.478,11-12,St Johnstone,1556.5,1477.7,2026-05-20T22:16:38Z,15,SCO
2016,156,Lugo,La Liga 2,1448.4,13,14,27,0.481,13-14,Gimnastic,1681.2,1503.8,2026-05-20T22:16:38Z,15,ESP
2016,157,Atalanta,Serie A,1446.3,11,15,26,0.423,11-15,Roma,1897.6,1521.3,2026-05-20T22:16:38Z,12,ITA
2016,158,Nott'm Forest,Championship,1446,13,17,30,0.433,13-17,Middlesbrough,1716.9,1517.9,2026-05-20T22:16:38Z,16,ENG
2016,159,Valencia,La Liga,1444.4,11,16,27,0.407,11-16,Barcelona,1904.3,1512.3,2026-05-20T22:16:38Z,11,ESP
2016,160,Laval,Ligue 2,1443.7,9,12,21,0.429,9-12,Red Star,1572.5,1534.2,2026-05-20T22:16:38Z,17,FRA
2016,161,Almeria,La Liga 2,1443.5,10,14,24,0.417,10-14,Leganes,1664.2,1502.5,2026-05-20T22:16:38Z,18,ESP
2016,162,Werder Bremen,2. Bundesliga,1441.7,10,16,26,0.385,10-16,Leverkusen,1632.8,1520.7,2026-05-20T22:16:38Z,8,GER
2016,163,Caen,Ligue 1,1440.9,16,16,32,0.5,16-16,Nice,1635.7,1499.4,2026-05-20T22:16:38Z,6,FRA
2016,164,Sunderland,Premier League,1440.3,9,17,26,0.346,9-17,Man United,1611.5,1523.5,2026-05-20T22:16:38Z,12,ENG
2016,165,Genoa,Serie A,1440,13,18,31,0.419,13-18,Sassuolo,1650.3,1515.5,2026-05-20T22:16:38Z,7,ITA
2016,166,Belenenses,Primeira Liga,1439.7,10,13,23,0.435,10-13,Sp Braga,1660,1553.5,2026-05-20T22:16:38Z,11,POR
2016,167,Ross County,Scottish Premiership,1439.3,14,18,32,0.438,14-18,Aberdeen,1559.2,1507.3,2026-05-20T22:16:38Z,6,SCO
2016,168,Empoli,Serie A,1439.2,12,16,28,0.429,12-16,Sassuolo,1650.3,1517.8,2026-05-20T22:16:38Z,10,ITA
2016,169,Partick,Scottish Premiership,1439.1,12,16,28,0.429,12-16,St Johnstone,1556.5,1520.3,2026-05-20T22:16:38Z,10,SCO
2016,170,Guingamp,Ligue 1,1438.2,11,16,27,0.407,11-16,Nice,1635.7,1503.4,2026-05-20T22:16:38Z,11,FRA
2016,171,Stoke,Premier League,1437,14,15,29,0.483,14-15,Southampton,1660.8,1486.3,2026-05-20T22:16:38Z,9,ENG
2016,172,Virtus Lanciano,Serie B,1436.3,12,18,30,0.4,12-18,Cesena,1626.7,1502.5,2026-05-20T22:16:38Z,12,ITA
2016,173,Bourg Peronnas,Ligue 2,1433.7,13,17,30,0.433,13-17,Nancy,1749.9,1510.5,2026-05-20T22:16:38Z,8,FRA
2016,174,Pro Vercelli,Serie B,1433.3,11,18,29,0.379,11-18,Pescara,1635.7,1508.5,2026-05-20T22:16:38Z,13,ITA
2016,175,Valladolid,La Liga 2,1432.8,12,15,27,0.444,12-15,Cordoba,1548.3,1489.2,2026-05-20T22:16:38Z,15,ESP
2016,176,Ajaccio,Ligue 2,1431.4,9,14,23,0.391,9-14,Nancy,1749.9,1519.5,2026-05-20T22:16:38Z,15,FRA
2016,177,Huddersfield,Championship,1429,13,21,34,0.382,13-21,Preston,1509.1,1512.6,2026-05-20T22:16:38Z,12,ENG
2016,178,Bordeaux,Ligue 1,1428.4,12,12,24,0.5,12-12,Lyon,1645.5,1460.9,2026-05-20T22:16:38Z,14,FRA
2016,179,Ingolstadt,2. Bundesliga,1428.4,10,14,24,0.417,10-14,M'gladbach,1593.5,1535.3,2026-05-20T22:16:38Z,10,GER
2016,180,Vicenza,Serie B,1428.4,11,15,26,0.423,11-15,Trapani,1686.1,1518.9,2026-05-20T22:16:38Z,16,ITA
2016,181,Nantes,Ligue 1,1427.5,12,14,26,0.462,12-14,Lille,1638,1514.2,2026-05-20T22:16:38Z,12,FRA
2016,182,Heracles,Eredivisie,1427.2,14,11,25,0.56,14-11,PSV Eindhoven,2056,1488.1,2026-05-20T22:16:38Z,9,NED
2016,183,Nijmegen,Eredivisie,1423.5,13,14,27,0.481,13-14,AZ Alkmaar,1683.9,1503.9,2026-05-20T22:16:38Z,7,NED
2016,184,Las Palmas,La Liga,1421.1,12,18,30,0.4,12-18,Villarreal,1534.5,1507.5,2026-05-20T22:16:38Z,8,ESP
2016,185,Niort,Ligue 2,1413.9,8,12,20,0.4,8-12,Red Star,1572.5,1470.7,2026-05-20T22:16:38Z,18,FRA
2016,186,Watford,Premier League,1412.3,12,17,29,0.414,12-17,West Ham,1637.9,1517.7,2026-05-20T22:16:38Z,9,ENG
2016,187,La Coruna,La Liga,1412,8,12,20,0.4,8-12,Villarreal,1534.5,1521.2,2026-05-20T22:16:38Z,18,ESP
2016,188,Bursaspor,Süper Lig,1411.8,13,16,29,0.448,13-16,Genclerbirligi,1496.1,1471.5,2026-05-20T22:16:38Z,5,TUR
2016,189,Fulham,Championship,1409.9,12,19,31,0.387,12-19,Cardiff,1548.7,1525,2026-05-20T22:16:38Z,15,ENG
2016,190,Latina,Serie B,1408,10,16,26,0.385,10-16,Trapani,1686.1,1504.3,2026-05-20T22:16:38Z,16,ITA
2016,191,Augsburg,2. Bundesliga,1406.9,9,14,23,0.391,9-14,Schalke 04,1511.3,1510.6,2026-05-20T22:16:38Z,11,GER
