season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2019,25,Buyuksehyr,Süper Lig,1760.4,19,5,24,0.792,19-5,Besiktas,1712.9,1488.7,2026-05-21T02:38:25Z,10,TUR
2019,26,Granada,La Liga 2,1731.6,22,7,29,0.759,22-7,Osasuna,1776.5,1476.9,2026-05-21T02:38:25Z,13,ESP
2019,27,Troyes,Ligue 2,1727.4,21,9,30,0.7,21-9,Lens,1609.9,1484.3,2026-05-21T02:38:25Z,8,FRA
2019,28,Brest,Ligue 2,1725.6,21,6,27,0.778,21-6,Troyes,1727.4,1482.3,2026-05-21T02:38:25Z,11,FRA
2019,29,Club Brugge,Pro League,1723.4,16,6,22,0.727,16-6,Genk,1819.6,1467.7,2026-05-21T02:38:25Z,8,BEL
2019,30,Kilmarnock,Scottish Premiership,1714.2,19,9,28,0.679,19-9,Celtic,1901.5,1517,2026-05-21T02:38:25Z,10,SCO
2019,31,Besiktas,Süper Lig,1712.9,19,7,26,0.731,19-7,Galatasaray,1769.4,1489.6,2026-05-21T02:38:25Z,8,TUR
2019,32,Aston Villa,Championship,1701.6,20,10,30,0.667,20-10,Derby,1612.5,1491.9,2026-05-21T02:38:25Z,16,ENG
2019,33,Trabzonspor,Süper Lig,1695.4,18,7,25,0.72,18-7,Galatasaray,1769.4,1497.9,2026-05-21T02:38:25Z,9,TUR
2019,34,Atalanta,Serie A,1692.1,20,9,29,0.69,20-9,Napoli,1770.5,1456.6,2026-05-21T02:38:25Z,9,ITA
2019,35,Palermo,Serie B,1690.5,16,5,21,0.762,16-5,Lecce,1664.6,1495.6,2026-05-21T02:38:25Z,15,ITA
2019,36,Ath Madrid,La Liga,1689.9,22,6,28,0.786,22-6,Getafe,1639,1474,2026-05-21T02:38:25Z,10,ESP
2019,37,Milan,Serie A,1688.4,19,8,27,0.704,19-8,Atalanta,1692.1,1478.2,2026-05-21T02:38:25Z,11,ITA
2019,38,Paris FC,Ligue 2,1686.4,17,7,24,0.708,17-7,Metz,1829,1510.8,2026-05-21T02:38:25Z,14,FRA
2019,39,Torino,Serie A,1675.9,16,7,23,0.696,16-7,Atalanta,1692.1,1471.9,2026-05-21T02:38:25Z,15,ITA
2019,40,Lyon,Ligue 1,1671,21,8,29,0.724,21-8,Paris SG,1815.5,1480.1,2026-05-21T02:38:25Z,9,FRA
2019,41,Roma,Serie A,1668.4,18,8,26,0.692,18-8,Juventus,1791.9,1483.1,2026-05-21T02:38:25Z,12,ITA
2019,42,Lecce,Serie B,1664.6,19,8,27,0.704,19-8,Brescia,1760.4,1488.8,2026-05-21T02:38:25Z,9,ITA
2019,43,Leverkusen,2. Bundesliga,1663.6,18,12,30,0.6,18-12,Bayern Munich,1917.8,1522.5,2026-05-21T02:38:25Z,4,GER
2019,44,Inter,Serie A,1660.6,20,9,29,0.69,20-9,Napoli,1770.5,1480.5,2026-05-21T02:38:25Z,9,ITA
2019,45,Malaga,La Liga 2,1655.7,21,10,31,0.677,21-10,Mallorca,1619.5,1484,2026-05-21T02:38:25Z,11,ESP
2019,46,Feyenoord,Eredivisie,1654.9,20,9,29,0.69,20-9,PSV Eindhoven,1959.6,1464.1,2026-05-21T02:38:25Z,5,NED
2019,47,St Etienne,Ligue 1,1650.9,19,10,29,0.655,19-10,Marseille,1555.1,1492.7,2026-05-21T02:38:25Z,9,FRA
2019,48,Chelsea,Premier League,1646.7,21,8,29,0.724,21-8,Man City,1939.4,1470.5,2026-05-21T02:38:25Z,9,ENG
2019,49,La Coruna,La Liga 2,1645.7,17,8,25,0.68,17-8,Osasuna,1776.5,1500.3,2026-05-21T02:38:25Z,17,ESP
2019,50,Getafe,La Liga,1639,15,9,24,0.625,15-9,Espanol,1553.5,1518,2026-05-21T02:38:25Z,14,ESP
2019,51,Standard,Pro League,1638,15,7,22,0.682,15-7,Club Brugge,1723.4,1483.1,2026-05-21T02:38:25Z,8,BEL
2019,52,Arsenal,Premier League,1634.3,21,10,31,0.677,21-10,Chelsea,1646.7,1483.2,2026-05-21T02:38:25Z,7,ENG
2019,53,AZ Alkmaar,Eredivisie,1628,17,10,27,0.63,17-10,PSV Eindhoven,1959.6,1492.6,2026-05-21T02:38:25Z,7,NED
2019,54,Werder Bremen,2. Bundesliga,1621.6,14,9,23,0.609,14-9,RB Leipzig,1766.2,1532.2,2026-05-21T02:38:25Z,11,GER
2019,55,West Brom,Championship,1621.5,23,12,35,0.657,23-12,Norwich,1802,1486.2,2026-05-21T02:38:25Z,11,ENG
2019,56,Mallorca,La Liga 2,1619.5,19,11,30,0.633,19-11,Osasuna,1776.5,1491.8,2026-05-21T02:38:25Z,12,ESP
2019,57,Valencia,La Liga,1619.4,15,7,22,0.682,15-7,Getafe,1639,1455.3,2026-05-21T02:38:25Z,16,ESP
2019,58,Montpellier,Ligue 1,1619.1,15,9,24,0.625,15-9,Paris SG,1815.5,1497.8,2026-05-21T02:38:25Z,14,FRA
2019,59,Cadiz,La Liga 2,1615.5,16,10,26,0.615,16-10,La Coruna,1645.7,1464.3,2026-05-21T02:38:25Z,16,ESP
2019,60,Vitesse,Eredivisie,1615.5,14,9,23,0.609,14-9,Utrecht,1540.2,1468.1,2026-05-21T02:38:25Z,11,NED
2019,61,Sp Braga,Primeira Liga,1615.4,21,9,30,0.7,21-9,Sp Lisbon,1800.1,1492.9,2026-05-21T02:38:25Z,4,POR
2019,62,Benevento,Serie B,1615.1,17,10,27,0.63,17-10,Brescia,1760.4,1485.1,2026-05-21T02:38:25Z,9,ITA
2019,63,Derby,Championship,1612.5,20,12,32,0.625,20-12,Norwich,1802,1490.9,2026-05-21T02:38:25Z,14,ENG
2019,64,Albacete,La Liga 2,1611.2,19,9,28,0.679,19-9,Mallorca,1619.5,1470.6,2026-05-21T02:38:25Z,14,ESP
2019,65,Anderlecht,Pro League,1610.6,15,9,24,0.625,15-9,Standard,1638,1491.6,2026-05-21T02:38:25Z,6,BEL
2019,66,Lens,Ligue 2,1609.9,18,11,29,0.621,18-11,Troyes,1727.4,1480.6,2026-05-21T02:38:25Z,9,FRA
2019,67,Aberdeen,Scottish Premiership,1608.4,20,11,31,0.645,20-11,Rangers,1874.8,1503,2026-05-21T02:38:25Z,7,SCO
2019,68,St Truiden,Pro League,1607.4,12,7,19,0.632,12-7,Anderlecht,1610.6,1490.9,2026-05-21T02:38:25Z,11,BEL
2019,69,Leeds,Championship,1604.7,25,13,38,0.658,25-13,Norwich,1802,1487.2,2026-05-21T02:38:25Z,8,ENG
2019,70,Cittadella,Serie B,1600,12,9,21,0.571,12-9,Brescia,1760.4,1505.8,2026-05-21T02:38:25Z,15,ITA
2019,71,Gent,Pro League,1597.6,15,10,25,0.6,15-10,Standard,1638,1496.8,2026-05-21T02:38:25Z,5,BEL
2019,72,Tottenham,Premier League,1596.3,23,13,36,0.639,23-13,Chelsea,1646.7,1489.5,2026-05-21T02:38:25Z,2,ENG
2019,73,Wolfsburg,2. Bundesliga,1588.3,16,11,27,0.593,16-11,RB Leipzig,1766.2,1492.6,2026-05-21T02:38:25Z,7,GER
2019,74,Real Madrid,La Liga,1586,21,12,33,0.636,21-12,Ath Madrid,1689.9,1487.3,2026-05-21T02:38:25Z,5,ESP
2019,75,Almeria,La Liga 2,1581.1,15,12,27,0.556,15-12,Mallorca,1619.5,1488.3,2026-05-21T02:38:25Z,15,ESP
2019,76,Hoffenheim,2. Bundesliga,1578.3,13,9,22,0.591,13-9,Leverkusen,1663.6,1461.1,2026-05-21T02:38:25Z,12,GER
2019,77,Den Haag,Eredivisie,1578.1,12,13,25,0.48,12-13,Feyenoord,1654.9,1532.5,2026-05-21T02:38:25Z,9,NED
2019,78,Lazio,Serie A,1576.6,17,13,30,0.567,17-13,Roma,1668.4,1508,2026-05-21T02:38:25Z,8,ITA
2019,79,Pescara,Serie B,1573.2,14,9,23,0.609,14-9,Palermo,1690.5,1515.2,2026-05-21T02:38:25Z,13,ITA
2019,80,Rennes,Ligue 1,1572.2,13,12,25,0.52,13-12,Lille,1780.7,1511.7,2026-05-21T02:38:25Z,13,FRA
2019,81,Lorient,Ligue 2,1571.8,17,9,26,0.654,17-9,Paris FC,1686.4,1482.2,2026-05-21T02:38:25Z,12,FRA
2019,82,Guimaraes,Primeira Liga,1571,15,12,27,0.556,15-12,Porto,1966.7,1495.1,2026-05-21T02:38:25Z,7,POR
2019,83,Bristol City,Championship,1569.5,19,14,33,0.576,19-14,Sheffield United,1770.9,1510.8,2026-05-21T02:38:25Z,13,ENG
2019,84,Hibernian,Scottish Premiership,1562.4,14,12,26,0.538,14-12,Celtic,1901.5,1497.1,2026-05-21T02:38:25Z,12,SCO
2019,85,Sp Gijon,La Liga 2,1562,16,13,29,0.552,16-13,Granada,1731.6,1516.2,2026-05-21T02:38:25Z,13,ESP
2019,86,Brentford,Championship,1561.1,17,16,33,0.515,17-16,Aston Villa,1701.6,1488.7,2026-05-21T02:38:25Z,13,ENG
2019,87,Marseille,Ligue 1,1555.1,18,13,31,0.581,18-13,St Etienne,1650.9,1494.5,2026-05-21T02:38:25Z,7,FRA
2019,88,Espanol,La Liga,1553.5,14,13,27,0.519,14-13,Ath Madrid,1689.9,1515.8,2026-05-21T02:38:25Z,11,ESP
2019,89,Man United,Premier League,1550.8,19,10,29,0.655,19-10,Tottenham,1596.3,1482.5,2026-05-21T02:38:25Z,9,ENG
2019,90,Everton,Premier League,1549.9,15,14,29,0.517,15-14,Chelsea,1646.7,1487.4,2026-05-21T02:38:25Z,9,ENG
2019,91,Sampdoria,Serie A,1546.7,15,15,30,0.5,15-15,Juventus,1791.9,1534.3,2026-05-21T02:38:25Z,8,ITA
2019,92,Middlesbrough,Championship,1543.2,20,13,33,0.606,20-13,Sheffield United,1770.9,1504,2026-05-21T02:38:25Z,13,ENG
2019,93,Reims,Ligue 1,1541.2,13,9,22,0.591,13-9,Paris SG,1815.5,1511.1,2026-05-21T02:38:25Z,16,FRA
2019,94,Utrecht,Eredivisie,1540.2,15,11,26,0.577,15-11,Feyenoord,1654.9,1498.4,2026-05-21T02:38:25Z,8,NED
2019,95,Cremonese,Serie B,1538.9,12,11,23,0.522,12-11,Palermo,1690.5,1497.4,2026-05-21T02:38:25Z,13,ITA
2019,96,Sheffield Weds,Championship,1538.9,16,14,30,0.533,16-14,Aston Villa,1701.6,1480.4,2026-05-21T02:38:25Z,16,ENG
2019,97,Konyaspor,Süper Lig,1538,9,8,17,0.529,9-8,Yeni Malatyaspor,1481.6,1505.2,2026-05-21T02:38:25Z,17,TUR
2019,98,Mouscron,Pro League,1536.9,11,12,23,0.478,11-12,Genk,1819.6,1483.6,2026-05-21T02:38:25Z,7,BEL
2019,99,Nimes,Ligue 1,1536.6,15,15,30,0.5,15-15,Rennes,1572.2,1513.5,2026-05-21T02:38:25Z,8,FRA
2019,100,Sevilla,La Liga,1536.5,17,13,30,0.567,17-13,Real Madrid,1586,1486.6,2026-05-21T02:38:25Z,8,ESP
2019,101,Wolves,Premier League,1535.9,16,13,29,0.552,16-13,Chelsea,1646.7,1492.5,2026-05-21T02:38:25Z,9,ENG
2019,102,Rizespor,Süper Lig,1533,9,11,20,0.45,9-11,Konyaspor,1538,1519.9,2026-05-21T02:38:25Z,14,TUR
2019,103,M'gladbach,2. Bundesliga,1525.5,16,11,27,0.593,16-11,Bayern Munich,1917.8,1496.4,2026-05-21T02:38:25Z,7,GER
2019,104,Le Havre,Ligue 2,1524.7,13,10,23,0.565,13-10,Metz,1829,1491.5,2026-05-21T02:38:25Z,15,FRA
2019,105,Strasbourg,Ligue 1,1524,11,11,22,0.5,11-11,Rennes,1572.2,1480.1,2026-05-21T02:38:25Z,16,FRA
2019,106,Spezia,Serie B,1521.5,14,13,27,0.519,14-13,Brescia,1760.4,1484.5,2026-05-21T02:38:25Z,9,ITA
2019,107,Sociedad,La Liga,1520.7,13,14,27,0.481,13-14,Getafe,1639,1538.7,2026-05-21T02:38:25Z,11,ESP
2019,108,Birmingham,Championship,1520.6,14,13,27,0.519,14-13,Leeds,1604.7,1488.5,2026-05-21T02:38:25Z,19,ENG
2019,109,Nott'm Forest,Championship,1520.6,17,14,31,0.548,17-14,Sheffield United,1770.9,1485.1,2026-05-21T02:38:25Z,15,ENG
2019,110,Verona,Serie B,1520.5,13,10,23,0.565,13-10,Benevento,1615.1,1507.5,2026-05-21T02:38:25Z,13,ITA
2019,111,Ein Frankfurt,2. Bundesliga,1520.3,15,10,25,0.6,15-10,Leverkusen,1663.6,1472.7,2026-05-21T02:38:25Z,9,GER
2019,112,Nice,Ligue 1,1518.3,15,12,27,0.556,15-12,Lille,1780.7,1516.4,2026-05-21T02:38:25Z,11,FRA
2019,113,Boavista,Primeira Liga,1516.6,13,16,29,0.448,13-16,Sp Braga,1615.4,1526.3,2026-05-21T02:38:25Z,5,POR
2019,114,Kortrijk,Pro League,1516.4,12,11,23,0.522,12-11,St Truiden,1607.4,1473.2,2026-05-21T02:38:25Z,7,BEL
2019,115,Crotone,Serie B,1512.3,11,15,26,0.423,11-15,Palermo,1690.5,1506.5,2026-05-21T02:38:25Z,10,ITA
2019,116,Rio Ave,Primeira Liga,1510.5,12,13,25,0.48,12-13,Guimaraes,1571,1527,2026-05-21T02:38:25Z,9,POR
2019,117,Oviedo,La Liga 2,1509.3,17,13,30,0.567,17-13,Osasuna,1776.5,1483.6,2026-05-21T02:38:25Z,12,ESP
2019,118,Groningen,Eredivisie,1506.5,13,15,28,0.464,13-15,Feyenoord,1654.9,1522.1,2026-05-21T02:38:25Z,6,NED
2019,119,Swansea,Championship,1505.4,18,17,35,0.514,18-17,Sheffield United,1770.9,1495.2,2026-05-21T02:38:25Z,11,ENG
2019,120,Santa Clara,Primeira Liga,1502.1,11,14,25,0.44,11-14,Guimaraes,1571,1547.2,2026-05-21T02:38:25Z,9,POR
2019,121,Leicester,Premier League,1501.9,15,16,31,0.484,15-16,Man City,1939.4,1497.8,2026-05-21T02:38:25Z,7,ENG
2019,122,Crystal Palace,Premier League,1500.7,14,17,31,0.452,14-17,Man City,1939.4,1502.5,2026-05-21T02:38:25Z,7,ENG
2019,123,Elche,La Liga 2,1500.2,13,13,26,0.5,13-13,Malaga,1655.7,1479,2026-05-21T02:38:25Z,16,ESP
2019,124,Clermont,Ligue 2,1499.2,11,12,23,0.478,11-12,Metz,1829,1503.3,2026-05-21T02:38:25Z,15,FRA
2019,125,Ath Bilbao,La Liga,1499.1,13,11,24,0.542,13-11,Ath Madrid,1689.9,1480.9,2026-05-21T02:38:25Z,14,ESP
2019,126,Chateauroux,Ligue 2,1498.9,11,12,23,0.478,11-12,Lens,1609.9,1526.7,2026-05-21T02:38:25Z,15,FRA
2019,127,Angers,Ligue 1,1498.8,10,12,22,0.455,10-12,Lille,1780.7,1524,2026-05-21T02:38:25Z,16,FRA
2019,128,Fenerbahce,Süper Lig,1495.4,11,10,21,0.524,11-10,Konyaspor,1538,1458.8,2026-05-21T02:38:25Z,13,TUR
2019,129,Antwerp,Pro League,1492.6,14,9,23,0.609,14-9,Standard,1638,1457,2026-05-21T02:38:25Z,7,BEL
2019,130,Preston,Championship,1489.8,16,17,33,0.485,16-17,Norwich,1802,1508.5,2026-05-21T02:38:25Z,13,ENG
2019,131,Bologna,Serie A,1489.7,11,16,27,0.407,11-16,Napoli,1770.5,1535,2026-05-21T02:38:25Z,11,ITA
2019,132,Hull,Championship,1488.4,17,18,35,0.486,17-18,West Brom,1621.5,1494.4,2026-05-21T02:38:25Z,11,ENG
2019,133,Cosenza,Serie B,1486.8,11,12,23,0.478,11-12,Cittadella,1600,1524.8,2026-05-21T02:38:25Z,13,ITA
2019,134,Orleans,Ligue 2,1486.5,15,16,31,0.484,15-16,Paris FC,1686.4,1506.3,2026-05-21T02:38:25Z,7,FRA
2019,135,Mainz,2. Bundesliga,1485.8,12,15,27,0.444,12-15,Werder Bremen,1621.6,1512,2026-05-21T02:38:25Z,7,GER
2019,136,West Ham,Premier League,1485.7,15,16,31,0.484,15-16,Arsenal,1634.3,1499.6,2026-05-21T02:38:25Z,7,ENG
2019,137,Perugia,Serie B,1485.6,14,14,28,0.5,14-14,Pescara,1573.2,1475,2026-05-21T02:38:25Z,8,ITA
2019,138,Charleroi,Pro League,1482.6,12,12,24,0.5,12-12,Club Brugge,1723.4,1498.3,2026-05-21T02:38:25Z,6,BEL
2019,139,Yeni Malatyaspor,Süper Lig,1481.6,13,13,26,0.5,13-13,Galatasaray,1769.4,1515.4,2026-05-21T02:38:25Z,8,TUR
2019,140,Blackburn,Championship,1480.2,16,18,34,0.471,16-18,West Brom,1621.5,1508.6,2026-05-21T02:38:25Z,12,ENG
2019,141,Moreirense,Primeira Liga,1479.4,16,14,30,0.533,16-14,Benfica,1944.6,1492.5,2026-05-21T02:38:25Z,4,POR
2019,142,Zaragoza,La Liga 2,1479.3,13,17,30,0.433,13-17,Sp Gijon,1562,1506.9,2026-05-21T02:38:25Z,12,ESP
2019,143,Villarreal,La Liga,1478.3,10,14,24,0.417,10-14,Sevilla,1536.5,1490.4,2026-05-21T02:38:25Z,14,ESP
2019,144,Extremadura UD,La Liga 2,1476.5,14,17,31,0.452,14-17,Malaga,1655.7,1494.9,2026-05-21T02:38:25Z,11,ESP
2019,145,Nantes,Ligue 1,1474.7,13,16,29,0.448,13-16,Paris SG,1815.5,1498.7,2026-05-21T02:38:25Z,9,FRA
2019,146,Newcastle,Premier League,1473.6,12,17,29,0.414,12-17,Man City,1939.4,1532.2,2026-05-21T02:38:25Z,9,ENG
2019,147,Fortuna Dusseldorf,2. Bundesliga,1466.9,13,16,29,0.448,13-16,Dortmund,1813.5,1489.1,2026-05-21T02:38:25Z,5,GER
2019,148,Las Palmas,La Liga 2,1460.2,12,12,24,0.5,12-12,Osasuna,1776.5,1485.1,2026-05-21T02:38:25Z,18,ESP
2019,149,Watford,Premier League,1457.3,14,16,30,0.467,14-16,Tottenham,1596.3,1534.5,2026-05-21T02:38:25Z,8,ENG
2019,150,Goztep,Süper Lig,1453,11,18,29,0.379,11-18,Buyuksehyr,1760.4,1517.7,2026-05-21T02:38:25Z,5,TUR
2019,151,Hertha,2. Bundesliga,1452.8,11,13,24,0.458,11-13,Bayern Munich,1917.8,1512,2026-05-21T02:38:25Z,10,GER
2019,152,Levante,La Liga,1452.2,11,16,27,0.407,11-16,Getafe,1639,1505.7,2026-05-21T02:38:25Z,11,ESP
2019,153,Hearts,Scottish Premiership,1452,15,17,32,0.469,15-17,Celtic,1901.5,1555.7,2026-05-21T02:38:25Z,6,SCO
2019,154,Eibar,La Liga,1450.9,11,13,24,0.458,11-13,Valencia,1619.4,1484.9,2026-05-21T02:38:25Z,14,ESP
2019,155,Willem II,Eredivisie,1450.9,13,16,29,0.448,13-16,Feyenoord,1654.9,1528.6,2026-05-21T02:38:25Z,5,NED
2019,156,Valenciennes,Ligue 2,1450.6,11,17,28,0.393,11-17,Brest,1725.6,1509.3,2026-05-21T02:38:25Z,10,FRA
2019,157,Motherwell,Scottish Premiership,1449.7,15,17,32,0.469,15-17,Aberdeen,1608.4,1459.5,2026-05-21T02:38:25Z,6,SCO
2019,158,Aves,Primeira Liga,1448.2,10,18,28,0.357,10-18,Guimaraes,1571,1532.4,2026-05-21T02:38:25Z,6,POR
2019,159,Betis,La Liga,1446.3,14,16,30,0.467,14-16,Barcelona,1918.7,1512.9,2026-05-21T02:38:25Z,8,ESP
2019,160,Belenenses,Primeira Liga,1444.2,10,11,21,0.476,10-11,Benfica,1944.6,1544.7,2026-05-21T02:38:25Z,13,POR
2019,161,Leganes,La Liga,1441.1,11,15,26,0.423,11-15,Barcelona,1918.7,1493.4,2026-05-21T02:38:25Z,12,ESP
2019,162,Alaves,La Liga,1439,13,14,27,0.481,13-14,Valencia,1619.4,1521.4,2026-05-21T02:38:25Z,11,ESP
2019,163,Wigan,Championship,1438.4,13,20,33,0.394,13-20,Aston Villa,1701.6,1519.1,2026-05-21T02:38:25Z,13,ENG
2019,164,Stoke,Championship,1438.1,11,13,24,0.458,11-13,Norwich,1802,1510.4,2026-05-21T02:38:25Z,22,ENG
2019,165,Udinese,Serie A,1438.1,11,17,28,0.393,11-17,Roma,1668.4,1517.1,2026-05-21T02:38:25Z,10,ITA
2019,166,Alanyaspor,Süper Lig,1436.6,12,14,26,0.462,12-14,Trabzonspor,1695.4,1468.3,2026-05-21T02:38:25Z,8,TUR
2019,167,Heracles,Eredivisie,1436.4,15,16,31,0.484,15-16,Ajax,1925.1,1497.1,2026-05-21T02:38:25Z,3,NED
2019,168,Nancy,Ligue 2,1435.9,12,20,32,0.375,12-20,Metz,1829,1516.5,2026-05-21T02:38:25Z,6,FRA
2019,169,VVV Venlo,Eredivisie,1435.9,11,15,26,0.423,11-15,Den Haag,1578.1,1532.5,2026-05-21T02:38:25Z,8,NED
2019,170,Auxerre,Ligue 2,1435.5,10,17,27,0.37,10-17,Metz,1829,1509.9,2026-05-21T02:38:25Z,11,FRA
2019,171,Niort,Ligue 2,1434.9,11,13,24,0.458,11-13,Paris FC,1686.4,1503,2026-05-21T02:38:25Z,14,FRA
2019,172,Celta,La Liga,1431.1,10,17,27,0.37,10-17,Barcelona,1918.7,1519.8,2026-05-21T02:38:25Z,11,ESP
2019,173,Tenerife,La Liga 2,1428.8,11,14,25,0.44,11-14,Osasuna,1776.5,1497.1,2026-05-21T02:38:25Z,17,ESP
2019,174,Ankaragucu,Süper Lig,1425.9,11,16,27,0.407,11-16,Fenerbahce,1495.4,1506.1,2026-05-21T02:38:25Z,7,TUR
2019,175,Lugo,La Liga 2,1425.5,10,15,25,0.4,10-15,La Coruna,1645.7,1495.7,2026-05-21T02:38:25Z,17,ESP
2019,176,Waregem,Pro League,1424.7,8,13,21,0.381,8-13,Club Brugge,1723.4,1496.9,2026-05-21T02:38:25Z,9,BEL
2019,177,Livorno,Serie B,1424.2,9,15,24,0.375,9-15,Benevento,1615.1,1511.3,2026-05-21T02:38:25Z,12,ITA
2019,178,Antalyaspor,Süper Lig,1423.5,13,15,28,0.464,13-15,Besiktas,1712.9,1503.2,2026-05-21T02:38:25Z,6,TUR
2019,179,Empoli,Serie A,1421.8,10,20,30,0.333,10-20,Napoli,1770.5,1545.6,2026-05-21T02:38:25Z,8,ITA
2019,180,Foggia,Serie B,1420.9,10,13,23,0.435,10-13,Benevento,1615.1,1483.6,2026-05-21T02:38:25Z,13,ITA
2019,181,Grenoble,Ligue 2,1420.6,13,14,27,0.481,13-14,Clermont,1499.2,1487.5,2026-05-21T02:38:25Z,11,FRA
2019,182,Spal,Serie A,1417.4,11,18,29,0.379,11-18,Juventus,1791.9,1539.2,2026-05-21T02:38:25Z,9,ITA
2019,183,Sivasspor,Süper Lig,1413.9,10,13,23,0.435,10-13,Galatasaray,1769.4,1497,2026-05-21T02:38:25Z,11,TUR
2019,184,Bordeaux,Ligue 1,1411.3,10,17,27,0.37,10-17,Lille,1780.7,1525,2026-05-21T02:38:25Z,11,FRA
2019,185,Zwolle,Eredivisie,1407.3,11,17,28,0.393,11-17,Feyenoord,1654.9,1527.3,2026-05-21T02:38:25Z,6,NED
2019,186,Reading,Championship,1406.7,10,19,29,0.345,10-19,Bristol City,1569.5,1519.7,2026-05-21T02:38:25Z,17,ENG
2019,187,Fiorentina,Serie A,1404.9,8,13,21,0.381,8-13,Atalanta,1692.1,1486.8,2026-05-21T02:38:25Z,17,ITA
2019,188,Erzurum BB,Süper Lig,1403.4,8,15,23,0.348,8-15,Goztep,1453,1491.8,2026-05-21T02:38:25Z,11,TUR
2019,189,Rayo Majadahonda,La Liga 2,1403.4,12,21,33,0.364,12-21,La Coruna,1645.7,1503.5,2026-05-21T02:38:25Z,9,ESP
2019,190,QPR,Championship,1402.9,14,23,37,0.378,14-23,Aston Villa,1701.6,1512,2026-05-21T02:38:25Z,9,ENG
2019,191,Numancia,La Liga 2,1402.8,11,15,26,0.423,11-15,Granada,1731.6,1481,2026-05-21T02:38:25Z,16,ESP
2019,192,Kayserispor,Süper Lig,1399.2,10,13,23,0.435,10-13,Konyaspor,1538,1517.3,2026-05-21T02:38:25Z,11,TUR
