season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2021,68,Vitesse,Eredivisie,1604.9,18,9,27,0.667,18-9,AZ Alkmaar,1884.9,1521.7,2026-05-21T02:38:55Z,7,NED
2021,69,Genk,Pro League,1600.5,16,10,26,0.615,16-10,Antwerp,1606.7,1498,2026-05-21T02:38:55Z,8,BEL
2021,70,Leicester,Premier League,1595.1,20,12,32,0.625,20-12,Man City,1799.5,1502.7,2026-05-21T02:38:55Z,6,ENG
2021,71,Utrecht,Eredivisie,1589.1,13,7,20,0.65,13-7,AZ Alkmaar,1884.9,1479.2,2026-05-21T02:38:55Z,14,NED
2021,72,Barnsley,Championship,1587.2,23,14,37,0.622,23-14,Brentford,1753,1498.2,2026-05-21T02:38:55Z,9,ENG
2021,73,Leverkusen,2. Bundesliga,1582.1,14,10,24,0.583,14-10,Dortmund,1710.8,1507.3,2026-05-21T02:38:55Z,10,GER
2021,74,Gent,Pro League,1578.6,14,13,27,0.519,14-13,Club Brugge,1809.3,1479.8,2026-05-21T02:38:55Z,7,BEL
2021,75,Swansea,Championship,1577.7,23,12,35,0.657,23-12,Norwich,1772.9,1491.7,2026-05-21T02:38:55Z,11,ENG
2021,76,Cardiff,Championship,1577.3,18,14,32,0.562,18-14,Watford,1730.3,1499.8,2026-05-21T02:38:55Z,14,ENG
2021,77,Chievo,Serie B,1576.6,14,10,24,0.583,14-10,Brescia,1637.1,1474.5,2026-05-21T02:38:55Z,14,ITA
2021,78,Vallecano,La Liga 2,1575.5,19,13,32,0.594,19-13,Espanol,1727.1,1501.2,2026-05-21T02:38:55Z,10,ESP
2021,79,Lazio,Serie A,1572,21,12,33,0.636,21-12,Atalanta,1798.4,1486.5,2026-05-21T02:38:55Z,5,ITA
2021,80,Karagumruk,Süper Lig,1569.6,16,12,28,0.571,16-12,Besiktas,1762.5,1508.4,2026-05-21T02:38:55Z,12,TUR
2021,81,Standard,Pro League,1561.7,13,10,23,0.565,13-10,Gent,1578.6,1457.7,2026-05-21T02:38:55Z,11,BEL
2021,82,Celta,La Liga,1561.4,14,13,27,0.519,14-13,Barcelona,1807.4,1543.6,2026-05-21T02:38:55Z,11,ESP
2021,83,M'gladbach,2. Bundesliga,1557.3,13,11,24,0.542,13-11,Bayern Munich,1884.1,1486.5,2026-05-21T02:38:55Z,10,GER
2021,84,Oostende,Pro League,1556.3,15,11,26,0.577,15-11,Antwerp,1606.7,1487.2,2026-05-21T02:38:55Z,8,BEL
2021,85,Sp Gijon,La Liga 2,1556.2,17,11,28,0.607,17-11,Mallorca,1685.2,1486.3,2026-05-21T02:38:55Z,14,ESP
2021,86,Leeds,Premier League,1554.6,18,15,33,0.545,18-15,Man City,1799.5,1465.9,2026-05-21T02:38:55Z,5,ENG
2021,87,Betis,La Liga,1553.5,17,11,28,0.607,17-11,Villarreal,1617.8,1480.9,2026-05-21T02:38:55Z,10,ESP
2021,88,Rennes,Ligue 1,1551.2,16,12,28,0.571,16-12,Monaco,1748.1,1485.1,2026-05-21T02:38:55Z,10,FRA
2021,89,Marseille,Ligue 1,1550.1,16,10,26,0.615,16-10,Paris SG,1798.4,1488.3,2026-05-21T02:38:55Z,12,FRA
2021,90,Aston Villa,Premier League,1547.8,16,15,31,0.516,16-15,Liverpool,1698.2,1512.1,2026-05-21T02:38:55Z,7,ENG
2021,91,Union Berlin,2. Bundesliga,1547,12,8,20,0.6,12-8,Dortmund,1710.8,1484.5,2026-05-21T02:38:55Z,14,GER
2021,92,Gaziantep,Süper Lig,1546.4,15,12,27,0.556,15-12,Besiktas,1762.5,1517.9,2026-05-21T02:38:55Z,13,TUR
2021,93,Cittadella,Serie B,1545.2,15,11,26,0.577,15-11,Brescia,1637.1,1460.8,2026-05-21T02:38:55Z,12,ITA
2021,94,QPR,Championship,1542.7,19,16,35,0.543,19-16,Brentford,1753,1493.5,2026-05-21T02:38:55Z,11,ENG
2021,95,Konyaspor,Süper Lig,1541.1,12,14,26,0.462,12-14,Besiktas,1762.5,1540.1,2026-05-21T02:38:55Z,14,TUR
2021,96,Lens,Ligue 1,1533.6,15,11,26,0.577,15-11,Paris SG,1798.4,1505.1,2026-05-21T02:38:55Z,12,FRA
2021,97,Reading,Championship,1531.7,19,14,33,0.576,19-14,Watford,1730.3,1501.3,2026-05-21T02:38:55Z,13,ENG
2021,98,Hibernian,Scottish Premiership,1531.2,18,11,29,0.621,18-11,Aberdeen,1490.2,1489,2026-05-21T02:38:55Z,9,SCO
2021,99,Hatayspor,Süper Lig,1529.5,17,13,30,0.567,17-13,Galatasaray,1751.9,1466.2,2026-05-21T02:38:55Z,10,TUR
2021,100,Nancy,Ligue 2,1529.3,11,13,24,0.458,11-13,Clermont,1732.5,1506.1,2026-05-21T02:38:55Z,14,FRA
2021,101,Alanyaspor,Süper Lig,1529.2,17,14,31,0.548,17-14,Besiktas,1762.5,1500.6,2026-05-21T02:38:55Z,9,TUR
2021,102,Reggina,Serie B,1529,12,12,24,0.5,12-12,Brescia,1637.1,1509.8,2026-05-21T02:38:55Z,14,ITA
2021,103,Mechelen,Pro League,1527.6,13,12,25,0.52,13-12,Antwerp,1606.7,1466,2026-05-21T02:38:55Z,9,BEL
2021,104,Sochaux,Ligue 2,1525.9,12,11,23,0.522,12-11,Troyes,1682.7,1483.4,2026-05-21T02:38:55Z,15,FRA
2021,105,Sampdoria,Serie A,1521,15,16,31,0.484,15-16,Inter,2000.6,1517.5,2026-05-21T02:38:55Z,7,ITA
2021,106,Roma,Serie A,1519,18,11,29,0.621,18-11,Lazio,1572,1460.9,2026-05-21T02:38:55Z,9,ITA
2021,107,Santa Clara,Primeira Liga,1517.4,13,14,27,0.481,13-14,Sp Braga,1681,1507.8,2026-05-21T02:38:55Z,7,POR
2021,108,Sparta Rotterdam,Eredivisie,1517,13,13,26,0.5,13-13,Vitesse,1604.9,1503.4,2026-05-21T02:38:55Z,8,NED
2021,109,Montpellier,Ligue 1,1507.9,14,12,26,0.538,14-12,Lyon,1777.5,1521.2,2026-05-21T02:38:55Z,12,FRA
2021,110,Frosinone,Serie B,1503.4,12,12,24,0.5,12-12,Brescia,1637.1,1516.3,2026-05-21T02:38:55Z,14,ITA
2021,111,Ath Bilbao,La Liga,1503,11,14,25,0.44,11-14,Ath Madrid,1834.7,1522,2026-05-21T02:38:55Z,13,ESP
2021,112,Fuenlabrada,La Liga 2,1500,12,12,24,0.5,12-12,Mallorca,1685.2,1501,2026-05-21T02:38:55Z,18,ESP
2021,113,Everton,Premier League,1499.4,17,13,30,0.567,17-13,Liverpool,1698.2,1486.4,2026-05-21T02:38:55Z,8,ENG
2021,114,Rodez,Ligue 2,1497.2,8,11,19,0.421,8-11,Clermont,1732.5,1545.3,2026-05-21T02:38:55Z,19,FRA
2021,115,Blackburn,Championship,1496.2,15,19,34,0.441,15-19,Barnsley,1587.2,1494.9,2026-05-21T02:38:55Z,12,ENG
2021,116,Guingamp,Ligue 2,1495.5,10,11,21,0.476,10-11,Grenoble,1649.5,1475.2,2026-05-21T02:38:55Z,17,FRA
2021,117,Aberdeen,Scottish Premiership,1490.2,15,12,27,0.556,15-12,Hibernian,1531.2,1557.9,2026-05-21T02:38:55Z,11,SCO
2021,118,Spal,Serie B,1489.3,14,10,24,0.583,14-10,Salernitana,1649.2,1487.3,2026-05-21T02:38:55Z,14,ITA
2021,119,Pacos Ferreira,Primeira Liga,1488.8,15,11,26,0.577,15-11,Porto,1924.3,1535.1,2026-05-21T02:38:55Z,8,POR
2021,120,Cremonese,Serie B,1488.1,12,14,26,0.462,12-14,Brescia,1637.1,1481.2,2026-05-21T02:38:55Z,12,ITA
2021,121,Tenerife,La Liga 2,1487.7,13,16,29,0.448,13-16,Girona,1637.5,1494.4,2026-05-21T02:38:55Z,13,ESP
2021,122,Nice,Ligue 1,1482.8,15,16,31,0.484,15-16,Lyon,1777.5,1504.4,2026-05-21T02:38:55Z,7,FRA
2021,123,Stuttgart,2. Bundesliga,1482,12,13,25,0.48,12-13,Dortmund,1710.8,1509.1,2026-05-21T02:38:55Z,9,GER
2021,124,Preston,Championship,1481.1,18,21,39,0.462,18-21,Brentford,1753,1485,2026-05-21T02:38:55Z,7,ENG
2021,125,Stoke,Championship,1478.3,15,16,31,0.484,15-16,Brentford,1753,1521.6,2026-05-21T02:38:55Z,15,ENG
2021,126,Pau FC,Ligue 2,1476.7,11,16,27,0.407,11-16,Clermont,1732.5,1492.8,2026-05-21T02:38:55Z,11,FRA
2021,127,Coventry,Championship,1475.1,14,19,33,0.424,14-19,Brentford,1753,1505.3,2026-05-21T02:38:55Z,13,ENG
2021,128,Oviedo,La Liga 2,1474.4,11,12,23,0.478,11-12,Sp Gijon,1556.2,1502.7,2026-05-21T02:38:55Z,19,ESP
2021,129,Fiorentina,Serie A,1471.6,9,16,25,0.36,9-16,Juventus,1807.1,1566.2,2026-05-21T02:38:55Z,13,ITA
2021,130,Malaga,La Liga 2,1469.9,14,17,31,0.452,14-17,Girona,1637.5,1518.9,2026-05-21T02:38:55Z,11,ESP
2021,131,Hoffenheim,2. Bundesliga,1468.9,11,13,24,0.458,11-13,Bayern Munich,1884.1,1506.1,2026-05-21T02:38:55Z,10,GER
2021,132,Luton,Championship,1467.5,17,18,35,0.486,17-18,Norwich,1772.9,1515.4,2026-05-21T02:38:55Z,11,ENG
2021,133,Las Palmas,La Liga 2,1467.2,14,14,28,0.5,14-14,Espanol,1727.1,1507.2,2026-05-21T02:38:55Z,14,ESP
2021,134,Ajaccio,Ligue 2,1466.7,11,14,25,0.44,11-14,Clermont,1732.5,1512,2026-05-21T02:38:55Z,13,FRA
2021,135,Alcorcon,La Liga 2,1466.1,13,19,32,0.406,13-19,Espanol,1727.1,1504.8,2026-05-21T02:38:55Z,10,ESP
2021,136,St Johnstone,Scottish Premiership,1464,11,15,26,0.423,11-15,Hibernian,1531.2,1555.6,2026-05-21T02:38:55Z,12,SCO
2021,137,Ascoli,Serie B,1462.7,11,16,27,0.407,11-16,Empoli,1799.8,1505,2026-05-21T02:38:55Z,11,ITA
2021,138,Brighton,Premier League,1461.9,9,15,24,0.375,9-15,Man City,1799.5,1543.1,2026-05-21T02:38:55Z,14,ENG
2021,139,Pisa,Serie B,1461.3,11,12,23,0.478,11-12,Brescia,1637.1,1495.5,2026-05-21T02:38:55Z,15,ITA
2021,140,Pordenone,Serie B,1461.2,10,13,23,0.435,10-13,Salernitana,1649.2,1482.1,2026-05-21T02:38:55Z,15,ITA
2021,141,Eupen,Pro League,1460.9,10,11,21,0.476,10-11,Anderlecht,1714.6,1508.6,2026-05-21T02:38:55Z,13,BEL
2021,142,Amiens,Ligue 2,1460.2,11,13,24,0.458,11-13,Troyes,1682.7,1522.9,2026-05-21T02:38:55Z,14,FRA
2021,143,Zaragoza,La Liga 2,1459.7,12,18,30,0.4,12-18,Almeria,1645,1500.6,2026-05-21T02:38:55Z,12,ESP
2021,144,Kasimpasa,Süper Lig,1459.4,12,18,30,0.4,12-18,Besiktas,1762.5,1525.2,2026-05-21T02:38:55Z,10,TUR
2021,145,Vicenza,Serie B,1459.3,11,12,23,0.478,11-12,Brescia,1637.1,1482.5,2026-05-21T02:38:55Z,15,ITA
2021,146,Valencia,La Liga,1459.2,10,15,25,0.4,10-15,Real Madrid,1876.4,1530.3,2026-05-21T02:38:55Z,13,ESP
2021,147,Buyuksehyr,Süper Lig,1458.3,12,16,28,0.429,12-16,Trabzonspor,1695.3,1529.4,2026-05-21T02:38:55Z,12,TUR
2021,148,Groningen,Eredivisie,1456.2,14,12,26,0.538,14-12,Ajax,2080,1483.1,2026-05-21T02:38:55Z,8,NED
2021,149,Freiburg,2. Bundesliga,1455.7,12,13,25,0.48,12-13,Dortmund,1710.8,1493.7,2026-05-21T02:38:55Z,9,GER
2021,150,Ponferradina,La Liga 2,1455.5,15,15,30,0.5,15-15,Leganes,1652.5,1492.5,2026-05-21T02:38:55Z,12,ESP
2021,151,Nott'm Forest,Championship,1455.4,12,18,30,0.4,12-18,Cardiff,1577.3,1517.1,2026-05-21T02:38:55Z,16,ENG
2021,152,Osasuna,La Liga,1455.2,11,16,27,0.407,11-16,Villarreal,1617.8,1533.1,2026-05-21T02:38:55Z,11,ESP
2021,153,Beerschot VA,Pro League,1454.2,14,15,29,0.483,14-15,Club Brugge,1809.3,1518.2,2026-05-21T02:38:55Z,5,BEL
2021,154,Strasbourg,Ligue 1,1451.1,11,18,29,0.379,11-18,Monaco,1748.1,1519.7,2026-05-21T02:38:55Z,9,FRA
2021,155,Moreirense,Primeira Liga,1449.5,10,11,21,0.476,10-11,Santa Clara,1517.4,1494.6,2026-05-21T02:38:55Z,13,POR
2021,156,Mainz,2. Bundesliga,1448.6,10,15,25,0.4,10-15,Bayern Munich,1884.1,1530.5,2026-05-21T02:38:55Z,9,GER
2021,157,Goztep,Süper Lig,1447.6,13,15,28,0.464,13-15,Fenerbahce,1707.5,1510.4,2026-05-21T02:38:55Z,12,TUR
2021,158,Middlesbrough,Championship,1446.8,18,18,36,0.5,18-18,Barnsley,1587.2,1472.7,2026-05-21T02:38:55Z,10,ENG
2021,159,Sabadell,La Liga 2,1446.8,11,18,29,0.379,11-18,Mallorca,1685.2,1512.9,2026-05-21T02:38:55Z,13,ESP
2021,160,Cartagena,La Liga 2,1443.5,12,17,29,0.414,12-17,Espanol,1727.1,1495.5,2026-05-21T02:38:55Z,13,ESP
2021,161,Boavista,Primeira Liga,1441.9,8,14,22,0.364,8-14,Benfica,1866.2,1537.2,2026-05-21T02:38:55Z,12,POR
2021,162,Nantes,Ligue 1,1441.2,9,16,25,0.36,9-16,Paris SG,1798.4,1541.5,2026-05-21T02:38:55Z,13,FRA
2021,163,Millwall,Championship,1440.1,15,14,29,0.517,15-14,Reading,1531.7,1460.7,2026-05-21T02:38:55Z,17,ENG
2021,164,St Mirren,Scottish Premiership,1439.5,11,15,26,0.423,11-15,Celtic,1846.7,1539.7,2026-05-21T02:38:55Z,12,SCO
2021,165,Waregem,Pro League,1438.2,14,16,30,0.467,14-16,Antwerp,1606.7,1501.3,2026-05-21T02:38:55Z,4,BEL
2021,166,Genoa,Serie A,1437.5,10,16,26,0.385,10-16,Napoli,1755.2,1511.5,2026-05-21T02:38:55Z,12,ITA
2021,167,Yeni Malatyaspor,Süper Lig,1436.6,10,15,25,0.4,10-15,Fenerbahce,1707.5,1503.9,2026-05-21T02:38:55Z,15,TUR
2021,168,St Etienne,Ligue 1,1432.4,12,16,28,0.429,12-16,Rennes,1551.2,1487.1,2026-05-21T02:38:55Z,10,FRA
2021,169,Zwolle,Eredivisie,1430.8,9,14,23,0.391,9-14,Vitesse,1604.9,1514.3,2026-05-21T02:38:55Z,11,NED
2021,170,Famalicao,Primeira Liga,1430.1,10,14,24,0.417,10-14,Santa Clara,1517.4,1491.7,2026-05-21T02:38:55Z,10,POR
2021,171,Oud-Heverlee Leuven,Pro League,1429.4,12,13,25,0.48,12-13,Club Brugge,1809.3,1506.1,2026-05-21T02:38:55Z,9,BEL
2021,172,Metz,Ligue 1,1428.4,12,15,27,0.444,12-15,Lyon,1777.5,1530.5,2026-05-21T02:38:55Z,11,FRA
2021,173,Le Havre,Ligue 2,1427.9,11,13,24,0.458,11-13,Troyes,1682.7,1502.6,2026-05-21T02:38:55Z,14,FRA
2021,174,Charleroi,Pro League,1426.5,11,14,25,0.44,11-14,Club Brugge,1809.3,1527.4,2026-05-21T02:38:55Z,9,BEL
2021,175,Newcastle,Premier League,1426.4,12,17,29,0.414,12-17,West Ham,1626.5,1507.4,2026-05-21T02:38:55Z,9,ENG
2021,176,Heracles,Eredivisie,1423.7,12,14,26,0.462,12-14,Utrecht,1589.1,1487.2,2026-05-21T02:38:55Z,8,NED
2021,177,Mirandes,La Liga 2,1422.6,14,16,30,0.467,14-16,Vallecano,1575.5,1489.6,2026-05-21T02:38:55Z,12,ESP
2021,178,Reims,Ligue 1,1419.8,9,14,23,0.391,9-14,Montpellier,1507.9,1511.6,2026-05-21T02:38:55Z,15,FRA
2021,179,St Truiden,Pro League,1416.7,10,16,26,0.385,10-16,Gent,1578.6,1515.7,2026-05-21T02:38:55Z,8,BEL
2021,180,Lorient,Ligue 1,1416,11,18,29,0.379,11-18,Paris SG,1798.4,1502.9,2026-05-21T02:38:55Z,9,FRA
2021,181,Valenciennes,Ligue 2,1413.8,12,15,27,0.444,12-15,Toulouse,1690.9,1506.1,2026-05-21T02:38:55Z,11,FRA
2021,182,Guimaraes,Primeira Liga,1412.8,12,15,27,0.444,12-15,Santa Clara,1517.4,1523.5,2026-05-21T02:38:55Z,7,POR
2021,183,Rizespor,Süper Lig,1412.7,12,16,28,0.429,12-16,Galatasaray,1751.9,1517.1,2026-05-21T02:38:55Z,12,TUR
2021,184,Belenenses,Primeira Liga,1411.5,9,12,21,0.429,9-12,Sp Braga,1681,1510.9,2026-05-21T02:38:55Z,13,POR
2021,185,Twente,Eredivisie,1411.2,10,13,23,0.435,10-13,Ajax,2080,1507.7,2026-05-21T02:38:55Z,11,NED
2021,186,Bologna,Serie A,1410.2,10,17,27,0.37,10-17,Lazio,1572,1534.6,2026-05-21T02:38:55Z,11,ITA
2021,187,For Sittard,Eredivisie,1410,12,17,29,0.414,12-17,Sparta Rotterdam,1517,1493.6,2026-05-21T02:38:55Z,5,NED
2021,188,Gil Vicente,Primeira Liga,1409.3,11,17,28,0.393,11-17,Benfica,1866.2,1517,2026-05-21T02:38:55Z,6,POR
2021,189,Hertha,2. Bundesliga,1407.5,8,15,23,0.348,8-15,Leverkusen,1582.1,1517.6,2026-05-21T02:38:55Z,11,GER
2021,190,Portimonense,Primeira Liga,1400.3,9,17,26,0.346,9-17,Famalicao,1430.1,1525.5,2026-05-21T02:38:55Z,8,POR
2021,191,Huddersfield,Championship,1399.8,12,21,33,0.364,12-21,Watford,1730.3,1519.1,2026-05-21T02:38:55Z,13,ENG
