season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2018,25,Galatasaray,Süper Lig,1774.9,24,7,31,0.774,24-7,Besiktas,1844.9,1462.4,2026-05-21T01:47:31Z,3,TUR
2018,26,Fulham,Championship,1773.6,25,8,33,0.758,25-8,Wolves,1742.5,1488.4,2026-05-21T01:47:31Z,13,ENG
2018,27,Monaco,Ligue 1,1767.8,24,6,30,0.8,24-6,Lyon,1793.6,1476.4,2026-05-21T01:47:31Z,8,FRA
2018,28,Roma,Serie A,1750.4,23,7,30,0.767,23-7,Napoli,1896.2,1474.8,2026-05-21T01:47:31Z,8,ITA
2018,29,AZ Alkmaar,Eredivisie,1745.9,22,7,29,0.759,22-7,Utrecht,1578.4,1499.4,2026-05-21T01:47:31Z,5,NED
2018,30,Buyuksehyr,Süper Lig,1745.6,22,6,28,0.786,22-6,Fenerbahce,1857.1,1481,2026-05-21T01:47:31Z,6,TUR
2018,31,Wolves,Championship,1742.5,30,7,37,0.811,30-7,Fulham,1773.6,1492.1,2026-05-21T01:47:31Z,9,ENG
2018,32,Feyenoord,Eredivisie,1740.5,20,8,28,0.714,20-8,AZ Alkmaar,1745.9,1502.5,2026-05-21T01:47:31Z,6,NED
2018,33,Hibernian,Scottish Premiership,1726.3,18,7,25,0.72,18-7,Celtic,1882.4,1493.8,2026-05-21T01:47:31Z,13,SCO
2018,34,Lazio,Serie A,1719.8,21,8,29,0.724,21-8,Juventus,2001.3,1484.1,2026-05-21T01:47:31Z,9,ITA
2018,35,Schalke 04,2. Bundesliga,1716.2,18,7,25,0.72,18-7,Hoffenheim,1634.3,1509.7,2026-05-21T01:47:31Z,9,GER
2018,36,Ath Madrid,La Liga,1714.7,23,5,28,0.821,23-5,Valencia,1664,1441.6,2026-05-21T01:47:31Z,10,ESP
2018,37,Nimes,Ligue 2,1703.4,22,9,31,0.71,22-9,Clermont,1653,1487.3,2026-05-21T01:47:31Z,7,FRA
2018,38,Gent,Pro League,1701.5,14,8,22,0.636,14-8,Club Brugge,1828.6,1496.6,2026-05-21T01:47:31Z,8,BEL
2018,39,Aberdeen,Scottish Premiership,1697.7,22,9,31,0.71,22-9,Celtic,1882.4,1505.6,2026-05-21T01:47:31Z,7,SCO
2018,40,Inter,Serie A,1694.3,20,6,26,0.769,20-6,Roma,1750.4,1422.8,2026-05-21T01:47:31Z,12,ITA
2018,41,Rangers,Scottish Premiership,1684.2,21,10,31,0.677,21-10,Hibernian,1726.3,1494,2026-05-21T01:47:31Z,7,SCO
2018,42,Cardiff,Championship,1677.4,27,10,37,0.73,27-10,Wolves,1742.5,1483,2026-05-21T01:47:31Z,9,ENG
2018,43,Charleroi,Pro League,1665.7,13,5,18,0.722,13-5,Gent,1701.5,1501.6,2026-05-21T01:47:31Z,12,BEL
2018,44,Valencia,La Liga,1664,22,9,31,0.71,22-9,Betis,1529,1458.5,2026-05-21T01:47:31Z,7,ESP
2018,45,Aston Villa,Championship,1660.2,24,11,35,0.686,24-11,Fulham,1773.6,1483.2,2026-05-21T01:47:31Z,11,ENG
2018,46,Palermo,Serie B,1656.6,18,7,25,0.72,18-7,Frosinone,1640,1481,2026-05-21T01:47:31Z,17,ITA
2018,47,Huesca,La Liga 2,1654,21,9,30,0.7,21-9,Zaragoza,1651.6,1502.6,2026-05-21T01:47:31Z,12,ESP
2018,48,Clermont,Ligue 2,1653,17,9,26,0.654,17-9,Reims,1815.7,1497,2026-05-21T01:47:31Z,12,FRA
2018,49,Brest,Ligue 2,1652.5,18,9,27,0.667,18-9,Reims,1815.7,1501.3,2026-05-21T01:47:31Z,11,FRA
2018,50,Zaragoza,La Liga 2,1651.6,20,11,31,0.645,20-11,Huesca,1654,1508.5,2026-05-21T01:47:31Z,11,ESP
2018,51,Le Havre,Ligue 2,1651,19,10,29,0.655,19-10,Reims,1815.7,1496.9,2026-05-21T01:47:31Z,9,FRA
2018,52,Middlesbrough,Championship,1642.9,22,14,36,0.611,22-14,Millwall,1608.8,1491.8,2026-05-21T01:47:31Z,10,ENG
2018,53,Frosinone,Serie B,1640,19,8,27,0.704,19-8,Parma,1637.9,1493.7,2026-05-21T01:47:31Z,15,ITA
2018,54,Parma,Serie B,1637.9,21,12,33,0.636,21-12,Palermo,1656.6,1485,2026-05-21T01:47:31Z,9,ITA
2018,55,Vallecano,La Liga 2,1636.2,21,8,29,0.724,21-8,Huesca,1654,1487.5,2026-05-21T01:47:31Z,13,ESP
2018,56,Hoffenheim,2. Bundesliga,1634.3,15,9,24,0.625,15-9,Bayern Munich,1875.3,1508.3,2026-05-21T01:47:31Z,10,GER
2018,57,Rennes,Ligue 1,1633.5,16,12,28,0.571,16-12,Paris SG,1997.7,1508,2026-05-21T01:47:31Z,10,FRA
2018,58,Ajaccio,Ligue 2,1630.2,20,10,30,0.667,20-10,Clermont,1653,1499.3,2026-05-21T01:47:31Z,8,FRA
2018,59,Milan,Serie A,1624.9,18,10,28,0.643,18-10,Roma,1750.4,1483.7,2026-05-21T01:47:31Z,10,ITA
2018,60,Venezia,Serie B,1622.8,17,9,26,0.654,17-9,Empoli,1886.7,1505.3,2026-05-21T01:47:31Z,16,ITA
2018,61,Dortmund,2. Bundesliga,1617.4,15,9,24,0.625,15-9,Hoffenheim,1634.3,1502.4,2026-05-21T01:47:31Z,10,GER
2018,62,Bari,Serie B,1614.2,18,11,29,0.621,18-11,Frosinone,1640,1507.6,2026-05-21T01:47:31Z,13,ITA
2018,63,Anderlecht,Pro League,1610.1,16,7,23,0.696,16-7,Gent,1701.5,1476.5,2026-05-21T01:47:31Z,7,BEL
2018,64,Genk,Pro League,1609.4,11,8,19,0.579,11-8,Club Brugge,1828.6,1496.3,2026-05-21T01:47:31Z,11,BEL
2018,65,Millwall,Championship,1608.8,19,12,31,0.613,19-12,Aston Villa,1660.2,1482.1,2026-05-21T01:47:31Z,15,ENG
2018,66,Derby,Championship,1603.1,20,11,31,0.645,20-11,Cardiff,1677.4,1492.6,2026-05-21T01:47:31Z,15,ENG
2018,67,Sp Gijon,La Liga 2,1601.3,21,13,34,0.618,21-13,Huesca,1654,1488,2026-05-21T01:47:31Z,8,ESP
2018,68,Arsenal,Premier League,1599.3,19,13,32,0.594,19-13,Tottenham,1812.6,1497,2026-05-21T01:47:31Z,6,ENG
2018,69,Valladolid,La Liga 2,1599,19,13,32,0.594,19-13,Huesca,1654,1494.8,2026-05-21T01:47:31Z,10,ESP
2018,70,Atalanta,Serie A,1597.3,16,10,26,0.615,16-10,Roma,1750.4,1463.2,2026-05-21T01:47:31Z,12,ITA
2018,71,Stuttgart,2. Bundesliga,1594.8,15,13,28,0.536,15-13,Bayern Munich,1875.3,1510.6,2026-05-21T01:47:31Z,6,GER
2018,72,Leverkusen,2. Bundesliga,1594,15,9,24,0.625,15-9,Hoffenheim,1634.3,1492.9,2026-05-21T01:47:31Z,10,GER
2018,73,Torino,Serie A,1593.7,13,10,23,0.565,13-10,Lazio,1719.8,1518.7,2026-05-21T01:47:31Z,15,ITA
2018,74,Osasuna,La Liga 2,1589.8,16,10,26,0.615,16-10,Vallecano,1636.2,1495.2,2026-05-21T01:47:31Z,16,ESP
2018,75,Preston,Championship,1585.1,19,11,30,0.633,19-11,Cardiff,1677.4,1494.5,2026-05-21T01:47:31Z,16,ENG
2018,76,Cittadella,Serie B,1581.9,18,12,30,0.6,18-12,Empoli,1886.7,1487,2026-05-21T01:47:31Z,12,ITA
2018,77,Cadiz,La Liga 2,1581.5,16,10,26,0.615,16-10,Zaragoza,1651.6,1494.3,2026-05-21T01:47:31Z,16,ESP
2018,78,Hearts,Scottish Premiership,1580.1,12,13,25,0.48,12-13,Celtic,1882.4,1564.1,2026-05-21T01:47:31Z,13,SCO
2018,79,Chelsea,Premier League,1579.3,21,10,31,0.677,21-10,Liverpool,1817.8,1492.2,2026-05-21T01:47:31Z,7,ENG
2018,80,Paris FC,Ligue 2,1578.5,16,9,25,0.64,16-9,Nimes,1703.4,1474.3,2026-05-21T01:47:31Z,13,FRA
2018,81,Utrecht,Eredivisie,1578.4,14,8,22,0.636,14-8,Ajax,1909.7,1476.6,2026-05-21T01:47:31Z,12,NED
2018,82,Kilmarnock,Scottish Premiership,1570,16,11,27,0.593,16-11,Celtic,1882.4,1502.8,2026-05-21T01:47:31Z,11,SCO
2018,83,Trabzonspor,Süper Lig,1569.7,15,9,24,0.625,15-9,Galatasaray,1774.9,1479.3,2026-05-21T01:47:31Z,10,TUR
2018,84,Kortrijk,Pro League,1554.9,12,12,24,0.5,12-12,Charleroi,1665.7,1497.3,2026-05-21T01:47:31Z,6,BEL
2018,85,Villarreal,La Liga,1553.8,18,13,31,0.581,18-13,Real Madrid,1803.1,1492.5,2026-05-21T01:47:31Z,7,ESP
2018,86,Vitesse,Eredivisie,1552.9,13,11,24,0.542,13-11,Ajax,1909.7,1538.2,2026-05-21T01:47:31Z,10,NED
2018,87,Numancia,La Liga 2,1552.8,18,13,31,0.581,18-13,Huesca,1654,1485.7,2026-05-21T01:47:31Z,11,ESP
2018,88,Brentford,Championship,1551.6,18,13,31,0.581,18-13,Fulham,1773.6,1486.4,2026-05-21T01:47:31Z,15,ENG
2018,89,Standard,Pro League,1550.8,11,8,19,0.579,11-8,Genk,1609.4,1473.1,2026-05-21T01:47:31Z,11,BEL
2018,90,Bordeaux,Ligue 1,1547.6,16,15,31,0.516,16-15,Lyon,1793.6,1492.5,2026-05-21T01:47:31Z,7,FRA
2018,91,Lorient,Ligue 2,1544.7,18,12,30,0.6,18-12,Reims,1815.7,1514.1,2026-05-21T01:47:31Z,8,FRA
2018,92,Getafe,La Liga,1544.6,15,13,28,0.536,15-13,Valencia,1664,1491.2,2026-05-21T01:47:31Z,10,ESP
2018,93,Perugia,Serie B,1544.2,16,14,30,0.533,16-14,Palermo,1656.6,1511.9,2026-05-21T01:47:31Z,12,ITA
2018,94,Nice,Ligue 1,1540.3,15,14,29,0.517,15-14,Monaco,1767.8,1512.4,2026-05-21T01:47:31Z,9,FRA
2018,95,Bristol City,Championship,1538.9,17,13,30,0.567,17-13,Fulham,1773.6,1502.4,2026-05-21T01:47:31Z,16,ENG
2018,96,Tenerife,La Liga 2,1538.8,15,13,28,0.536,15-13,Zaragoza,1651.6,1502,2026-05-21T01:47:31Z,14,ESP
2018,97,RB Leipzig,2. Bundesliga,1537.2,15,11,26,0.577,15-11,Bayern Munich,1875.3,1501.3,2026-05-21T01:47:31Z,8,GER
2018,98,Fiorentina,Serie A,1536.5,16,13,29,0.552,16-13,Napoli,1896.2,1474,2026-05-21T01:47:31Z,9,ITA
2018,99,Betis,La Liga,1529,18,14,32,0.562,18-14,Real Madrid,1803.1,1492,2026-05-21T01:47:31Z,6,ESP
2018,100,Chateauroux,Ligue 2,1525.7,17,12,29,0.586,17-12,Reims,1815.7,1486.3,2026-05-21T01:47:31Z,9,FRA
2018,101,Foggia,Serie B,1525.6,16,16,32,0.5,16-16,Palermo,1656.6,1502.5,2026-05-21T01:47:31Z,10,ITA
2018,102,Oviedo,La Liga 2,1524.8,18,13,31,0.581,18-13,Huesca,1654,1492.6,2026-05-21T01:47:31Z,11,ESP
2018,103,Oostende,Pro League,1519.4,10,14,24,0.417,10-14,Gent,1701.5,1497.9,2026-05-21T01:47:31Z,6,BEL
2018,104,Sheffield United,Championship,1519.2,20,17,37,0.541,20-17,Wolves,1742.5,1489.2,2026-05-21T01:47:31Z,9,ENG
2018,105,Sociedad,La Liga,1516.6,14,17,31,0.452,14-17,Ath Madrid,1714.7,1514.3,2026-05-21T01:47:31Z,7,ESP
2018,106,Kasimpasa,Süper Lig,1513.1,13,14,27,0.481,13-14,Galatasaray,1774.9,1507,2026-05-21T01:47:31Z,7,TUR
2018,107,Eibar,La Liga,1512.2,14,15,29,0.483,14-15,Valencia,1664,1520.2,2026-05-21T01:47:31Z,9,ESP
2018,108,Granada,La Liga 2,1511.6,17,15,32,0.531,17-15,Huesca,1654,1508.2,2026-05-21T01:47:31Z,10,ESP
2018,109,Alcorcon,La Liga 2,1507.9,12,14,26,0.462,12-14,Zaragoza,1651.6,1507,2026-05-21T01:47:31Z,16,ESP
2018,110,Cordoba,La Liga 2,1505,15,21,36,0.417,15-21,Vallecano,1636.2,1500,2026-05-21T01:47:31Z,6,ESP
2018,111,Espanol,La Liga,1504.8,12,13,25,0.48,12-13,Real Madrid,1803.1,1524.6,2026-05-21T01:47:31Z,13,ESP
2018,112,Sheffield Weds,Championship,1504.2,14,17,31,0.452,14-17,Fulham,1773.6,1516,2026-05-21T01:47:31Z,15,ENG
2018,113,Werder Bremen,2. Bundesliga,1500.8,10,12,22,0.455,10-12,Schalke 04,1716.2,1527.2,2026-05-21T01:47:31Z,12,GER
2018,114,Rio Ave,Primeira Liga,1500.5,15,13,28,0.536,15-13,Sp Braga,1775.9,1505.5,2026-05-21T01:47:31Z,6,POR
2018,115,St Etienne,Ligue 1,1499.2,15,13,28,0.536,15-13,Nice,1540.3,1471.9,2026-05-21T01:47:31Z,10,FRA
2018,116,Chaves,Primeira Liga,1496.9,13,13,26,0.5,13-13,Maritimo,1465,1531.2,2026-05-21T01:47:31Z,8,POR
2018,117,Montpellier,Ligue 1,1490.3,11,9,20,0.55,11-9,Bordeaux,1547.6,1446.1,2026-05-21T01:47:31Z,18,FRA
2018,118,Alanyaspor,Süper Lig,1489.7,11,16,27,0.407,11-16,Buyuksehyr,1745.6,1527.1,2026-05-21T01:47:31Z,7,TUR
2018,119,Groningen,Eredivisie,1485,8,12,20,0.4,8-12,Utrecht,1578.4,1504.9,2026-05-21T01:47:31Z,14,NED
2018,120,Ein Frankfurt,2. Bundesliga,1483.1,14,13,27,0.519,14-13,Stuttgart,1594.8,1494,2026-05-21T01:47:31Z,7,GER
2018,121,Gimnastic,La Liga 2,1481.8,15,20,35,0.429,15-20,Huesca,1654,1502,2026-05-21T01:47:31Z,7,ESP
2018,122,Goztep,Süper Lig,1481.2,13,11,24,0.542,13-11,Trabzonspor,1569.7,1506.2,2026-05-21T01:47:31Z,10,TUR
2018,123,Crystal Palace,Premier League,1480.8,11,16,27,0.407,11-16,Chelsea,1579.3,1522.1,2026-05-21T01:47:31Z,11,ENG
2018,124,Cesena,Serie B,1479.8,11,14,25,0.44,11-14,Frosinone,1640,1500.5,2026-05-21T01:47:31Z,17,ITA
2018,125,Celta,La Liga,1477.4,13,15,28,0.464,13-15,Betis,1529,1468.5,2026-05-21T01:47:31Z,10,ESP
2018,126,Burnley,Premier League,1476.7,14,12,26,0.538,14-12,Chelsea,1579.3,1490.6,2026-05-21T01:47:31Z,12,ENG
2018,127,M'gladbach,2. Bundesliga,1476.6,13,13,26,0.5,13-13,Bayern Munich,1875.3,1485.6,2026-05-21T01:47:31Z,8,GER
2018,128,Sochaux,Ligue 2,1475.2,15,15,30,0.5,15-15,Nimes,1703.4,1521.7,2026-05-21T01:47:31Z,8,FRA
2018,129,Sivasspor,Süper Lig,1474.9,14,13,27,0.519,14-13,Besiktas,1844.9,1503.7,2026-05-21T01:47:31Z,7,TUR
2018,130,Sevilla,La Liga,1474.6,17,14,31,0.548,17-14,Real Madrid,1803.1,1488.8,2026-05-21T01:47:31Z,7,ESP
2018,131,Willem II,Eredivisie,1471.9,10,17,27,0.37,10-17,PSV Eindhoven,1894.7,1527,2026-05-21T01:47:31Z,7,NED
2018,132,Heerenveen,Eredivisie,1469.5,12,12,24,0.5,12-12,PSV Eindhoven,1894.7,1504.7,2026-05-21T01:47:31Z,10,NED
2018,133,Antwerp,Pro League,1465.5,10,9,19,0.526,10-9,Gent,1701.5,1490.6,2026-05-21T01:47:31Z,11,BEL
2018,134,Norwich,Championship,1465.1,15,16,31,0.484,15-16,Aston Villa,1660.2,1518.7,2026-05-21T01:47:31Z,15,ENG
2018,135,Maritimo,Primeira Liga,1465,13,13,26,0.5,13-13,Sp Lisbon,1790.4,1534.3,2026-05-21T01:47:31Z,8,POR
2018,136,Ipswich,Championship,1462.2,17,20,37,0.459,17-20,Millwall,1608.8,1509.3,2026-05-21T01:47:31Z,9,ENG
2018,137,Guimaraes,Primeira Liga,1460.8,13,17,30,0.433,13-17,Rio Ave,1500.5,1520.5,2026-05-21T01:47:31Z,4,POR
2018,138,Lens,Ligue 2,1459.7,11,17,28,0.393,11-17,Nimes,1703.4,1508.3,2026-05-21T01:47:31Z,10,FRA
2018,139,Cremonese,Serie B,1456.3,9,12,21,0.429,9-12,Parma,1637.9,1498.5,2026-05-21T01:47:31Z,21,ITA
2018,140,Yeni Malatyaspor,Süper Lig,1454.2,11,13,24,0.458,11-13,Galatasaray,1774.9,1512.3,2026-05-21T01:47:31Z,10,TUR
2018,141,Dijon,Ligue 1,1452.8,13,16,29,0.448,13-16,Rennes,1633.5,1515.4,2026-05-21T01:47:31Z,9,FRA
2018,142,Newcastle,Premier League,1451.8,12,18,30,0.4,12-18,Man United,1790.3,1521.3,2026-05-21T01:47:31Z,8,ENG
2018,143,Alaves,La Liga,1451,15,21,36,0.417,15-21,Villarreal,1553.8,1505.9,2026-05-21T01:47:31Z,2,ESP
2018,144,NAC Breda,Eredivisie,1450,9,18,27,0.333,9-18,Feyenoord,1740.5,1532.4,2026-05-21T01:47:31Z,7,NED
2018,145,Auxerre,Ligue 2,1449.5,13,17,30,0.433,13-17,Lorient,1544.7,1498.3,2026-05-21T01:47:31Z,8,FRA
2018,146,Leicester,Premier League,1449,12,15,27,0.444,12-15,Tottenham,1812.6,1546.1,2026-05-21T01:47:31Z,11,ENG
2018,147,Levante,La Liga,1448.4,11,14,25,0.44,11-14,Barcelona,2099.3,1515.3,2026-05-21T01:47:31Z,13,ESP
2018,148,Salernitana,Serie B,1447.7,11,13,24,0.458,11-13,Empoli,1886.7,1510.1,2026-05-21T01:47:31Z,18,ITA
2018,149,Augsburg,2. Bundesliga,1447,10,13,23,0.435,10-13,RB Leipzig,1537.2,1514.6,2026-05-21T01:47:31Z,11,GER
2018,150,Hertha,2. Bundesliga,1446.3,10,11,21,0.476,10-11,Stuttgart,1594.8,1488.9,2026-05-21T01:47:31Z,13,GER
2018,151,Leeds,Championship,1446.1,17,20,37,0.459,17-20,Middlesbrough,1642.9,1499.3,2026-05-21T01:47:31Z,9,ENG
2018,152,Nantes,Ligue 1,1445.7,14,14,28,0.5,14-14,Monaco,1767.8,1497.3,2026-05-21T01:47:31Z,10,FRA
2018,153,Bournemouth,Premier League,1443,11,16,27,0.407,11-16,Arsenal,1599.3,1543.4,2026-05-21T01:47:31Z,11,ENG
2018,154,Portimonense,Primeira Liga,1443,10,16,26,0.385,10-16,Rio Ave,1500.5,1548.5,2026-05-21T01:47:31Z,8,POR
2018,155,Spezia,Serie B,1441.1,13,15,28,0.464,13-15,Bari,1614.2,1457.5,2026-05-21T01:47:31Z,14,ITA
2018,156,Hull,Championship,1441,11,19,30,0.367,11-19,Brentford,1551.6,1494.6,2026-05-21T01:47:31Z,16,ENG
2018,157,Den Haag,Eredivisie,1439.3,13,13,26,0.5,13-13,Vitesse,1552.9,1459,2026-05-21T01:47:31Z,8,NED
2018,158,Amiens,Ligue 1,1437.1,12,17,29,0.414,12-17,Bordeaux,1547.6,1485.5,2026-05-21T01:47:31Z,9,FRA
2018,159,Waregem,Pro League,1434.5,11,15,26,0.423,11-15,Gent,1701.5,1508.9,2026-05-21T01:47:31Z,4,BEL
2018,160,Everton,Premier League,1434.4,13,15,28,0.464,13-15,Crystal Palace,1480.8,1495,2026-05-21T01:47:31Z,10,ENG
2018,161,Mainz,2. Bundesliga,1434.2,9,16,25,0.36,9-16,Dortmund,1617.4,1537.9,2026-05-21T01:47:31Z,9,GER
2018,162,Waasland-Beveren,Pro League,1431.7,9,13,22,0.409,9-13,Kortrijk,1554.9,1502.8,2026-05-21T01:47:31Z,8,BEL
2018,163,Sampdoria,Serie A,1430.6,16,16,32,0.5,16-16,Juventus,2001.3,1509.5,2026-05-21T01:47:31Z,6,ITA
2018,164,Girona,La Liga,1430.5,14,15,29,0.483,14-15,Real Madrid,1803.1,1505.3,2026-05-21T01:47:31Z,9,ESP
2018,165,Barcelona B,La Liga 2,1430.1,10,18,28,0.357,10-18,Sp Gijon,1601.3,1518,2026-05-21T01:47:31Z,14,ESP
2018,166,Lugo,La Liga 2,1429.4,15,17,32,0.469,15-17,Zaragoza,1651.6,1517.7,2026-05-21T01:47:31Z,10,ESP
2018,167,Hannover,2. Bundesliga,1428.8,10,15,25,0.4,10-15,Schalke 04,1716.2,1528.7,2026-05-21T01:47:31Z,9,GER
2018,168,Akhisar Belediyespor,Süper Lig,1428.6,11,14,25,0.44,11-14,Fenerbahce,1857.1,1518.3,2026-05-21T01:47:31Z,9,TUR
2018,169,Guingamp,Ligue 1,1426.9,12,15,27,0.444,12-15,Monaco,1767.8,1521.6,2026-05-21T01:47:31Z,11,FRA
2018,170,Boavista,Primeira Liga,1426.2,13,15,28,0.464,13-15,Benfica,1930.6,1508.6,2026-05-21T01:47:31Z,6,POR
2018,171,Almeria,La Liga 2,1424.8,12,18,30,0.4,12-18,Zaragoza,1651.6,1500.5,2026-05-21T01:47:31Z,12,ESP
2018,172,Konyaspor,Süper Lig,1424.3,9,16,25,0.36,9-16,Kasimpasa,1513.1,1480.1,2026-05-21T01:47:31Z,9,TUR
2018,173,Leonesa,La Liga 2,1423,11,16,27,0.407,11-16,Huesca,1654,1508.2,2026-05-21T01:47:31Z,15,ESP
2018,174,Brescia,Serie B,1422.1,11,16,27,0.407,11-16,Parma,1637.9,1515.8,2026-05-21T01:47:31Z,15,ITA
2018,175,QPR,Championship,1421.7,15,20,35,0.429,15-20,Wolves,1742.5,1510.7,2026-05-21T01:47:31Z,11,ENG
2018,176,Valenciennes,Ligue 2,1419.9,12,17,29,0.414,12-17,Ajaccio,1630.2,1512.1,2026-05-21T01:47:31Z,9,FRA
2018,177,Avellino,Serie B,1417.2,11,16,27,0.407,11-16,Empoli,1886.7,1511.9,2026-05-21T01:47:31Z,15,ITA
2018,178,Albacete,La Liga 2,1412.7,11,15,26,0.423,11-15,Valladolid,1599,1488.7,2026-05-21T01:47:31Z,16,ESP
2018,179,St Johnstone,Scottish Premiership,1407.1,12,16,28,0.429,12-16,Hibernian,1726.3,1467.3,2026-05-21T01:47:31Z,10,SCO
2018,180,Tondela,Primeira Liga,1406,10,16,26,0.385,10-16,Benfica,1930.6,1537.2,2026-05-21T01:47:31Z,8,POR
2018,181,Virtus Entella,Serie B,1405.4,10,18,28,0.357,10-18,Parma,1637.9,1540.9,2026-05-21T01:47:31Z,14,ITA
2018,182,Excelsior,Eredivisie,1404.4,11,16,27,0.407,11-16,AZ Alkmaar,1745.9,1536.9,2026-05-21T01:47:31Z,7,NED
2018,183,Ath Bilbao,La Liga,1402.8,10,15,25,0.4,10-15,Villarreal,1553.8,1511.1,2026-05-21T01:47:31Z,13,ESP
2018,184,Nott'm Forest,Championship,1402.8,15,23,38,0.395,15-23,Wolves,1742.5,1510.6,2026-05-21T01:47:31Z,8,ENG
2018,185,Antalyaspor,Süper Lig,1401.9,10,16,26,0.385,10-16,Kasimpasa,1513.1,1520.5,2026-05-21T01:47:31Z,8,TUR
2018,186,Ascoli,Serie B,1399.8,11,18,29,0.379,11-18,Bari,1614.2,1525.9,2026-05-21T01:47:31Z,13,ITA
2018,187,Orleans,Ligue 2,1398.7,12,16,28,0.429,12-16,Brest,1652.5,1501.5,2026-05-21T01:47:31Z,10,FRA
2018,188,Carpi,Serie B,1397.5,12,14,26,0.462,12-14,Parma,1637.9,1511.6,2026-05-21T01:47:31Z,16,ITA
2018,189,Reus Deportiu,La Liga 2,1394.4,12,14,26,0.462,12-14,Sp Gijon,1601.3,1488.6,2026-05-21T01:47:31Z,16,ESP
2018,190,St Truiden,Pro League,1393.8,9,11,20,0.45,9-11,Gent,1701.5,1544.2,2026-05-21T01:47:31Z,10,BEL
2018,191,Osmanlispor,Süper Lig,1392.6,8,17,25,0.32,8-17,Kasimpasa,1513.1,1505.3,2026-05-21T01:47:31Z,9,TUR
2018,192,Bursaspor,Süper Lig,1391.7,11,17,28,0.393,11-17,Alanyaspor,1489.7,1504,2026-05-21T01:47:31Z,6,TUR
