season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2006,1,Juventus,Serie A,2054.3,27,1,28,0.964,27-1,Inter,1756.9,1453.1,2026-05-21T03:40:32Z,10,ITA
2006,2,Reading,Championship,2033,31,2,33,0.939,31-2,Preston,1780.4,1448.4,2026-05-21T03:40:32Z,13,ENG
2006,3,PSV Eindhoven,Eredivisie,2018.5,26,2,28,0.929,26-2,AZ Alkmaar,1811.6,1452.4,2026-05-21T03:40:32Z,6,NED
2006,4,Fenerbahce,Süper Lig,1948.9,25,3,28,0.893,25-3,Galatasaray,1924.3,1475.2,2026-05-21T03:40:32Z,6,TUR
2006,5,Celtic,Scottish Premiership,1946.6,28,3,31,0.903,28-3,Rangers,1821.6,1471.6,2026-05-21T03:40:32Z,7,SCO
2006,6,Galatasaray,Süper Lig,1924.3,26,3,29,0.897,26-3,Besiktas,1612.4,1482.4,2026-05-21T03:40:32Z,5,TUR
2006,7,Porto,Primeira Liga,1889.1,24,3,27,0.889,24-3,Sp Lisbon,1768.3,1460.9,2026-05-21T03:40:32Z,7,POR
2006,8,Chelsea,Premier League,1875.6,29,5,34,0.853,29-5,Man United,1813.1,1491.3,2026-05-21T03:40:32Z,4,ENG
2006,9,Milan,Serie A,1871.9,28,6,34,0.824,28-6,Juventus,2054.3,1465.2,2026-05-21T03:40:32Z,4,ITA
2006,10,Bayern Munich,2. Bundesliga,1862.7,22,3,25,0.88,22-3,Werder Bremen,1741.7,1485.3,2026-05-21T03:40:32Z,9,GER
2006,11,Rangers,Scottish Premiership,1821.6,21,7,28,0.75,21-7,Celtic,1946.6,1517.7,2026-05-21T03:40:32Z,10,SCO
2006,12,Feyenoord,Eredivisie,1813.7,21,5,26,0.808,21-5,PSV Eindhoven,2018.5,1489,2026-05-21T03:40:32Z,8,NED
2006,13,Man United,Premier League,1813.1,25,5,30,0.833,25-5,Chelsea,1875.6,1487.9,2026-05-21T03:40:32Z,8,ENG
2006,14,AZ Alkmaar,Eredivisie,1811.6,23,6,29,0.793,23-6,Feyenoord,1813.7,1480.8,2026-05-21T03:40:32Z,5,NED
2006,15,Anderlecht,Pro League,1807.4,20,4,24,0.833,20-4,Standard,1689.2,1481.7,2026-05-21T03:40:32Z,10,BEL
2006,16,Hearts,Scottish Premiership,1789.9,22,8,30,0.733,22-8,Celtic,1946.6,1494.1,2026-05-21T03:40:32Z,8,SCO
2006,17,Liverpool,Premier League,1786.3,25,6,31,0.806,25-6,Arsenal,1680.1,1483.2,2026-05-21T03:40:32Z,7,ENG
2006,18,Preston,Championship,1780.4,20,6,26,0.769,20-6,Watford,1654.6,1508.3,2026-05-21T03:40:32Z,20,ENG
2006,19,Sp Lisbon,Primeira Liga,1768.3,22,6,28,0.786,22-6,Benfica,1693.1,1468.8,2026-05-21T03:40:32Z,6,POR
2006,20,Barcelona,La Liga,1766.8,25,6,31,0.806,25-6,Real Madrid,1707.3,1489.4,2026-05-21T03:40:32Z,7,ESP
2006,21,Inter,Serie A,1756.9,23,8,31,0.742,23-8,Milan,1871.9,1492.6,2026-05-21T03:40:32Z,7,ITA
2006,22,Lyon,Ligue 1,1753.3,25,4,29,0.862,25-4,Marseille,1587.1,1458.6,2026-05-21T03:40:32Z,9,FRA
2006,23,Roma,Serie A,1747,19,7,26,0.731,19-7,Milan,1871.9,1454.1,2026-05-21T03:40:32Z,12,ITA
2006,24,Recreativo,La Liga 2,1746.6,22,8,30,0.733,22-8,Levante,1668.4,1494.4,2026-05-21T03:40:32Z,12,ESP
2006,25,Werder Bremen,2. Bundesliga,1741.7,21,6,27,0.778,21-6,Bayern Munich,1862.7,1476.5,2026-05-21T03:40:32Z,7,GER
2006,26,Valenciennes,Ligue 2,1733.3,21,6,27,0.778,21-6,Caen,1711.7,1482.3,2026-05-21T03:40:32Z,11,FRA
2006,27,Lille,Ligue 1,1723.8,16,8,24,0.667,16-8,Lyon,1753.3,1497.5,2026-05-21T03:40:32Z,14,FRA
2006,28,Bordeaux,Ligue 1,1722.4,18,5,23,0.783,18-5,Lille,1723.8,1495.7,2026-05-21T03:40:32Z,15,FRA
2006,29,Caen,Ligue 2,1711.7,18,8,26,0.692,18-8,Lorient,1655.8,1487.2,2026-05-21T03:40:32Z,12,FRA
2006,30,Torino,Serie B,1711.7,21,8,29,0.724,21-8,Catania,1705.2,1482.7,2026-05-21T03:40:32Z,13,ITA
2006,31,Real Madrid,La Liga,1707.3,20,8,28,0.714,20-8,Sevilla,1651.6,1474.6,2026-05-21T03:40:32Z,10,ESP
2006,32,Valencia,La Liga,1705.9,19,7,26,0.731,19-7,Barcelona,1766.8,1482.1,2026-05-21T03:40:32Z,12,ESP
2006,33,Catania,Serie B,1705.2,22,8,30,0.733,22-8,Atalanta,1697.7,1489.8,2026-05-21T03:40:32Z,12,ITA
2006,34,Fiorentina,Serie A,1701.3,22,8,30,0.733,22-8,Milan,1871.9,1475,2026-05-21T03:40:32Z,8,ITA
2006,35,Atalanta,Serie B,1697.7,24,9,33,0.727,24-9,Torino,1711.7,1487.5,2026-05-21T03:40:32Z,9,ITA
2006,36,Sedan,Ligue 2,1697.1,19,5,24,0.792,19-5,Lorient,1655.8,1478.6,2026-05-21T03:40:32Z,14,FRA
2006,37,Schalke 04,2. Bundesliga,1696,16,5,21,0.762,16-5,Werder Bremen,1741.7,1497,2026-05-21T03:40:32Z,13,GER
2006,38,Benfica,Primeira Liga,1693.1,20,7,27,0.741,20-7,Porto,1889.1,1502.6,2026-05-21T03:40:32Z,7,POR
