season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2023,1,Feyenoord,Eredivisie,2016.2,25,2,27,0.926,25-2,Ajax,1794,1436.9,2026-05-21T10:46:17Z,7,NED
2023,2,Porto,Primeira Liga,1993.4,27,3,30,0.9,27-3,Benfica,1936.6,1477.2,2026-05-21T10:46:17Z,4,POR
2023,3,Besiktas,Süper Lig,1966.4,23,4,27,0.852,23-4,Galatasaray,1965.2,1473.2,2026-05-21T10:46:17Z,9,TUR
2023,4,Galatasaray,Süper Lig,1965.2,28,4,32,0.875,28-4,Besiktas,1966.4,1465.7,2026-05-21T10:46:17Z,4,TUR
2023,5,Benfica,Primeira Liga,1936.6,28,3,31,0.903,28-3,Porto,1993.4,1451.8,2026-05-21T10:46:17Z,3,POR
2023,6,Burnley,Championship,1932.8,29,3,32,0.906,29-3,Sheffield United,1710.7,1494.2,2026-05-21T10:46:17Z,14,ENG
2023,7,Celtic,Scottish Premiership,1932.1,32,3,35,0.914,32-3,Rangers,1928.4,1466.1,2026-05-21T10:46:17Z,3,SCO
2023,8,Man City,Premier League,1930,28,5,33,0.848,28-5,Newcastle,1786.1,1469.1,2026-05-21T10:46:17Z,5,ENG
2023,9,Rangers,Scottish Premiership,1928.4,29,4,33,0.879,29-4,Celtic,1932.1,1468.5,2026-05-21T10:46:17Z,5,SCO
2023,10,Lens,Ligue 1,1909,25,4,29,0.862,25-4,Paris SG,1782.9,1493.5,2026-05-21T10:46:17Z,9,FRA
2023,11,Napoli,Serie A,1854.7,28,4,32,0.875,28-4,Lazio,1723.1,1490.3,2026-05-21T10:46:17Z,6,ITA
2023,12,PSV Eindhoven,Eredivisie,1851.3,23,5,28,0.821,23-5,Feyenoord,2016.2,1460.7,2026-05-21T10:46:17Z,6,NED
2023,13,Le Havre,Ligue 2,1830.8,20,3,23,0.87,20-3,Metz,1785.8,1478,2026-05-21T10:46:17Z,15,FRA
2023,14,Genk,Pro League,1828.1,23,5,28,0.821,23-5,Antwerp,1765.1,1495.2,2026-05-21T10:46:17Z,6,BEL
2023,15,Sp Braga,Primeira Liga,1805.5,25,6,31,0.806,25-6,Benfica,1936.6,1456.9,2026-05-21T10:46:17Z,3,POR
2023,16,Sp Lisbon,Primeira Liga,1804.7,23,6,29,0.793,23-6,Sp Braga,1805.5,1439.2,2026-05-21T10:46:17Z,5,POR
2023,17,Frosinone,Serie B,1801.3,24,6,30,0.8,24-6,Genoa,1754.4,1466.7,2026-05-21T10:46:17Z,8,ITA
2023,18,Bayern Munich,2. Bundesliga,1798.3,21,5,26,0.808,21-5,Dortmund,1777,1463.2,2026-05-21T10:46:17Z,8,GER
2023,19,Fenerbahce,Süper Lig,1795.5,25,6,31,0.806,25-6,Ad. Demirspor,1721.2,1472.6,2026-05-21T10:46:17Z,5,TUR
2023,20,Ajax,Eredivisie,1794,20,5,25,0.8,20-5,Sparta Rotterdam,1623.5,1464,2026-05-21T10:46:17Z,9,NED
2023,21,Newcastle,Premier League,1786.1,19,5,24,0.792,19-5,Man United,1672.8,1505.8,2026-05-21T10:46:17Z,14,ENG
2023,22,Metz,Ligue 2,1785.8,20,6,26,0.769,20-6,Bordeaux,1663.8,1487.8,2026-05-21T10:46:17Z,12,FRA
2023,23,Barcelona,La Liga,1784.9,28,6,34,0.824,28-6,Ath Madrid,1775.4,1493.9,2026-05-21T10:46:17Z,4,ESP
2023,24,Paris SG,Ligue 1,1782.9,27,7,34,0.794,27-7,Lens,1909,1485.1,2026-05-21T10:46:17Z,4,FRA
