season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2023,1,BAL,AFC North,1914.5,13,4,17,0.765,13-4,SF,1810.8,1559.4,2026-05-21T19:15:11Z
2023,2,SF,NFC West,1810.8,12,5,17,0.706,12-5,DAL,1664.1,1522.9,2026-05-21T19:15:11Z
2023,3,BUF,AFC East,1737.7,11,6,17,0.647,11-6,DAL,1664.1,1449,2026-05-21T19:15:11Z
2023,4,DET,NFC North,1671.8,12,5,17,0.706,12-5,GB,1599.5,1490.7,2026-05-21T19:15:11Z
2023,5,DAL,NFC East,1664.1,12,5,17,0.706,12-5,DET,1671.8,1427.8,2026-05-21T19:15:11Z
2023,6,PIT,AFC North,1657.2,10,7,17,0.588,10-7,BAL,1914.5,1574.1,2026-05-21T19:15:11Z
2023,7,LA,NFC West,1617.2,10,7,17,0.588,10-7,SF,1810.8,1553.2,2026-05-21T19:15:11Z
2023,8,CIN,AFC North,1609.5,9,8,17,0.529,9-8,SF,1810.8,1604.2,2026-05-21T19:15:11Z
2023,9,CLE,AFC North,1600.7,11,6,17,0.647,11-6,BAL,1914.5,1580.6,2026-05-21T19:15:11Z
2023,10,MIA,AFC East,1599.8,11,6,17,0.647,11-6,DAL,1664.1,1444.9,2026-05-21T19:15:11Z
2023,11,GB,NFC North,1599.5,9,8,17,0.529,9-8,DET,1671.8,1472.3,2026-05-21T19:15:11Z
2023,12,KC,AFC West,1588.3,11,6,17,0.647,11-6,CIN,1609.5,1490,2026-05-21T19:15:11Z
2023,13,HOU,AFC South,1563.1,10,7,17,0.588,10-7,PIT,1657.2,1467.9,2026-05-21T19:15:11Z
2023,14,TB,NFC South,1535.1,9,8,17,0.529,9-8,GB,1599.5,1452.5,2026-05-21T19:15:11Z
2023,15,SEA,NFC West,1528,9,8,17,0.529,9-8,DET,1671.8,1532.3,2026-05-21T19:15:11Z
2023,16,LV,AFC West,1523.1,8,9,17,0.471,8-9,GB,1599.5,1492.2,2026-05-21T19:15:11Z
2023,17,NO,NFC South,1514.1,9,8,17,0.529,9-8,TB,1535.1,1405.9,2026-05-21T19:15:11Z
2023,18,PHI,NFC East,1491.9,11,6,17,0.647,11-6,BUF,1737.7,1481,2026-05-21T19:15:11Z
2023,19,JAX,AFC South,1478.2,9,8,17,0.529,9-8,BUF,1737.7,1532.1,2026-05-21T19:15:11Z
2023,20,CHI,NFC North,1467.1,7,10,17,0.412,7-10,DET,1671.8,1455.4,2026-05-21T19:15:11Z
2023,21,DEN,AFC West,1466.9,8,9,17,0.471,8-9,BUF,1737.7,1488.5,2026-05-21T19:15:11Z
2023,22,IND,AFC South,1454.2,9,8,17,0.529,9-8,BAL,1914.5,1488.8,2026-05-21T19:15:11Z
2023,23,MIN,NFC North,1425.5,7,10,17,0.412,7-10,SF,1810.8,1508.3,2026-05-21T19:15:11Z
2023,24,NYJ,AFC East,1398.9,7,10,17,0.412,7-10,BUF,1737.7,1479.9,2026-05-21T19:15:11Z
2023,25,NYG,NFC East,1374.9,6,11,17,0.353,6-11,GB,1599.5,1499.9,2026-05-21T19:15:11Z
2023,26,TEN,AFC South,1373.6,6,11,17,0.353,6-11,CIN,1609.5,1504.3,2026-05-21T19:15:11Z
2023,27,ARI,NFC West,1349.6,4,13,17,0.235,4-13,DAL,1664.1,1571.1,2026-05-21T19:15:11Z
2023,28,LAC,AFC West,1328.4,5,12,17,0.294,5-12,LV,1523.1,1542.5,2026-05-21T19:15:11Z
2023,29,ATL,NFC South,1306.4,7,10,17,0.412,7-10,GB,1599.5,1412.1,2026-05-21T19:15:11Z
2023,30,NE,AFC East,1213.7,4,13,17,0.235,4-13,BUF,1737.7,1510.8,2026-05-21T19:15:11Z
2023,31,WAS,NFC East,1147.3,4,13,17,0.235,4-13,DEN,1466.9,1503.4,2026-05-21T19:15:11Z
2023,32,CAR,NFC South,989,2,15,17,0.118,2-15,HOU,1563.1,1502.1,2026-05-21T19:15:11Z
