season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2006,1,SD,NA,1992.7,14,2,16,0.875,14-2,BUF,1652.7,1479.6,2026-05-20T22:12:39Z
2006,2,BAL,AFC North,1875.6,13,3,16,0.812,13-3,SD,1992.7,1488.1,2026-05-20T22:12:39Z
2006,3,NE,AFC East,1785.6,12,4,16,0.75,12-4,CHI,1669,1550.2,2026-05-20T22:12:39Z
2006,4,IND,AFC South,1725.8,12,4,16,0.75,12-4,NE,1785.6,1556.6,2026-05-20T22:12:39Z
2006,5,CHI,NFC North,1669,13,3,16,0.812,13-3,BUF,1652.7,1421.6,2026-05-20T22:12:39Z
2006,6,BUF,AFC East,1652.7,7,9,16,0.438,7-9,JAX,1633,1609.8,2026-05-20T22:12:39Z
2006,7,JAX,AFC South,1633,8,8,16,0.5,8-8,IND,1725.8,1570.1,2026-05-20T22:12:39Z
2006,8,PHI,NFC East,1630.2,10,6,16,0.625,10-6,GB,1520.1,1446.2,2026-05-20T22:12:39Z
2006,9,TEN,AFC South,1627.1,8,8,16,0.5,8-8,IND,1725.8,1611.9,2026-05-20T22:12:39Z
2006,10,KC,AFC West,1606.6,9,7,16,0.562,9-7,SD,1992.7,1519.7,2026-05-20T22:12:39Z
2006,11,PIT,AFC North,1604.9,8,8,16,0.5,8-8,KC,1606.6,1513.8,2026-05-20T22:12:39Z
2006,12,NYJ,AFC East,1603.9,10,6,16,0.625,10-6,NE,1785.6,1518,2026-05-20T22:12:39Z
2006,13,CIN,AFC North,1593.1,8,8,16,0.5,8-8,BAL,1875.6,1537.9,2026-05-20T22:12:39Z
2006,14,DEN,AFC West,1587.1,9,7,16,0.562,9-7,BAL,1875.6,1544.8,2026-05-20T22:12:39Z
2006,15,NO,NFC South,1543.3,10,6,16,0.625,10-6,PHI,1630.2,1425.7,2026-05-20T22:12:39Z
2006,16,GB,NFC North,1520.1,8,8,16,0.5,8-8,CHI,1669,1473.7,2026-05-20T22:12:39Z
2006,17,MIA,AFC East,1515.4,6,10,16,0.375,6-10,NE,1785.6,1586,2026-05-20T22:12:39Z
2006,18,DAL,NFC East,1457,9,7,16,0.562,9-7,IND,1725.8,1444.9,2026-05-20T22:12:39Z
2006,19,NYG,NFC East,1455.3,8,8,16,0.5,8-8,PHI,1630.2,1479.2,2026-05-20T22:12:39Z
2006,20,CAR,NFC South,1429.3,8,8,16,0.5,8-8,BAL,1875.6,1427.4,2026-05-20T22:12:39Z
2006,21,HOU,AFC South,1411,6,10,16,0.375,6-10,IND,1725.8,1541,2026-05-20T22:12:39Z
2006,22,STL,NA,1410.1,8,8,16,0.5,8-8,DEN,1587.1,1432.2,2026-05-20T22:12:39Z
2006,23,SEA,NFC West,1408.3,9,7,16,0.562,9-7,DEN,1587.1,1427.8,2026-05-20T22:12:39Z
2006,24,SF,NFC West,1379.2,7,9,16,0.438,7-9,DEN,1587.1,1464.9,2026-05-20T22:12:39Z
2006,25,ARI,NFC West,1324.8,5,11,16,0.312,5-11,STL,1410.1,1445.6,2026-05-20T22:12:39Z
2006,26,ATL,NFC South,1298.9,7,9,16,0.438,7-9,PIT,1604.9,1433.3,2026-05-20T22:12:39Z
2006,27,MIN,NFC North,1287.1,6,10,16,0.375,6-10,CAR,1429.3,1473.9,2026-05-20T22:12:39Z
2006,28,WAS,NFC East,1282.5,5,11,16,0.312,5-11,JAX,1633,1477.1,2026-05-20T22:12:39Z
2006,29,DET,NFC North,1206.4,3,13,16,0.188,3-13,BUF,1652.7,1486.8,2026-05-20T22:12:39Z
2006,30,CLE,AFC North,1192.4,4,12,16,0.25,4-12,KC,1606.6,1557,2026-05-20T22:12:39Z
2006,31,TB,NFC South,1182.6,4,12,16,0.25,4-12,PHI,1630.2,1482,2026-05-20T22:12:39Z
2006,32,OAK,NA,1109.2,2,14,16,0.125,2-14,PIT,1604.9,1573.5,2026-05-20T22:12:39Z
