season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2017,1,MIN,NFC North,1855.8,13,3,16,0.812,13-3,NO,1773.4,1508.5,2026-05-21T19:15:11Z
2017,2,NE,AFC East,1850.7,13,3,16,0.812,13-3,PIT,1798.7,1494.3,2026-05-21T19:15:11Z
2017,3,PIT,AFC North,1798.7,13,3,16,0.812,13-3,MIN,1855.8,1411.7,2026-05-21T19:15:11Z
2017,4,NO,NFC South,1773.4,11,5,16,0.688,11-5,ATL,1754.7,1574.7,2026-05-21T19:15:11Z
2017,5,PHI,NFC East,1758.9,13,3,16,0.812,13-3,CAR,1698.4,1484.2,2026-05-21T19:15:11Z
2017,6,ATL,NFC South,1754.7,10,6,16,0.625,10-6,NO,1773.4,1583.4,2026-05-21T19:15:11Z
2017,7,CAR,NFC South,1698.4,11,5,16,0.688,11-5,MIN,1855.8,1597.6,2026-05-21T19:15:11Z
2017,8,LA,NFC West,1661.3,11,5,16,0.688,11-5,NO,1773.4,1508.4,2026-05-21T19:15:11Z
2017,9,KC,AFC West,1645.4,10,6,16,0.625,10-6,NE,1850.7,1469.6,2026-05-21T19:15:11Z
2017,10,LAC,AFC West,1625.5,9,7,16,0.562,9-7,DAL,1596.6,1428,2026-05-21T19:15:11Z
2017,11,DAL,NFC East,1596.6,9,7,16,0.562,9-7,PHI,1758.9,1508.4,2026-05-21T19:15:11Z
2017,12,BAL,AFC North,1586.1,9,7,16,0.562,9-7,DET,1579.1,1387.2,2026-05-21T19:15:11Z
2017,13,SEA,NFC West,1585.2,9,7,16,0.562,9-7,PHI,1758.9,1490,2026-05-21T19:15:11Z
2017,14,DET,NFC North,1579.1,9,7,16,0.562,9-7,MIN,1855.8,1518.6,2026-05-21T19:15:11Z
2017,15,SF,NFC West,1537,6,10,16,0.375,6-10,LA,1661.3,1492.1,2026-05-21T19:15:11Z
2017,16,JAX,AFC South,1536.7,10,6,16,0.625,10-6,PIT,1798.7,1395,2026-05-21T19:15:11Z
2017,17,BUF,AFC East,1529.9,9,7,16,0.562,9-7,ATL,1754.7,1509.6,2026-05-21T19:15:11Z
2017,18,ARI,NFC West,1449.7,8,8,16,0.5,8-8,SEA,1585.2,1497.2,2026-05-21T19:15:11Z
2017,19,TB,NFC South,1446.6,5,11,16,0.312,5-11,NO,1773.4,1591.1,2026-05-21T19:15:11Z
2017,20,TEN,AFC South,1442.8,9,7,16,0.562,9-7,BAL,1586.1,1390.9,2026-05-21T19:15:11Z
2017,21,GB,NFC North,1427.6,7,9,16,0.438,7-9,DAL,1596.6,1568.4,2026-05-21T19:15:11Z
2017,22,CHI,NFC North,1421,5,11,16,0.312,5-11,PIT,1798.7,1576.3,2026-05-21T19:15:11Z
2017,23,WAS,NFC East,1418.3,7,9,16,0.438,7-9,LA,1661.3,1558.6,2026-05-21T19:15:11Z
2017,24,CIN,AFC North,1400.7,7,9,16,0.438,7-9,BAL,1586.1,1418.7,2026-05-21T19:15:11Z
2017,25,MIA,AFC East,1344.1,6,10,16,0.375,6-10,NE,1850.7,1560.5,2026-05-21T19:15:11Z
2017,26,OAK,AFC West,1335.5,6,10,16,0.375,6-10,KC,1645.4,1511.2,2026-05-21T19:15:11Z
2017,27,NYJ,AFC East,1308,5,11,16,0.312,5-11,KC,1645.4,1518.1,2026-05-21T19:15:11Z
2017,28,DEN,AFC West,1281.8,5,11,16,0.312,5-11,LAC,1625.5,1490.2,2026-05-21T19:15:11Z
2017,29,NYG,NFC East,1238,3,13,16,0.188,3-13,KC,1645.4,1543.4,2026-05-21T19:15:11Z
2017,30,IND,AFC South,1185.9,4,12,16,0.25,4-12,SF,1537,1431.3,2026-05-21T19:15:11Z
2017,31,HOU,AFC South,1184.5,4,12,16,0.25,4-12,ARI,1449.7,1474.2,2026-05-21T19:15:11Z
2017,32,CLE,AFC North,742,0,16,16,0,0-16,NA,NA,1508.6,2026-05-21T19:15:11Z
