season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2018,1,Milwaukee Brewers,NL Central,1656.3,96,67,163,0.589,96-67,Los Angeles Dodgers,1645.9,1496.1,2026-05-23T09:03:43Z
2018,2,Los Angeles Dodgers,NL West,1645.9,92,71,163,0.564,92-71,Milwaukee Brewers,1656.3,1494.9,2026-05-23T09:03:43Z
2018,3,Houston Astros,AL West,1620.1,103,59,162,0.636,103-59,Los Angeles Dodgers,1645.9,1492.1,2026-05-23T09:03:43Z
2018,4,Oakland Athletics,AL West,1605.7,97,65,162,0.599,97-65,Los Angeles Dodgers,1645.9,1491,2026-05-23T09:03:43Z
2018,5,Colorado Rockies,NL West,1597.2,91,72,163,0.558,91-72,Milwaukee Brewers,1656.3,1502.7,2026-05-23T09:03:43Z
2018,6,Tampa Bay Rays,AL East,1576.3,90,72,162,0.556,90-72,Houston Astros,1620.1,1485.3,2026-05-23T09:03:43Z
2018,7,New York Yankees,AL East,1573.1,100,63,163,0.613,100-63,Houston Astros,1620.1,1486,2026-05-23T09:03:43Z
2018,8,Boston Red Sox,AL East,1562.1,108,54,162,0.667,108-54,Houston Astros,1620.1,1486.2,2026-05-23T09:03:43Z
2018,9,Cleveland Indians,AL Central,1553.9,91,71,162,0.562,91-71,Milwaukee Brewers,1656.3,1471.6,2026-05-23T09:03:43Z
2018,10,Chicago Cubs,NL Central,1547,96,68,164,0.585,96-68,Milwaukee Brewers,1656.3,1505.7,2026-05-23T09:03:43Z
2018,11,St. Louis Cardinals,NL Central,1545.8,88,74,162,0.543,88-74,Milwaukee Brewers,1656.3,1506.4,2026-05-23T09:03:43Z
2018,12,Washington Nationals,NL East,1545.5,83,80,163,0.509,83-80,Milwaukee Brewers,1656.3,1490.4,2026-05-23T09:03:43Z
2018,13,New York Mets,NL East,1533,77,86,163,0.472,77-86,Milwaukee Brewers,1656.3,1494,2026-05-23T09:03:43Z
2018,14,Pittsburgh Pirates,NL Central,1529.8,82,79,161,0.509,82-79,Milwaukee Brewers,1656.3,1505.5,2026-05-23T09:03:43Z
2018,15,Atlanta Braves,NL East,1524.1,90,72,162,0.556,90-72,Milwaukee Brewers,1656.3,1495.9,2026-05-23T09:03:43Z
2018,16,Minnesota Twins,AL Central,1523.4,78,84,162,0.481,78-84,Milwaukee Brewers,1656.3,1480.1,2026-05-23T09:03:43Z
2018,17,Seattle Mariners,AL West,1506.6,89,73,162,0.549,89-73,Los Angeles Dodgers,1645.9,1505.8,2026-05-23T09:03:43Z
2018,18,Los Angeles Angels,AL West,1493.3,80,82,162,0.494,80-82,Los Angeles Dodgers,1645.9,1508.8,2026-05-23T09:03:43Z
2018,19,Arizona Diamondbacks,NL West,1476.3,82,80,162,0.506,82-80,Milwaukee Brewers,1656.3,1515.9,2026-05-23T09:03:43Z
2018,20,Kansas City Royals,AL Central,1461.5,58,104,162,0.358,58-104,Milwaukee Brewers,1656.3,1484.5,2026-05-23T09:03:43Z
2018,21,San Diego Padres,NL West,1448.4,66,96,162,0.407,66-96,Milwaukee Brewers,1656.3,1515.6,2026-05-23T09:03:43Z
2018,22,Toronto Blue Jays,AL East,1429.6,73,89,162,0.451,73-89,Houston Astros,1620.1,1501.1,2026-05-23T09:03:43Z
2018,23,Texas Rangers,AL West,1400.2,67,95,162,0.414,67-95,Houston Astros,1620.1,1516.2,2026-05-23T09:03:43Z
2018,24,Philadelphia Phillies,NL East,1399.7,80,82,162,0.494,80-82,Milwaukee Brewers,1656.3,1506.9,2026-05-23T09:03:43Z
2018,25,Miami Marlins,NL East,1394.2,63,98,161,0.391,63-98,Milwaukee Brewers,1656.3,1510.2,2026-05-23T09:03:43Z
2018,26,Cincinnati Reds,NL Central,1387.8,67,95,162,0.414,67-95,Milwaukee Brewers,1656.3,1525.8,2026-05-23T09:03:43Z
2018,27,San Francisco Giants,NL West,1387.1,73,89,162,0.451,73-89,Milwaukee Brewers,1656.3,1527.5,2026-05-23T09:03:43Z
2018,28,Baltimore Orioles,AL East,1368.7,47,115,162,0.29,47-115,Houston Astros,1620.1,1510.1,2026-05-23T09:03:43Z
2018,29,Chicago White Sox,AL Central,1356.5,62,100,162,0.383,62-100,Milwaukee Brewers,1656.3,1496.8,2026-05-23T09:03:43Z
2018,30,Detroit Tigers,AL Central,1351.1,64,98,162,0.395,64-98,Houston Astros,1620.1,1496,2026-05-23T09:03:43Z
