season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2001,1,Oakland Athletics,AL West,1757.8,102,60,162,0.63,102-60,Seattle Mariners,1691,1495.5,2026-05-21T10:40:59Z
2001,2,Seattle Mariners,AL West,1691,116,46,162,0.716,116-46,Oakland Athletics,1757.8,1500.7,2026-05-21T10:40:59Z
2001,3,St. Louis Cardinals,NL Central,1633.9,93,69,162,0.574,93-69,San Francisco Giants,1600.2,1480.8,2026-05-21T10:40:59Z
2001,4,San Francisco Giants,NL West,1600.2,90,72,162,0.556,90-72,Oakland Athletics,1757.8,1506.5,2026-05-21T10:40:59Z
2001,5,Arizona Diamondbacks,NL West,1563,93,70,163,0.571,93-70,Seattle Mariners,1691,1506,2026-05-21T10:40:59Z
2001,6,Houston Astros,AL West,1554.3,93,69,162,0.574,93-69,St. Louis Cardinals,1633.9,1487.9,2026-05-21T10:40:59Z
2001,7,Chicago Cubs,NL Central,1542.8,88,74,162,0.543,88-74,St. Louis Cardinals,1633.9,1492.8,2026-05-21T10:40:59Z
2001,8,Tampa Bay Devil Rays,NA,1538.9,62,100,162,0.383,62-100,Oakland Athletics,1757.8,1488.1,2026-05-21T10:40:59Z
2001,9,Atlanta Braves,NL East,1535.9,88,74,162,0.543,88-74,St. Louis Cardinals,1633.9,1482.1,2026-05-21T10:40:59Z
2001,10,New York Yankees,AL East,1531.6,95,65,160,0.594,95-65,Oakland Athletics,1757.8,1490.5,2026-05-21T10:40:59Z
2001,11,Chicago White Sox,AL Central,1529.9,83,79,162,0.512,83-79,Oakland Athletics,1757.8,1487.8,2026-05-21T10:40:59Z
2001,12,Los Angeles Dodgers,NL West,1517.2,86,76,162,0.531,86-76,Oakland Athletics,1757.8,1510.2,2026-05-21T10:40:59Z
2001,13,Colorado Rockies,NL West,1507.5,73,89,162,0.451,73-89,Seattle Mariners,1691,1514.6,2026-05-21T10:40:59Z
2001,14,New York Mets,NL East,1503.9,82,80,162,0.506,82-80,St. Louis Cardinals,1633.9,1487.9,2026-05-21T10:40:59Z
2001,15,Cleveland Indians,AL Central,1492.5,91,71,162,0.562,91-71,Oakland Athletics,1757.8,1483.9,2026-05-21T10:40:59Z
2001,16,Toronto Blue Jays,AL East,1490,80,82,162,0.494,80-82,Oakland Athletics,1757.8,1492.9,2026-05-21T10:40:59Z
2001,17,Philadelphia Phillies,NL East,1482.3,86,76,162,0.531,86-76,St. Louis Cardinals,1633.9,1487,2026-05-21T10:40:59Z
2001,18,Texas Rangers,AL West,1472.2,73,89,162,0.451,73-89,Oakland Athletics,1757.8,1528.8,2026-05-21T10:40:59Z
2001,19,Minnesota Twins,AL Central,1465.8,85,77,162,0.525,85-77,Oakland Athletics,1757.8,1496.3,2026-05-21T10:40:59Z
2001,20,Kansas City Royals,AL Central,1449.3,66,97,163,0.405,66-97,Oakland Athletics,1757.8,1499.8,2026-05-21T10:40:59Z
2001,21,Florida Marlins,NL East,1438.5,76,86,162,0.469,76-86,St. Louis Cardinals,1633.9,1494.8,2026-05-21T10:40:59Z
2001,22,Pittsburgh Pirates,NL Central,1437.6,62,100,162,0.383,62-100,St. Louis Cardinals,1633.9,1501.7,2026-05-21T10:40:59Z
2001,23,San Diego Padres,NL West,1436.7,79,84,163,0.485,79-84,Oakland Athletics,1757.8,1527.1,2026-05-21T10:40:59Z
2001,24,Boston Red Sox,AL East,1429,82,79,161,0.509,82-79,Oakland Athletics,1757.8,1501.9,2026-05-21T10:40:59Z
2001,25,Milwaukee Brewers,NL Central,1420.8,68,95,163,0.417,68-95,St. Louis Cardinals,1633.9,1505.6,2026-05-21T10:40:59Z
2001,26,Montreal Expos,NL East,1415.9,68,94,162,0.42,68-94,St. Louis Cardinals,1633.9,1497.5,2026-05-21T10:40:59Z
2001,27,Anaheim Angels,AL West,1400.4,75,87,162,0.463,75-87,Oakland Athletics,1757.8,1537.1,2026-05-21T10:40:59Z
2001,28,Cincinnati Reds,NL Central,1394.6,66,96,162,0.407,66-96,St. Louis Cardinals,1633.9,1507.6,2026-05-21T10:40:59Z
2001,29,Detroit Tigers,AL Central,1386.2,66,96,162,0.407,66-96,Oakland Athletics,1757.8,1499.3,2026-05-21T10:40:59Z
2001,30,Baltimore Orioles,AL East,1380.5,63,98,161,0.391,63-98,Oakland Athletics,1757.8,1507.2,2026-05-21T10:40:59Z
