season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2017,1,Cleveland Indians,AL Central,1758.2,102,60,162,0.63,102-60,New York Yankees,1654,1488.1,2026-05-24T07:42:57Z
2017,2,New York Yankees,AL East,1654,91,71,162,0.562,91-71,Cleveland Indians,1758.2,1512.1,2026-05-24T07:42:57Z
2017,3,Houston Astros,AL West,1616.5,101,61,162,0.623,101-61,Cleveland Indians,1758.2,1503.1,2026-05-24T07:42:57Z
2017,4,Chicago Cubs,NL Central,1606.7,92,70,162,0.568,92-70,Boston Red Sox,1592.4,1476.2,2026-05-24T07:42:57Z
2017,5,Boston Red Sox,AL East,1592.4,93,69,162,0.574,93-69,Cleveland Indians,1758.2,1522.2,2026-05-24T07:42:57Z
2017,6,Minnesota Twins,AL Central,1572.7,85,77,162,0.525,85-77,Cleveland Indians,1758.2,1510,2026-05-24T07:42:57Z
2017,7,Toronto Blue Jays,AL East,1541.5,76,86,162,0.469,76-86,Cleveland Indians,1758.2,1525.2,2026-05-24T07:42:57Z
2017,8,Arizona Diamondbacks,NL West,1540.4,93,69,162,0.574,93-69,Cleveland Indians,1758.2,1472.9,2026-05-24T07:42:57Z
2017,9,Tampa Bay Rays,AL East,1524.5,80,82,162,0.494,80-82,Cleveland Indians,1758.2,1529,2026-05-24T07:42:57Z
2017,10,Los Angeles Dodgers,NL West,1523.2,104,58,162,0.642,104-58,Cleveland Indians,1758.2,1472.4,2026-05-24T07:42:57Z
2017,11,Oakland Athletics,AL West,1522.8,75,87,162,0.463,75-87,Cleveland Indians,1758.2,1513.9,2026-05-24T07:42:57Z
2017,12,Milwaukee Brewers,NL Central,1510.1,86,76,162,0.531,86-76,New York Yankees,1654,1489.8,2026-05-24T07:42:57Z
2017,13,Los Angeles Angels,AL West,1507.8,80,82,162,0.494,80-82,New York Yankees,1654,1514.9,2026-05-24T07:42:57Z
2017,14,Washington Nationals,NL East,1507.7,97,65,162,0.599,97-65,Houston Astros,1616.5,1462.1,2026-05-24T07:42:57Z
2017,15,Philadelphia Phillies,NL East,1497.7,66,96,162,0.407,66-96,Houston Astros,1616.5,1468.9,2026-05-24T07:42:57Z
2017,16,Colorado Rockies,NL West,1495.7,87,75,162,0.537,87-75,Cleveland Indians,1758.2,1478.7,2026-05-24T07:42:57Z
2017,17,Seattle Mariners,AL West,1491.4,78,84,162,0.481,78-84,Cleveland Indians,1758.2,1516.9,2026-05-24T07:42:57Z
2017,18,Pittsburgh Pirates,NL Central,1484.2,75,87,162,0.463,75-87,New York Yankees,1654,1487.2,2026-05-24T07:42:57Z
2017,19,Chicago White Sox,AL Central,1475.5,67,95,162,0.414,67-95,Cleveland Indians,1758.2,1525.4,2026-05-24T07:42:57Z
2017,20,St. Louis Cardinals,NL Central,1472.9,83,79,162,0.512,83-79,Chicago Cubs,1606.7,1491.1,2026-05-24T07:42:57Z
2017,21,Kansas City Royals,AL Central,1448,80,82,162,0.494,80-82,Cleveland Indians,1758.2,1525.6,2026-05-24T07:42:57Z
2017,22,Miami Marlins,NL East,1443.4,77,85,162,0.475,77-85,Chicago Cubs,1606.7,1473.7,2026-05-24T07:42:57Z
2017,23,Texas Rangers,AL West,1442.2,78,84,162,0.481,78-84,Cleveland Indians,1758.2,1520.2,2026-05-24T07:42:57Z
2017,24,Cincinnati Reds,NL Central,1436.6,68,94,162,0.42,68-94,Cleveland Indians,1758.2,1503.1,2026-05-24T07:42:57Z
2017,25,San Francisco Giants,NL West,1425.9,64,98,162,0.395,64-98,Cleveland Indians,1758.2,1485.5,2026-05-24T07:42:57Z
2017,26,Atlanta Braves,NL East,1403,72,90,162,0.444,72-90,Chicago Cubs,1606.7,1478.6,2026-05-24T07:42:57Z
2017,27,Baltimore Orioles,AL East,1400,75,87,162,0.463,75-87,Cleveland Indians,1758.2,1544,2026-05-24T07:42:57Z
2017,28,San Diego Padres,NL West,1385.1,71,91,162,0.438,71-91,Cleveland Indians,1758.2,1487.8,2026-05-24T07:42:57Z
2017,29,New York Mets,NL East,1382.6,70,92,162,0.432,70-92,Chicago Cubs,1606.7,1482.3,2026-05-24T07:42:57Z
2017,30,Detroit Tigers,AL Central,1337.1,64,98,162,0.395,64-98,Cleveland Indians,1758.2,1539,2026-05-24T07:42:57Z
