season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2007,1,New York Yankees,AL East,1651.3,95,68,163,0.583,95-68,Cleveland Indians,1614.8,1512.3,2026-05-24T06:29:02Z
2007,2,Colorado Rockies,NL West,1641.6,90,73,163,0.552,90-73,New York Yankees,1651.3,1478.6,2026-05-24T06:29:02Z
2007,3,Cleveland Indians,AL Central,1614.8,96,66,162,0.593,96-66,Boston Red Sox,1610.7,1501.3,2026-05-24T06:29:02Z
2007,4,Boston Red Sox,AL East,1610.7,96,66,162,0.593,96-66,New York Yankees,1651.3,1525.2,2026-05-24T06:29:02Z
2007,5,Toronto Blue Jays,AL East,1583,83,79,162,0.512,83-79,New York Yankees,1651.3,1523,2026-05-24T06:29:02Z
2007,6,Philadelphia Phillies,NL East,1582,89,73,162,0.549,89-73,Colorado Rockies,1641.6,1476.5,2026-05-24T06:29:02Z
2007,7,Detroit Tigers,AL Central,1549.5,88,74,162,0.543,88-74,New York Yankees,1651.3,1513.2,2026-05-24T06:29:02Z
2007,8,Atlanta Braves,NL East,1532.8,84,78,162,0.519,84-78,Colorado Rockies,1641.6,1484.8,2026-05-24T06:29:02Z
2007,9,Los Angeles Angels,AL West,1532.6,94,68,162,0.58,94-68,New York Yankees,1651.3,1507.5,2026-05-24T06:29:02Z
2007,10,Seattle Mariners,AL West,1532.3,88,74,162,0.543,88-74,New York Yankees,1651.3,1510.1,2026-05-24T06:29:02Z
2007,11,Arizona Diamondbacks,NL West,1517.1,90,72,162,0.556,90-72,Colorado Rockies,1641.6,1487.8,2026-05-24T06:29:02Z
2007,12,San Diego Padres,NL West,1515,89,74,163,0.546,89-74,Colorado Rockies,1641.6,1491.4,2026-05-24T06:29:02Z
2007,13,Milwaukee Brewers,NL Central,1499.9,84,79,163,0.515,84-79,Colorado Rockies,1641.6,1464.2,2026-05-24T06:29:02Z
2007,14,Chicago White Sox,AL Central,1498.8,72,90,162,0.444,72-90,New York Yankees,1651.3,1518.1,2026-05-24T06:29:02Z
2007,15,Tampa Bay Devil Rays,AL East,1493.4,66,96,162,0.407,66-96,New York Yankees,1651.3,1535.1,2026-05-24T06:29:02Z
2007,16,Texas Rangers,AL West,1490.4,75,87,162,0.463,75-87,New York Yankees,1651.3,1511.7,2026-05-24T06:29:02Z
2007,17,Chicago Cubs,NL Central,1489.8,86,77,163,0.528,86-77,Colorado Rockies,1641.6,1468.5,2026-05-24T06:29:02Z
2007,18,Washington Nationals,NL East,1472.8,73,89,162,0.451,73-89,Colorado Rockies,1641.6,1488.1,2026-05-24T06:29:02Z
2007,19,Minnesota Twins,AL Central,1468.9,79,83,162,0.488,79-83,New York Yankees,1651.3,1521.8,2026-05-24T06:29:02Z
2007,20,Los Angeles Dodgers,NL West,1452.1,82,80,162,0.506,82-80,Colorado Rockies,1641.6,1497.8,2026-05-24T06:29:02Z
2007,21,Houston Astros,AL West,1450,73,89,162,0.451,73-89,Colorado Rockies,1641.6,1473.4,2026-05-24T06:29:02Z
2007,22,Oakland Athletics,AL West,1442.1,76,86,162,0.469,76-86,New York Yankees,1651.3,1515.8,2026-05-24T06:29:02Z
2007,23,Baltimore Orioles,AL East,1440.6,69,94,163,0.423,69-94,New York Yankees,1651.3,1543.4,2026-05-24T06:29:02Z
2007,24,St. Louis Cardinals,NL Central,1438.5,78,84,162,0.481,78-84,Colorado Rockies,1641.6,1472,2026-05-24T06:29:02Z
2007,25,New York Mets,NL East,1429.4,88,74,162,0.543,88-74,New York Yankees,1651.3,1494,2026-05-24T06:29:02Z
2007,26,San Francisco Giants,NL West,1429,71,91,162,0.438,71-91,New York Yankees,1651.3,1504.2,2026-05-24T06:29:02Z
2007,27,Florida Marlins,NL East,1428.8,71,92,163,0.436,71-92,Colorado Rockies,1641.6,1489.9,2026-05-24T06:29:02Z
2007,28,Kansas City Royals,AL Central,1428.2,69,93,162,0.426,69-93,New York Yankees,1651.3,1528.5,2026-05-24T06:29:02Z
2007,29,Cincinnati Reds,NL Central,1427.5,72,90,162,0.444,72-90,Colorado Rockies,1641.6,1477.3,2026-05-24T06:29:02Z
2007,30,Pittsburgh Pirates,NL Central,1356.9,68,95,163,0.417,68-95,Colorado Rockies,1641.6,1484.8,2026-05-24T06:29:02Z
