season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2002,1,Oakland Athletics,AL West,1725.7,103,59,162,0.636,103-59,Anaheim Angels,1677.7,1514.6,2026-05-22T20:45:57Z
2002,2,Anaheim Angels,AL West,1677.7,99,63,162,0.611,99-63,Oakland Athletics,1725.7,1514.2,2026-05-22T20:45:57Z
2002,3,St. Louis Cardinals,NL Central,1657.9,97,65,162,0.599,97-65,Anaheim Angels,1677.7,1457.5,2026-05-22T20:45:57Z
2002,4,San Francisco Giants,NL West,1652.8,95,66,161,0.59,95-66,Oakland Athletics,1725.7,1490.8,2026-05-22T20:45:57Z
2002,5,New York Yankees,AL East,1596.5,103,58,161,0.64,103-58,Oakland Athletics,1725.7,1490.9,2026-05-22T20:45:57Z
2002,6,Chicago White Sox,AL Central,1579.1,81,81,162,0.5,81-81,Oakland Athletics,1725.7,1479.4,2026-05-22T20:45:57Z
2002,7,Arizona Diamondbacks,NL West,1558.6,98,64,162,0.605,98-64,St. Louis Cardinals,1657.9,1491.8,2026-05-22T20:45:57Z
2002,8,Toronto Blue Jays,AL East,1557,78,84,162,0.481,78-84,Oakland Athletics,1725.7,1506.6,2026-05-22T20:45:57Z
2002,9,Boston Red Sox,AL East,1547.2,93,69,162,0.574,93-69,Oakland Athletics,1725.7,1496.9,2026-05-22T20:45:57Z
2002,10,Montreal Expos,NL East,1546.4,83,79,162,0.512,83-79,St. Louis Cardinals,1657.9,1486.1,2026-05-22T20:45:57Z
2002,11,Seattle Mariners,AL West,1546.2,93,69,162,0.574,93-69,Oakland Athletics,1725.7,1531.3,2026-05-22T20:45:57Z
2002,12,Los Angeles Dodgers,NL West,1539.4,92,70,162,0.568,92-70,Anaheim Angels,1677.7,1501.8,2026-05-22T20:45:57Z
2002,13,Atlanta Braves,NL East,1536,101,59,160,0.631,101-59,St. Louis Cardinals,1657.9,1490.4,2026-05-22T20:45:57Z
2002,14,Minnesota Twins,AL Central,1535.3,94,67,161,0.584,94-67,Oakland Athletics,1725.7,1484.4,2026-05-22T20:45:57Z
2002,15,Houston Astros,AL West,1526.8,84,78,162,0.519,84-78,St. Louis Cardinals,1657.9,1480,2026-05-22T20:45:57Z
2002,16,Texas Rangers,AL West,1522.8,72,90,162,0.444,72-90,Oakland Athletics,1725.7,1529.4,2026-05-22T20:45:57Z
2002,17,Cleveland Indians,AL Central,1516.1,74,88,162,0.457,74-88,Oakland Athletics,1725.7,1490.5,2026-05-22T20:45:57Z
2002,18,Philadelphia Phillies,NL East,1487.9,80,81,161,0.497,80-81,St. Louis Cardinals,1657.9,1488.6,2026-05-22T20:45:57Z
2002,19,Florida Marlins,NL East,1478.6,79,83,162,0.488,79-83,St. Louis Cardinals,1657.9,1488.3,2026-05-22T20:45:57Z
2002,20,New York Mets,NL East,1458.9,75,86,161,0.466,75-86,St. Louis Cardinals,1657.9,1503.5,2026-05-22T20:45:57Z
2002,21,Colorado Rockies,NL West,1441,73,89,162,0.451,73-89,St. Louis Cardinals,1657.9,1512.7,2026-05-22T20:45:57Z
2002,22,Pittsburgh Pirates,NL Central,1432.9,72,89,161,0.447,72-89,Anaheim Angels,1677.7,1483.9,2026-05-22T20:45:57Z
2002,23,San Diego Padres,NL West,1409.1,66,96,162,0.407,66-96,St. Louis Cardinals,1657.9,1509.2,2026-05-22T20:45:57Z
2002,24,Tampa Bay Devil Rays,AL East,1400.2,55,106,161,0.342,55-106,Oakland Athletics,1725.7,1520.6,2026-05-22T20:45:57Z
2002,25,Chicago Cubs,NL Central,1397.3,67,95,162,0.414,67-95,St. Louis Cardinals,1657.9,1492.6,2026-05-22T20:45:57Z
2002,26,Cincinnati Reds,NL Central,1377.4,78,84,162,0.481,78-84,Anaheim Angels,1677.7,1498.5,2026-05-22T20:45:57Z
2002,27,Kansas City Royals,AL Central,1354.2,62,100,162,0.383,62-100,Oakland Athletics,1725.7,1513.9,2026-05-22T20:45:57Z
2002,28,Milwaukee Brewers,NL Central,1351.8,56,106,162,0.346,56-106,St. Louis Cardinals,1657.9,1499.3,2026-05-22T20:45:57Z
2002,29,Baltimore Orioles,AL East,1330.6,67,95,162,0.414,67-95,Oakland Athletics,1725.7,1530.7,2026-05-22T20:45:57Z
2002,30,Detroit Tigers,AL Central,1258.5,55,106,161,0.342,55-106,Oakland Athletics,1725.7,1521.9,2026-05-22T20:45:57Z
