season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2021,1,Los Angeles Dodgers,NL West,1689.6,106,56,162,0.654,106-56,San Francisco Giants,1669.5,1477.5,2026-05-23T09:03:52Z
2021,2,San Francisco Giants,NL West,1669.5,107,55,162,0.66,107-55,Los Angeles Dodgers,1689.6,1477.4,2026-05-23T09:03:52Z
2021,3,Tampa Bay Rays,AL East,1661,100,62,162,0.617,100-62,Atlanta Braves,1628.9,1500.9,2026-05-23T09:03:52Z
2021,4,Atlanta Braves,NL East,1628.9,88,74,162,0.543,88-74,Los Angeles Dodgers,1689.6,1458.6,2026-05-23T09:03:52Z
2021,5,St. Louis Cardinals,NL Central,1625.8,90,72,162,0.556,90-72,Los Angeles Dodgers,1689.6,1466.9,2026-05-23T09:03:52Z
2021,6,Toronto Blue Jays,AL East,1602.1,91,71,162,0.562,91-71,Tampa Bay Rays,1661,1512.8,2026-05-23T09:03:52Z
2021,7,New York Yankees,AL East,1592.2,92,70,162,0.568,92-70,Tampa Bay Rays,1661,1512.3,2026-05-23T09:03:52Z
2021,8,Chicago White Sox,AL Central,1556.4,93,70,163,0.571,93-70,Tampa Bay Rays,1661,1502.7,2026-05-23T09:03:52Z
2021,9,Seattle Mariners,AL West,1555.5,91,72,163,0.558,91-72,Los Angeles Dodgers,1689.6,1501.3,2026-05-23T09:03:52Z
2021,10,Houston Astros,AL West,1553.4,95,67,162,0.586,95-67,Los Angeles Dodgers,1689.6,1500.8,2026-05-23T09:03:52Z
2021,11,Boston Red Sox,AL East,1541.4,92,70,162,0.568,92-70,Tampa Bay Rays,1661,1519.3,2026-05-23T09:03:52Z
2021,12,Milwaukee Brewers,NL Central,1532.4,95,67,162,0.586,95-67,Los Angeles Dodgers,1689.6,1478.5,2026-05-23T09:03:52Z
2021,13,Minnesota Twins,AL Central,1515,73,89,162,0.451,73-89,Tampa Bay Rays,1661,1510.6,2026-05-23T09:03:52Z
2021,14,Detroit Tigers,AL Central,1512.5,77,85,162,0.475,77-85,Tampa Bay Rays,1661,1508.7,2026-05-23T09:03:52Z
2021,15,Cleveland Indians,AL Central,1508.4,80,82,162,0.494,80-82,Tampa Bay Rays,1661,1511.9,2026-05-23T09:03:52Z
2021,16,Oakland Athletics,AL West,1489.7,86,76,162,0.531,86-76,Los Angeles Dodgers,1689.6,1512.9,2026-05-23T09:03:52Z
2021,17,Kansas City Royals,AL Central,1471.2,74,88,162,0.457,74-88,Tampa Bay Rays,1661,1517.8,2026-05-23T09:03:52Z
2021,18,Colorado Rockies,NL West,1469.9,74,87,161,0.46,74-87,Los Angeles Dodgers,1689.6,1504.1,2026-05-23T09:03:52Z
2021,19,Philadelphia Phillies,NL East,1456.4,83,80,163,0.509,83-80,Los Angeles Dodgers,1689.6,1478.7,2026-05-23T09:03:52Z
2021,20,Los Angeles Angels,AL West,1445.9,77,85,162,0.475,77-85,Los Angeles Dodgers,1689.6,1520.2,2026-05-23T09:03:52Z
2021,21,New York Mets,NL East,1436.8,79,85,164,0.482,79-85,Los Angeles Dodgers,1689.6,1479.8,2026-05-23T09:03:52Z
2021,22,Cincinnati Reds,NL Central,1431.1,83,81,164,0.506,83-81,Los Angeles Dodgers,1689.6,1488,2026-05-23T09:03:52Z
2021,23,Arizona Diamondbacks,NL West,1419.7,53,110,163,0.325,53-110,Los Angeles Dodgers,1689.6,1510.8,2026-05-23T09:03:52Z
2021,24,San Diego Padres,NL West,1405.9,81,83,164,0.494,81-83,Los Angeles Dodgers,1689.6,1510.1,2026-05-23T09:03:52Z
2021,25,Chicago Cubs,NL Central,1401.4,71,91,162,0.438,71-91,Los Angeles Dodgers,1689.6,1495.6,2026-05-23T09:03:52Z
2021,26,Texas Rangers,AL West,1393.4,60,102,162,0.37,60-102,Los Angeles Dodgers,1689.6,1520.8,2026-05-23T09:03:52Z
2021,27,Pittsburgh Pirates,NL Central,1379.4,61,101,162,0.377,61-101,San Francisco Giants,1669.5,1495.7,2026-05-23T09:03:52Z
2021,28,Miami Marlins,NL East,1354.4,67,97,164,0.409,67-97,Los Angeles Dodgers,1689.6,1492.3,2026-05-23T09:03:52Z
2021,29,Baltimore Orioles,AL East,1354,52,110,162,0.321,52-110,Tampa Bay Rays,1661,1537.3,2026-05-23T09:03:52Z
2021,30,Washington Nationals,NL East,1346.4,66,99,165,0.4,66-99,San Francisco Giants,1669.5,1488.9,2026-05-23T09:03:52Z
