season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2005,1,Cleveland Indians,AL Central,1651.1,93,69,162,0.574,93-69,Los Angeles Angels,1632.9,1490.3,NA,2026-05-24T20:45:27Z
2005,2,Los Angeles Angels,AL West,1632.9,95,67,162,0.586,95-67,Cleveland Indians,1651.1,1505.5,NA,2026-05-24T20:45:27Z
2005,3,New York Yankees,AL East,1613.3,95,67,162,0.586,95-67,Cleveland Indians,1651.1,1520.7,NA,2026-05-24T20:45:27Z
2005,4,Philadelphia Phillies,NL East,1613.3,88,74,162,0.543,88-74,Athletics,1560.3,1471.8,NA,2026-05-24T20:45:27Z
2005,5,Boston Red Sox,AL East,1594.5,95,67,162,0.586,95-67,Cleveland Indians,1651.1,1521,NA,2026-05-24T20:45:27Z
2005,6,Houston Astros,AL West,1585,89,73,162,0.549,89-73,Philadelphia Phillies,1613.3,1475.4,NA,2026-05-24T20:45:27Z
2005,7,Chicago White Sox,AL Central,1563.8,99,63,162,0.611,99-63,Cleveland Indians,1651.1,1504,NA,2026-05-24T20:45:27Z
2005,8,Athletics,AL West,1560.3,88,74,162,0.543,88-74,Cleveland Indians,1651.1,1524.2,NA,2026-05-24T20:45:27Z
2005,9,Toronto Blue Jays,AL East,1557.5,80,82,162,0.494,80-82,Cleveland Indians,1651.1,1520.2,NA,2026-05-24T20:45:27Z
2005,10,St. Louis Cardinals,NL Central,1555,100,62,162,0.617,100-62,Philadelphia Phillies,1613.3,1480.9,NA,2026-05-24T20:45:27Z
2005,11,New York Mets,NL East,1516.8,83,79,162,0.512,83-79,Los Angeles Angels,1632.9,1491.4,NA,2026-05-24T20:45:27Z
2005,12,Texas Rangers,AL West,1508.5,79,83,162,0.488,79-83,Cleveland Indians,1651.1,1529.2,NA,2026-05-24T20:45:27Z
2005,13,Milwaukee Brewers,NL Central,1488.8,81,81,162,0.5,81-81,Philadelphia Phillies,1613.3,1488.8,NA,2026-05-24T20:45:27Z
2005,14,Minnesota Twins,AL Central,1488.5,83,79,162,0.512,83-79,Cleveland Indians,1651.1,1511.5,NA,2026-05-24T20:45:27Z
2005,15,Tampa Bay Devil Rays,AL East,1479.9,67,95,162,0.414,67-95,Cleveland Indians,1651.1,1534,NA,2026-05-24T20:45:27Z
2005,16,Chicago Cubs,NL Central,1478,79,83,162,0.488,79-83,Philadelphia Phillies,1613.3,1492.6,NA,2026-05-24T20:45:27Z
2005,17,Baltimore Orioles,AL East,1472,74,88,162,0.457,74-88,Cleveland Indians,1651.1,1532.6,NA,2026-05-24T20:45:27Z
2005,18,Atlanta Braves,NL East,1470.8,90,72,162,0.556,90-72,Los Angeles Angels,1632.9,1491.7,NA,2026-05-24T20:45:27Z
2005,19,San Diego Padres,NL West,1470,82,80,162,0.506,82-80,Cleveland Indians,1651.1,1467.6,NA,2026-05-24T20:45:27Z
2005,20,Colorado Rockies,NL West,1456.6,67,95,162,0.414,67-95,Philadelphia Phillies,1613.3,1468.1,NA,2026-05-24T20:45:27Z
2005,21,Arizona Diamondbacks,NL West,1452.9,77,85,162,0.475,77-85,Philadelphia Phillies,1613.3,1468.4,NA,2026-05-24T20:45:27Z
2005,22,Washington Nationals,NL East,1450.6,81,81,162,0.5,81-81,Los Angeles Angels,1632.9,1496.5,NA,2026-05-24T20:45:27Z
2005,23,Pittsburgh Pirates,NL Central,1440.6,67,95,162,0.414,67-95,Philadelphia Phillies,1613.3,1492.1,NA,2026-05-24T20:45:27Z
2005,24,Seattle Mariners,AL West,1436,69,93,162,0.426,69-93,Cleveland Indians,1651.1,1533.5,NA,2026-05-24T20:45:27Z
2005,25,San Francisco Giants,NL West,1431.2,75,87,162,0.463,75-87,Philadelphia Phillies,1613.3,1472.5,NA,2026-05-24T20:45:27Z
2005,26,Cincinnati Reds,NL Central,1425.6,73,89,162,0.451,73-89,Cleveland Indians,1651.1,1497.9,NA,2026-05-24T20:45:27Z
2005,27,Florida Marlins,NL East,1424.2,83,79,162,0.512,83-79,Los Angeles Angels,1632.9,1494.5,NA,2026-05-24T20:45:27Z
2005,28,Kansas City Royals,AL Central,1413.1,56,106,162,0.346,56-106,Cleveland Indians,1651.1,1522.1,NA,2026-05-24T20:45:27Z
2005,29,Los Angeles Dodgers,NL West,1392.7,71,91,162,0.438,71-91,Los Angeles Angels,1632.9,1477.4,NA,2026-05-24T20:45:27Z
2005,30,Detroit Tigers,AL Central,1376.7,71,91,162,0.438,71-91,Cleveland Indians,1651.1,1523.8,NA,2026-05-24T20:45:27Z
