season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2023,1,Milwaukee Brewers,NL Central,1619.7,92,70,162,0.568,92-70,Philadelphia Phillies,1608.7,1496.6,2026-05-24T03:26:52Z
2023,2,Philadelphia Phillies,NL East,1608.7,90,72,162,0.556,90-72,Milwaukee Brewers,1619.7,1503.7,2026-05-24T03:26:52Z
2023,3,San Diego Padres,NL West,1606.6,82,80,162,0.506,82-80,Milwaukee Brewers,1619.7,1495.9,2026-05-24T03:26:52Z
2023,4,Los Angeles Dodgers,NL West,1598.7,101,62,163,0.62,101-62,Milwaukee Brewers,1619.7,1493.6,2026-05-24T03:26:52Z
2023,5,Minnesota Twins,AL Central,1581.9,87,75,162,0.537,87-75,Milwaukee Brewers,1619.7,1482.4,2026-05-24T03:26:52Z
2023,6,Tampa Bay Rays,AL East,1578.9,99,63,162,0.611,99-63,Milwaukee Brewers,1619.7,1493,2026-05-24T03:26:52Z
2023,7,Atlanta Braves,NL East,1575.8,104,58,162,0.642,104-58,Milwaukee Brewers,1619.7,1506.6,2026-05-24T03:26:52Z
2023,8,Baltimore Orioles,AL East,1575.6,101,61,162,0.623,101-61,Milwaukee Brewers,1619.7,1493.1,2026-05-24T03:26:52Z
2023,9,New York Mets,NL East,1563.5,77,88,165,0.467,77-88,Milwaukee Brewers,1619.7,1506.2,2026-05-24T03:26:52Z
2023,10,Houston Astros,AL West,1556,90,72,162,0.556,90-72,Milwaukee Brewers,1619.7,1483.7,2026-05-24T03:26:52Z
2023,11,Toronto Blue Jays,AL East,1546.1,89,73,162,0.549,89-73,Milwaukee Brewers,1619.7,1497.8,2026-05-24T03:26:52Z
2023,12,Detroit Tigers,AL Central,1545.9,79,84,163,0.485,79-84,Milwaukee Brewers,1619.7,1484.1,2026-05-24T03:26:52Z
2023,13,Miami Marlins,NL East,1541.7,84,79,163,0.515,84-79,Milwaukee Brewers,1619.7,1509.8,2026-05-24T03:26:52Z
2023,14,Seattle Mariners,AL West,1528,88,74,162,0.543,88-74,Philadelphia Phillies,1608.7,1488.8,2026-05-24T03:26:52Z
2023,15,Chicago Cubs,NL Central,1509.6,83,79,162,0.512,83-79,Milwaukee Brewers,1619.7,1503.9,2026-05-24T03:26:52Z
2023,16,Texas Rangers,AL West,1508.8,90,72,162,0.556,90-72,Philadelphia Phillies,1608.7,1490.3,2026-05-24T03:26:52Z
2023,17,Pittsburgh Pirates,NL Central,1488.6,76,86,162,0.469,76-86,Milwaukee Brewers,1619.7,1507.1,2026-05-24T03:26:52Z
2023,18,Arizona Diamondbacks,NL West,1483.9,84,78,162,0.519,84-78,Milwaukee Brewers,1619.7,1504.5,2026-05-24T03:26:52Z
2023,19,New York Yankees,AL East,1480.3,82,80,162,0.506,82-80,Milwaukee Brewers,1619.7,1504.4,2026-05-24T03:26:52Z
2023,20,Cincinnati Reds,NL Central,1457.1,82,81,163,0.503,82-81,Milwaukee Brewers,1619.7,1506.8,2026-05-24T03:26:52Z
2023,21,St. Louis Cardinals,NL Central,1457,71,92,163,0.436,71-92,Milwaukee Brewers,1619.7,1508.2,2026-05-24T03:26:52Z
2023,22,Cleveland Guardians,AL Central,1435.9,76,87,163,0.466,76-87,Milwaukee Brewers,1619.7,1494.4,2026-05-24T03:26:52Z
2023,23,Kansas City Royals,AL Central,1435.1,56,107,163,0.344,56-107,Philadelphia Phillies,1608.7,1494.4,2026-05-24T03:26:52Z
2023,24,Boston Red Sox,AL East,1433.8,78,85,163,0.479,78-85,Milwaukee Brewers,1619.7,1507.1,2026-05-24T03:26:52Z
2023,25,Washington Nationals,NL East,1413.9,73,91,164,0.445,73-91,Milwaukee Brewers,1619.7,1518.9,2026-05-24T03:26:52Z
2023,26,Los Angeles Angels,AL West,1393.2,73,89,162,0.451,73-89,Milwaukee Brewers,1619.7,1497.9,2026-05-24T03:26:52Z
2023,27,Colorado Rockies,NL West,1391.5,59,103,162,0.364,59-103,Milwaukee Brewers,1619.7,1512.2,2026-05-24T03:26:52Z
2023,28,San Francisco Giants,NL West,1386.4,80,83,163,0.491,80-83,Milwaukee Brewers,1619.7,1510.9,2026-05-24T03:26:52Z
2023,29,Oakland Athletics,AL West,1374,50,112,162,0.309,50-112,Milwaukee Brewers,1619.7,1499.8,2026-05-24T03:26:52Z
2023,30,Chicago White Sox,AL Central,1323.7,61,101,162,0.377,61-101,Philadelphia Phillies,1608.7,1502.2,2026-05-24T03:26:52Z
