season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2003,1,Atlanta Braves,NL East,1641.5,101,61,162,0.623,101-61,San Francisco Giants,1635,1502.5,2026-05-24T07:19:33Z
2003,2,San Francisco Giants,NL West,1635,100,61,161,0.621,100-61,Atlanta Braves,1641.5,1494,2026-05-24T07:19:33Z
2003,3,New York Yankees,AL East,1614.5,101,61,162,0.623,101-61,Minnesota Twins,1582.2,1486.8,2026-05-24T07:19:33Z
2003,4,Florida Marlins,NL East,1599,91,71,162,0.562,91-71,Atlanta Braves,1641.5,1507,2026-05-24T07:19:33Z
2003,5,Minnesota Twins,AL Central,1582.2,90,72,162,0.556,90-72,San Francisco Giants,1635,1464.2,2026-05-24T07:19:33Z
2003,6,Toronto Blue Jays,AL East,1572.4,86,76,162,0.531,86-76,New York Yankees,1614.5,1490.5,2026-05-24T07:19:33Z
2003,7,Chicago Cubs,NL Central,1568.9,88,74,162,0.543,88-74,Atlanta Braves,1641.5,1497.3,2026-05-24T07:19:33Z
2003,8,Chicago White Sox,AL Central,1568.3,86,76,162,0.531,86-76,San Francisco Giants,1635,1477.1,2026-05-24T07:19:33Z
2003,9,Boston Red Sox,AL East,1561.8,95,67,162,0.586,95-67,New York Yankees,1614.5,1493.5,2026-05-24T07:19:33Z
2003,10,Seattle Mariners,AL West,1542.2,93,69,162,0.574,93-69,Atlanta Braves,1641.5,1477.2,2026-05-24T07:19:33Z
2003,11,St. Louis Cardinals,NL Central,1538.5,85,77,162,0.525,85-77,Atlanta Braves,1641.5,1498,2026-05-24T07:19:33Z
2003,12,Houston Astros,AL West,1535.7,87,75,162,0.537,87-75,Atlanta Braves,1641.5,1494.4,2026-05-24T07:19:33Z
2003,13,Oakland Athletics,AL West,1524,96,66,162,0.593,96-66,Atlanta Braves,1641.5,1488.7,2026-05-24T07:19:33Z
2003,14,Los Angeles Dodgers,NL West,1512.6,85,77,162,0.525,85-77,Atlanta Braves,1641.5,1502.1,2026-05-24T07:19:33Z
2003,15,Montreal Expos,NL East,1511.7,83,79,162,0.512,83-79,Atlanta Braves,1641.5,1522.2,2026-05-24T07:19:33Z
2003,16,Philadelphia Phillies,NL East,1510.8,86,76,162,0.531,86-76,Atlanta Braves,1641.5,1518,2026-05-24T07:19:33Z
2003,17,Arizona Diamondbacks,NL West,1493.1,84,78,162,0.519,84-78,Atlanta Braves,1641.5,1507.4,2026-05-24T07:19:33Z
2003,18,Pittsburgh Pirates,NL Central,1478.2,75,87,162,0.463,75-87,Atlanta Braves,1641.5,1505.8,2026-05-24T07:19:33Z
2003,19,San Diego Padres,NL West,1466.1,64,98,162,0.395,64-98,Atlanta Braves,1641.5,1515.5,2026-05-24T07:19:33Z
2003,20,Tampa Bay Devil Rays,AL East,1464.6,63,99,162,0.389,63-99,Atlanta Braves,1641.5,1509,2026-05-24T07:19:33Z
2003,21,Colorado Rockies,NL West,1451.8,74,88,162,0.457,74-88,San Francisco Giants,1635,1507.7,2026-05-24T07:19:33Z
2003,22,New York Mets,NL East,1436.4,66,95,161,0.41,66-95,Atlanta Braves,1641.5,1530,2026-05-24T07:19:33Z
2003,23,Cleveland Indians,AL Central,1419.2,68,94,162,0.42,68-94,New York Yankees,1614.5,1481.8,2026-05-24T07:19:33Z
2003,24,Anaheim Angels,AL West,1418.7,77,85,162,0.475,77-85,New York Yankees,1614.5,1496.4,2026-05-24T07:19:33Z
2003,25,Baltimore Orioles,AL East,1418.1,71,91,162,0.438,71-91,Atlanta Braves,1641.5,1515.7,2026-05-24T07:19:33Z
2003,26,Kansas City Royals,AL Central,1417,83,79,162,0.512,83-79,San Francisco Giants,1635,1488.1,2026-05-24T07:19:33Z
2003,27,Milwaukee Brewers,NL Central,1416.9,68,94,162,0.42,68-94,Atlanta Braves,1641.5,1511.1,2026-05-24T07:19:33Z
2003,28,Texas Rangers,AL West,1407.7,71,91,162,0.438,71-91,New York Yankees,1614.5,1501.1,2026-05-24T07:19:33Z
2003,29,Cincinnati Reds,NL Central,1375.7,69,93,162,0.426,69-93,Atlanta Braves,1641.5,1514.3,2026-05-24T07:19:33Z
2003,30,Detroit Tigers,AL Central,1317.3,43,119,162,0.265,43-119,New York Yankees,1614.5,1502.2,2026-05-24T07:19:33Z
