season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at
2006,1,Los Angeles Angels,AL West,1648.4,89,73,162,0.549,89-73,Minnesota Twins,1626.4,1534.7,NA,2026-05-24T20:08:39Z
2006,2,Minnesota Twins,AL Central,1626.4,96,66,162,0.593,96-66,Los Angeles Angels,1648.4,1527.8,NA,2026-05-24T20:08:39Z
2006,3,Cleveland Indians,AL Central,1613.4,78,84,162,0.481,78-84,Los Angeles Angels,1648.4,1527.2,NA,2026-05-24T20:08:39Z
2006,4,Athletics,AL West,1601.2,93,69,162,0.574,93-69,Los Angeles Angels,1648.4,1539.7,NA,2026-05-24T20:08:39Z
2006,5,Toronto Blue Jays,AL East,1589.3,87,75,162,0.537,87-75,Los Angeles Angels,1648.4,1522.5,NA,2026-05-24T20:08:39Z
2006,6,Philadelphia Phillies,NL East,1577.7,85,77,162,0.525,85-77,Toronto Blue Jays,1589.3,1464.2,NA,2026-05-24T20:08:39Z
2006,7,New York Yankees,AL East,1576.3,97,65,162,0.599,97-65,Los Angeles Angels,1648.4,1524.8,NA,2026-05-24T20:08:39Z
2006,8,San Diego Padres,NL West,1554.6,88,74,162,0.543,88-74,Los Angeles Angels,1648.4,1461.5,NA,2026-05-24T20:08:39Z
2006,9,Texas Rangers,AL West,1554.5,80,82,162,0.494,80-82,Los Angeles Angels,1648.4,1545.4,NA,2026-05-24T20:08:39Z
2006,10,Los Angeles Dodgers,NL West,1544,88,74,162,0.543,88-74,Los Angeles Angels,1648.4,1465.1,NA,2026-05-24T20:08:39Z
2006,11,Seattle Mariners,AL West,1527.6,78,84,162,0.481,78-84,Los Angeles Angels,1648.4,1547.9,NA,2026-05-24T20:08:39Z
2006,12,Atlanta Braves,NL East,1526.9,79,83,162,0.488,79-83,Philadelphia Phillies,1577.7,1469.9,NA,2026-05-24T20:08:39Z
2006,13,Houston Astros,AL West,1522.2,82,80,162,0.506,82-80,Minnesota Twins,1626.4,1451.9,NA,2026-05-24T20:08:39Z
2006,14,Detroit Tigers,AL Central,1517.8,95,67,162,0.586,95-67,Los Angeles Angels,1648.4,1540.2,NA,2026-05-24T20:08:39Z
2006,15,Chicago White Sox,AL Central,1515.2,90,72,162,0.556,90-72,Los Angeles Angels,1648.4,1541.5,NA,2026-05-24T20:08:39Z
2006,16,New York Mets,NL East,1498,97,65,162,0.599,97-65,Toronto Blue Jays,1589.3,1475.4,NA,2026-05-24T20:08:39Z
2006,17,Kansas City Royals,AL Central,1491.5,62,100,162,0.383,62-100,Los Angeles Angels,1648.4,1544.9,NA,2026-05-24T20:08:39Z
2006,18,Boston Red Sox,AL East,1480.8,86,76,162,0.531,86-76,Los Angeles Angels,1648.4,1535,NA,2026-05-24T20:08:39Z
2006,19,Baltimore Orioles,AL East,1460.5,70,92,162,0.432,70-92,Los Angeles Angels,1648.4,1537.1,NA,2026-05-24T20:08:39Z
2006,20,Florida Marlins,NL East,1458.8,78,84,162,0.481,78-84,Toronto Blue Jays,1589.3,1477.6,NA,2026-05-24T20:08:39Z
2006,21,Colorado Rockies,NL West,1443.6,76,86,162,0.469,76-86,Los Angeles Angels,1648.4,1475.5,NA,2026-05-24T20:08:39Z
2006,22,Tampa Bay Devil Rays,AL East,1435.1,61,101,162,0.377,61-101,Los Angeles Angels,1648.4,1538.8,NA,2026-05-24T20:08:39Z
2006,23,St. Louis Cardinals,NL Central,1433.9,83,78,161,0.516,83-78,Cleveland Indians,1613.4,1457.7,NA,2026-05-24T20:08:39Z
2006,24,Arizona Diamondbacks,NL West,1429.7,76,86,162,0.469,76-86,Los Angeles Angels,1648.4,1475.2,NA,2026-05-24T20:08:39Z
2006,25,Chicago Cubs,NL Central,1421.9,66,96,162,0.407,66-96,Cleveland Indians,1613.4,1461.1,NA,2026-05-24T20:08:39Z
2006,26,Pittsburgh Pirates,NL Central,1410.4,67,95,162,0.414,67-95,Cleveland Indians,1613.4,1464.6,NA,2026-05-24T20:08:39Z
2006,27,Washington Nationals,NL East,1403.8,71,91,162,0.438,71-91,Philadelphia Phillies,1577.7,1484.2,NA,2026-05-24T20:08:39Z
2006,28,Milwaukee Brewers,NL Central,1403.6,75,87,162,0.463,75-87,Minnesota Twins,1626.4,1461.6,NA,2026-05-24T20:08:39Z
2006,29,Cincinnati Reds,NL Central,1382.3,80,82,162,0.494,80-82,Cleveland Indians,1613.4,1462.6,NA,2026-05-24T20:08:39Z
2006,30,San Francisco Giants,NL West,1350.7,76,85,161,0.472,76-85,Los Angeles Angels,1648.4,1485.4,NA,2026-05-24T20:08:39Z
