season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2008,1,New York Yankees,AL East,1673.3,89,73,162,0.549,89-73,Toronto Blue Jays,1664.3,1543.5,2026-05-22T05:11:13Z
2008,2,Toronto Blue Jays,AL East,1664.3,87,76,163,0.534,87-76,New York Yankees,1673.3,1540.7,2026-05-22T05:11:13Z
2008,3,Boston Red Sox,AL East,1653.4,95,67,162,0.586,95-67,New York Yankees,1673.3,1543.9,2026-05-22T05:11:13Z
2008,4,Tampa Bay Rays,AL East,1612.1,97,65,162,0.599,97-65,New York Yankees,1673.3,1552.5,2026-05-22T05:11:13Z
2008,5,Los Angeles Angels,AL West,1581.1,100,62,162,0.617,100-62,New York Yankees,1673.3,1520.6,2026-05-22T05:11:13Z
2008,6,Philadelphia Phillies,NL East,1577.8,92,70,162,0.568,92-70,Toronto Blue Jays,1664.3,1468.8,2026-05-22T05:11:13Z
2008,7,Cleveland Indians,AL Central,1573,81,81,162,0.5,81-81,New York Yankees,1673.3,1519.7,2026-05-22T05:11:13Z
2008,8,Kansas City Royals,AL Central,1570.1,75,87,162,0.463,75-87,New York Yankees,1673.3,1526.9,2026-05-22T05:11:13Z
2008,9,Minnesota Twins,AL Central,1560.1,88,75,163,0.54,88-75,New York Yankees,1673.3,1524.5,2026-05-22T05:11:13Z
2008,10,Chicago White Sox,AL Central,1543,89,75,164,0.543,89-75,New York Yankees,1673.3,1531.7,2026-05-22T05:11:13Z
2008,11,Florida Marlins,NL East,1542.8,84,77,161,0.522,84-77,Tampa Bay Rays,1612.1,1467.6,2026-05-22T05:11:13Z
2008,12,Chicago Cubs,NL Central,1537.2,97,64,161,0.602,97-64,Toronto Blue Jays,1664.3,1466.6,2026-05-22T05:11:13Z
2008,13,New York Mets,NL East,1518.1,89,73,162,0.549,89-73,New York Yankees,1673.3,1472.7,2026-05-22T05:11:13Z
2008,14,Texas Rangers,AL West,1514.9,79,83,162,0.488,79-83,New York Yankees,1673.3,1527.7,2026-05-22T05:11:13Z
2008,15,Houston Astros,AL West,1513.2,86,75,161,0.534,86-75,Boston Red Sox,1653.4,1472.4,2026-05-22T05:11:13Z
2008,16,Milwaukee Brewers,NL Central,1503.6,90,72,162,0.556,90-72,Toronto Blue Jays,1664.3,1468.2,2026-05-22T05:11:13Z
2008,17,Los Angeles Dodgers,NL West,1494.6,84,78,162,0.519,84-78,Los Angeles Angels,1581.1,1448,2026-05-22T05:11:13Z
2008,18,St. Louis Cardinals,NL Central,1491.3,86,76,162,0.531,86-76,Boston Red Sox,1653.4,1471.9,2026-05-22T05:11:13Z
2008,19,Atlanta Braves,NL East,1454.5,72,90,162,0.444,72-90,Toronto Blue Jays,1664.3,1475.9,2026-05-22T05:11:13Z
2008,20,Seattle Mariners,AL West,1432.4,61,101,162,0.377,61-101,New York Yankees,1673.3,1530.8,2026-05-22T05:11:13Z
2008,21,Oakland Athletics,AL West,1425.2,75,86,161,0.466,75-86,New York Yankees,1673.3,1538.6,2026-05-22T05:11:13Z
2008,22,Cincinnati Reds,NL Central,1424.2,74,88,162,0.457,74-88,New York Yankees,1673.3,1486.4,2026-05-22T05:11:13Z
2008,23,Baltimore Orioles,AL East,1424.1,69,94,163,0.423,69-94,New York Yankees,1673.3,1568,2026-05-22T05:11:13Z
2008,24,Arizona Diamondbacks,NL West,1418.6,82,80,162,0.506,82-80,Boston Red Sox,1653.4,1455.1,2026-05-22T05:11:13Z
2008,25,Detroit Tigers,AL Central,1418.4,74,88,162,0.457,74-88,New York Yankees,1673.3,1538.9,2026-05-22T05:11:13Z
2008,26,Colorado Rockies,NL West,1388.3,74,88,162,0.457,74-88,Cleveland Indians,1573,1457.7,2026-05-22T05:11:13Z
2008,27,San Francisco Giants,NL West,1384,72,90,162,0.444,72-90,Philadelphia Phillies,1577.8,1455,2026-05-22T05:11:13Z
2008,28,Pittsburgh Pirates,NL Central,1379.3,67,95,162,0.414,67-95,New York Yankees,1673.3,1483.9,2026-05-22T05:11:13Z
2008,29,San Diego Padres,NL West,1378.6,63,99,162,0.389,63-99,Philadelphia Phillies,1577.8,1458.1,2026-05-22T05:11:13Z
2008,30,Washington Nationals,NL East,1348.6,59,102,161,0.366,59-102,Los Angeles Angels,1581.1,1484.5,2026-05-22T05:11:13Z
