season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2014,1,Los Angeles Kings,Pacific,1664.5,57,40,97,0.588,57-40,Boston Bruins,1628.3,1510.9,NA,2026-09-21T12:35:25Z,1649.2,2026-09-17,15.3
2014,2,Boston Bruins,Atlantic,1628.3,56,32,88,0.636,56-32,Los Angeles Kings,1664.5,1490.7,NA,2026-09-21T12:35:25Z,1640.9,2026-09-17,-12.6
2014,3,Montreal Canadiens,Atlantic,1617.8,53,39,92,0.576,53-39,Boston Bruins,1628.3,1500,NA,2026-09-21T12:35:25Z,1603,2026-09-17,14.8
2014,4,New York Rangers,Metropolitan,1593.2,53,45,98,0.541,53-45,Los Angeles Kings,1664.5,1514.7,NA,2026-09-21T12:35:25Z,1584.6,2026-09-17,8.6
2014,5,Pittsburgh Penguins,Metropolitan,1575.4,58,32,90,0.644,58-32,Los Angeles Kings,1664.5,1506.2,NA,2026-09-21T12:35:25Z,1589.4,2026-09-17,-14
2014,6,Anaheim Ducks,Pacific,1573,52,34,86,0.605,52-34,Los Angeles Kings,1664.5,1514.6,NA,2026-09-21T12:35:25Z,1550.7,2026-09-17,22.3
2014,7,Chicago Blackhawks,Central,1566.3,53,43,96,0.552,53-43,Los Angeles Kings,1664.5,1512.1,NA,2026-09-21T12:35:25Z,1552.3,2026-09-17,14
2014,8,Colorado Avalanche,Central,1553.4,51,31,82,0.622,51-31,Boston Bruins,1628.3,1501,NA,2026-09-21T12:35:25Z,1528.4,2026-09-17,25
2014,9,Philadelphia Flyers,Metropolitan,1545.7,42,42,84,0.5,42-42,Los Angeles Kings,1664.5,1506.5,NA,2026-09-21T12:35:25Z,1560.8,2026-09-17,-15.1
2014,10,San Jose Sharks,Pacific,1539.7,47,32,79,0.595,47-32,Los Angeles Kings,1664.5,1512,NA,2026-09-21T12:35:25Z,1554.6,2026-09-17,-14.9
2014,11,Columbus Blue Jackets,Metropolitan,1527.8,40,43,83,0.482,40-43,Los Angeles Kings,1664.5,1504.5,NA,2026-09-21T12:35:25Z,1541.7,2026-09-17,-13.9
2014,12,Minnesota Wild,Central,1523.1,45,44,89,0.506,45-44,Los Angeles Kings,1664.5,1511.2,NA,2026-09-21T12:35:25Z,1533.1,2026-09-17,-10
2014,13,Dallas Stars,Central,1522.7,39,44,83,0.47,39-44,Los Angeles Kings,1664.5,1507.3,NA,2026-09-21T12:35:25Z,1524.1,2026-09-17,-1.4
2014,14,Washington Capitals,Metropolitan,1514.5,37,40,77,0.481,37-40,Boston Bruins,1628.3,1498.9,NA,2026-09-21T12:35:25Z,1503.8,2026-09-17,10.7
2014,15,Nashville Predators,Central,1511.8,36,41,77,0.468,36-41,Los Angeles Kings,1664.5,1502.3,NA,2026-09-21T12:35:25Z,1523.3,2026-09-17,-11.5
2014,16,Tampa Bay Lightning,Atlantic,1493.1,44,36,80,0.55,44-36,Los Angeles Kings,1664.5,1499.8,NA,2026-09-21T12:35:25Z,1470.2,2026-09-17,22.9
2014,17,St. Louis Blues,Central,1479.8,50,30,80,0.625,50-30,Los Angeles Kings,1664.5,1510.5,NA,2026-09-21T12:35:25Z,1480.9,2026-09-17,-1.1
2014,18,Winnipeg Jets,Central,1479.6,34,42,76,0.447,34-42,Los Angeles Kings,1664.5,1506.8,NA,2026-09-21T12:35:25Z,1476.9,2026-09-17,2.7
2014,19,Detroit Red Wings,Atlantic,1476.2,39,41,80,0.488,39-41,Los Angeles Kings,1664.5,1498,NA,2026-09-21T12:35:25Z,1473.8,2026-09-17,2.4
2014,20,New Jersey Devils,Metropolitan,1475.6,33,42,75,0.44,33-42,Los Angeles Kings,1664.5,1503.3,NA,2026-09-21T12:35:25Z,1471.1,2026-09-17,4.5
2014,21,Carolina Hurricanes,Metropolitan,1465.2,34,44,78,0.436,34-44,Montreal Canadiens,1617.8,1502.3,NA,2026-09-21T12:35:25Z,1467.2,2026-09-17,-2
2014,22,Ottawa Senators,Atlantic,1462.6,33,44,77,0.429,33-44,Boston Bruins,1628.3,1500.7,NA,2026-09-21T12:35:25Z,1474.9,2026-09-17,-12.3
2014,23,Calgary Flames,Pacific,1449.9,31,44,75,0.413,31-44,Los Angeles Kings,1664.5,1506.2,NA,2026-09-21T12:35:25Z,1456.8,2026-09-17,-6.9
2014,24,New York Islanders,Metropolitan,1435.7,31,45,76,0.408,31-45,Boston Bruins,1628.3,1502.8,NA,2026-09-21T12:35:25Z,1444.3,2026-09-17,-8.6
2014,25,Edmonton Oilers,Pacific,1404.3,27,49,76,0.355,27-49,Montreal Canadiens,1617.8,1507.6,NA,2026-09-21T12:35:25Z,1412.8,2026-09-17,-8.5
2014,26,Vancouver Canucks,Pacific,1404.3,33,42,75,0.44,33-42,Los Angeles Kings,1664.5,1507.2,NA,2026-09-21T12:35:25Z,1414.7,2026-09-17,-10.4
2014,27,Toronto Maple Leafs,Atlantic,1401,36,42,78,0.462,36-42,Los Angeles Kings,1664.5,1496.6,NA,2026-09-21T12:35:25Z,1390.3,2026-09-17,10.7
2014,28,Florida Panthers,Atlantic,1360.7,29,50,79,0.367,29-50,Montreal Canadiens,1617.8,1502.4,NA,2026-09-21T12:35:25Z,1363.5,2026-09-17,-2.8
2014,29,Buffalo Sabres,Atlantic,1254.9,19,59,78,0.244,19-59,Los Angeles Kings,1664.5,1507.6,NA,2026-09-21T12:35:25Z,1262.6,2026-09-17,-7.7
