date,home,away,winner,loser,winner_pts,loser_pts,end_type
2014-11-15,Florida Panthers,New York Islanders,New York Islanders,Florida Panthers,4,3,SO
2014-11-15,Vancouver Canucks,Arizona Coyotes,Arizona Coyotes,Vancouver Canucks,4,0,REG
2014-11-15,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,2,1,REG
2014-11-15,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,2,1,REG
2014-11-15,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,3,2,OT
2014-11-16,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,6,2,REG
2014-11-16,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,6,3,REG
2014-11-16,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,New York Islanders,5,2,REG
2014-11-16,New Jersey Devils,Colorado Avalanche,Colorado Avalanche,New Jersey Devils,3,2,REG
2014-11-16,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,New York Rangers,3,2,SO
2014-11-16,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,San Jose Sharks,2,1,REG
2014-11-16,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,2,1,REG
2014-11-16,St. Louis Blues,Washington Capitals,St. Louis Blues,Washington Capitals,4,1,REG
2014-11-16,Calgary Flames,Ottawa Senators,Calgary Flames,Ottawa Senators,4,2,REG
2014-11-16,Carolina Hurricanes,San Jose Sharks,San Jose Sharks,Carolina Hurricanes,2,0,REG
2014-11-16,Minnesota Wild,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,4,3,OT
2014-11-17,Detroit Red Wings,Montreal Canadiens,Montreal Canadiens,Detroit Red Wings,4,1,REG
2014-11-17,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,Dallas Stars,6,2,REG
2014-11-17,Anaheim Ducks,Florida Panthers,Florida Panthers,Anaheim Ducks,6,2,REG
2014-11-17,Edmonton Oilers,Arizona Coyotes,Arizona Coyotes,Edmonton Oilers,2,1,REG
2014-11-18,New York Rangers,Tampa Bay Lightning,Tampa Bay Lightning,New York Rangers,5,1,REG
2014-11-19,Boston Bruins,St. Louis Blues,Boston Bruins,St. Louis Blues,2,0,REG
2014-11-19,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,4,0,REG
2014-11-19,New York Islanders,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,5,2,REG
2014-11-19,Buffalo Sabres,San Jose Sharks,Buffalo Sabres,San Jose Sharks,4,1,REG
2014-11-19,Toronto Maple Leafs,Nashville Predators,Nashville Predators,Toronto Maple Leafs,6,2,REG
2014-11-19,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,4,0,REG
2014-11-19,Winnipeg Jets,New Jersey Devils,Winnipeg Jets,New Jersey Devils,3,1,REG
2014-11-19,Dallas Stars,Carolina Hurricanes,Carolina Hurricanes,Dallas Stars,6,4,REG
2014-11-19,Arizona Coyotes,Washington Capitals,Washington Capitals,Arizona Coyotes,2,1,OT
2014-11-19,Calgary Flames,Anaheim Ducks,Calgary Flames,Anaheim Ducks,4,3,SO
2014-11-19,Los Angeles Kings,Florida Panthers,Los Angeles Kings,Florida Panthers,5,2,REG
2014-11-20,New York Rangers,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,2,0,REG
2014-11-20,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,Edmonton Oilers,5,4,REG
2014-11-21,Philadelphia Flyers,Minnesota Wild,Minnesota Wild,Philadelphia Flyers,3,2,REG
2014-11-21,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,5,2,REG
2014-11-21,Montreal Canadiens,St. Louis Blues,Montreal Canadiens,St. Louis Blues,4,1,REG
2014-11-21,Ottawa Senators,Nashville Predators,Ottawa Senators,Nashville Predators,3,2,REG
2014-11-21,Winnipeg Jets,Detroit Red Wings,Detroit Red Wings,Winnipeg Jets,4,3,REG
2014-11-21,Dallas Stars,Arizona Coyotes,Dallas Stars,Arizona Coyotes,3,1,REG
2014-11-21,Colorado Avalanche,Washington Capitals,Washington Capitals,Colorado Avalanche,3,2,REG
2014-11-21,Calgary Flames,Chicago Blackhawks,Chicago Blackhawks,Calgary Flames,4,3,REG
2014-11-21,Vancouver Canucks,Anaheim Ducks,Anaheim Ducks,Vancouver Canucks,4,3,SO
2014-11-21,San Jose Sharks,Florida Panthers,Florida Panthers,San Jose Sharks,3,2,SO
2014-11-21,Los Angeles Kings,Carolina Hurricanes,Los Angeles Kings,Carolina Hurricanes,3,2,REG
2014-11-22,Columbus Blue Jackets,Boston Bruins,Boston Bruins,Columbus Blue Jackets,4,3,SO
2014-11-22,Pittsburgh Penguins,New York Islanders,New York Islanders,Pittsburgh Penguins,5,4,SO
2014-11-22,Edmonton Oilers,New Jersey Devils,New Jersey Devils,Edmonton Oilers,2,0,REG
2014-11-22,Ottawa Senators,St. Louis Blues,St. Louis Blues,Ottawa Senators,3,2,REG
2014-11-23,Boston Bruins,Montreal Canadiens,Montreal Canadiens,Boston Bruins,2,0,REG
2014-11-23,Washington Capitals,Buffalo Sabres,Buffalo Sabres,Washington Capitals,2,1,REG
2014-11-23,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,4,1,REG
2014-11-23,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,2,1,REG
2014-11-23,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,4,1,REG
2014-11-23,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,4,2,REG
2014-11-23,Nashville Predators,Florida Panthers,Nashville Predators,Florida Panthers,3,2,SO
2014-11-23,Dallas Stars,Los Angeles Kings,Dallas Stars,Los Angeles Kings,5,4,REG
2014-11-23,Colorado Avalanche,Carolina Hurricanes,Colorado Avalanche,Carolina Hurricanes,4,3,REG
2014-11-23,Calgary Flames,New Jersey Devils,Calgary Flames,New Jersey Devils,5,4,SO
2014-11-23,Edmonton Oilers,Chicago Blackhawks,Chicago Blackhawks,Edmonton Oilers,5,1,REG
2014-11-23,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,San Jose Sharks,4,3,SO
2014-11-23,Winnipeg Jets,St. Louis Blues,St. Louis Blues,Winnipeg Jets,4,2,REG
2014-11-24,New York Rangers,Montreal Canadiens,New York Rangers,Montreal Canadiens,4,0,REG
2014-11-24,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,2,1,REG
2014-11-24,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,4,1,REG
2014-11-25,Boston Bruins,Pittsburgh Penguins,Pittsburgh Penguins,Boston Bruins,3,2,OT
2014-11-25,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,Ottawa Senators,4,3,REG
2014-11-25,Florida Panthers,Minnesota Wild,Minnesota Wild,Florida Panthers,4,1,REG
2014-11-26,Columbus Blue Jackets,Winnipeg Jets,Winnipeg Jets,Columbus Blue Jackets,4,2,REG
2014-11-26,St. Louis Blues,Ottawa Senators,Ottawa Senators,St. Louis Blues,3,2,SO
2014-11-26,Nashville Predators,Los Angeles Kings,Nashville Predators,Los Angeles Kings,4,3,SO
2014-11-26,Dallas Stars,Edmonton Oilers,Dallas Stars,Edmonton Oilers,3,2,REG
2014-11-26,Arizona Coyotes,Colorado Avalanche,Colorado Avalanche,Arizona Coyotes,4,3,OT
2014-11-26,Vancouver Canucks,New Jersey Devils,Vancouver Canucks,New Jersey Devils,2,0,REG
2014-11-26,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,3,2,REG
2014-11-27,Buffalo Sabres,Winnipeg Jets,Winnipeg Jets,Buffalo Sabres,2,1,REG
2014-11-27,New York Islanders,Washington Capitals,New York Islanders,Washington Capitals,3,2,OT
2014-11-27,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,4,3,OT
2014-11-27,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,5,2,REG
2014-11-27,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,New York Rangers,4,3,REG
2014-11-27,Minnesota Wild,Los Angeles Kings,Los Angeles Kings,Minnesota Wild,4,0,REG
2014-11-27,Colorado Avalanche,Chicago Blackhawks,Chicago Blackhawks,Colorado Avalanche,3,2,REG
2014-11-27,San Jose Sharks,Calgary Flames,Calgary Flames,San Jose Sharks,2,0,REG
2014-11-28,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,3,0,REG
2014-11-28,Anaheim Ducks,Chicago Blackhawks,Chicago Blackhawks,Anaheim Ducks,4,1,REG
2014-11-28,Washington Capitals,New York Islanders,Washington Capitals,New York Islanders,5,2,REG
2014-11-29,Boston Bruins,Winnipeg Jets,Boston Bruins,Winnipeg Jets,2,1,OT
2014-11-29,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,2,1,REG
2014-11-29,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,New Jersey Devils,5,4,SO
2014-11-29,Pittsburgh Penguins,Carolina Hurricanes,Carolina Hurricanes,Pittsburgh Penguins,4,2,REG
2014-11-29,Columbus Blue Jackets,Vancouver Canucks,Vancouver Canucks,Columbus Blue Jackets,4,0,REG
2014-11-29,Florida Panthers,Ottawa Senators,Florida Panthers,Ottawa Senators,3,2,REG
2014-11-29,St. Louis Blues,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,4,3,OT
2014-11-29,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,5,4,OT
2014-11-29,New York Rangers,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,5,2,REG
2014-11-30,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,4,3,SO
2014-11-30,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,Washington Capitals,6,2,REG
2014-11-30,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,4,1,REG
2014-11-30,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,3,1,REG
2014-11-30,Carolina Hurricanes,Pittsburgh Penguins,Pittsburgh Penguins,Carolina Hurricanes,3,2,REG
2014-11-30,Nashville Predators,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,2,1,REG
2014-11-30,Minnesota Wild,St. Louis Blues,St. Louis Blues,Minnesota Wild,3,2,SO
2014-11-30,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,5,2,REG
2014-11-30,Los Angeles Kings,Chicago Blackhawks,Chicago Blackhawks,Los Angeles Kings,4,1,REG
2014-11-30,Arizona Coyotes,Calgary Flames,Calgary Flames,Arizona Coyotes,3,0,REG
2014-11-30,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,6,4,REG
2014-11-30,Detroit Red Wings,Vancouver Canucks,Detroit Red Wings,Vancouver Canucks,5,3,REG
2014-12-02,New York Rangers,Tampa Bay Lightning,Tampa Bay Lightning,New York Rangers,6,3,REG
2014-12-02,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,2,1,REG
2014-12-02,Colorado Avalanche,Montreal Canadiens,Montreal Canadiens,Colorado Avalanche,4,3,REG
2014-12-02,Edmonton Oilers,Arizona Coyotes,Arizona Coyotes,Edmonton Oilers,5,2,REG
2014-12-02,Anaheim Ducks,Boston Bruins,Anaheim Ducks,Boston Bruins,3,2,REG
2014-12-03,New York Islanders,Ottawa Senators,New York Islanders,Ottawa Senators,3,2,OT
2014-12-03,Washington Capitals,Vancouver Canucks,Vancouver Canucks,Washington Capitals,4,3,REG
2014-12-03,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,2,1,REG
2014-12-03,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,2,1,SO
2014-12-03,Toronto Maple Leafs,Dallas Stars,Toronto Maple Leafs,Dallas Stars,5,3,REG
2014-12-03,Detroit Red Wings,Florida Panthers,Florida Panthers,Detroit Red Wings,4,3,REG
2014-12-03,Calgary Flames,Arizona Coyotes,Calgary Flames,Arizona Coyotes,5,2,REG
2014-12-03,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,2,1,REG
2014-12-03,Los Angeles Kings,Boston Bruins,Los Angeles Kings,Boston Bruins,2,0,REG
2014-12-04,Minnesota Wild,Montreal Canadiens,Minnesota Wild,Montreal Canadiens,2,1,REG
2014-12-04,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,4,1,REG
2014-12-04,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,3,2,OT
2014-12-04,Anaheim Ducks,Philadelphia Flyers,Anaheim Ducks,Philadelphia Flyers,5,4,SO
2014-12-05,Pittsburgh Penguins,Vancouver Canucks,Vancouver Canucks,Pittsburgh Penguins,3,0,REG
2014-12-05,Carolina Hurricanes,Washington Capitals,Washington Capitals,Carolina Hurricanes,2,1,REG
2014-12-05,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,4,0,REG
2014-12-05,Toronto Maple Leafs,New Jersey Devils,New Jersey Devils,Toronto Maple Leafs,5,3,REG
2014-12-05,Ottawa Senators,New York Islanders,New York Islanders,Ottawa Senators,2,1,REG
2014-12-05,Detroit Red Wings,Dallas Stars,Detroit Red Wings,Dallas Stars,5,2,REG
2014-12-05,Florida Panthers,Columbus Blue Jackets,Columbus Blue Jackets,Florida Panthers,4,3,SO
2014-12-05,Nashville Predators,St. Louis Blues,Nashville Predators,St. Louis Blues,4,3,REG
2014-12-05,Calgary Flames,Colorado Avalanche,Calgary Flames,Colorado Avalanche,4,3,OT
2014-12-05,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,4,0,REG
2014-12-05,San Jose Sharks,Boston Bruins,San Jose Sharks,Boston Bruins,7,4,REG
2014-12-06,Minnesota Wild,Anaheim Ducks,Anaheim Ducks,Minnesota Wild,5,4,REG
2014-12-06,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,6,2,REG
2014-12-06,Chicago Blackhawks,Montreal Canadiens,Chicago Blackhawks,Montreal Canadiens,4,3,REG
2014-12-06,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,3,2,REG
2014-12-06,New York Islanders,St. Louis Blues,St. Louis Blues,New York Islanders,6,4,REG
2014-12-06,Los Angeles Kings,Philadelphia Flyers,Philadelphia Flyers,Los Angeles Kings,2,1,REG
2014-12-07,Florida Panthers,Buffalo Sabres,Florida Panthers,Buffalo Sabres,3,2,REG
2014-12-07,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,5,2,REG
2014-12-07,Dallas Stars,Montreal Canadiens,Dallas Stars,Montreal Canadiens,4,1,REG
2014-12-07,Detroit Red Wings,New York Rangers,Detroit Red Wings,New York Rangers,3,2,REG
2014-12-07,Tampa Bay Lightning,Columbus Blue Jackets,Columbus Blue Jackets,Tampa Bay Lightning,3,1,REG
2014-12-07,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,4,1,REG
2014-12-07,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,3,1,REG
2014-12-07,Arizona Coyotes,Boston Bruins,Boston Bruins,Arizona Coyotes,5,2,REG
2014-12-07,Calgary Flames,San Jose Sharks,San Jose Sharks,Calgary Flames,3,2,REG
2014-12-07,Winnipeg Jets,Anaheim Ducks,Anaheim Ducks,Winnipeg Jets,4,3,OT
2014-12-07,Carolina Hurricanes,Detroit Red Wings,Detroit Red Wings,Carolina Hurricanes,3,1,REG
2014-12-08,Ottawa Senators,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,4,3,OT
2014-12-08,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,San Jose Sharks,2,1,REG
2014-12-09,Carolina Hurricanes,New Jersey Devils,New Jersey Devils,Carolina Hurricanes,2,1,REG
2014-12-09,New York Rangers,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,4,3,OT
2014-12-09,St. Louis Blues,Florida Panthers,St. Louis Blues,Florida Panthers,4,2,REG
2014-12-10,New Jersey Devils,Chicago Blackhawks,Chicago Blackhawks,New Jersey Devils,3,2,SO
2014-12-10,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,3,2,OT
2014-12-10,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,Calgary Flames,4,1,REG
2014-12-10,Montreal Canadiens,Vancouver Canucks,Montreal Canadiens,Vancouver Canucks,3,1,REG
2014-12-10,Tampa Bay Lightning,Washington Capitals,Washington Capitals,Tampa Bay Lightning,5,3,REG
2014-12-10,Minnesota Wild,New York Islanders,Minnesota Wild,New York Islanders,5,4,REG
2014-12-10,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,5,2,REG
2014-12-10,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,3,0,REG
2014-12-10,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,5,2,REG
2014-12-11,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,2,1,SO
2014-12-11,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,2,1,REG
2014-12-12,Boston Bruins,Chicago Blackhawks,Chicago Blackhawks,Boston Bruins,3,2,REG
2014-12-12,Buffalo Sabres,Calgary Flames,Buffalo Sabres,Calgary Flames,4,3,REG
2014-12-12,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,4,1,REG
2014-12-12,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,3,2,OT
2014-12-12,Ottawa Senators,Los Angeles Kings,Los Angeles Kings,Ottawa Senators,5,3,REG
2014-12-12,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,2,1,REG
2014-12-12,St. Louis Blues,New York Islanders,St. Louis Blues,New York Islanders,6,3,REG
2014-12-12,Arizona Coyotes,Nashville Predators,Nashville Predators,Arizona Coyotes,5,1,REG
2014-12-12,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,4,3,SO
2014-12-12,San Jose Sharks,Minnesota Wild,San Jose Sharks,Minnesota Wild,2,1,REG
2014-12-13,Pittsburgh Penguins,Calgary Flames,Pittsburgh Penguins,Calgary Flames,3,1,REG
2014-12-13,Montreal Canadiens,Los Angeles Kings,Montreal Canadiens,Los Angeles Kings,6,2,REG
2014-12-13,Detroit Red Wings,Florida Panthers,Florida Panthers,Detroit Red Wings,3,2,SO
2014-12-13,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,Edmonton Oilers,4,2,REG
2014-12-13,Boston Bruins,Ottawa Senators,Ottawa Senators,Boston Bruins,3,2,SO
2014-12-13,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,5,1,REG
2014-12-14,Buffalo Sabres,Florida Panthers,Buffalo Sabres,Florida Panthers,4,3,OT
2014-12-14,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,4,1,REG
2014-12-14,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,4,2,REG
2014-12-14,New York Islanders,Chicago Blackhawks,New York Islanders,Chicago Blackhawks,3,2,REG
2014-12-14,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,4,3,SO
2014-12-14,Winnipeg Jets,Anaheim Ducks,Anaheim Ducks,Winnipeg Jets,4,1,REG
2014-12-14,Arizona Coyotes,Minnesota Wild,Minnesota Wild,Arizona Coyotes,4,3,SO
2014-12-14,Dallas Stars,New Jersey Devils,Dallas Stars,New Jersey Devils,4,3,REG
2014-12-14,Vancouver Canucks,New York Rangers,New York Rangers,Vancouver Canucks,5,1,REG
2014-12-14,Colorado Avalanche,St. Louis Blues,St. Louis Blues,Colorado Avalanche,3,2,OT
2014-12-14,San Jose Sharks,Nashville Predators,San Jose Sharks,Nashville Predators,2,0,REG
2014-12-14,Toronto Maple Leafs,Los Angeles Kings,Toronto Maple Leafs,Los Angeles Kings,4,3,SO
2014-12-15,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,Calgary Flames,2,1,REG
2014-12-15,Edmonton Oilers,New York Rangers,New York Rangers,Edmonton Oilers,2,0,REG
2014-12-16,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,5,4,SO
2014-12-16,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,4,2,REG
2014-12-16,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,3,2,SO
2014-12-17,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,Philadelphia Flyers,3,1,REG
2014-12-17,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,Anaheim Ducks,6,2,REG
2014-12-17,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,4,1,REG
2014-12-17,Florida Panthers,Washington Capitals,Florida Panthers,Washington Capitals,2,1,SO
2014-12-17,Nashville Predators,Boston Bruins,Nashville Predators,Boston Bruins,3,2,SO
2014-12-17,Winnipeg Jets,Buffalo Sabres,Winnipeg Jets,Buffalo Sabres,5,1,REG
2014-12-17,St. Louis Blues,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,5,2,REG
2014-12-17,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,5,3,REG
2014-12-17,Calgary Flames,New York Rangers,New York Rangers,Calgary Flames,5,2,REG
2014-12-17,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,2,1,OT
2014-12-18,New Jersey Devils,Ottawa Senators,Ottawa Senators,New Jersey Devils,2,0,REG
2014-12-18,Minnesota Wild,Boston Bruins,Boston Bruins,Minnesota Wild,3,2,OT
2014-12-18,Vancouver Canucks,Dallas Stars,Dallas Stars,Vancouver Canucks,2,0,REG
2014-12-19,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,4,1,REG
2014-12-19,Philadelphia Flyers,Florida Panthers,Florida Panthers,Philadelphia Flyers,2,1,SO
2014-12-19,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,5,4,OT
2014-12-19,Montreal Canadiens,Anaheim Ducks,Anaheim Ducks,Montreal Canadiens,2,1,REG
2014-12-19,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,St. Louis Blues,6,4,REG
2014-12-19,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,4,3,REG
2014-12-20,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,3,2,SO
2014-12-20,Ottawa Senators,Anaheim Ducks,Ottawa Senators,Anaheim Ducks,6,2,REG
2014-12-20,Detroit Red Wings,New York Islanders,New York Islanders,Detroit Red Wings,2,1,REG
2014-12-20,Winnipeg Jets,Boston Bruins,Winnipeg Jets,Boston Bruins,2,1,REG
2014-12-20,Calgary Flames,Dallas Stars,Dallas Stars,Calgary Flames,2,1,REG
2014-12-20,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,4,2,REG
2014-12-21,Buffalo Sabres,Colorado Avalanche,Colorado Avalanche,Buffalo Sabres,5,1,REG
2014-12-21,Toronto Maple Leafs,Philadelphia Flyers,Philadelphia Flyers,Toronto Maple Leafs,7,4,REG
2014-12-21,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,Ottawa Senators,4,1,REG
2014-12-21,New York Islanders,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,3,1,REG
2014-12-21,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,Florida Panthers,3,1,REG
2014-12-21,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,4,0,REG
2014-12-21,Carolina Hurricanes,New York Rangers,New York Rangers,Carolina Hurricanes,3,2,SO
2014-12-21,Columbus Blue Jackets,Chicago Blackhawks,Columbus Blue Jackets,Chicago Blackhawks,3,2,SO
2014-12-21,Minnesota Wild,Nashville Predators,Nashville Predators,Minnesota Wild,6,5,OT
2014-12-21,Vancouver Canucks,Calgary Flames,Vancouver Canucks,Calgary Flames,3,2,OT
2014-12-21,San Jose Sharks,St. Louis Blues,San Jose Sharks,St. Louis Blues,3,2,OT
2014-12-21,Detroit Red Wings,Colorado Avalanche,Colorado Avalanche,Detroit Red Wings,2,1,SO
2014-12-21,Edmonton Oilers,Dallas Stars,Dallas Stars,Edmonton Oilers,6,5,SO
2014-12-22,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,4,3,OT
2014-12-22,Chicago Blackhawks,Toronto Maple Leafs,Chicago Blackhawks,Toronto Maple Leafs,4,0,REG
2014-12-22,Winnipeg Jets,Philadelphia Flyers,Philadelphia Flyers,Winnipeg Jets,4,3,OT
2014-12-23,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,2,1,REG
2014-12-23,Columbus Blue Jackets,Nashville Predators,Nashville Predators,Columbus Blue Jackets,5,1,REG
2014-12-23,Florida Panthers,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,4,3,SO
2014-12-23,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,5,1,REG
2014-12-23,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,San Jose Sharks,3,2,OT
2014-12-23,Los Angeles Kings,Calgary Flames,Calgary Flames,Los Angeles Kings,4,3,OT
2014-12-24,Boston Bruins,Nashville Predators,Boston Bruins,Nashville Predators,5,3,REG
2014-12-24,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,Dallas Stars,4,0,REG
2014-12-24,New York Islanders,Montreal Canadiens,Montreal Canadiens,New York Islanders,3,1,REG
2014-12-24,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,New Jersey Devils,2,1,SO
2014-12-24,New York Rangers,Washington Capitals,New York Rangers,Washington Capitals,4,2,REG
2014-12-24,Minnesota Wild,Philadelphia Flyers,Philadelphia Flyers,Minnesota Wild,5,2,REG
2014-12-24,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,6,3,REG
2014-12-24,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,4,3,REG
2014-12-24,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,4,0,REG
2014-12-24,Edmonton Oilers,Arizona Coyotes,Arizona Coyotes,Edmonton Oilers,5,1,REG
2014-12-24,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,5,1,REG
2014-12-28,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,Boston Bruins,6,2,REG
2014-12-28,Buffalo Sabres,New York Islanders,Buffalo Sabres,New York Islanders,4,3,SO
2014-12-28,Ottawa Senators,Detroit Red Wings,Detroit Red Wings,Ottawa Senators,3,2,OT
2014-12-28,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,2,1,REG
2014-12-28,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,3,1,REG
2014-12-28,Minnesota Wild,Winnipeg Jets,Winnipeg Jets,Minnesota Wild,4,3,OT
