date,home,away,winner,loser,winner_pts,loser_pts,end_type
2018-10-21,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,6,3,REG
2018-10-22,Anaheim Ducks,Buffalo Sabres,Buffalo Sabres,Anaheim Ducks,4,2,REG
2018-10-22,Philadelphia Flyers,Colorado Avalanche,Colorado Avalanche,Philadelphia Flyers,4,1,REG
2018-10-22,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,Detroit Red Wings,3,1,REG
2018-10-23,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,5,4,OT
2018-10-23,Vancouver Canucks,Washington Capitals,Washington Capitals,Vancouver Canucks,5,2,REG
2018-10-23,New York Rangers,Florida Panthers,New York Rangers,Florida Panthers,5,2,REG
2018-10-23,Columbus Blue Jackets,Arizona Coyotes,Arizona Coyotes,Columbus Blue Jackets,4,1,REG
2018-10-23,Montreal Canadiens,Calgary Flames,Montreal Canadiens,Calgary Flames,3,2,REG
2018-10-23,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,4,1,REG
2018-10-24,Nashville Predators,San Jose Sharks,San Jose Sharks,Nashville Predators,5,4,REG
2018-10-24,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,Anaheim Ducks,3,1,REG
2018-10-24,Dallas Stars,Los Angeles Kings,Dallas Stars,Los Angeles Kings,4,2,REG
2018-10-24,Edmonton Oilers,Pittsburgh Penguins,Pittsburgh Penguins,Edmonton Oilers,6,5,OT
2018-10-24,New York Islanders,Florida Panthers,Florida Panthers,New York Islanders,3,2,OT
2018-10-24,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,Winnipeg Jets,4,2,REG
2018-10-25,Vegas Golden Knights,Vancouver Canucks,Vancouver Canucks,Vegas Golden Knights,3,2,SO
2018-10-25,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,3,0,REG
2018-10-25,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,4,3,REG
2018-10-25,New Jersey Devils,Nashville Predators,Nashville Predators,New Jersey Devils,4,3,OT
2018-10-26,St. Louis Blues,Columbus Blue Jackets,Columbus Blue Jackets,St. Louis Blues,7,4,REG
2018-10-26,Minnesota Wild,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,4,1,REG
2018-10-26,Chicago Blackhawks,New York Rangers,Chicago Blackhawks,New York Rangers,4,1,REG
2018-10-26,Dallas Stars,Anaheim Ducks,Dallas Stars,Anaheim Ducks,5,2,REG
2018-10-26,Calgary Flames,Pittsburgh Penguins,Pittsburgh Penguins,Calgary Flames,5,1,REG
2018-10-26,Edmonton Oilers,Washington Capitals,Edmonton Oilers,Washington Capitals,4,1,REG
2018-10-26,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,4,1,REG
2018-10-26,Vegas Golden Knights,Tampa Bay Lightning,Tampa Bay Lightning,Vegas Golden Knights,3,2,REG
2018-10-26,Detroit Red Wings,Winnipeg Jets,Winnipeg Jets,Detroit Red Wings,2,1,REG
2018-10-26,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,San Jose Sharks,4,3,SO
2018-10-27,Colorado Avalanche,Ottawa Senators,Colorado Avalanche,Ottawa Senators,6,3,REG
2018-10-27,New Jersey Devils,Florida Panthers,New Jersey Devils,Florida Panthers,3,2,REG
2018-10-27,Philadelphia Flyers,New York Islanders,New York Islanders,Philadelphia Flyers,5,1,REG
2018-10-27,Nashville Predators,Edmonton Oilers,Edmonton Oilers,Nashville Predators,5,3,REG
2018-10-27,Calgary Flames,Washington Capitals,Washington Capitals,Calgary Flames,4,3,SO
2018-10-27,Boston Bruins,Montreal Canadiens,Montreal Canadiens,Boston Bruins,3,0,REG
2018-10-27,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,3,2,REG
2018-10-27,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,5,4,OT
2018-10-28,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,7,3,REG
2018-10-28,Minnesota Wild,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,3,2,REG
2018-10-28,Arizona Coyotes,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,5,1,REG
2018-10-28,Vancouver Canucks,Pittsburgh Penguins,Pittsburgh Penguins,Vancouver Canucks,4,0,REG
2018-10-28,Los Angeles Kings,New York Rangers,Los Angeles Kings,New York Rangers,4,3,REG
2018-10-28,Detroit Red Wings,Dallas Stars,Detroit Red Wings,Dallas Stars,4,2,REG
2018-10-28,Carolina Hurricanes,New York Islanders,New York Islanders,Carolina Hurricanes,2,1,REG
2018-10-28,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,Chicago Blackhawks,2,1,OT
2018-10-29,Vegas Golden Knights,Ottawa Senators,Vegas Golden Knights,Ottawa Senators,4,3,OT
2018-10-29,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,4,3,OT
2018-10-29,Toronto Maple Leafs,Calgary Flames,Calgary Flames,Toronto Maple Leafs,3,1,REG
2018-10-30,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,Minnesota Wild,5,2,REG
2018-10-30,Buffalo Sabres,Calgary Flames,Calgary Flames,Buffalo Sabres,2,1,OT
2018-10-30,Pittsburgh Penguins,New York Islanders,New York Islanders,Pittsburgh Penguins,6,3,REG
2018-10-30,Carolina Hurricanes,Boston Bruins,Boston Bruins,Carolina Hurricanes,3,2,REG
2018-10-30,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,5,3,REG
2018-10-30,Montreal Canadiens,Dallas Stars,Dallas Stars,Montreal Canadiens,4,1,REG
2018-10-30,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,7,3,REG
2018-10-31,Nashville Predators,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,4,1,REG
2018-10-31,Edmonton Oilers,Minnesota Wild,Minnesota Wild,Edmonton Oilers,4,3,REG
2018-10-31,Arizona Coyotes,Ottawa Senators,Arizona Coyotes,Ottawa Senators,5,1,REG
2018-10-31,Anaheim Ducks,Philadelphia Flyers,Philadelphia Flyers,Anaheim Ducks,3,2,REG
2018-10-31,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,4,3,SO
2018-11-01,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,4,2,REG
2018-11-01,Florida Panthers,Winnipeg Jets,Winnipeg Jets,Florida Panthers,4,2,REG
2018-11-01,Toronto Maple Leafs,Dallas Stars,Dallas Stars,Toronto Maple Leafs,2,1,REG
2018-11-01,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,3,2,SO
2018-11-01,Montreal Canadiens,Washington Capitals,Montreal Canadiens,Washington Capitals,6,4,REG
2018-11-01,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,4,2,REG
2018-11-01,Detroit Red Wings,New Jersey Devils,Detroit Red Wings,New Jersey Devils,4,3,REG
2018-11-01,Tampa Bay Lightning,Nashville Predators,Nashville Predators,Tampa Bay Lightning,4,1,REG
2018-11-02,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,5,3,REG
2018-11-02,Calgary Flames,Colorado Avalanche,Calgary Flames,Colorado Avalanche,6,5,REG
2018-11-02,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,Chicago Blackhawks,4,0,REG
2018-11-02,Anaheim Ducks,New York Rangers,New York Rangers,Anaheim Ducks,3,2,SO
2018-11-02,Los Angeles Kings,Philadelphia Flyers,Philadelphia Flyers,Los Angeles Kings,5,2,REG
2018-11-02,San Jose Sharks,Columbus Blue Jackets,Columbus Blue Jackets,San Jose Sharks,4,1,REG
2018-11-02,Winnipeg Jets,Florida Panthers,Florida Panthers,Winnipeg Jets,4,2,REG
2018-11-03,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,7,6,OT
2018-11-03,Arizona Coyotes,Carolina Hurricanes,Arizona Coyotes,Carolina Hurricanes,4,3,OT
2018-11-03,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,6,2,REG
2018-11-03,Montreal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,4,1,REG
2018-11-03,Detroit Red Wings,Edmonton Oilers,Edmonton Oilers,Detroit Red Wings,4,3,REG
2018-11-03,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,3,0,REG
2018-11-03,Pittsburgh Penguins,Toronto Maple Leafs,Toronto Maple Leafs,Pittsburgh Penguins,4,0,REG
2018-11-03,Washington Capitals,Dallas Stars,Dallas Stars,Washington Capitals,4,3,OT
2018-11-04,St. Louis Blues,Minnesota Wild,Minnesota Wild,St. Louis Blues,5,1,REG
2018-11-04,Calgary Flames,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,5,3,REG
2018-11-04,Vegas Golden Knights,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,3,0,REG
2018-11-04,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,4,1,REG
2018-11-04,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,4,3,OT
2018-11-05,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,Ottawa Senators,4,3,OT
2018-11-05,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,3,1,REG
2018-11-05,Anaheim Ducks,Columbus Blue Jackets,Anaheim Ducks,Columbus Blue Jackets,3,2,OT
2018-11-06,Boston Bruins,Dallas Stars,Boston Bruins,Dallas Stars,2,1,OT
2018-11-06,New York Islanders,Montreal Canadiens,Montreal Canadiens,New York Islanders,4,3,SO
2018-11-06,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,Pittsburgh Penguins,5,1,REG
2018-11-06,Washington Capitals,Edmonton Oilers,Washington Capitals,Edmonton Oilers,4,2,REG
2018-11-06,Arizona Coyotes,Philadelphia Flyers,Philadelphia Flyers,Arizona Coyotes,5,2,REG
2018-11-07,Toronto Maple Leafs,Vegas Golden Knights,Toronto Maple Leafs,Vegas Golden Knights,3,1,REG
2018-11-07,New York Rangers,Montreal Canadiens,New York Rangers,Montreal Canadiens,5,3,REG
2018-11-07,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,Dallas Stars,4,1,REG
2018-11-07,Ottawa Senators,New Jersey Devils,Ottawa Senators,New Jersey Devils,7,3,REG
2018-11-07,Detroit Red Wings,Vancouver Canucks,Detroit Red Wings,Vancouver Canucks,3,2,SO
2018-11-07,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,5,2,REG
2018-11-07,St. Louis Blues,Carolina Hurricanes,St. Louis Blues,Carolina Hurricanes,4,1,REG
2018-11-07,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,4,1,REG
2018-11-07,San Jose Sharks,Minnesota Wild,San Jose Sharks,Minnesota Wild,4,3,REG
2018-11-08,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,2,1,REG
2018-11-08,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,4,1,REG
2018-11-08,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,3,2,REG
2018-11-09,Boston Bruins,Vancouver Canucks,Vancouver Canucks,Boston Bruins,8,5,REG
2018-11-09,Florida Panthers,Edmonton Oilers,Florida Panthers,Edmonton Oilers,4,1,REG
2018-11-09,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,5,4,OT
2018-11-09,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,6,5,OT
2018-11-09,Ottawa Senators,Vegas Golden Knights,Vegas Golden Knights,Ottawa Senators,5,3,REG
2018-11-09,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,New York Islanders,4,2,REG
2018-11-09,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,4,3,REG
2018-11-09,Dallas Stars,San Jose Sharks,Dallas Stars,San Jose Sharks,4,3,REG
2018-11-09,Los Angeles Kings,Minnesota Wild,Minnesota Wild,Los Angeles Kings,3,1,REG
2018-11-10,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,5,1,REG
2018-11-10,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,2,1,REG
2018-11-10,Detroit Red Wings,New York Rangers,Detroit Red Wings,New York Rangers,3,2,OT
2018-11-10,St. Louis Blues,San Jose Sharks,St. Louis Blues,San Jose Sharks,4,0,REG
2018-11-10,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,5,2,REG
2018-11-10,Anaheim Ducks,Minnesota Wild,Minnesota Wild,Anaheim Ducks,5,1,REG
2018-11-10,Buffalo Sabres,Vancouver Canucks,Buffalo Sabres,Vancouver Canucks,4,3,SO
2018-11-10,Philadelphia Flyers,Chicago Blackhawks,Philadelphia Flyers,Chicago Blackhawks,4,0,REG
2018-11-10,Dallas Stars,Nashville Predators,Nashville Predators,Dallas Stars,5,4,OT
2018-11-11,Boston Bruins,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,5,1,REG
2018-11-11,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,5,4,REG
2018-11-11,Tampa Bay Lightning,Ottawa Senators,Ottawa Senators,Tampa Bay Lightning,6,4,REG
2018-11-11,Florida Panthers,New York Islanders,Florida Panthers,New York Islanders,4,2,REG
2018-11-11,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,4,0,REG
2018-11-11,Carolina Hurricanes,Detroit Red Wings,Detroit Red Wings,Carolina Hurricanes,4,3,SO
2018-11-11,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,5,4,SO
2018-11-11,St. Louis Blues,Minnesota Wild,Minnesota Wild,St. Louis Blues,3,2,REG
2018-11-11,Florida Panthers,Ottawa Senators,Florida Panthers,Ottawa Senators,5,1,REG
2018-11-11,Washington Capitals,Arizona Coyotes,Arizona Coyotes,Washington Capitals,4,1,REG
2018-11-12,Boston Bruins,Vegas Golden Knights,Boston Bruins,Vegas Golden Knights,4,1,REG
2018-11-12,Winnipeg Jets,New Jersey Devils,Winnipeg Jets,New Jersey Devils,5,2,REG
2018-11-12,San Jose Sharks,Calgary Flames,San Jose Sharks,Calgary Flames,3,1,REG
2018-11-12,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,Edmonton Oilers,4,1,REG
2018-11-13,New York Rangers,Vancouver Canucks,New York Rangers,Vancouver Canucks,2,1,REG
2018-11-13,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,3,2,OT
2018-11-13,Dallas Stars,Columbus Blue Jackets,Columbus Blue Jackets,Dallas Stars,2,1,REG
2018-11-13,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,2,1,SO
2018-11-14,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,4,2,REG
2018-11-14,New York Islanders,Vancouver Canucks,New York Islanders,Vancouver Canucks,5,2,REG
2018-11-14,Philadelphia Flyers,Florida Panthers,Florida Panthers,Philadelphia Flyers,2,1,REG
2018-11-14,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,2,1,REG
2018-11-14,Detroit Red Wings,Arizona Coyotes,Detroit Red Wings,Arizona Coyotes,5,1,REG
2018-11-14,Minnesota Wild,Washington Capitals,Washington Capitals,Minnesota Wild,5,2,REG
