date,home,away,winner,loser,winner_pts,loser_pts,end_type
2019-11-11,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,Anaheim Ducks,6,2,REG
2019-11-12,Washington Capitals,Arizona Coyotes,Arizona Coyotes,Washington Capitals,4,3,SO
2019-11-12,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,6,2,REG
2019-11-13,Boston Bruins,Florida Panthers,Florida Panthers,Boston Bruins,5,4,SO
2019-11-13,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,3,2,SO
2019-11-13,New York Rangers,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,3,2,OT
2019-11-13,St. Louis Blues,Arizona Coyotes,Arizona Coyotes,St. Louis Blues,3,2,SO
2019-11-13,Winnipeg Jets,Colorado Avalanche,Colorado Avalanche,Winnipeg Jets,4,0,REG
2019-11-13,Vancouver Canucks,Nashville Predators,Vancouver Canucks,Nashville Predators,5,3,REG
2019-11-13,Anaheim Ducks,Detroit Red Wings,Detroit Red Wings,Anaheim Ducks,4,3,OT
2019-11-13,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,Minnesota Wild,3,1,REG
2019-11-13,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,6,3,REG
2019-11-14,New Jersey Devils,Ottawa Senators,Ottawa Senators,New Jersey Devils,4,2,REG
2019-11-14,New York Islanders,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,5,4,REG
2019-11-14,Philadelphia Flyers,Washington Capitals,Washington Capitals,Philadelphia Flyers,2,1,SO
2019-11-14,Calgary Flames,Dallas Stars,Dallas Stars,Calgary Flames,3,1,REG
2019-11-14,Vegas Golden Knights,Chicago Blackhawks,Chicago Blackhawks,Vegas Golden Knights,5,3,REG
2019-11-15,Buffalo Sabres,Carolina Hurricanes,Carolina Hurricanes,Buffalo Sabres,5,4,OT
2019-11-15,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,New York Rangers,7,3,REG
2019-11-15,Florida Panthers,Winnipeg Jets,Winnipeg Jets,Florida Panthers,4,3,REG
2019-11-15,Minnesota Wild,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,3,2,REG
2019-11-15,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,6,2,REG
2019-11-15,Vancouver Canucks,Dallas Stars,Dallas Stars,Vancouver Canucks,4,2,REG
2019-11-15,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,5,3,REG
2019-11-15,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,3,2,OT
2019-11-16,Toronto Maple Leafs,Boston Bruins,Boston Bruins,Toronto Maple Leafs,4,2,REG
2019-11-16,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,2,1,REG
2019-11-16,Washington Capitals,Montreal Canadiens,Montreal Canadiens,Washington Capitals,5,2,REG
2019-11-16,Columbus Blue Jackets,St. Louis Blues,Columbus Blue Jackets,St. Louis Blues,3,2,OT
2019-11-16,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,2,1,REG
2019-11-16,Minnesota Wild,Carolina Hurricanes,Carolina Hurricanes,Minnesota Wild,4,3,OT
2019-11-16,Tampa Bay Lightning,Winnipeg Jets,Winnipeg Jets,Tampa Bay Lightning,4,3,REG
2019-11-16,Edmonton Oilers,Dallas Stars,Dallas Stars,Edmonton Oilers,5,4,OT
2019-11-16,Arizona Coyotes,Calgary Flames,Arizona Coyotes,Calgary Flames,3,0,REG
2019-11-16,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,Vegas Golden Knights,4,3,REG
2019-11-17,Boston Bruins,Washington Capitals,Washington Capitals,Boston Bruins,3,2,SO
2019-11-17,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,4,2,REG
2019-11-17,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,4,3,OT
2019-11-17,Florida Panthers,New York Rangers,Florida Panthers,New York Rangers,4,3,REG
2019-11-17,Philadelphia Flyers,New York Islanders,New York Islanders,Philadelphia Flyers,4,3,SO
2019-11-17,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,5,1,REG
2019-11-17,St. Louis Blues,Anaheim Ducks,Anaheim Ducks,St. Louis Blues,4,1,REG
2019-11-17,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,6,2,REG
2019-11-17,Vancouver Canucks,Colorado Avalanche,Colorado Avalanche,Vancouver Canucks,5,4,OT
2019-11-17,San Jose Sharks,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,4,3,SO
2019-11-18,Chicago Blackhawks,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,4,1,REG
2019-11-18,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,Calgary Flames,4,0,REG
2019-11-19,Washington Capitals,Anaheim Ducks,Washington Capitals,Anaheim Ducks,5,2,REG
2019-11-19,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,3,0,REG
2019-11-20,Buffalo Sabres,Minnesota Wild,Minnesota Wild,Buffalo Sabres,4,1,REG
2019-11-20,Florida Panthers,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,5,2,REG
2019-11-20,New Jersey Devils,Boston Bruins,Boston Bruins,New Jersey Devils,5,1,REG
2019-11-20,Pittsburgh Penguins,New York Islanders,New York Islanders,Pittsburgh Penguins,5,4,OT
2019-11-20,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,5,2,REG
2019-11-20,Detroit Red Wings,Ottawa Senators,Ottawa Senators,Detroit Red Wings,4,3,REG
2019-11-20,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,3,1,REG
2019-11-20,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,2,1,REG
2019-11-20,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,4,2,REG
2019-11-20,Dallas Stars,Vancouver Canucks,Dallas Stars,Vancouver Canucks,5,1,REG
2019-11-20,Calgary Flames,Colorado Avalanche,Colorado Avalanche,Calgary Flames,3,2,REG
2019-11-20,Vegas Golden Knights,Toronto Maple Leafs,Vegas Golden Knights,Toronto Maple Leafs,4,2,REG
2019-11-20,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,San Jose Sharks,5,2,REG
2019-11-21,Montreal Canadiens,Ottawa Senators,Ottawa Senators,Montreal Canadiens,2,1,OT
2019-11-21,New York Rangers,Washington Capitals,New York Rangers,Washington Capitals,4,1,REG
2019-11-22,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,3,2,REG
2019-11-22,Florida Panthers,Anaheim Ducks,Florida Panthers,Anaheim Ducks,5,4,OT
2019-11-22,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,4,3,OT
2019-11-22,Carolina Hurricanes,Philadelphia Flyers,Philadelphia Flyers,Carolina Hurricanes,5,3,REG
2019-11-22,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,5,4,REG
2019-11-22,St. Louis Blues,Calgary Flames,St. Louis Blues,Calgary Flames,4,0,REG
2019-11-22,Nashville Predators,Vancouver Canucks,Vancouver Canucks,Nashville Predators,6,3,REG
2019-11-22,Minnesota Wild,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,3,2,REG
2019-11-22,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,4,2,REG
2019-11-22,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,5,3,REG
2019-11-22,Arizona Coyotes,Toronto Maple Leafs,Toronto Maple Leafs,Arizona Coyotes,3,1,REG
2019-11-22,Vegas Golden Knights,San Jose Sharks,San Jose Sharks,Vegas Golden Knights,2,1,OT
2019-11-22,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,5,1,REG
2019-11-23,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,4,1,REG
2019-11-23,Ottawa Senators,New York Rangers,Ottawa Senators,New York Rangers,4,1,REG
2019-11-23,Washington Capitals,Vancouver Canucks,Vancouver Canucks,Washington Capitals,2,1,SO
2019-11-23,Philadelphia Flyers,Calgary Flames,Calgary Flames,Philadelphia Flyers,3,2,SO
2019-11-23,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,Los Angeles Kings,3,2,REG
2019-11-24,Boston Bruins,Minnesota Wild,Boston Bruins,Minnesota Wild,5,4,OT
2019-11-24,Montreal Canadiens,New York Rangers,New York Rangers,Montreal Canadiens,6,5,REG
2019-11-24,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,6,2,REG
2019-11-24,New Jersey Devils,Detroit Red Wings,New Jersey Devils,Detroit Red Wings,5,1,REG
2019-11-24,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,Florida Panthers,4,2,REG
2019-11-24,Winnipeg Jets,Columbus Blue Jackets,Winnipeg Jets,Columbus Blue Jackets,4,3,REG
2019-11-24,Colorado Avalanche,Toronto Maple Leafs,Toronto Maple Leafs,Colorado Avalanche,5,3,REG
2019-11-24,St. Louis Blues,Nashville Predators,Nashville Predators,St. Louis Blues,4,2,REG
2019-11-24,Dallas Stars,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,2,1,SO
2019-11-24,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,Vegas Golden Knights,4,2,REG
2019-11-24,San Jose Sharks,New York Islanders,San Jose Sharks,New York Islanders,2,1,OT
2019-11-24,Florida Panthers,Buffalo Sabres,Buffalo Sabres,Florida Panthers,5,2,REG
2019-11-25,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,Detroit Red Wings,2,0,REG
2019-11-25,Arizona Coyotes,Edmonton Oilers,Edmonton Oilers,Arizona Coyotes,4,3,SO
2019-11-26,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,5,2,REG
2019-11-26,New York Rangers,Minnesota Wild,New York Rangers,Minnesota Wild,3,2,OT
2019-11-26,Philadelphia Flyers,Vancouver Canucks,Philadelphia Flyers,Vancouver Canucks,2,1,REG
2019-11-26,Pittsburgh Penguins,Calgary Flames,Pittsburgh Penguins,Calgary Flames,3,2,OT
2019-11-26,Nashville Predators,St. Louis Blues,Nashville Predators,St. Louis Blues,3,2,SO
2019-11-26,Dallas Stars,Vegas Golden Knights,Dallas Stars,Vegas Golden Knights,4,2,REG
2019-11-26,Anaheim Ducks,New York Islanders,Anaheim Ducks,New York Islanders,3,0,REG
2019-11-26,Los Angeles Kings,San Jose Sharks,San Jose Sharks,Los Angeles Kings,4,3,OT
2019-11-27,Montreal Canadiens,Boston Bruins,Boston Bruins,Montreal Canadiens,5,1,REG
2019-11-27,New Jersey Devils,Minnesota Wild,Minnesota Wild,New Jersey Devils,3,2,REG
2019-11-27,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,Dallas Stars,3,0,REG
2019-11-28,Buffalo Sabres,Calgary Flames,Calgary Flames,Buffalo Sabres,3,2,OT
2019-11-28,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,2,1,REG
2019-11-28,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,4,0,REG
2019-11-28,Tampa Bay Lightning,St. Louis Blues,St. Louis Blues,Tampa Bay Lightning,4,3,REG
2019-11-28,New York Rangers,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,3,2,REG
2019-11-28,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,Vancouver Canucks,8,6,REG
2019-11-28,Washington Capitals,Florida Panthers,Washington Capitals,Florida Panthers,4,3,REG
2019-11-28,Columbus Blue Jackets,Philadelphia Flyers,Philadelphia Flyers,Columbus Blue Jackets,3,2,REG
2019-11-28,Nashville Predators,Vegas Golden Knights,Vegas Golden Knights,Nashville Predators,4,3,OT
2019-11-28,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,4,3,SO
2019-11-28,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,4,1,REG
2019-11-28,Los Angeles Kings,New York Islanders,Los Angeles Kings,New York Islanders,4,1,REG
2019-11-28,San Jose Sharks,Winnipeg Jets,Winnipeg Jets,San Jose Sharks,5,1,REG
2019-11-29,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,6,4,REG
2019-11-29,Boston Bruins,New York Rangers,Boston Bruins,New York Rangers,3,2,OT
2019-11-29,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,6,4,REG
2019-11-29,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,5,1,REG
2019-11-29,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,5,2,REG
2019-11-29,Minnesota Wild,Ottawa Senators,Minnesota Wild,Ottawa Senators,6,2,REG
2019-11-29,Anaheim Ducks,Winnipeg Jets,Winnipeg Jets,Anaheim Ducks,3,0,REG
2019-11-29,San Jose Sharks,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,4,1,REG
2019-11-29,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,4,3,OT
2019-11-29,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,2,1,SO
2019-11-30,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,5,2,REG
2019-11-30,Carolina Hurricanes,Nashville Predators,Nashville Predators,Carolina Hurricanes,3,0,REG
2019-11-30,Dallas Stars,St. Louis Blues,St. Louis Blues,Dallas Stars,3,1,REG
2019-11-30,New Jersey Devils,New York Rangers,New York Rangers,New Jersey Devils,4,0,REG
2019-11-30,Montreal Canadiens,Philadelphia Flyers,Philadelphia Flyers,Montreal Canadiens,4,3,OT
2019-12-01,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,2,1,OT
2019-12-01,Detroit Red Wings,Washington Capitals,Washington Capitals,Detroit Red Wings,5,2,REG
2019-12-01,Tampa Bay Lightning,Carolina Hurricanes,Carolina Hurricanes,Tampa Bay Lightning,3,2,REG
2019-12-01,Florida Panthers,Nashville Predators,Florida Panthers,Nashville Predators,3,0,REG
2019-12-01,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,2,0,REG
2019-12-01,Calgary Flames,Ottawa Senators,Calgary Flames,Ottawa Senators,3,1,REG
2019-12-01,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,5,2,REG
2019-12-01,Arizona Coyotes,San Jose Sharks,San Jose Sharks,Arizona Coyotes,4,2,REG
2019-12-01,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,7,3,REG
2019-12-01,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,Edmonton Oilers,5,2,REG
2019-12-01,Los Angeles Kings,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,2,1,REG
2019-12-01,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,3,2,SO
2019-12-02,Boston Bruins,Montreal Canadiens,Boston Bruins,Montreal Canadiens,3,1,REG
2019-12-02,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,Vancouver Canucks,3,2,REG
2019-12-03,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,New Jersey Devils,5,1,REG
2019-12-03,New York Rangers,Vegas Golden Knights,Vegas Golden Knights,New York Rangers,4,1,REG
2019-12-03,Detroit Red Wings,New York Islanders,New York Islanders,Detroit Red Wings,4,1,REG
2019-12-03,Chicago Blackhawks,St. Louis Blues,St. Louis Blues,Chicago Blackhawks,4,0,REG
2019-12-03,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,2,REG
2019-12-04,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,2,0,REG
2019-12-04,Montreal Canadiens,New York Islanders,Montreal Canadiens,New York Islanders,4,2,REG
2019-12-04,Florida Panthers,Minnesota Wild,Minnesota Wild,Florida Panthers,4,2,REG
2019-12-04,New Jersey Devils,Vegas Golden Knights,Vegas Golden Knights,New Jersey Devils,4,3,REG
2019-12-04,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,5,1,REG
2019-12-04,Columbus Blue Jackets,Arizona Coyotes,Arizona Coyotes,Columbus Blue Jackets,4,2,REG
2019-12-04,Nashville Predators,Tampa Bay Lightning,Tampa Bay Lightning,Nashville Predators,3,2,OT
2019-12-04,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,5,1,REG
2019-12-04,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,Ottawa Senators,5,2,REG
2019-12-04,San Jose Sharks,Washington Capitals,Washington Capitals,San Jose Sharks,5,2,REG
2019-12-05,Toronto Maple Leafs,Colorado Avalanche,Colorado Avalanche,Toronto Maple Leafs,3,1,REG
2019-12-05,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,3,0,REG
2019-12-05,Edmonton Oilers,Ottawa Senators,Ottawa Senators,Edmonton Oilers,5,2,REG
2019-12-05,Los Angeles Kings,Washington Capitals,Washington Capitals,Los Angeles Kings,3,1,REG
2019-12-06,Boston Bruins,Chicago Blackhawks,Chicago Blackhawks,Boston Bruins,4,3,OT
2019-12-06,Montreal Canadiens,Colorado Avalanche,Colorado Avalanche,Montreal Canadiens,3,2,REG
2019-12-06,Tampa Bay Lightning,Minnesota Wild,Minnesota Wild,Tampa Bay Lightning,5,4,REG
2019-12-06,New York Islanders,Vegas Golden Knights,New York Islanders,Vegas Golden Knights,3,2,OT
2019-12-06,Philadelphia Flyers,Arizona Coyotes,Arizona Coyotes,Philadelphia Flyers,3,1,REG
2019-12-06,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,San Jose Sharks,3,2,SO
2019-12-06,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,3,2,REG
2019-12-06,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,3,2,OT
2019-12-06,Calgary Flames,Buffalo Sabres,Calgary Flames,Buffalo Sabres,4,3,REG
2019-12-07,New Jersey Devils,Chicago Blackhawks,Chicago Blackhawks,New Jersey Devils,2,1,SO
2019-12-07,New York Rangers,Montreal Canadiens,Montreal Canadiens,New York Rangers,2,1,REG
2019-12-07,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,2,0,REG
2019-12-07,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,2,1,REG
2019-12-07,Anaheim Ducks,Washington Capitals,Washington Capitals,Anaheim Ducks,3,2,REG
2019-12-07,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,4,3,REG
2019-12-07,Vancouver Canucks,Buffalo Sabres,Vancouver Canucks,Buffalo Sabres,6,5,OT
2019-12-08,Boston Bruins,Colorado Avalanche,Colorado Avalanche,Boston Bruins,4,1,REG
2019-12-08,Detroit Red Wings,Pittsburgh Penguins,Pittsburgh Penguins,Detroit Red Wings,5,3,REG
2019-12-08,Tampa Bay Lightning,San Jose Sharks,Tampa Bay Lightning,San Jose Sharks,5,1,REG
2019-12-08,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,4,1,REG
2019-12-08,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,6,2,REG
2019-12-08,St. Louis Blues,Toronto Maple Leafs,Toronto Maple Leafs,St. Louis Blues,5,2,REG
2019-12-08,Nashville Predators,New Jersey Devils,Nashville Predators,New Jersey Devils,6,4,REG
2019-12-08,Dallas Stars,New York Islanders,Dallas Stars,New York Islanders,3,1,REG
2019-12-08,Calgary Flames,Los Angeles Kings,Calgary Flames,Los Angeles Kings,4,3,REG
2019-12-08,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,3,2,REG
2019-12-08,Florida Panthers,San Jose Sharks,Florida Panthers,San Jose Sharks,5,1,REG
2019-12-09,Chicago Blackhawks,Arizona Coyotes,Arizona Coyotes,Chicago Blackhawks,4,3,SO
2019-12-09,Vegas Golden Knights,New York Rangers,New York Rangers,Vegas Golden Knights,4,0,REG
2019-12-09,Edmonton Oilers,Buffalo Sabres,Buffalo Sabres,Edmonton Oilers,3,2,OT
2019-12-10,Tampa Bay Lightning,New York Islanders,New York Islanders,Tampa Bay Lightning,5,1,REG
2019-12-10,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,5,2,REG
2019-12-10,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,5,2,REG
2019-12-10,Colorado Avalanche,Calgary Flames,Calgary Flames,Colorado Avalanche,5,4,OT
2019-12-11,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,Florida Panthers,2,1,REG
2019-12-11,Pittsburgh Penguins,Montreal Canadiens,Montreal Canadiens,Pittsburgh Penguins,4,1,REG
2019-12-11,Buffalo Sabres,St. Louis Blues,Buffalo Sabres,St. Louis Blues,5,2,REG
2019-12-11,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,3,1,REG
2019-12-11,Minnesota Wild,Anaheim Ducks,Anaheim Ducks,Minnesota Wild,3,2,SO
2019-12-11,Winnipeg Jets,Detroit Red Wings,Winnipeg Jets,Detroit Red Wings,5,1,REG
2019-12-11,Dallas Stars,New Jersey Devils,Dallas Stars,New Jersey Devils,2,0,REG
2019-12-11,Edmonton Oilers,Carolina Hurricanes,Carolina Hurricanes,Edmonton Oilers,6,3,REG
2019-12-11,Arizona Coyotes,Calgary Flames,Calgary Flames,Arizona Coyotes,5,2,REG
2019-12-11,Vancouver Canucks,Toronto Maple Leafs,Toronto Maple Leafs,Vancouver Canucks,4,1,REG
2019-12-11,Vegas Golden Knights,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,5,1,REG
2019-12-11,Los Angeles Kings,New York Rangers,Los Angeles Kings,New York Rangers,3,1,REG
2019-12-12,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,3,2,REG
2019-12-12,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,Ottawa Senators,3,2,OT
2019-12-12,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,3,1,REG
2019-12-13,Buffalo Sabres,Nashville Predators,Buffalo Sabres,Nashville Predators,4,3,REG
2019-12-13,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,Boston Bruins,3,2,REG
2019-12-13,Florida Panthers,New York Islanders,New York Islanders,Florida Panthers,3,1,REG
2019-12-13,Detroit Red Wings,Winnipeg Jets,Detroit Red Wings,Winnipeg Jets,5,2,REG
2019-12-13,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,4,2,REG
2019-12-13,Minnesota Wild,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,6,5,REG
2019-12-13,Calgary Flames,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,4,2,REG
2019-12-13,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,5,2,REG
2019-12-13,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,Anaheim Ducks,2,1,REG
2019-12-13,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,6,3,REG
2019-12-14,Dallas Stars,Vegas Golden Knights,Vegas Golden Knights,Dallas Stars,3,2,OT
2019-12-14,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,New Jersey Devils,3,1,REG
2019-12-14,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,4,3,OT
2019-12-14,New York Islanders,Buffalo Sabres,New York Islanders,Buffalo Sabres,3,2,OT
2019-12-14,Calgary Flames,Carolina Hurricanes,Carolina Hurricanes,Calgary Flames,4,0,REG
2019-12-14,Anaheim Ducks,New York Rangers,Anaheim Ducks,New York Rangers,4,3,SO
2019-12-14,Nashville Predators,Dallas Stars,Dallas Stars,Nashville Predators,4,1,REG
2019-12-15,Montreal Canadiens,Detroit Red Wings,Detroit Red Wings,Montreal Canadiens,2,1,REG
2019-12-15,Tampa Bay Lightning,Washington Capitals,Washington Capitals,Tampa Bay Lightning,5,2,REG
2019-12-15,Florida Panthers,Boston Bruins,Boston Bruins,Florida Panthers,4,2,REG
2019-12-15,Pittsburgh Penguins,Los Angeles Kings,Pittsburgh Penguins,Los Angeles Kings,5,4,SO
2019-12-15,Minnesota Wild,Philadelphia Flyers,Minnesota Wild,Philadelphia Flyers,4,1,REG
2019-12-15,Edmonton Oilers,Toronto Maple Leafs,Toronto Maple Leafs,Edmonton Oilers,4,1,REG
2019-12-15,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,4,3,REG
2019-12-15,Arizona Coyotes,New Jersey Devils,New Jersey Devils,Arizona Coyotes,2,1,REG
2019-12-15,San Jose Sharks,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,4,2,REG
2019-12-15,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,7,3,REG
2019-12-16,Detroit Red Wings,Los Angeles Kings,Los Angeles Kings,Detroit Red Wings,4,2,REG
2019-12-16,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,5,3,REG
2019-12-16,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,6,3,REG
2019-12-17,Florida Panthers,Ottawa Senators,Florida Panthers,Ottawa Senators,5,1,REG
2019-12-17,New York Rangers,Nashville Predators,Nashville Predators,New York Rangers,5,2,REG
2019-12-17,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,Washington Capitals,3,0,REG
2019-12-17,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,5,2,REG
2019-12-17,Dallas Stars,Edmonton Oilers,Edmonton Oilers,Dallas Stars,2,1,REG
2019-12-18,Boston Bruins,Los Angeles Kings,Los Angeles Kings,Boston Bruins,4,3,OT
2019-12-18,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,5,3,REG
2019-12-18,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,4,3,OT
2019-12-18,New York Islanders,Nashville Predators,Nashville Predators,New York Islanders,7,3,REG
2019-12-18,Philadelphia Flyers,Anaheim Ducks,Philadelphia Flyers,Anaheim Ducks,4,1,REG
2019-12-18,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,Detroit Red Wings,5,3,REG
2019-12-18,Winnipeg Jets,Carolina Hurricanes,Carolina Hurricanes,Winnipeg Jets,6,3,REG
2019-12-18,Calgary Flames,Pittsburgh Penguins,Pittsburgh Penguins,Calgary Flames,4,1,REG
2019-12-18,Vancouver Canucks,Montreal Canadiens,Montreal Canadiens,Vancouver Canucks,3,1,REG
2019-12-18,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,3,2,REG
2019-12-18,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,San Jose Sharks,3,2,REG
2019-12-19,New Jersey Devils,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,3,1,REG
2019-12-19,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,4,1,REG
