season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2022,1,Colorado Avalanche,Central,1741.8,73,33,106,0.689,73-33,Tampa Bay Lightning,1695.3,1515.2,NA,2026-09-23T12:38:45Z,1713.3,2026-09-17,28.5
2022,2,Tampa Bay Lightning,Atlantic,1695.3,68,41,109,0.624,68-41,Colorado Avalanche,1741.8,1528.2,NA,2026-09-23T12:38:45Z,1692,2026-09-17,3.3
2022,3,St. Louis Blues,Central,1640.2,56,42,98,0.571,56-42,Colorado Avalanche,1741.8,1513.8,NA,2026-09-23T12:38:45Z,1634.5,2026-09-17,5.7
2022,4,New York Rangers,Metropolitan,1628.8,64,39,103,0.621,64-39,Tampa Bay Lightning,1695.3,1512.9,NA,2026-09-23T12:38:45Z,1609.4,2026-09-17,19.4
2022,5,Toronto Maple Leafs,Atlantic,1623.6,60,32,92,0.652,60-32,Colorado Avalanche,1741.8,1504.5,NA,2026-09-23T12:38:45Z,1634.2,2026-09-17,-10.6
2022,6,Edmonton Oilers,Pacific,1615.5,61,42,103,0.592,61-42,Colorado Avalanche,1741.8,1513.1,NA,2026-09-23T12:38:45Z,1583.2,2026-09-17,32.3
2022,7,Minnesota Wild,Central,1610.8,58,34,92,0.63,58-34,Colorado Avalanche,1741.8,1508.1,NA,2026-09-23T12:38:45Z,1634.9,2026-09-17,-24.1
2022,8,Boston Bruins,Atlantic,1591.9,54,38,92,0.587,54-38,Colorado Avalanche,1741.8,1499.8,NA,2026-09-23T12:38:45Z,1612.3,2026-09-17,-20.4
2022,9,Carolina Hurricanes,Metropolitan,1584.8,61,38,99,0.616,61-38,Colorado Avalanche,1741.8,1510.7,NA,2026-09-23T12:38:45Z,1563.2,2026-09-17,21.6
2022,10,Calgary Flames,Pacific,1574.7,56,40,96,0.583,56-40,Colorado Avalanche,1741.8,1503.8,NA,2026-09-23T12:38:45Z,1599.3,2026-09-17,-24.6
2022,11,Florida Panthers,Atlantic,1573,64,32,96,0.667,64-32,Colorado Avalanche,1741.8,1510.1,NA,2026-09-23T12:38:45Z,1568.2,2026-09-17,4.8
2022,12,Vancouver Canucks,Pacific,1560,41,43,84,0.488,41-43,Colorado Avalanche,1741.8,1503.2,NA,2026-09-23T12:38:45Z,1545.6,2026-09-17,14.4
2022,13,Pittsburgh Penguins,Metropolitan,1545.4,50,41,91,0.549,50-41,Tampa Bay Lightning,1695.3,1499.9,NA,2026-09-23T12:38:45Z,1547.9,2026-09-17,-2.5
2022,14,Los Angeles Kings,Pacific,1521.7,48,45,93,0.516,48-45,St. Louis Blues,1640.2,1501.3,NA,2026-09-23T12:38:45Z,1520.5,2026-09-17,1.2
2022,15,Winnipeg Jets,Central,1515.8,40,45,85,0.471,40-45,Colorado Avalanche,1741.8,1510.1,NA,2026-09-23T12:38:45Z,1530.1,2026-09-17,-14.3
2022,16,Washington Capitals,Metropolitan,1515.7,48,43,91,0.527,48-43,Colorado Avalanche,1741.8,1496.7,NA,2026-09-23T12:38:45Z,1515.6,2026-09-17,0.1
2022,17,Vegas Golden Knights,Pacific,1513.6,44,41,85,0.518,44-41,Colorado Avalanche,1741.8,1499.2,NA,2026-09-23T12:38:45Z,1508.2,2026-09-17,5.4
2022,18,Dallas Stars,Central,1512.9,50,41,91,0.549,50-41,Colorado Avalanche,1741.8,1511.6,NA,2026-09-23T12:38:45Z,1491.2,2026-09-17,21.7
2022,19,New York Islanders,Metropolitan,1508.4,38,46,84,0.452,38-46,St. Louis Blues,1640.2,1492.2,NA,2026-09-23T12:38:45Z,1517.6,2026-09-17,-9.2
2022,20,Nashville Predators,Central,1464.5,46,41,87,0.529,46-41,Colorado Avalanche,1741.8,1521.6,NA,2026-09-23T12:38:45Z,1439.2,2026-09-17,25.3
2022,21,Buffalo Sabres,Atlantic,1459.1,32,53,85,0.376,32-53,Tampa Bay Lightning,1695.3,1498.2,NA,2026-09-23T12:38:45Z,1442.5,2026-09-17,16.6
2022,22,Ottawa Senators,Atlantic,1438.3,35,52,87,0.402,35-52,Colorado Avalanche,1741.8,1501.8,NA,2026-09-23T12:38:45Z,1428.4,2026-09-17,9.9
2022,23,Columbus Blue Jackets,Metropolitan,1426.2,39,48,87,0.448,39-48,Colorado Avalanche,1741.8,1500.3,NA,2026-09-23T12:38:45Z,1432.5,2026-09-17,-6.3
2022,24,Seattle Kraken,Pacific,1393,29,56,85,0.341,29-56,Colorado Avalanche,1741.8,1507.9,NA,2026-09-23T12:38:45Z,1409.5,2026-09-17,-16.5
2022,25,Detroit Red Wings,Atlantic,1368,33,54,87,0.379,33-54,Tampa Bay Lightning,1695.3,1505.3,NA,2026-09-23T12:38:45Z,1381.8,2026-09-17,-13.8
2022,26,San Jose Sharks,Pacific,1358.6,33,49,82,0.402,33-49,Toronto Maple Leafs,1623.6,1502.8,NA,2026-09-23T12:38:45Z,1361.3,2026-09-17,-2.7
2022,27,Anaheim Ducks,Pacific,1355.8,33,52,85,0.388,33-52,Tampa Bay Lightning,1695.3,1502.8,NA,2026-09-23T12:38:45Z,1358.3,2026-09-17,-2.5
2022,28,Chicago Blackhawks,Central,1349.9,30,54,84,0.357,30-54,St. Louis Blues,1640.2,1511.7,NA,2026-09-23T12:38:45Z,1355.7,2026-09-17,-5.8
2022,29,New Jersey Devils,Metropolitan,1343.8,30,56,86,0.349,30-56,Colorado Avalanche,1741.8,1510.1,NA,2026-09-23T12:38:45Z,1354.8,2026-09-17,-11
2022,30,Arizona Coyotes,Central,1343.5,27,58,85,0.318,27-58,Colorado Avalanche,1741.8,1508.1,NA,2026-09-23T12:38:45Z,1379.4,2026-09-17,-35.9
2022,31,Montreal Canadiens,Atlantic,1327.2,23,63,86,0.267,23-63,Tampa Bay Lightning,1695.3,1506.6,NA,2026-09-23T12:38:45Z,1327.6,2026-09-17,-0.4
2022,32,Philadelphia Flyers,Metropolitan,1298.4,27,59,86,0.314,27-59,St. Louis Blues,1640.2,1511,NA,2026-09-23T12:38:45Z,1307.8,2026-09-17,-9.4
