season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2025,1,Oklahoma City Thunder,Northwest,1888.1,87,23,110,0.791,87-23,Indiana Pacers,1785.8,1541.3,2026-05-21T11:02:09Z
2025,2,Indiana Pacers,Central,1785.8,67,42,109,0.615,67-42,Oklahoma City Thunder,1888.1,1528,2026-05-21T11:02:09Z
2025,3,Minnesota Timberwolves,Northwest,1760.9,60,42,102,0.588,60-42,Oklahoma City Thunder,1888.1,1530,2026-05-21T11:02:09Z
2025,4,Denver Nuggets,Northwest,1713.2,58,43,101,0.574,58-43,Oklahoma City Thunder,1888.1,1549.6,2026-05-21T11:02:09Z
2025,5,Cleveland Cavaliers,Central,1708.4,69,26,95,0.726,69-26,Oklahoma City Thunder,1888.1,1504.7,2026-05-21T11:02:09Z
2025,6,LA Clippers,Pacific,1699.1,57,37,94,0.606,57-37,Denver Nuggets,1713.2,1513.6,2026-05-21T11:02:09Z
2025,7,Boston Celtics,Atlantic,1693.6,71,27,98,0.724,71-27,Indiana Pacers,1785.8,1489.8,2026-05-21T11:02:09Z
2025,8,New York Knicks,Atlantic,1674.1,65,40,105,0.619,65-40,Indiana Pacers,1785.8,1500.8,2026-05-21T11:02:09Z
2025,9,Milwaukee Bucks,Central,1611.5,51,41,92,0.554,51-41,Oklahoma City Thunder,1888.1,1510.6,2026-05-21T11:02:09Z
2025,10,Houston Rockets,Southwest,1610.7,58,35,93,0.624,58-35,Oklahoma City Thunder,1888.1,1515.7,2026-05-21T11:02:09Z
2025,11,Golden State Warriors,Pacific,1598.6,60,41,101,0.594,60-41,Oklahoma City Thunder,1888.1,1527.1,2026-05-21T11:02:09Z
2025,12,Los Angeles Lakers,Pacific,1576,53,40,93,0.57,53-40,Oklahoma City Thunder,1888.1,1523.3,2026-05-21T11:02:09Z
2025,13,Chicago Bulls,Central,1568.8,42,46,88,0.477,42-46,Indiana Pacers,1785.8,1496,2026-05-21T11:02:09Z
2025,14,Orlando Magic,Southeast,1553,44,47,91,0.484,44-47,Indiana Pacers,1785.8,1484.6,2026-05-21T11:02:09Z
2025,15,Portland Trail Blazers,Northwest,1536.1,38,47,85,0.447,38-47,Indiana Pacers,1785.8,1502.5,2026-05-21T11:02:09Z
2025,16,Detroit Pistons,Central,1520.9,49,44,93,0.527,49-44,Indiana Pacers,1785.8,1512.9,2026-05-21T11:02:09Z
2025,17,Memphis Grizzlies,Southwest,1487.8,52,41,93,0.559,52-41,Indiana Pacers,1785.8,1515,2026-05-21T11:02:09Z
2025,18,Miami Heat,Southeast,1487.5,43,50,93,0.462,43-50,Indiana Pacers,1785.8,1489.3,2026-05-21T11:02:09Z
2025,19,Sacramento Kings,Pacific,1457.6,40,48,88,0.455,40-48,Minnesota Timberwolves,1760.9,1508.1,2026-05-21T11:02:09Z
2025,20,Atlanta Hawks,Southeast,1439.9,41,47,88,0.466,41-47,Indiana Pacers,1785.8,1500.9,2026-05-21T11:02:09Z
2025,21,Phoenix Suns,Pacific,1409.8,39,48,87,0.448,39-48,Denver Nuggets,1713.2,1517.7,2026-05-21T11:02:09Z
2025,22,San Antonio Spurs,Southwest,1393.3,36,51,87,0.414,36-51,Oklahoma City Thunder,1888.1,1511,2026-05-21T11:02:09Z
2025,23,Dallas Mavericks,Southwest,1383.8,41,47,88,0.466,41-47,Oklahoma City Thunder,1888.1,1514.9,2026-05-21T11:02:09Z
2025,24,Toronto Raptors,Atlantic,1333.7,33,54,87,0.379,33-54,Indiana Pacers,1785.8,1491,2026-05-21T11:02:09Z
2025,25,New Orleans Pelicans,Southwest,1235.3,22,63,85,0.259,22-63,Indiana Pacers,1785.8,1526.5,2026-05-21T11:02:09Z
2025,26,Brooklyn Nets,Atlantic,1227.9,27,59,86,0.314,27-59,Indiana Pacers,1785.8,1498.3,2026-05-21T11:02:09Z
2025,27,Utah Jazz,Northwest,1198.8,20,67,87,0.23,20-67,Minnesota Timberwolves,1760.9,1524.8,2026-05-21T11:02:09Z
2025,28,Philadelphia 76ers,Atlantic,1164.6,26,61,87,0.299,26-61,Indiana Pacers,1785.8,1509.2,2026-05-21T11:02:09Z
2025,29,Washington Wizards,Southeast,1151.5,20,67,87,0.23,20-67,Minnesota Timberwolves,1760.9,1508.2,2026-05-21T11:02:09Z
2025,30,Charlotte Hornets,Southeast,1129.6,21,66,87,0.241,21-66,Indiana Pacers,1785.8,1509,2026-05-21T11:02:09Z
