season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2017,1,Golden State Warriors,Pacific,1983.8,89,17,106,0.84,89-17,Cleveland Cavaliers,1790,1516.8,2026-05-21T02:06:36Z
2017,2,Cleveland Cavaliers,Central,1790,66,40,106,0.623,66-40,Golden State Warriors,1983.8,1508.4,2026-05-21T02:06:36Z
2017,3,LA Clippers,Pacific,1679.1,57,38,95,0.6,57-38,Cleveland Cavaliers,1790,1520.8,2026-05-21T02:06:36Z
2017,4,San Antonio Spurs,Southwest,1659.3,73,31,104,0.702,73-31,Golden State Warriors,1983.8,1516.3,2026-05-21T02:06:36Z
2017,5,Utah Jazz,Northwest,1651.4,58,41,99,0.586,58-41,Golden State Warriors,1983.8,1532.6,2026-05-21T02:06:36Z
2017,6,Miami Heat,Southeast,1619.9,45,45,90,0.5,45-45,Golden State Warriors,1983.8,1480.7,2026-05-21T02:06:36Z
2017,7,Denver Nuggets,Northwest,1604.8,44,46,90,0.489,44-46,Golden State Warriors,1983.8,1501.2,2026-05-21T02:06:36Z
2017,8,Houston Rockets,Southwest,1595.5,65,34,99,0.657,65-34,Golden State Warriors,1983.8,1508.2,2026-05-21T02:06:36Z
2017,9,Portland Trail Blazers,Northwest,1583.4,45,48,93,0.484,45-48,Cleveland Cavaliers,1790,1534,2026-05-21T02:06:36Z
2017,10,Boston Celtics,Atlantic,1575.2,67,40,107,0.626,67-40,Golden State Warriors,1983.8,1499.1,2026-05-21T02:06:36Z
2017,11,Washington Wizards,Southeast,1570.3,60,42,102,0.588,60-42,Golden State Warriors,1983.8,1489,2026-05-21T02:06:36Z
2017,12,Toronto Raptors,Atlantic,1516.1,58,40,98,0.592,58-40,Golden State Warriors,1983.8,1510.9,2026-05-21T02:06:36Z
2017,13,Chicago Bulls,Central,1498,46,48,94,0.489,46-48,Golden State Warriors,1983.8,1498,2026-05-21T02:06:36Z
2017,14,Indiana Pacers,Central,1494.2,45,47,92,0.489,45-47,Cleveland Cavaliers,1790,1498.6,2026-05-21T02:06:36Z
2017,15,Milwaukee Bucks,Central,1488,46,47,93,0.495,46-47,Cleveland Cavaliers,1790,1492.6,2026-05-21T02:06:36Z
2017,16,New Orleans Pelicans,Southwest,1486.2,35,53,88,0.398,35-53,Cleveland Cavaliers,1790,1508.1,2026-05-21T02:06:36Z
2017,17,Oklahoma City Thunder,Northwest,1474.1,50,41,91,0.549,50-41,Cleveland Cavaliers,1790,1516.2,2026-05-21T02:06:36Z
2017,18,Atlanta Hawks,Southeast,1464.6,50,45,95,0.526,50-45,Cleveland Cavaliers,1790,1497.5,2026-05-21T02:06:36Z
2017,19,Memphis Grizzlies,Southwest,1438.2,48,45,93,0.516,48-45,Golden State Warriors,1983.8,1520.3,2026-05-21T02:06:36Z
2017,20,Charlotte Hornets,Southeast,1401.5,39,50,89,0.438,39-50,Utah Jazz,1651.4,1497.7,2026-05-21T02:06:36Z
2017,21,Los Angeles Lakers,Pacific,1397.3,28,62,90,0.311,28-62,Golden State Warriors,1983.8,1522.3,2026-05-21T02:06:36Z
2017,22,Sacramento Kings,Pacific,1380.6,34,53,87,0.391,34-53,Golden State Warriors,1983.8,1523,2026-05-21T02:06:36Z
2017,23,Minnesota Timberwolves,Northwest,1378.4,36,53,89,0.404,36-53,Golden State Warriors,1983.8,1518.5,2026-05-21T02:06:36Z
2017,24,Dallas Mavericks,Southwest,1368.1,35,53,88,0.398,35-53,Cleveland Cavaliers,1790,1512.6,2026-05-21T02:06:36Z
2017,25,Brooklyn Nets,Atlantic,1355.9,21,67,88,0.239,21-67,LA Clippers,1679.1,1492.9,2026-05-21T02:06:36Z
2017,26,Detroit Pistons,Central,1352.4,40,48,88,0.455,40-48,Cleveland Cavaliers,1790,1497.4,2026-05-21T02:06:36Z
2017,27,New York Knicks,Atlantic,1332.4,35,53,88,0.398,35-53,San Antonio Spurs,1659.3,1497.5,2026-05-21T02:06:36Z
2017,28,Orlando Magic,Southeast,1317.8,31,58,89,0.348,31-58,San Antonio Spurs,1659.3,1500.7,2026-05-21T02:06:36Z
2017,29,Phoenix Suns,Pacific,1274.8,28,60,88,0.318,28-60,San Antonio Spurs,1659.3,1522.7,2026-05-21T02:06:36Z
2017,30,Philadelphia 76ers,Atlantic,1269,30,59,89,0.337,30-59,LA Clippers,1679.1,1503.6,2026-05-21T02:06:36Z
