season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2005,1,Detroit Pistons,Central,1821.2,69,43,112,0.616,69-43,San Antonio Spurs,1799.8,1526.3,2026-05-21T10:45:10Z
2005,2,San Antonio Spurs,Southwest,1799.8,77,33,110,0.7,77-33,Detroit Pistons,1821.2,1542.4,2026-05-21T10:45:10Z
2005,3,Phoenix Suns,Pacific,1762.3,78,27,105,0.743,78-27,Detroit Pistons,1821.2,1524.8,2026-05-21T10:45:10Z
2005,4,Miami Heat,Southeast,1740.2,74,30,104,0.712,74-30,Detroit Pistons,1821.2,1491.3,2026-05-21T10:45:10Z
2005,5,Dallas Mavericks,Southwest,1738.3,67,36,103,0.65,67-36,Detroit Pistons,1821.2,1524,2026-05-21T10:45:10Z
2005,6,Houston Rockets,Southwest,1731.6,55,38,93,0.591,55-38,San Antonio Spurs,1799.8,1521.2,2026-05-21T10:45:10Z
2005,7,Minnesota Timberwolves,Northwest,1622.8,48,42,90,0.533,48-42,Detroit Pistons,1821.2,1500.6,2026-05-21T10:45:10Z
2005,8,Golden State Warriors,Pacific,1614.6,39,51,90,0.433,39-51,Phoenix Suns,1762.3,1494.8,2026-05-21T10:45:10Z
2005,9,Denver Nuggets,Northwest,1599.7,57,38,95,0.6,57-38,Detroit Pistons,1821.2,1518.1,2026-05-21T10:45:10Z
2005,10,New Jersey Nets,Atlantic,1588.2,45,46,91,0.495,45-46,Detroit Pistons,1821.2,1488.2,2026-05-21T10:45:10Z
2005,11,Seattle SuperSonics,Northwest,1574.6,59,41,100,0.59,59-41,Detroit Pistons,1821.2,1526.4,2026-05-21T10:45:10Z
2005,12,Indiana Pacers,Central,1556.8,56,46,102,0.549,56-46,Detroit Pistons,1821.2,1517.6,2026-05-21T10:45:10Z
2005,13,Philadelphia 76ers,Atlantic,1523.3,50,45,95,0.526,50-45,Detroit Pistons,1821.2,1504,2026-05-21T10:45:10Z
2005,14,Sacramento Kings,Pacific,1517.5,53,42,95,0.558,53-42,Detroit Pistons,1821.2,1524.1,2026-05-21T10:45:10Z
2005,15,Boston Celtics,Atlantic,1510.4,50,47,97,0.515,50-47,Detroit Pistons,1821.2,1498.8,2026-05-21T10:45:10Z
2005,16,Chicago Bulls,Central,1501.7,52,44,96,0.542,52-44,Detroit Pistons,1821.2,1489.8,2026-05-21T10:45:10Z
2005,17,Washington Wizards,Southeast,1498.6,52,48,100,0.52,52-48,Detroit Pistons,1821.2,1499.6,2026-05-21T10:45:10Z
2005,18,Memphis Grizzlies,Southwest,1489.1,51,43,94,0.543,51-43,Detroit Pistons,1821.2,1512.6,2026-05-21T10:45:10Z
2005,19,Cleveland Cavaliers,Central,1477.3,48,42,90,0.533,48-42,Detroit Pistons,1821.2,1477.3,2026-05-21T10:45:10Z
2005,20,LA Clippers,Pacific,1455.2,38,51,89,0.427,38-51,Miami Heat,1740.2,1509.2,2026-05-21T10:45:10Z
2005,21,New York Knicks,Atlantic,1383,38,52,90,0.422,38-52,San Antonio Spurs,1799.8,1501.3,2026-05-21T10:45:10Z
2005,22,Toronto Raptors,Atlantic,1379.8,35,54,89,0.393,35-54,Detroit Pistons,1821.2,1495.9,2026-05-21T10:45:10Z
2005,23,Utah Jazz,Northwest,1325.4,29,59,88,0.33,29-59,Detroit Pistons,1821.2,1519.1,2026-05-21T10:45:10Z
2005,24,Portland Trail Blazers,Northwest,1318.6,31,57,88,0.352,31-57,Detroit Pistons,1821.2,1518.5,2026-05-21T10:45:10Z
2005,25,Los Angeles Lakers,Pacific,1304.1,40,50,90,0.444,40-50,Phoenix Suns,1762.3,1532.4,2026-05-21T10:45:10Z
2005,26,Milwaukee Bucks,Central,1285.3,34,56,90,0.378,34-56,Detroit Pistons,1821.2,1513.6,2026-05-21T10:45:10Z
2005,27,Orlando Magic,Southeast,1279.4,40,49,89,0.449,40-49,Detroit Pistons,1821.2,1503.1,2026-05-21T10:45:10Z
2005,28,Charlotte Bobcats,Southeast,1266.6,20,69,89,0.225,20-69,Detroit Pistons,1821.2,1490.6,2026-05-21T10:45:10Z
2005,29,New Orleans Hornets,Southwest,1244.7,21,66,87,0.241,21-66,Dallas Mavericks,1738.3,1522.1,2026-05-21T10:45:10Z
2005,30,Atlanta Hawks,Southeast,1090,14,75,89,0.157,14-75,Detroit Pistons,1821.2,1504.7,2026-05-21T10:45:10Z
