season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2006,1,Miami Heat,Southeast,1786.2,72,41,113,0.637,72-41,Dallas Mavericks,1748.6,1517.1,2026-05-21T01:04:20Z
2006,2,Dallas Mavericks,Southwest,1748.6,80,33,113,0.708,80-33,Miami Heat,1786.2,1533.7,2026-05-21T01:04:20Z
2006,3,San Antonio Spurs,Southwest,1718.2,72,32,104,0.692,72-32,Miami Heat,1786.2,1512.8,2026-05-21T01:04:20Z
2006,4,Phoenix Suns,Pacific,1662.3,69,40,109,0.633,69-40,Miami Heat,1786.2,1528.5,2026-05-21T01:04:20Z
2006,5,Detroit Pistons,Central,1637.6,78,30,108,0.722,78-30,Miami Heat,1786.2,1515.6,2026-05-21T01:04:20Z
2006,6,LA Clippers,Pacific,1620.7,60,42,102,0.588,60-42,Miami Heat,1786.2,1510,2026-05-21T01:04:20Z
2006,7,Sacramento Kings,Pacific,1613,49,47,96,0.51,49-47,Dallas Mavericks,1748.6,1514.8,2026-05-21T01:04:20Z
2006,8,Washington Wizards,Southeast,1592.5,47,49,96,0.49,47-49,San Antonio Spurs,1718.2,1501.1,2026-05-21T01:04:20Z
2006,9,Los Angeles Lakers,Pacific,1590.5,54,42,96,0.562,54-42,Miami Heat,1786.2,1507.4,2026-05-21T01:04:20Z
2006,10,Orlando Magic,Southeast,1583.3,40,49,89,0.449,40-49,Miami Heat,1786.2,1494.9,2026-05-21T01:04:20Z
2006,11,Cleveland Cavaliers,Central,1579.5,62,41,103,0.602,62-41,Miami Heat,1786.2,1511.5,2026-05-21T01:04:20Z
2006,12,Memphis Grizzlies,Southwest,1563.1,54,39,93,0.581,54-39,Miami Heat,1786.2,1517.8,2026-05-21T01:04:20Z
2006,13,New Jersey Nets,NA,1554.3,59,42,101,0.584,59-42,Miami Heat,1786.2,1496.6,2026-05-21T01:04:20Z
2006,14,Chicago Bulls,Central,1540.7,46,50,96,0.479,46-50,Miami Heat,1786.2,1510.6,2026-05-21T01:04:20Z
2006,15,Seattle SuperSonics,NA,1517.5,38,52,90,0.422,38-52,San Antonio Spurs,1718.2,1493,2026-05-21T01:04:20Z
2006,16,Utah Jazz,Northwest,1514.9,43,46,89,0.483,43-46,Dallas Mavericks,1748.6,1491.6,2026-05-21T01:04:20Z
2006,17,Indiana Pacers,Central,1489.1,48,48,96,0.5,48-48,Miami Heat,1786.2,1499.3,2026-05-21T01:04:20Z
2006,18,Milwaukee Bucks,Central,1463.1,44,51,95,0.463,44-51,Miami Heat,1786.2,1511.2,2026-05-21T01:04:20Z
2006,19,Philadelphia 76ers,Atlantic,1437.8,41,49,90,0.456,41-49,Dallas Mavericks,1748.6,1498.4,2026-05-21T01:04:20Z
2006,20,Charlotte Bobcats,NA,1435.2,29,61,90,0.322,29-61,Miami Heat,1786.2,1506.3,2026-05-21T01:04:20Z
2006,21,Golden State Warriors,Pacific,1418.3,36,53,89,0.404,36-53,Miami Heat,1786.2,1516.5,2026-05-21T01:04:20Z
2006,22,Houston Rockets,Southwest,1417.6,40,50,90,0.444,40-50,San Antonio Spurs,1718.2,1511.1,2026-05-21T01:04:20Z
2006,23,Denver Nuggets,Northwest,1400.7,52,43,95,0.547,52-43,Miami Heat,1786.2,1510.2,2026-05-21T01:04:20Z
2006,24,Boston Celtics,Atlantic,1389,36,54,90,0.4,36-54,Miami Heat,1786.2,1502.8,2026-05-21T01:04:20Z
2006,25,"NO/Oklahoma City
 Hornets",NA,1386.1,41,48,89,0.461,41-48,Miami Heat,1786.2,1508.4,2026-05-21T01:04:20Z
2006,26,Atlanta Hawks,Southeast,1329,29,61,90,0.322,29-61,Miami Heat,1786.2,1507.2,2026-05-21T01:04:20Z
2006,27,Minnesota Timberwolves,Northwest,1322.5,37,53,90,0.411,37-53,Miami Heat,1786.2,1509,2026-05-21T01:04:20Z
2006,28,Toronto Raptors,Atlantic,1289.1,30,59,89,0.337,30-59,Miami Heat,1786.2,1495.1,2026-05-21T01:04:20Z
2006,29,New York Knicks,Atlantic,1268,26,63,89,0.292,26-63,Dallas Mavericks,1748.6,1511.6,2026-05-21T01:04:20Z
2006,30,Portland Trail Blazers,Northwest,1131.7,23,67,90,0.256,23-67,Phoenix Suns,1662.3,1514.1,2026-05-21T01:04:20Z
2006,31,Eastern Conf All-Stars,NA,270.9,1,0,1,1,1-0,Western Conf All-Stars,104.1,104.1,2026-05-21T01:04:20Z
2006,32,Western Conf All-Stars,NA,104.1,0,1,1,0,0-1,NA,NA,270.9,2026-05-21T01:04:20Z
