season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2013,1,Miami Heat,Southeast,1839.6,84,27,111,0.757,84-27,San Antonio Spurs,1804.6,1497.8,2026-05-21T19:24:51Z
2013,2,San Antonio Spurs,Southwest,1804.6,76,33,109,0.697,76-33,Miami Heat,1839.6,1542.6,2026-05-21T19:24:51Z
2013,3,Memphis Grizzlies,Southwest,1716,67,37,104,0.644,67-37,Miami Heat,1839.6,1525.6,2026-05-21T19:24:51Z
2013,4,Denver Nuggets,Northwest,1709.6,62,33,95,0.653,62-33,San Antonio Spurs,1804.6,1521.3,2026-05-21T19:24:51Z
2013,5,Oklahoma City Thunder,Northwest,1683,68,31,99,0.687,68-31,San Antonio Spurs,1804.6,1521.2,2026-05-21T19:24:51Z
2013,6,Indiana Pacers,Central,1655.6,63,43,106,0.594,63-43,Miami Heat,1839.6,1500.2,2026-05-21T19:24:51Z
2013,7,Golden State Warriors,Pacific,1644.7,58,43,101,0.574,58-43,Miami Heat,1839.6,1535.3,2026-05-21T19:24:51Z
2013,8,LA Clippers,Pacific,1604.5,63,33,96,0.656,63-33,Miami Heat,1839.6,1532.2,2026-05-21T19:24:51Z
2013,9,Utah Jazz,Northwest,1579.7,48,42,90,0.533,48-42,Miami Heat,1839.6,1507.4,2026-05-21T19:24:51Z
2013,10,New York Knicks,Atlantic,1579.5,63,37,100,0.63,63-37,Miami Heat,1839.6,1494.3,2026-05-21T19:24:51Z
2013,11,Dallas Mavericks,Southwest,1569.9,44,44,88,0.5,44-44,Memphis Grizzlies,1716,1501.8,2026-05-21T19:24:51Z
2013,12,Houston Rockets,Southwest,1567.1,52,43,95,0.547,52-43,San Antonio Spurs,1804.6,1522.7,2026-05-21T19:24:51Z
2013,13,Brooklyn Nets,Atlantic,1549.1,54,40,94,0.574,54-40,Denver Nuggets,1709.6,1485.9,2026-05-21T19:24:51Z
2013,14,Chicago Bulls,Central,1528.5,55,44,99,0.556,55-44,Miami Heat,1839.6,1502.8,2026-05-21T19:24:51Z
2013,15,Toronto Raptors,Atlantic,1506.7,39,49,88,0.443,39-49,Memphis Grizzlies,1716,1480.3,2026-05-21T19:24:51Z
2013,16,Los Angeles Lakers,Pacific,1495.1,45,49,94,0.479,45-49,San Antonio Spurs,1804.6,1520.4,2026-05-21T19:24:51Z
2013,17,Minnesota Timberwolves,Northwest,1460.6,35,53,88,0.398,35-53,San Antonio Spurs,1804.6,1516.1,2026-05-21T19:24:51Z
2013,18,Boston Celtics,Atlantic,1450.4,45,48,93,0.484,45-48,Miami Heat,1839.6,1496.9,2026-05-21T19:24:51Z
2013,19,Philadelphia 76ers,Atlantic,1440,39,48,87,0.448,39-48,Memphis Grizzlies,1716,1487.7,2026-05-21T19:24:51Z
2013,20,Atlanta Hawks,Southeast,1422.6,48,46,94,0.511,48-46,Miami Heat,1839.6,1510.2,2026-05-21T19:24:51Z
2013,21,Washington Wizards,Southeast,1398.8,32,58,90,0.356,32-58,Miami Heat,1839.6,1497.4,2026-05-21T19:24:51Z
2013,22,Sacramento Kings,Pacific,1389.6,33,56,89,0.371,33-56,Golden State Warriors,1644.7,1514.5,2026-05-21T19:24:51Z
2013,23,Detroit Pistons,Central,1367.1,33,57,90,0.367,33-57,Miami Heat,1839.6,1484.5,2026-05-21T19:24:51Z
2013,24,Milwaukee Bucks,Central,1345.1,41,53,94,0.436,41-53,Miami Heat,1839.6,1505.5,2026-05-21T19:24:51Z
2013,25,New Orleans Hornets,Southwest,1334.4,31,58,89,0.348,31-58,Miami Heat,1839.6,1524.1,2026-05-21T19:24:51Z
2013,26,Charlotte Bobcats,Southeast,1322.1,22,68,90,0.244,22-68,Indiana Pacers,1655.6,1492.6,2026-05-21T19:24:51Z
2013,27,Portland Trail Blazers,Northwest,1314.4,36,53,89,0.404,36-53,Miami Heat,1839.6,1524.8,2026-05-21T19:24:51Z
2013,28,Phoenix Suns,Pacific,1300.5,29,59,88,0.33,29-59,San Antonio Spurs,1804.6,1522.7,2026-05-21T19:24:51Z
2013,29,Cleveland Cavaliers,Central,1246.6,26,61,87,0.299,26-61,Oklahoma City Thunder,1683,1493.5,2026-05-21T19:24:51Z
2013,30,Orlando Magic,Southeast,1174.5,22,67,89,0.247,22-67,San Antonio Spurs,1804.6,1501.6,2026-05-21T19:24:51Z
