season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2024,1,Boston Celtics,Atlantic,1878,84,22,106,0.792,84-22,Dallas Mavericks,1774.5,1501.8,2026-05-21T11:01:16Z
2024,2,Dallas Mavericks,Southwest,1774.5,64,43,107,0.598,64-43,Boston Celtics,1878,1539.1,2026-05-21T11:01:16Z
2024,3,Minnesota Timberwolves,Northwest,1723.5,69,33,102,0.676,69-33,Boston Celtics,1878,1537.9,2026-05-21T11:01:16Z
2024,4,Oklahoma City Thunder,Northwest,1722.7,65,32,97,0.67,65-32,Boston Celtics,1878,1516,2026-05-21T11:01:16Z
2024,5,Denver Nuggets,Northwest,1719.3,67,32,99,0.677,67-32,Boston Celtics,1878,1521.3,2026-05-21T11:01:16Z
2024,6,Los Angeles Lakers,Pacific,1642.2,52,43,95,0.547,52-43,Boston Celtics,1878,1525.4,2026-05-21T11:01:16Z
2024,7,Golden State Warriors,Pacific,1630.8,50,38,88,0.568,50-38,Boston Celtics,1878,1512.3,2026-05-21T11:01:16Z
2024,8,Indiana Pacers,Central,1629.2,57,47,104,0.548,57-47,Boston Celtics,1878,1507.3,2026-05-21T11:01:16Z
2024,9,Philadelphia 76ers,Atlantic,1591.5,52,41,93,0.559,52-41,Boston Celtics,1878,1493.4,2026-05-21T11:01:16Z
2024,10,New York Knicks,Atlantic,1588,58,41,99,0.586,58-41,Boston Celtics,1878,1514,2026-05-21T11:01:16Z
2024,11,Phoenix Suns,Pacific,1578,53,38,91,0.582,53-38,Dallas Mavericks,1774.5,1509.6,2026-05-21T11:01:16Z
2024,12,Sacramento Kings,Pacific,1568.7,48,41,89,0.539,48-41,Dallas Mavericks,1774.5,1519.3,2026-05-21T11:01:16Z
2024,13,Miami Heat,Southeast,1568.4,50,44,94,0.532,50-44,Boston Celtics,1878,1491.7,2026-05-21T11:01:16Z
2024,14,Houston Rockets,Southwest,1556.2,45,42,87,0.517,45-42,Dallas Mavericks,1774.5,1508.6,2026-05-21T11:01:16Z
2024,15,New Orleans Pelicans,Southwest,1548.7,51,41,92,0.554,51-41,Dallas Mavericks,1774.5,1519.7,2026-05-21T11:01:16Z
2024,16,Milwaukee Bucks,Central,1499.6,54,39,93,0.581,54-39,Boston Celtics,1878,1502.9,2026-05-21T11:01:16Z
2024,17,Orlando Magic,Southeast,1497.3,52,40,92,0.565,52-40,Boston Celtics,1878,1482.5,2026-05-21T11:01:16Z
2024,18,LA Clippers,Pacific,1484.1,55,37,92,0.598,55-37,Boston Celtics,1878,1527,2026-05-21T11:01:16Z
2024,19,Cleveland Cavaliers,Central,1482.6,53,44,97,0.546,53-44,Boston Celtics,1878,1507.4,2026-05-21T11:01:16Z
2024,20,Chicago Bulls,Central,1466,41,48,89,0.461,41-48,Minnesota Timberwolves,1723.5,1491.3,2026-05-21T11:01:16Z
2024,21,San Antonio Spurs,Southwest,1431.4,25,62,87,0.287,25-62,Minnesota Timberwolves,1723.5,1527,2026-05-21T11:01:16Z
2024,22,Atlanta Hawks,Southeast,1390.8,39,49,88,0.443,39-49,Boston Celtics,1878,1492.6,2026-05-21T11:01:16Z
2024,23,Brooklyn Nets,Atlantic,1372.8,33,52,85,0.388,33-52,Oklahoma City Thunder,1722.7,1495.9,2026-05-21T11:01:16Z
2024,24,Charlotte Hornets,Southeast,1294.9,22,64,86,0.256,22-64,Boston Celtics,1878,1499,2026-05-21T11:01:16Z
2024,25,Utah Jazz,Northwest,1272.6,33,53,86,0.384,33-53,Dallas Mavericks,1774.5,1523.8,2026-05-21T11:01:16Z
2024,26,Memphis Grizzlies,Southwest,1256.5,29,58,87,0.333,29-58,Dallas Mavericks,1774.5,1520.6,2026-05-21T11:01:16Z
2024,27,Detroit Pistons,Central,1232.7,16,70,86,0.186,16-70,Dallas Mavericks,1774.5,1505.7,2026-05-21T11:01:16Z
2024,28,Portland Trail Blazers,Northwest,1227.3,21,64,85,0.247,21-64,Indiana Pacers,1629.2,1524.7,2026-05-21T11:01:16Z
2024,29,Toronto Raptors,Atlantic,1208.1,28,57,85,0.329,28-57,Dallas Mavericks,1774.5,1498.6,2026-05-21T11:01:16Z
2024,30,Washington Wizards,Southeast,1163.6,17,68,85,0.2,17-68,Indiana Pacers,1629.2,1493.9,2026-05-21T11:01:16Z
