season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2002,1,Los Angeles Lakers,Pacific,1895.7,76,31,107,0.71,76-31,Sacramento Kings,1784.9,1522.9,2026-05-21T02:35:57Z
2002,2,Sacramento Kings,Pacific,1784.9,75,31,106,0.708,75-31,Los Angeles Lakers,1895.7,1537.6,2026-05-21T02:35:57Z
2002,3,San Antonio Spurs,Southwest,1706.5,66,33,99,0.667,66-33,Los Angeles Lakers,1895.7,1515.7,2026-05-21T02:35:57Z
2002,4,Dallas Mavericks,Southwest,1689.3,66,32,98,0.673,66-32,Los Angeles Lakers,1895.7,1509.6,2026-05-21T02:35:57Z
2002,5,New Jersey Nets,Atlantic,1666.4,67,43,110,0.609,67-43,Los Angeles Lakers,1895.7,1514.1,2026-05-21T02:35:57Z
2002,6,Boston Celtics,Atlantic,1655.6,60,43,103,0.583,60-43,Los Angeles Lakers,1895.7,1500.1,2026-05-21T02:35:57Z
2002,7,Seattle SuperSonics,Northwest,1601.5,51,43,94,0.543,51-43,Los Angeles Lakers,1895.7,1511.8,2026-05-21T02:35:57Z
2002,8,Detroit Pistons,Central,1585.1,59,40,99,0.596,59-40,Dallas Mavericks,1689.3,1495.5,2026-05-21T02:35:57Z
2002,9,Portland Trail Blazers,Northwest,1575.4,53,39,92,0.576,53-39,Los Angeles Lakers,1895.7,1512.9,2026-05-21T02:35:57Z
2002,10,Toronto Raptors,Atlantic,1559.4,49,43,92,0.533,49-43,Los Angeles Lakers,1895.7,1492.5,2026-05-21T02:35:57Z
2002,11,Indiana Pacers,Central,1557.5,47,48,95,0.495,47-48,Sacramento Kings,1784.9,1494.9,2026-05-21T02:35:57Z
2002,12,Charlotte Hornets,Southeast,1550.4,52,46,98,0.531,52-46,San Antonio Spurs,1706.5,1502.1,2026-05-21T02:35:57Z
2002,13,Utah Jazz,Northwest,1518.6,49,44,93,0.527,49-44,Los Angeles Lakers,1895.7,1519.5,2026-05-21T02:35:57Z
2002,14,Philadelphia 76ers,Atlantic,1496.4,46,47,93,0.495,46-47,Los Angeles Lakers,1895.7,1506.6,2026-05-21T02:35:57Z
2002,15,Miami Heat,Southeast,1494.2,37,49,86,0.43,37-49,Los Angeles Lakers,1895.7,1490.5,2026-05-21T02:35:57Z
2002,16,Minnesota Timberwolves,Northwest,1491.1,55,36,91,0.604,55-36,Los Angeles Lakers,1895.7,1512.6,2026-05-21T02:35:57Z
2002,17,Orlando Magic,Southeast,1452.3,48,45,93,0.516,48-45,Sacramento Kings,1784.9,1501.6,2026-05-21T02:35:57Z
2002,18,Atlanta Hawks,Southeast,1438.5,37,53,90,0.411,37-53,Los Angeles Lakers,1895.7,1491.3,2026-05-21T02:35:57Z
2002,19,Phoenix Suns,Pacific,1428.3,40,49,89,0.449,40-49,Los Angeles Lakers,1895.7,1508.2,2026-05-21T02:35:57Z
2002,20,LA Clippers,Pacific,1425.1,44,45,89,0.494,44-45,Los Angeles Lakers,1895.7,1505.2,2026-05-21T02:35:57Z
2002,21,Washington Wizards,Southeast,1411,38,51,89,0.427,38-51,Sacramento Kings,1784.9,1509.9,2026-05-21T02:35:57Z
2002,22,Milwaukee Bucks,Central,1407,45,45,90,0.5,45-45,San Antonio Spurs,1706.5,1496,2026-05-21T02:35:57Z
2002,23,Cleveland Cavaliers,Central,1363.9,30,57,87,0.345,30-57,San Antonio Spurs,1706.5,1507.6,2026-05-21T02:35:57Z
2002,24,Denver Nuggets,Northwest,1331.9,29,60,89,0.326,29-60,Los Angeles Lakers,1895.7,1504.4,2026-05-21T02:35:57Z
2002,25,New York Knicks,Atlantic,1331.6,33,55,88,0.375,33-55,Sacramento Kings,1784.9,1507.4,2026-05-21T02:35:57Z
2002,26,Memphis Grizzlies,Southwest,1316.7,27,63,90,0.3,27-63,Los Angeles Lakers,1895.7,1523.1,2026-05-21T02:35:57Z
2002,27,Golden State Warriors,Pacific,1259.7,23,66,89,0.258,23-66,Los Angeles Lakers,1895.7,1524.3,2026-05-21T02:35:57Z
2002,28,Houston Rockets,Southwest,1258,33,57,90,0.367,33-57,San Antonio Spurs,1706.5,1525.1,2026-05-21T02:35:57Z
2002,29,Chicago Bulls,Central,1247.7,24,65,89,0.27,24-65,Los Angeles Lakers,1895.7,1502.5,2026-05-21T02:35:57Z
